科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"55,081,316.50","59,272,158.21","30,017,811.56","46,749,771.82","70,582,227.27","24,840,008.15","44,866,724.19","64,536,383.03","94,377,345.42","28,948,753.71","56,358,794.79","82,951,696.49","109,708,584.95","29,892,478.40","58,803,920.14","89,769,597.49","128,137,057.05","39,680,155.88","79,537,809.60","115,482,635.39","171,254,256.25","63,244,147.47","103,267,985.84","152,062,355.72","224,098,510.96","77,642,142.90","134,934,893.15","188,125,822.98","264,773,533.68","79,902,313.92","144,463,550.18","207,753,959.57","293,196,569.03","97,575,406.90","170,638,225.17","230,741,073.97","323,805,272.89","98,785,046.73","176,867,660.89"
取得借款收到的现金,"289,000,000.00","314,000,000.00","299,000,000.00","395,800,000.00","428,800,000.00","42,000,000.00","78,000,000.00","78,000,000.00","78,000,000.00","100,000,000.00","277,000,000.00","293,000,000.00","343,000,000.00","132,000,000.00","312,000,000.00","404,000,000.00","446,855,333.31","56,000,000.00","106,000,000.00","161,000,000.00","237,000,000.00","69,008,000.00","174,000,000.00","244,000,000.00","255,000,000.00","46,000,000.00","267,000,000.00","317,000,000.00","428,000,000.00","50,000,000.00","221,000,000.00","243,000,000.00","432,000,000.00","183,000,000.00","394,000,000.00","514,000,000.00","700,000,000.00","63,006,000.00","286,000,000.00"
支付的各项税费,"47,091,127.75","41,296,253.00","31,395,409.86","51,533,145.66","66,775,558.11","10,733,637.84","24,708,097.11","38,440,201.95","55,410,245.72","17,976,668.72","45,883,354.21","53,792,114.72","62,701,286.13","11,817,929.56","28,489,068.46","48,382,090.60","62,314,512.59","20,712,561.57","58,557,378.56","83,453,031.25","111,239,943.51","13,770,767.50","59,518,220.91","92,789,768.40","115,974,567.42","33,954,251.06","74,142,309.44","104,699,106.43","121,620,603.74","32,330,796.46","79,636,500.28","120,480,539.48","138,777,218.63","27,947,261.76","85,173,490.81","110,960,624.70","134,371,855.15","34,581,500.15","91,698,972.51"
收到其他与筹资活动有关的现金,,,,,,,"6,000,000.00","6,000,000.00","6,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与经营活动有关的现金,"38,197,719.79","39,827,129.71","13,752,112.30","39,878,566.44","42,742,805.89","12,127,690.41","23,628,378.30","35,046,538.29","70,588,839.84","11,764,231.65","25,072,108.00","35,357,055.40","79,152,839.76","17,890,208.13","38,876,760.06","58,644,186.21","77,679,789.43","22,799,293.55","45,499,519.62","73,887,770.39","93,531,329.65","22,357,391.23","53,316,213.42","72,311,239.73","115,217,946.22","19,917,690.57","53,266,299.91","60,454,233.63","115,576,155.42","17,089,647.12","55,694,035.69","73,916,391.91","120,132,696.58","29,858,129.95","66,665,046.89","104,913,453.96","131,412,744.74","21,179,900.56","58,438,840.26"
筹资活动现金流入小计,"289,000,000.00","314,000,000.00","299,000,000.00","827,000,000.00","853,123,374.00","42,000,000.00","84,000,000.00","84,000,000.00","84,000,000.00","100,000,000.00","277,000,000.00","293,000,000.00","343,000,000.00","132,000,000.00","312,000,000.00","404,000,000.00","446,855,333.31","56,000,000.00","106,000,000.00","161,000,000.00","237,000,000.00","69,008,000.00","174,000,000.00","244,000,000.00","1,377,349,501.30","46,000,000.00","267,000,000.00","317,000,000.00","432,000,000.00","50,000,000.00","221,500,000.00","253,000,000.00","442,000,000.00","183,000,000.00","394,000,000.00","514,000,000.00","1,684,000,000.00","63,006,000.00","286,000,000.00"
经营活动现金流出小计,"618,548,630.68","615,282,818.15","306,233,430.29","541,062,024.43","879,630,242.04","275,348,632.63","599,345,013.55","886,119,433.61","1,108,442,879.73","312,907,130.53","598,980,275.48","897,646,656.37","1,109,272,393.10","271,230,758.74","524,386,168.03","872,002,209.46","1,037,282,776.69","349,025,283.03","733,996,306.27","1,181,555,419.40","1,466,974,045.54","522,623,595.91","917,146,697.85","1,456,970,807.84","1,786,547,172.83","540,613,574.94","1,420,788,169.48","1,765,678,733.76","1,699,280,846.28","534,882,399.72","1,334,659,219.76","1,743,635,202.72","2,504,284,417.59","767,115,349.02","1,516,588,285.51","2,379,644,236.21","2,976,022,492.11","777,351,844.03","1,287,070,084.32"
偿还债务支付的现金,"249,000,000.00","312,000,000.00","281,000,000.00","407,000,000.00","470,000,000.00","68,000,000.00","98,000,000.00","98,000,000.00","131,000,000.00","48,000,000.00","108,000,000.00","139,000,000.00","144,300,000.00","160,000,000.00","347,300,000.00","448,500,000.00","520,500,000.00","101,000,000.00","180,000,000.00","230,000,000.00","286,000,000.00","81,000,000.00","128,000,000.00","148,000,000.00","239,000,000.00","69,000,000.00","270,000,000.00","290,000,000.00","401,000,000.00",,"171,000,000.00","191,000,000.00","382,000,000.00",,"174,000,000.00","281,000,000.00","527,000,000.00","93,000,000.00","301,000,000.00"
经营活动产生的现金流量净额,"116,303,182.76","73,971,802.91","104,576,755.25","105,139,114.75","151,219,800.87","19,967,338.56","72,241,535.34","69,302,029.03","130,507,566.96","-16,119,742.77","1,486,856.93","-10,369,274.10","16,502,363.45","-70,674,240.68","31,650,918.35","33,282,000.35","210,522,960.34","1,432,160.28","120,128,443.03","193,744,986.89","252,451,687.41","85,739,972.63","134,709,707.54","206,794,319.37","230,043,676.44","8,774,103.64","103,086,779.40","159,930,785.73","264,560,084.28","-58,021,140.65","8,029,461.44","153,919,960.03","219,205,360.01","-222,891,081.96","-134,913,862.46","-69,293,128.92","198,572,581.75","-57,818,253.04","-14,774,293.59"
分配股利、利润或偿还利息支付的现金,"45,458,233.27","39,057,195.62","22,116,669.36","24,972,845.89","30,875,964.00","3,981,019.56","25,757,684.94","28,442,020.94","32,437,477.35","2,489,459.79","25,272,252.10","34,318,731.89","42,981,062.26","5,827,650.32","41,707,691.02","46,705,550.00","52,953,372.17","3,167,076.67","33,987,156.93","39,498,889.08","47,294,358.13","2,580,790.91","39,871,950.41","44,771,996.88","49,644,378.22","4,202,620.67","41,445,301.54","50,040,094.68","57,479,507.07","3,700,135.21","78,663,411.71","97,683,533.01","95,024,880.19","4,140,220.32","84,115,853.64","97,347,574.69","102,575,898.17","5,735,240.61","85,657,941.20"
收回投资收到的现金,,"214,185.68",,,,,,,,,,,,,,,795.34,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金,,,"400,000.00","2,833,416.23","400,000.00",,,,,,,,,,,,,,,,,,,,"6,920,378.19",,,,,,,,,,,,"2,681,402.44",,
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,902,095.90","15,150,506.86","37,813,861.64","2,510,136.98","5,251,158.05","11,983,492.91","6,277,945.21",,"296,309.93","66,000.00","1,047,383.50","402,301.37","7,518,949.72"
筹资活动现金流出小计,"294,458,233.27","351,057,195.62","303,516,669.36","434,806,262.12","501,275,964.00","71,981,019.56","123,757,684.94","126,442,020.94","163,437,477.35","50,489,459.79","133,272,252.10","173,318,731.89","187,281,062.26","165,827,650.32","389,007,691.02","495,205,550.00","573,453,372.17","104,167,076.67","213,987,156.93","269,498,889.08","333,294,358.13","83,580,790.91","167,871,950.41","192,771,996.88","295,564,756.41","73,202,620.67","311,445,301.54","340,040,094.68","458,479,507.07","3,700,135.21","249,663,411.71","288,683,533.01","477,024,880.19","4,140,220.32","258,115,853.64","378,347,574.69","632,257,300.61","98,735,240.61","386,657,941.20"
处置固定资产、无形资产和其他长期资产收回的现金净额,"2,197,194.46","1,623,439.49","292,332.05","36,736.54","1,133,644.23","1,000.00","23,000.00","569,948.12","848,588.25","6,590.00","304,452.79","380,824.79","3,315,460.20","50,000.00","615,334.00","615,334.00","1,101,424.19","12,046.15","759,224.26","818,024.26","2,080,969.79","200,000.00","562,573.74","590,873.76","3,305,790.94","55,838.00","717,416.92","755,596.00","2,067,419.89","17,700.00","5,226,500.69","12,368,355.80","7,146,519.53","1,039,100.00","2,162,304.87","6,534,660.30","2,443,844.17","1,000.00","69,895.71"
筹资活动产生的现金流量净额,"-5,458,233.27","-37,057,195.62","-4,516,669.36","392,193,737.88","351,847,410.00","-29,981,019.56","-39,757,684.94","-42,442,020.94","-79,437,477.35","49,510,540.21","143,727,747.90","119,681,268.11","155,718,937.74","-33,827,650.32","-77,007,691.02","-91,205,550.00","-126,598,038.86","-48,167,076.67","-107,987,156.93","-108,498,889.08","-96,294,358.13","-14,572,790.91","6,128,049.59","51,228,003.12","1,081,784,744.89","-27,202,620.67","-44,445,301.54","-23,040,094.68","-26,479,507.07","46,299,864.79","-28,163,411.71","-35,683,533.01","-35,024,880.19","178,859,779.68","135,884,146.36","135,652,425.31","1,051,742,699.39","-35,729,240.61","-100,657,941.20"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-119,109.29","-60,619.22","-21,394.43","-16,164.71","-36,578.31","-15,386.03","-39,816.57","-157,860.29","-235,464.30","-24,751.64","-67,780.05","-157,491.85","-202,516.79","-1,565.73","12,493.97","77,026.97","-89,833.29","-701,542.05","-259,563.09","-293,969.55","-99,128.60","23,495.67","17,910.96","-75,534.84","-85,236.55","-3,370.32","-35,489.48","293,889.37","567,774.05","17,287.49","307,543.73","109,527.71","930,682.05","-124,334.62","-177,650.38","-446,907.02","-563,115.08","-630,049.33","-21,695.21"
收到其他与投资活动有关的现金,"9,332,027.73","6,813,100.00","1,750,000.00","1,750,000.00","3,530,000.00",,"5,489,100.00","5,489,100.00","5,689,100.00",,"750,000.00","3,325,247.66","11,880,700.00",,,,"7,923,800.00",,,,"9,247,300.00",,"2,700,000.00","3,400,000.00","16,293,200.00","63,921,825.49","966,857,400.00","1,127,003,543.24","1,823,442,700.00","300,000,000.00","749,575,000.00","895,486,704.79","867,928,500.00",,"54,414,896.00","55,257,000.00","476,914,196.00","20,000,000.00","1,138,800,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"11,529,222.19","8,650,725.17","2,042,332.05","1,786,736.54","4,663,644.23","1,000.00","5,512,100.00","6,059,048.12","6,537,688.25","6,590.00","1,054,452.79","3,706,072.45","15,196,160.20","50,000.00","615,334.00","615,334.00","9,026,019.53","12,046.15","759,224.26","818,024.26","11,328,269.79","200,000.00","3,262,573.74","3,990,873.76","19,598,990.94","63,977,663.49","981,476,912.82","1,142,909,646.10","1,863,323,981.53","302,527,836.98","760,052,658.74","919,838,553.50","881,352,964.74","1,039,100.00","56,873,510.80","61,857,660.30","480,405,423.67","20,403,301.37","1,146,388,845.43"
五、现金及现金等价物净增加额,"36,947,496.08","-52,530,103.68","72,336,937.66","445,001,394.33","441,276,152.44","-76,954,126.24","-65,138,131.41","-137,539,620.12","-135,423,968.77","-52,552,319.03","-25,191,633.60","-107,599,482.43","-63,079,969.84","-176,282,613.28","-132,368,867.59","-212,201,607.74","-135,968,219.04","-109,954,292.10","-65,979,292.66","-69,385,019.17","-51,618,358.76","-6,809,504.15","-3,945,717.99","32,610,076.79","9,203,745.25","-40,670,046.52","100,858,386.76","47,904,974.66","231,040,568.59","-51,081,513.46","42,108,193.29","127,718,751.98","53,975,453.29","-156,096,426.43","-137,937,065.10","-196,438,865.71","45,637,123.00","-218,096,457.59","-297,265,621.59"
购建固定资产、无形资产和其他长期资产支付的现金,"57,464,885.11","98,034,815.92","29,744,085.85","54,102,030.13","66,418,124.35","66,926,059.21","97,139,430.91","157,192,295.31","186,372,769.95","63,652,954.83","171,392,911.17","220,460,057.04","231,094,914.44","71,829,156.55","87,639,922.89","154,970,419.06","227,229,326.76","62,529,879.81","78,620,239.93","155,155,171.69","219,004,829.23","78,200,181.54","145,906,063.82","227,169,688.62","362,138,430.47","86,215,822.66","224,224,514.44","367,337,758.04","514,481,764.20","135,611,762.07","236,175,558.91","356,567,336.97","495,442,074.32","112,979,889.53","171,633,209.42","292,213,555.38","436,065,106.73","66,282,215.98","140,160,537.02"
期初现金及现金等价物余额,"104,989,573.85","141,937,069.93","89,406,966.25","89,406,971.33","89,406,966.25","530,683,118.69","530,683,118.69","530,683,118.69","530,683,118.69","395,259,149.92","395,259,149.92","395,259,149.92","395,259,149.92","332,179,180.08","332,179,180.08","332,179,180.08","332,179,180.08","196,210,961.04","196,210,961.04","196,210,961.04","196,210,961.04","144,592,602.28","144,592,602.28","144,592,602.28","144,592,602.28","153,796,347.53","153,796,347.53","153,796,347.53","153,796,347.53","384,836,916.12","384,836,916.12","384,836,916.12","384,836,916.12","438,812,369.41","438,812,369.41","438,812,369.41","438,812,369.41","484,449,492.41","484,449,492.41"
投资支付的现金,"27,842,681.20",1.00,,,,,"5,954,834.33","13,108,520.73","5,876,313.48",,,,"19,200,000.00",,,,,,,,,,,,,,"82,000,000.00","111,000,000.00","111,000,000.00","75,742,500.00","75,742,500.00","75,742,500.00","87,046,599.00",,"23,970,000.00","31,995,360.00","53,415,360.00","2,040,000.00","52,040,000.00"
期末现金及现金等价物余额,"141,937,069.93","89,406,966.25","161,743,903.91","534,408,365.66","530,683,118.69","453,728,992.45","465,544,987.28","393,143,498.57","395,259,149.92","342,706,830.89","370,067,516.32","287,659,667.49","332,179,180.08","155,896,566.80","199,810,312.49","119,977,572.34","196,210,961.04","86,256,668.94","130,231,668.38","126,825,941.87","144,592,602.28","137,783,098.13","140,646,884.29","177,202,679.07","153,796,347.53","113,126,301.01","254,654,734.29","201,701,322.19","384,836,916.12","333,755,402.66","426,945,109.41","512,555,668.10","438,812,369.41","282,715,942.98","300,875,304.31","242,373,503.70","484,449,492.41","266,353,034.82","187,183,870.82"
