科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"859,611.06","7,848,734.97","977,963.43","2,900,427.09","3,420,825.13","5,841,269.03","4,628,900.53","3,615,919.30","35,118,784.17","14,626,377.42","22,639,922.65","27,584,540.75","25,745,198.40","31,449,350.99","38,952,894.37","37,724,661.18","201,569,627.49","302,014,584.20","84,607,456.70","77,335,799.63","91,537,643.42","108,029,908.46","111,947,703.85","128,638,322.53","277,326,609.66","184,682,417.02","255,333,639.04","277,554,878.17","587,059,577.76","866,969,862.33","569,864,537.45","1,286,674,286.01","873,689,102.05","1,111,842,606.84"
应付职工薪酬,"11,577.13","-46,371.88","236,332.49","201,353.15","157,857.83","447,722.15","2,329,301.76","2,612,971.50","2,634,429.60","1,076,921.83","890,979.10","939,590.87","1,166,653.36","1,121,720.14","1,315,324.65","1,482,025.69","1,705,510.27","1,878,566.79","1,877,061.30","2,054,864.01","2,288,747.14","2,714,123.12","3,237,587.35","3,286,657.86","3,843,885.70","4,538,652.54","4,803,034.71","5,497,195.59","5,911,554.54","6,061,804.79","10,383,413.75","9,972,361.49","17,146,078.76","12,864,593.47"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"3,064,013.84","14,114,249.19","10,762,941.39","-5,878,879.54","129,861.64","-2,127,980.20","35,158,754.05","-2,544,654.74","14,513,769.07","1,455,201.13","57,507,776.09","38,985,615.98","33,644,240.29","24,202,230.93","162,032,311.99","107,918,307.53","129,354,133.14","131,803,023.10","262,396,384.30","185,880,701.93","165,924,631.57","156,721,888.54","399,791,704.13","344,779,134.15","236,934,593.76","252,229,931.49","712,906,762.00","534,739,746.74","540,253,474.07","471,571,854.52","992,771,292.28","825,219,504.86","773,922,856.35","826,619,378.43"
应收利息,,,,,,,"7,977,000.00","9,734,204.30","2,500,799.08","1,348,333.33","2,290,416.67","2,923,455.42","470,547.95","326,164.39",,,,,,,,,,,,,,,,,"6,870,180.82","13,539,047.49","4,886,698.63","4,708,429.67"
应付利息,,,,,,,,,,,"177,379.60","132,348.13",,,,"50,000.00","1,876,498.05","3,975,092.50","1,654,693.14",,,,"1,555,833.35","257,500.01","285,900.00","255,950.00","228,375.00","21,876.88","375,297.28","5,657,893.41","32,902,666.24","64,244,887.76","55,287,829.88","60,417,402.41"
应收股利,,,,,,,,,,,,,,,,,,,"1,000,000.00","1,000,000.00",,,"3,313,496.51","3,313,496.51","6,648,230.55","6,648,230.55","6,648,785.18","6,648,785.18","3,650,585.18",,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,"35,888,110.35",,,,,,,,,,,,"666,616.47","666,616.47"
存货,"21,690,598.73","14,476,024.22","48,517,913.57","58,637,602.29","60,693,087.08","68,575,706.79","41,382,498.36","77,809,314.88","126,050,901.00","154,206,519.74","106,305,766.84","249,466,366.92","224,755,186.88","238,500,978.81","128,399,804.49","176,628,323.64","172,502,975.86","201,419,304.10","192,885,146.41","248,430,668.07","288,814,528.08","362,219,313.94","275,139,166.64","365,039,487.52","466,446,954.76","536,070,344.35","345,880,192.91","448,017,389.90","608,103,202.63","866,452,615.71","430,751,350.25","644,757,975.53","1,044,421,409.11","1,508,964,062.02"
其他应付款,"235,800.34","165,600.36","4,516,533.56","4,299,096.90","10,946,866.52","11,155,748.21","3,753,129.09","4,062,498.21","43,661,477.67","16,268,911.34","8,917,641.60","4,431,874.93","6,000,375.89","4,668,269.89","16,221,524.94","7,492,379.15","12,624,401.05","13,557,271.39","14,772,439.88","12,652,494.31","14,027,450.26","15,120,905.34","42,584,988.02","53,267,844.16","50,608,620.60","61,853,930.64","106,403,515.06","73,947,559.83","347,529,516.05","220,754,277.32","426,157,417.40","446,486,908.71","650,651,869.97","527,922,968.76"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"913,500,000.00","927,150,000.00","940,650,000.00",
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,"13,700,000.00","11,000,000.00","11,000,000.00","11,000,000.00","50,000,000.00","61,500,000.00","13,000,000.00","115,150,000.00","682,870,884.50","913,243,558.75","1,092,737,621.64","1,163,619,141.87"
其他流动负债,,,"4,600,000.00","7,550,000.00","9,060,000.00","9,340,000.00","2,356,500.00","3,886,500.00","3,886,500.00","3,886,500.00","556,588,280.82","565,575,928.77","577,092,543.39","588,751,966.22","557,168,663.01","564,444,964.38","568,058,924.65","575,291,643.83","558,140,136.99","565,303,006.85","574,014,552.27","581,856,684.79",,,"600,000,000.00",,,,,,"3,572,849,184.26","3,545,019,550.87","2,920,365,973.73","3,434,391,928.71"
流动资产合计,"203,232,950.23","219,785,732.72","400,830,970.28","275,165,521.99","2,759,222,726.34","2,718,183,535.71","2,812,630,858.46","2,683,503,815.80","2,276,519,016.44","2,209,623,925.01","2,758,196,497.65","2,317,420,183.21","2,257,054,426.89","2,230,502,647.97","2,799,933,805.70","2,495,969,334.02","2,782,700,278.33","2,947,563,118.27","3,828,640,442.95","3,188,345,157.41","3,538,161,312.12","3,826,709,208.75","4,628,611,068.16","3,719,503,124.95","4,557,029,800.38","9,237,394,661.25","8,760,538,636.44","7,629,974,772.22","8,707,596,333.49","10,030,413,715.09","15,411,793,525.89","16,855,507,076.14","11,748,259,869.78","12,683,874,320.46"
流动负债合计,"73,561,346.24","49,416,006.45","156,192,789.33","102,990,042.94","159,737,826.81","158,659,960.66","189,792,313.81","110,662,337.80","212,042,883.31","185,866,261.00","981,486,210.96","1,017,542,138.73","941,357,204.60","963,864,817.21","1,162,777,947.82","1,232,480,043.19","1,643,217,473.53","1,832,565,136.25","2,609,454,285.38","2,060,239,801.35","2,644,418,961.36","2,481,190,971.11","3,023,237,557.73","2,204,720,388.18","3,096,788,405.25","1,869,090,757.24","3,269,735,425.25","2,741,634,580.40","4,542,086,269.71","5,867,689,568.87","13,739,137,334.20","13,078,611,227.83","12,515,235,357.67","12,785,384,227.55"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,"404,139,911.40","513,834,363.84","572,425,223.56","535,406,400.52","389,086,990.56","466,826,970.56","469,826,970.56","482,685,457.92","535,210,163.16","937,414,695.79","744,610,695.88","649,823,694.56","641,004,615.43"
长期借款,,,,,,,,,,,,,,,,,"76,000,000.00","156,000,000.00","352,500,000.00","352,500,000.00","287,320,000.00","240,020,000.00","50,000,000.00","20,000,000.00","30,000,000.00","15,000,000.00","17,700,000.00","297,700,000.00","297,600,000.00","402,272,307.46","1,466,951,039.77","1,522,637,238.25","1,856,056,819.30","2,496,440,192.56"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,"900,000,000.00","915,750,000.00","927,750,000.00","941,400,000.00","901,200,000.00","916,500,000.00","930,150,000.00","943,650,000.00","903,150,000.00",,"1,500,000,000.00","1,521,332,500.00","3,058,107,500.00"
长期应收款,,,,,,,,,,,"452,193,952.37","877,612,605.40","909,664,720.79","935,179,504.35","986,127,487.91","1,380,383,149.43","1,611,147,421.83","1,780,915,507.88","2,098,437,720.35","2,174,099,856.27","2,394,836,278.27","2,799,270,838.86","2,179,531,637.33","2,222,541,022.86","2,279,677,511.71","2,259,280,919.41","2,421,883,442.51","2,542,147,044.31","2,624,782,690.70","2,477,544,845.31","2,508,667,640.05","2,253,377,383.10","2,019,213,903.48","1,700,339,588.25"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"902,283.67","798,072.34",,"30,000,000.00","29,366,665.93","28,666,502.77","30,575,260.47","77,638,517.61","647,198,401.02","721,426,317.03","814,397,236.26","872,049,488.88","874,177,593.07","917,260,663.37","1,010,861,219.59","1,026,356,130.51","1,091,850,236.05","1,095,339,815.68","1,506,678,249.89","1,554,324,087.26","1,556,288,605.23","1,329,720,708.17","1,436,105,924.74","1,427,023,964.17","1,555,022,704.12","1,592,997,797.47","1,891,391,846.72","2,088,393,947.84","2,040,594,269.60","2,153,345,332.27","2,337,684,248.27","2,337,146,129.10","3,546,694,006.96","3,656,853,138.88"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,248,963.64",
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"3,275,024.10","35,664,286.40","34,860,552.83","34,827,980.98","34,810,158.37","35,255,301.57","169,131,642.34","167,771,494.42","192,937,621.05","197,880,636.28","199,912,465.36","196,350,492.66","194,699,482.37","194,899,657.43","215,260,455.97","211,433,488.50","207,945,346.62","206,143,523.87","278,716,162.59","272,147,127.00","266,893,775.60","263,308,102.83","304,816,964.31","301,593,777.19","294,993,867.09","289,872,308.12","399,796,569.06","392,372,485.95","387,188,309.34","393,862,108.20","400,884,240.02","393,449,940.82","450,491,050.16","506,178,435.89"
递延所得税负债,,,,,,,,,,,,,,,,,,,"4,207,396.82","4,207,396.82","4,207,396.82","28,325,883.92","40,572,654.97","48,283,147.64","42,126,957.47","19,991,545.98","19,991,545.98","19,991,545.98","20,420,319.08","28,299,024.87","25,432,317.22","26,251,733.07","15,932,884.99","14,210,497.75"
在建工程,"6,536,486.00","9,000.00","24,989,044.23","59,065,142.82","111,772,918.35","142,775,287.89","29,185,563.18","38,252,757.67","43,491,165.36","37,360,161.78","37,887,313.90","55,262,910.67","57,657,089.71","73,519,465.29","89,405,328.59","101,137,859.26","107,753,642.68","123,838,384.22","76,316,241.09","80,725,818.31","92,769,586.99","98,862,122.09","79,849,884.12","91,831,711.14","95,024,746.34","103,715,763.18","30,016,199.07","48,010,641.16","58,409,360.56","72,760,864.83","93,818,905.18","106,923,913.54","132,386,275.58","154,624,819.52"
其他非流动负债,,,"13,000,000.00","13,000,000.00","13,000,000.00","13,000,000.00","27,179,566.67","27,579,566.67","27,363,666.67","26,424,166.67","41,036,800.00","42,953,399.99","43,738,399.98","45,771,699.97","49,930,884.96","49,215,753.95","46,066,793.94","46,805,942.93","43,619,315.89","43,074,184.88","48,315,653.87","60,285,522.86",,,,,,,,,"41,000,000.00",,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,"13,000,000.00","13,000,000.00","13,000,000.00","13,000,000.00","27,179,566.67","27,579,566.67","27,363,666.67","26,424,166.67","41,036,800.00","42,953,399.99","43,738,399.98","45,771,699.97","49,930,884.96","49,215,753.95","122,066,793.94","202,805,942.93","400,326,712.71","399,781,581.70","339,843,050.69","1,228,631,406.78","1,062,143,816.32","1,051,154,470.77","1,069,063,516.30","991,151,982.40","1,009,299,036.79","1,302,403,905.78","1,315,087,547.87","1,382,265,936.59","1,733,227,296.39","3,250,435,279.72","3,593,556,990.72","5,807,021,023.32"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"73,561,346.24","49,416,006.45","169,192,789.33","115,990,042.94","172,737,826.81","171,659,960.66","216,971,880.48","138,241,904.47","239,406,549.98","212,290,427.67","1,022,523,010.96","1,060,495,538.72","985,095,604.58","1,009,636,517.18","1,212,708,832.78","1,281,695,797.14","1,765,284,267.47","2,035,371,079.18","3,009,780,998.09","2,460,021,383.05","2,984,262,012.05","3,709,822,377.89","4,085,381,374.05","3,255,874,858.95","4,165,851,921.55","2,860,242,739.64","4,279,034,462.04","4,044,038,486.18","5,857,173,817.58","7,249,955,505.46","15,472,364,630.59","16,329,046,507.55","16,108,792,348.39","18,592,405,250.87"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"110,000,000.00","110,000,000.00","110,000,000.00","110,000,000.00","147,000,000.00","147,000,000.00","147,000,000.00","147,000,000.00","323,400,000.00","323,400,000.00","323,400,000.00","323,400,000.00","549,780,000.00","549,780,000.00","552,859,034.00","552,963,114.00","885,768,866.00","885,768,866.00","891,448,317.00","891,715,329.00","1,070,366,461.00","1,070,897,205.00","1,076,938,480.00","1,080,602,396.00","1,081,631,083.00","1,229,459,678.00","1,229,459,678.00","1,259,498,678.00","3,103,688,129.00","3,123,401,929.00","3,126,855,313.00","3,133,686,772.00","3,133,686,772.00","3,133,686,772.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"172,326.45","172,326.45","172,326.45","172,326.45","2,400,024,813.69","2,400,024,813.69","2,410,955,854.58","2,410,955,854.58","2,241,986,979.58","2,253,133,667.08","2,263,056,481.69","2,269,797,281.69","2,050,290,081.69","2,057,065,281.69","2,121,069,749.00","2,144,280,029.00","1,840,492,272.00","1,860,168,688.80","1,935,734,022.04","1,951,246,849.99","1,783,908,471.58","1,945,275,939.83","1,904,017,787.62","1,937,611,673.57","2,099,092,533.09","8,147,444,603.71","8,146,705,187.82","8,335,064,119.88","6,477,025,882.33","6,645,045,391.93","6,681,668,037.24","6,778,598,931.17","6,788,249,031.17","6,797,900,131.17"
无形资产,"22,641,879.86","22,109,027.74","43,256,254.95","42,909,333.00","42,615,411.04","65,417,334.63","119,476,580.94","118,501,329.54","117,871,108.14","116,889,376.67","116,037,747.19","119,940,838.84","118,816,243.12","118,918,525.40","118,522,301.93","117,915,768.89","125,911,580.10","124,349,520.65","281,158,149.33","282,294,360.12","296,437,312.55","303,916,311.46","1,325,468,931.17","1,412,907,827.33","1,503,789,566.22","1,828,878,853.51","4,323,234,238.76","4,848,885,461.39","5,706,642,043.10","6,359,003,750.80","9,933,413,702.78","10,212,723,116.23","12,887,882,442.66","14,890,501,339.50"
盈余公积,"5,096,248.27","12,629,379.60","22,386,736.80","22,386,736.80","22,386,736.80","22,386,736.80","34,900,929.50","34,900,929.50","34,900,929.50","34,900,929.50","60,471,258.14","60,471,258.14","60,471,258.14","60,471,258.14","92,080,859.32","92,080,859.32","92,080,859.32","92,080,859.32","161,647,157.24","161,647,157.24","161,647,157.24","158,764,725.45","240,071,188.78","240,071,188.78","240,071,188.78","240,071,188.78","354,776,989.34","354,776,989.34","354,776,989.34","354,776,989.34","460,147,035.55","460,147,035.55","460,147,035.55","460,147,035.55"
开发支出,,"4,000,000.00","1,460,700.88","3,233,039.37","5,127,270.06","6,475,109.43","9,487,007.97","11,792,743.31","15,529,875.60","18,645,254.00","20,233,457.81","19,443,888.82","19,126,837.84","21,094,547.93","24,371,522.52","28,189,521.97","25,203,567.57","30,400,812.71","36,282,444.69","38,315,371.94","42,833,442.87","42,643,674.32","26,651,448.10","25,997,859.86","26,321,222.19","26,574,077.01","31,198,240.91","34,186,683.25","36,892,170.76","37,758,557.29","42,085,882.74","46,905,389.71","42,178,869.50","48,047,895.01"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"157,316,124.00","157,316,124.00","94,389,674.40","94,389,674.40"
商誉,,,,,,,,,"7,906,579.17","7,906,579.17","7,927,385.81","7,927,385.81","7,927,385.81","7,927,385.81","7,927,385.81","7,927,385.81","7,927,385.81","7,927,385.81","9,859,465.36","9,859,465.36","9,859,465.36","9,859,465.36","9,859,465.36","9,859,465.36","9,859,465.36","9,859,465.36","7,927,385.81","7,927,385.81","7,927,385.81","7,927,385.81","20,791,387.85","20,791,387.85","794,060,115.66","816,138,038.46"
未分配利润,"45,920,763.86","96,710,692.43","188,645,542.54","181,954,882.45","225,127,641.45","240,387,038.51","342,094,340.82","348,365,132.63","359,286,410.21","378,693,980.70","616,929,073.23","626,645,565.16","665,256,497.37","690,522,210.68","1,115,442,229.37","1,127,946,968.64","1,184,444,858.01","1,214,901,027.55","1,852,614,621.76","1,869,744,609.26","1,925,215,972.12","1,930,412,896.06","2,627,093,111.27","2,646,598,277.36","2,636,046,313.59","2,735,780,872.09","3,729,775,585.15","3,764,971,972.82","3,876,822,088.21","4,046,255,749.65","5,347,219,526.80","5,577,518,712.04","5,704,338,243.47","5,911,591,096.97"
长期待摊费用,"621,914.00","1,361,060.98","1,561,429.96","1,739,392.93","297,893.78","847,402.89",,,"483,333.31","1,562,065.50","1,506,083.11","1,290,398.83","1,275,207.66","1,141,452.44","806,842.01","872,321.72","857,314.43","732,629.22","420,522.09","377,740.71","338,848.22","7,796,669.80","649,529.15","595,692.54","535,408.03","1,176,727.36","2,558,644.12","5,938,565.08","16,891,404.06","12,479,419.38","3,819,565.85","3,449,469.02","9,390,015.06","10,495,235.44"
少数股东权益,"2,682,462.92","15,332,564.72","17,015,821.19","16,890,685.63","17,089,708.39","17,315,608.50","19,990,243.22","19,423,172.41","106,043,765.24","111,859,054.41","125,419,664.72","129,995,898.69","134,670,863.12","138,133,899.94","166,302,518.02","178,465,064.47","205,462,553.83","241,100,859.26","281,502,113.79","282,330,606.08","296,775,554.73","294,801,984.74","372,180,814.09","382,041,091.30","432,958,971.15","449,277,844.01","535,354,626.12","249,096,623.34","354,147,205.40","570,143,189.52","812,986,567.00","837,220,985.99","1,323,559,895.62","1,485,506,284.80"
递延所得税资产,"222,609.88","533,789.47","454,263.18","454,263.18","1,153,683.27","1,153,683.27","1,426,335.24","1,426,335.24","3,087,534.42","2,983,743.92","3,507,349.28","3,507,349.28","5,165,317.64","5,165,317.64","7,246,872.46","7,246,872.46","12,236,903.21","12,180,681.80","16,217,831.58","16,216,950.24","23,757,001.51","23,748,115.93","30,215,251.00","31,255,242.23","36,710,744.85","36,724,790.18","53,399,950.95","53,448,508.43","70,119,997.22","70,013,922.91","88,143,696.08","88,138,312.30","98,476,257.96","98,976,758.07"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,912,594.54","13,104,000.00","1,100,080,603.00","1,130,598,071.31"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"34,200,197.51","64,475,236.93","106,582,246.03","172,229,152.28","225,144,000.80","280,590,622.45","359,282,390.14","415,383,177.79","1,028,505,618.07","1,104,654,134.35","1,653,602,991.09","2,153,385,359.19","2,188,509,878.01","2,275,106,519.66","2,460,529,416.79","2,881,462,498.55","3,190,833,398.30","3,381,828,261.84","4,304,086,786.97","4,428,360,777.21","4,684,014,316.60","5,283,265,920.22","5,906,983,399.12","6,096,031,786.24","6,337,341,636.43","6,538,167,692.16","9,628,233,488.47","10,491,137,693.78","11,432,133,089.07","12,119,906,349.96","16,394,636,559.15","16,220,619,737.55","21,732,926,198.22","23,653,757,935.76"
所有者权益(或股东权益)合计,"163,871,801.50","234,844,963.20","338,220,426.98","331,404,631.33","2,811,628,900.33","2,827,114,197.50","2,954,941,368.12","2,960,645,089.12","3,065,618,084.53","3,101,987,631.69","3,389,276,477.78","3,410,310,003.68","3,460,468,700.32","3,495,972,650.45","4,047,754,389.71","4,095,736,035.43","4,208,249,409.16","4,294,020,300.93","5,122,946,231.83","5,156,684,551.57","5,237,913,616.67","5,400,152,751.08","6,450,213,093.23","6,559,660,052.24","6,728,519,515.26","12,915,319,613.77","14,109,737,662.87","14,077,073,979.82","14,282,555,604.98","14,900,364,559.59","16,334,065,454.45","16,747,080,306.14","17,372,393,719.61","17,745,227,005.35"
资产总计,"237,433,147.74","284,260,969.65","507,413,216.31","447,394,674.27","2,984,366,727.14","2,998,774,158.16","3,171,913,248.60","3,098,886,993.59","3,305,024,634.51","3,314,278,059.36","4,411,799,488.74","4,470,805,542.40","4,445,564,304.90","4,505,609,167.63","5,260,463,222.49","5,377,431,832.57","5,973,533,676.63","6,329,391,380.11","8,132,727,229.92","7,616,705,934.62","8,222,175,628.72","9,109,975,128.97","10,535,594,467.28","9,815,534,911.19","10,894,371,436.81","15,775,562,353.41","18,388,772,124.91","18,121,112,466.00","20,139,729,422.56","22,150,320,065.05","31,806,430,085.04","33,076,126,813.69","33,481,186,068.00","36,337,632,256.22"
负债和所有者(或股东权益)合计,"237,433,147.74","284,260,969.65","507,413,216.31","447,394,674.27","2,984,366,727.14","2,998,774,158.16","3,171,913,248.60","3,098,886,993.59","3,305,024,634.51","3,314,278,059.36","4,411,799,488.74","4,470,805,542.40","4,445,564,304.90","4,505,609,167.63","5,260,463,222.49","5,377,431,832.57","5,973,533,676.63","6,329,391,380.11","8,132,727,229.92","7,616,705,934.62","8,222,175,628.72","9,109,975,128.97","10,535,594,467.28","9,815,534,911.19","10,894,371,436.81","15,775,562,353.41","18,388,772,124.91","18,121,112,466.00","20,139,729,422.56","22,150,320,065.05","31,806,430,085.04","33,076,126,813.69","33,481,186,068.00","36,337,632,256.22"
