科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"643,997,624.64","450,922,853.47","262,685,876.76","1,028,550,823.67","560,564,996.97","758,671,080.51","475,368,851.01","3,546,160,730.00","1,716,709,767.69","1,023,498,966.25","718,687,659.45","674,991,915.41","996,461,344.80","931,890,380.03","1,245,621,875.49","758,932,245.79","937,117,752.97","637,579,467.45","930,672,196.20","1,230,187,405.45","798,759,830.24","748,159,604.54","601,568,657.92","1,034,439,710.10","915,523,919.69","1,448,568,158.88","4,320,088,210.43","1,779,511,011.24","3,009,457,442.64","2,795,033,809.99","2,098,491,014.11","3,281,826,338.76","3,495,582,449.24","3,784,894,541.27","4,434,645,587.46","4,869,365,931.01","5,977,427,714.17","4,718,129,468.16","6,060,842,883.87","6,706,031,686.14","6,592,259,189.51","6,431,041,240.26","7,038,691,468.73","4,632,161,199.04"
短期借款,,,,"8,295,546.60","756,126,386.50","1,819,722,120.00","3,108,099,560.00","2,432,391,520.00","1,502,161,182.73","1,353,548,032.00","493,308,492.84","540,046,779.00","643,426,294.88","1,297,600,000.00","1,081,036,219.21","829,388,804.12","764,500,000.00","598,000,000.00","611,000,000.00","205,000,000.00","40,000,000.00","40,000,000.00","29,000,000.00","100,000,000.00","125,000,000.00","150,000,000.00","170,000,000.00",,,,,,,,,,,,,,,,,
交易性金融资产,,,"4,771,710.00","15,708,330.00","9,189,480.00","8,342,490.00","3,533,310.00","2,262,660.00","2,670,300.00","3,858,390.00","4,122,788.81","4,841,242.51","4,077,062.42","3,180,381.59","3,388,409.18","3,542,938.37","4,104,333.60","4,235,344.51","3,609,366.86","3,538,700.51","3,574,797.10","3,172,562.18","3,241,801.72","2,229,781.50","1,365,126.54","17,130,909.02","26,319,572.00","34,133,463.00","14,998,824.64","6,994,392.50","5,907,882.71","2,147,424.00","731,869.00","392,938.00",,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78,999,408.00","161,557,007.00","79,229,427.00","168,207,828.15","206,594,806.21","127,448,755.29","198,834,480.77","166,638,057.47","212,302,530.08","153,154,777.96","93,613,310.99","27,493,372.31",
应收票据,,"2,680,000.00","4,354,709.00","7,354,709.00","7,354,709.00","100,000.00","4,710,000.00","3,635,020.00","9,107,980.00","3,000,000.00","407,680.00","122,800.00","13,120,000.00","6,800,000.00","3,413,897.70","12,504,465.00","17,124,765.00","11,723,300.00","8,995,000.00","12,390,600.00","12,153,586.17","10,730,000.00","8,476,000.00","13,196,000.00","11,429,836.20","6,227,157.50","8,548,295.00",,,,,,,,,"40,746,033.75","10,000,000.00",,,,,,,
应付票据,"165,411,021.62","109,932,031.48","328,819,112.37","187,658,080.81","75,123,553.98","76,663,222.11","37,913,019.88","712,538,440.66","995,663,626.43","632,345,008.67","874,531,405.42","711,546,394.18","555,639,819.69","31,935,378.28","34,276,403.33","31,370,656.27",,,,,,,,,,"112,150.00",,,"3,356,563.86","540,285.00","540,285.00",,,,,,,,,,,,"2,268,488.00","2,268,488.00"
应收账款,"203,690,685.37","491,832,814.96","416,207,335.73","533,801,717.52","714,130,840.40","882,616,973.13","1,229,181,738.04","1,222,718,386.31","975,622,153.54","1,693,244,969.97","1,345,352,609.43","2,708,603,025.78","2,259,757,097.86","2,219,636,277.49","1,402,713,463.43","2,210,252,306.26","854,560,357.32","1,268,771,726.71","1,148,793,755.90","1,973,217,886.77","1,331,248,373.93","1,708,461,556.08","1,603,699,127.06","2,215,166,227.75","2,037,119,285.25","2,428,131,345.98","2,227,020,720.16","4,334,437,118.49","1,753,576,920.55","3,841,832,189.88","2,732,244,347.99","5,843,029,130.23","4,387,850,118.96","4,010,684,040.81","3,751,113,552.71","4,712,806,786.89","3,318,510,532.27","2,014,755,578.01","2,158,258,763.73","1,992,778,807.10","1,569,927,061.80","1,909,561,300.15","2,031,184,042.15","2,820,783,201.00"
应付账款,"991,197,823.33","1,608,974,145.48","1,669,012,493.48","1,596,676,643.85","1,665,919,632.22","1,237,376,723.65","2,352,967,071.98","1,871,743,645.03","1,728,339,610.22","1,928,850,390.21","1,948,877,200.60","2,260,122,371.18","1,619,330,356.69","1,880,362,859.80","1,905,918,871.30","1,921,542,769.62","1,687,497,813.04","1,674,442,835.85","1,711,801,386.68","2,373,567,067.78","2,038,985,233.17","2,543,581,189.40","3,091,995,732.90","3,327,026,830.14","2,818,679,971.00","4,417,220,404.49","4,631,059,325.10","5,632,792,798.85","4,316,730,482.76","5,636,137,672.07","5,172,686,870.62","5,001,495,668.63","3,883,374,881.26","4,365,585,275.95","4,251,366,840.15","4,713,696,227.79","3,647,983,295.41","3,801,336,836.50","3,759,138,517.12","4,065,799,905.94","3,383,805,504.35","3,589,976,438.82","3,715,300,850.03","3,777,537,085.24"
预付款项,"222,351,716.38","233,944,888.01","488,443,383.16","113,404,203.13","597,406,379.50","558,457,744.82","920,767,875.96","283,678,226.52","591,765,034.02","608,819,619.35","783,060,176.77","261,528,833.41","261,808,938.31","212,806,593.36","1,730,461,298.39","1,588,696,605.42","1,713,294,974.22","1,851,487,855.33","1,649,238,614.88","1,107,949,740.63","1,177,788,766.93","1,367,692,358.05","281,397,674.94","296,879,025.74","444,717,414.74","719,147,630.34","621,737,985.21","576,329,848.56","457,429,702.64","576,129,429.90","558,923,232.46","246,103,857.01","379,383,813.30","320,338,804.39","557,634,579.56","120,283,622.38","254,636,776.84","150,836,802.71","236,741,987.36","164,711,006.30","142,802,749.19","293,739,823.80","404,771,718.50","177,224,220.64"
预收款项,"673,994,990.02","862,583,097.97","938,468,046.11","762,333,520.87","1,039,788,680.34","665,446,652.74","490,975,258.69","1,182,846,155.15","1,117,974,951.65","1,247,098,107.95","1,647,228,182.68","679,054,899.74","530,595,177.96","416,863,557.84","301,858,573.29","367,804,703.17","340,690,694.32","419,152,485.47","327,504,061.11","1,220,384,648.50","1,633,726,394.12","1,364,204,197.79","863,578,579.11","1,289,080,582.10","1,995,548,235.52","1,519,415,119.95","1,373,116,327.25","790,533,176.92","1,372,906,099.62","1,129,640,495.35","734,080,626.36","1,020,399,165.89","1,392,149,943.91","366,776,078.14","608,162,182.69","60,402,605.15","272,584,620.48","168,359,114.17","464,623,153.69","88,939.61","207,479,896.04","211,116,011.06","393,831,732.49","140,476,025.08"
