科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"131,593,633.07","284,242,918.12","174,683,852.18","199,442,211.27","150,720,930.07","166,467,766.78","142,067,548.47","159,531,296.28","168,548,352.77","169,851,920.04","219,160,456.18","188,272,396.60","235,473,902.39","237,988,105.14","308,451,654.62","316,831,864.23","232,827,265.46","366,633,513.19","350,371,504.77","349,975,721.28","307,879,038.75","814,228,996.92","636,263,241.23","713,185,962.33","675,985,223.39","623,124,800.89","559,139,854.69","714,215,716.18","638,918,216.08","796,986,320.59","694,745,104.59","1,020,169,238.29","827,430,555.59","767,456,800.07","782,976,757.96","1,256,445,240.42","907,227,704.45","927,967,430.34","843,621,410.35","1,247,631,385.97","936,671,382.11","1,281,438,250.59","1,058,369,950.44","1,489,953,346.52","1,018,471,492.31","1,198,865,483.82","1,077,382,112.88","1,213,286,168.71","999,683,899.26"
短期借款,"124,000,000.00","124,000,000.00","44,000,000.00","35,000,000.00","35,000,000.00","35,000,000.00","30,000,000.00","45,000,000.00","45,000,000.00","45,000,000.00","40,000,000.00",,"40,000,000.00",,,"50,000,000.00","72,569,515.28","151,486,432.69","210,799,373.28","278,000,000.00","316,000,000.00","292,150,000.00","387,500,000.00","608,170,188.60","703,170,188.60","725,000,000.00","571,527,205.46","853,441,727.00","951,784,058.82","1,301,164,073.04","1,519,566,448.01","1,832,520,683.22","1,973,861,346.00","2,379,861,346.00","2,586,273,510.00","2,661,714,294.01","2,899,274,421.20","2,917,500,000.00","3,038,909,295.52","2,979,100,000.00","3,245,356,218.38","3,450,004,208.00","3,740,484,608.48","3,491,260,666.83","3,591,656,000.00","3,601,150,000.00","3,486,150,000.00","3,498,295,333.17","3,250,600,580.84"
交易性金融资产,,,,,,,,"244,614.00","244,614.00","1,349,900.00",,"65,200.00","181,740.00",,"331,120.00",,,,,"31,280.00","12,031,280.00","31,280.00","31,280.00","21,040.00","21,040.00","21,040.00","18,400.00","112,240.00","110,320.00","1,107,600.00","112,080.00","18,600.00","38,100.00","58,860.00","21,360.00","25,620.00","18,660.00","16,680.00","15,900.00","14,040.00","13,680.00","8,820.00",,"47,901,299.14","45,618,926.34","38,885,926.58","35,719,134.32","37,259,735.96","43,564,790.82"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"557,500.00","4,349,656.57","943,120.00","3,618,400.00","10,953,104.20","10,185,977.87","3,979,715.65","3,314,721.58","13,868,719.18","20,992,653.10","4,798,387.30","14,468,857.83","40,183,982.56","48,320,937.98","33,323,682.44","37,708,680.77","57,680,635.57","40,532,018.72","24,906,693.71","13,360,722.44","32,569,085.47","35,063,986.49","7,611,048.24","17,100,496.65","82,554,330.35","71,047,149.96","59,490,141.77","63,491,025.92","53,752,616.96","106,374,778.62","48,811,231.94","119,255,527.73","53,010,666.57","49,484,299.13","37,256,479.77","69,480,172.08","26,264,503.31","53,508,280.50","30,252,779.37","63,287,936.02","37,091,333.00","39,390,343.11","30,039,552.30","112,067,807.73","49,088,777.13","26,403,420.39","30,621,568.74","32,872,959.41","38,939,670.82"
应付票据,"42,000,000.00","10,000,000.00","10,000,000.00","43,194,000.00","23,200,000.00","18,500,000.00","28,500,000.00","29,700,000.00","19,800,000.00","9,920,000.00","9,920,000.00","10,000,000.00","12,000,000.00","12,000,000.00","27,717,633.86","50,148,192.79","45,024,386.59","70,220,040.59","56,788,790.39","41,717,660.43","46,954,439.84","11,427,943.04","18,383,772.80","57,299,000.00","60,999,025.00","19,919,000.00","27,264,451.37","199,695,244.86","163,547,024.29","98,421,195.39","158,667,761.79","148,185,293.40","113,101,465.75","94,662,763.75","158,277,905.54","184,205,263.54","145,766,822.06","129,022,650.44","155,251,219.19","214,760,415.82","160,539,610.95","146,991,892.42","260,449,874.18","270,339,391.37","191,438,492.54","152,755,123.60",,"223,001,387.38",
应收账款,"168,337,404.96","189,868,328.22","185,452,192.90","177,569,965.90","182,235,465.69","184,056,642.55","205,600,912.67","182,289,420.35","184,677,228.23","185,828,346.45","199,488,130.16","186,278,875.68","215,071,951.91","222,834,765.39","266,446,896.67","276,929,966.65","331,440,817.04","379,571,662.13","396,915,109.02","418,381,268.21","500,097,783.49","488,538,994.48","528,147,806.33","561,801,042.71","598,471,060.63","662,853,594.66","720,843,494.11","952,101,560.50","1,087,889,043.56","1,105,357,776.81","1,210,447,756.57","1,523,372,938.14","1,716,864,623.56","1,703,588,949.70","1,871,808,397.92","1,789,624,562.94","1,866,960,709.33","1,896,946,812.05","1,856,048,063.67","1,849,442,834.93","1,914,639,101.99","1,892,347,348.66","1,969,298,056.70","1,999,279,255.90","1,980,321,800.46","1,981,776,277.43","2,015,902,588.89","2,008,114,089.35","1,834,922,818.23"
应付账款,"131,653,359.67","122,585,095.75","119,600,367.29","117,305,595.50","117,845,488.84","117,732,189.10","119,111,115.33","113,996,650.39","117,627,441.02","117,850,271.95","139,828,810.95","135,444,417.25","160,457,705.17","165,668,334.31","240,780,630.12","253,072,318.17","298,539,753.50","341,623,817.02","346,176,277.02","332,024,570.25","414,821,081.56","465,135,864.21","478,722,306.17","535,627,490.89","592,367,853.33","691,440,408.65","817,237,162.13","833,066,427.90","920,258,438.57","963,595,145.17","930,498,800.97","1,113,667,403.24","1,103,722,317.43","1,218,819,345.24","1,389,538,842.57","1,376,494,200.42","1,287,347,371.16","1,544,259,107.61","1,538,801,337.95","1,734,227,197.19","1,877,962,948.85","1,997,019,342.95","1,758,464,627.63","2,265,249,742.09","2,163,972,227.10","2,334,693,644.68",,"1,994,774,611.23",
预付款项,"26,888,979.19","38,021,223.03","39,778,646.34","24,620,905.91","46,081,360.74","51,947,011.63","56,529,009.09","16,766,801.32","33,166,361.54","52,852,321.81","50,230,246.80","18,272,640.21","28,556,840.44","23,617,566.71","28,988,290.57","34,194,425.14","46,549,983.60","42,665,541.59","65,358,459.82","93,913,631.90","101,297,887.04","125,051,534.12","160,664,276.03","163,182,970.03","217,526,757.16","245,154,063.36","346,067,320.80","286,081,384.36","312,170,271.70","343,185,056.71","237,232,121.41","113,929,924.83","160,110,599.92","352,433,179.61","450,341,894.71","216,553,883.22","413,379,000.14","340,587,677.90","374,621,402.45","315,456,550.09","407,178,266.03","418,098,348.79","382,750,766.04","358,291,564.03","493,014,422.17","490,919,390.68","542,533,978.79","395,278,677.06","247,419,439.98"
预收款项,"62,695,068.75","58,862,745.80","68,481,983.10","85,069,409.36","103,898,343.54","117,911,564.33","144,590,108.18","122,674,552.37","146,885,811.91","164,738,019.57","196,413,299.23","144,258,233.64","187,074,155.75","203,914,504.29","244,446,641.07","299,398,522.17","275,214,667.14","342,265,825.56","343,686,366.56","344,574,528.10","329,471,882.18","366,501,357.79","449,691,034.02","427,301,910.89","513,285,437.18","567,883,566.02","596,465,591.30","556,213,906.54","586,299,855.54","603,384,962.50","649,003,051.23","642,011,742.38","666,246,476.59","535,544,678.38","611,907,290.59","535,949,984.00","581,562,420.14","616,566,992.00","667,094,715.94","643,281,052.36","645,264,191.44","787,902,014.55","806,115,491.39","788,466,828.13","804,337,090.22","878,453,105.95","1,078,898,654.73","1,067,050,583.00","1,084,574,831.47"
