科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"793,860,121.83","1,380,630,352.73","1,970,940,665.82","2,795,791,298.24","934,152,027.11","1,607,870,328.76","2,291,675,810.25","3,161,008,481.85","937,871,884.60","1,702,284,073.26","2,408,633,814.12","3,363,387,993.88","1,073,525,541.86","1,848,652,699.93","2,664,171,756.55","3,703,798,798.73","1,196,619,706.64","2,076,557,493.84","3,012,343,011.56","4,103,661,491.00","1,283,454,510.54","2,238,504,921.79","3,113,964,763.37","4,199,667,865.25","1,199,217,469.10","2,181,006,597.49","3,140,173,661.43","4,310,086,623.16","1,218,790,130.55","2,207,762,029.73","3,182,369,270.19","4,455,830,191.22","1,212,183,496.75","2,252,990,136.33","3,229,864,729.88","4,407,585,495.90","1,125,909,848.22","2,061,884,142.72","2,893,905,916.32","4,010,812,749.41","1,074,527,151.54","2,018,016,434.16","2,880,233,344.50","3,996,625,654.56","1,120,910,509.59","2,057,475,597.58"
二、营业利润,"22,045,796.87","18,295,735.37","15,928,615.42","44,375,327.35","31,399,264.87","35,615,586.82","38,960,358.60","39,507,423.40","36,998,415.99","43,233,196.97","51,891,873.28","65,739,706.57","45,739,502.65","71,170,968.22","80,770,932.07","96,292,507.36","55,289,793.15","89,526,536.45","109,574,941.99","120,380,335.06","53,012,675.05","78,396,427.13","80,815,500.99","94,797,634.71","41,149,030.96","59,092,480.04","64,392,991.74","80,816,734.55","38,369,240.46","61,552,764.44","66,427,611.47","76,914,647.61","25,173,647.65","48,454,518.29","39,435,620.47","15,347,596.18","31,138,417.74","64,326,987.90","66,666,330.38","72,288,965.34","39,310,192.99","83,919,006.71","91,497,812.27","488,803,835.36","107,414,692.93","165,978,113.11"
减:营业成本,"657,011,535.30","1,133,707,166.09","1,605,773,659.78","2,297,592,293.50","773,792,902.19","1,319,508,554.68","1,866,003,766.41","2,575,905,425.53","767,117,079.15","1,401,521,447.66","1,966,880,461.79","2,760,178,290.34","884,065,639.78","1,499,181,905.30","2,148,230,887.11","2,983,650,013.27","968,734,365.18","1,652,723,382.10","2,390,078,094.96","3,283,095,197.71","1,043,611,114.90","1,798,950,602.16","2,478,228,023.36","3,350,198,968.76","970,215,861.45","1,753,212,200.62","2,509,219,637.39","3,442,384,738.29","984,604,301.71","1,760,618,432.40","2,531,423,537.74","3,554,068,148.40","986,975,960.37","1,809,050,955.73","2,590,571,002.75","3,543,384,873.62","898,381,009.39","1,615,499,632.59","2,267,076,464.12","3,168,099,144.01","856,978,875.10","1,590,006,023.70","2,260,860,114.77","3,154,953,091.54","891,584,203.81","1,595,902,799.06"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"6,799,955.91","12,496,329.80","18,572,094.71","25,134,997.41","7,649,979.02","12,019,830.76","19,133,405.04","27,093,939.58","8,710,448.56","15,697,489.71","23,473,558.95","34,059,920.22","9,967,768.09","17,068,034.88","26,805,802.33","40,311,148.83","11,699,392.89","22,499,742.37","34,296,984.04","46,103,384.22","13,466,019.70","24,147,292.11","33,812,324.67","46,707,267.85","12,349,550.37","24,996,953.33","37,291,339.55","52,340,755.19","11,816,435.09","23,870,743.53","35,117,703.66","52,202,445.29","13,101,194.40","25,841,421.04","38,963,086.32","53,352,258.53","12,025,927.71","19,644,787.40","24,503,870.72","52,529,756.22","16,035,197.68","28,791,520.52","42,501,922.74","58,715,686.04","15,764,347.78","29,011,861.64"
营业外收入,"373,868.91","3,711,082.79","4,815,496.26","6,795,897.12","2,150,506.21","3,667,277.15","5,280,800.56","18,836,044.76","3,638,026.31","11,296,002.02","11,353,680.68","9,013,245.57","897,029.31","1,335,994.93","2,210,924.81","7,397,541.27","280,367.65","1,041,784.63","3,683,595.60","7,928,106.87","580,174.12","5,527,633.51","7,113,540.30","12,675,627.21","1,870,687.52","4,645,938.04","6,393,311.15","12,768,185.14","2,565,239.56","3,478,706.07","7,051,955.12","13,049,838.45","2,242,284.73","6,777,044.81","10,071,145.07","11,886,286.57","722,144.64","2,601,726.70","5,389,997.99","8,484,058.61","755,606.20","2,165,612.61","3,389,508.59","1,629,627.12","183,109.45","275,482.25"
销售费用,"7,479,609.52","14,744,017.31","21,260,562.26","30,193,807.38","8,552,225.19","15,264,404.45","21,480,594.46","32,681,059.10","6,799,387.67","14,629,988.49","21,389,266.13","31,521,146.68","9,135,974.37","16,245,033.73","25,044,728.12","43,829,959.05","11,238,153.21","22,575,792.63","32,650,621.85","52,375,972.98","13,533,299.09","25,914,180.73","39,986,678.97","60,644,028.21","15,603,916.57","27,392,379.55","40,366,248.69","65,363,323.49","15,961,917.49","28,353,698.34","40,211,542.52","65,350,307.31","17,069,443.05","28,356,535.82","40,832,396.54","67,125,470.35","12,164,819.06","21,918,971.94","32,216,899.26","50,754,213.75","9,214,030.71","18,318,691.52","28,834,755.50","43,630,540.62","10,436,946.14","18,896,780.50"
减:营业外支出,"74,521.91","185,428.81","390,775.73","1,191,497.87","251,300.18","375,386.79","1,700,772.00","3,616,637.38","24,214.95","249,332.47","340,544.93","1,619,836.56","451,961.56","1,077,336.57","1,348,771.05","4,190,857.96","444,903.09","811,429.47","1,134,816.41","3,045,420.62","1,120,322.57","3,635,533.74","4,165,543.90","5,112,675.70","242,528.23","718,607.83","1,055,807.09","1,755,492.24","5,148,265.80","5,374,896.65","6,996,329.25","7,702,100.13","257,487.69","1,008,520.48","1,036,298.14","15,686,019.50","904,449.72","1,865,973.33","7,097,913.09","11,978,420.84","117,645.07","3,475,928.86","5,772,914.71","24,043,017.16","96,475.94","449,952.59"
管理费用,"87,567,191.62","175,672,459.50","269,150,287.87","347,083,814.97","96,661,874.29","194,593,934.01","299,469,787.68","425,175,348.81","103,995,193.90","202,230,352.22","308,414,318.54","430,195,477.22","112,871,778.21","224,396,041.41","356,549,661.04","504,541,362.12","134,625,553.61","260,450,864.86","407,182,579.97","552,962,223.84","145,446,825.18","284,079,982.46","442,864,788.84","596,616,234.42","152,247,618.26","303,163,804.01","464,410,097.81","630,463,462.45","157,107,243.56","314,785,572.32","476,695,783.13","660,815,160.98","156,900,397.61","322,290,978.28","494,338,059.47","689,971,813.91","161,397,051.93","319,701,784.75","475,263,219.25","628,442,965.58","144,822,806.92","281,140,238.09","439,894,556.57","628,091,247.90","150,769,315.89","302,537,619.55"
其中:非流动资产处置净损失,,,,,,,,"1,624,518.75",,,,"491,870.58","300,287.93","326,431.94","518,357.72","1,032,589.22",,"19,326.26","97,321.80","623,224.13","220,943.87","242,782.14","251,429.52","670,210.86","31,467.03","447,916.96","533,802.15","779,557.25","1,927,132.10","2,005,261.46","2,821,855.38","3,033,586.46","206,562.41","238,070.82","277,991.16","6,853,627.41","456,940.18","536,723.92","2,235,019.79","2,710,477.53","73,831.26","3,142,088.04","3,318,408.62",,,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
