科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"251,037,351.98","208,760,520.85","194,491,111.20","259,309,150.07","101,230,272.06","91,950,987.00","93,615,717.84","1,128,573,788.15","1,005,538,166.34","1,431,155,809.75","1,388,394,850.86","1,834,513,300.14","1,675,685,466.17","1,046,063,761.07","1,065,141,969.87","1,611,272,249.09","1,740,315,731.90","2,188,178,202.32","2,277,570,617.50","2,291,690,877.97","1,751,865,178.77","1,718,717,569.48","1,608,944,919.19","2,611,430,663.84","1,747,536,946.03","1,998,819,468.22","3,017,991,270.46","2,898,614,892.53","4,387,299,716.74","4,413,373,858.41","3,704,958,477.89","2,745,344,422.78","2,857,349,120.81","5,141,123,534.56","5,844,414,730.35","5,918,197,216.19","4,434,595,797.40","9,087,387,145.49","4,811,971,437.10","8,389,381,274.76","9,435,073,068.77","8,762,412,634.81","10,020,467,119.10","16,190,497,157.55","12,332,331,244.71"
短期借款,"225,000,000.00","225,000,000.00","225,000,000.00","206,000,000.00","206,000,000.00","206,000,000.00","206,000,000.00","782,066,000.00","827,066,000.00","830,616,000.00","1,040,653,055.56","556,080,000.00","990,080,000.00","899,080,000.00","1,047,630,000.00","1,025,440,000.00","428,000,000.00","542,000,000.00","611,150,000.00","753,150,000.00","795,150,000.00","968,050,000.00","761,000,000.00","1,582,772,942.55","2,103,800,090.09","2,063,800,090.09","2,275,978,090.09","1,422,328,000.00","1,772,328,000.00","2,991,028,000.00","4,153,310,000.00","3,912,140,000.00","5,495,440,000.00","4,248,140,000.00","7,538,150,000.00","8,661,760,000.00","3,626,160,000.00","3,680,660,000.00","380,000,000.00","523,530,000.00","544,530,000.00","497,530,000.00","475,591,591.70","17,000,000.00","474,000,000.00"
交易性金融资产,,,,,,,,"37,079,741.94","60,002,501.80","30,710,938.08","33,487,975.55",,,,,,,,,"101,800,000.00","223,800,000.00","151,310,000.00","5,000,000.00","136,150,000.00","72,100,000.00","49,260,000.00","792,270,000.00","149,050,000.00","184,960,000.00",,,,,,,,,,,,,,,"68,001,900.00","4,504,399,731.01"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,"527,000.00","854,681.00","277,681.00","1,220,487.50","1,220,487.50","7,020,487.50","10,300,000.00","3,830,000.00","4,636,000.00","413,800.00","1,529,080.00","1,199,080.00",,,,,,"1,000,000.00","200,000.00","1,000,000.00","1,000,000.00","1,900,000.00","1,000,000.00",,,"920,000.00",,"810,000.00",,,,"884,777.38","800,000.00","700,000.00",,,"650,000.00","2,765,470.00","200,000.00","2,450,000.00","2,450,000.00"
应付票据,,,,,,,,"26,220,487.50","38,220,487.50","43,120,487.50","37,700,000.00","17,200,000.00","9,500,000.00","4,000,000.00","5,500,000.00","9,000,000.00",,,,"2,131,040.00","2,131,040.00","24,280,000.00","38,610,000.00","19,000,000.00","10,000,000.00",,,"4,551,000.00","17,241,531.00","13,530,531.00","7,868,409.00",,,"80,000,000.00",,,"714,724.00",,,,,,,,
应收账款,"230,014,643.25","271,280,139.63","234,972,854.63","232,690,859.43","227,544,374.30","256,563,781.70","285,601,552.62","245,125,886.06","264,969,353.84","240,899,161.25","221,156,833.02","588,179,877.42","539,891,820.71","556,931,278.39","556,457,518.77","583,099,384.09","241,939,360.29","220,282,479.40","86,677,373.01","78,031,679.30","66,843,453.54","62,723,701.21","57,523,285.51","193,034,782.68","156,262,452.88","545,608,568.46","188,490,979.01","355,079,146.00","206,376,798.99","396,296,586.62","646,608,988.48","397,427,047.50","320,842,897.24","504,366,137.49","266,948,163.11","486,180,362.06","438,280,072.16","411,313,622.56","340,350,628.15","458,930,379.05","344,976,515.61","265,785,461.66","167,306,464.20","521,389,248.11","105,192,062.98"
应付账款,"295,301,707.95","302,535,973.11","307,309,470.29","288,773,698.52","271,101,167.06","252,877,639.55","267,422,162.44","602,146,045.33","563,965,165.96","514,052,158.53","516,948,771.63","703,555,388.68","535,964,583.46","560,017,354.86","605,796,265.68","822,272,552.92","493,615,796.98","474,979,667.40","375,828,654.89","791,589,803.61","633,536,228.61","643,260,864.60","695,783,907.31","1,229,066,878.69","886,698,317.40","589,177,512.81","506,663,573.47","937,478,679.23","639,586,288.93","609,184,987.13","540,879,531.90","3,238,297,225.44","687,603,818.13","894,005,841.84","850,093,521.43","1,718,981,624.25","1,436,401,826.87","1,185,238,649.32","1,292,364,725.11","2,616,665,239.09","1,856,383,147.88","2,147,007,610.57","2,071,935,149.18","2,633,660,480.52","1,504,842,496.32"
预付款项,"194,502,974.63","164,620,077.12","98,898,558.51","43,165,439.49","98,835,341.87","48,432,757.45","54,745,446.17","484,802,968.30","658,833,309.67","632,451,210.38","788,685,523.44","356,682,983.27","360,069,837.47","376,120,048.45","349,696,957.80","422,249,486.91","370,352,010.09","313,038,076.32","436,299,696.76","274,637,959.81","308,578,711.27","405,930,894.20","529,617,437.66","398,410,225.27","1,126,156,954.43","823,519,405.99","753,891,571.86","339,567,647.00","375,961,775.97","375,594,589.24","377,776,662.56","318,477,490.70","352,428,043.63","283,056,132.01","275,878,748.39","6,494,811,163.67","5,053,921,345.58","6,214,981,759.45","329,503,523.26","166,328,497.92","198,854,035.08","154,910,105.53","248,082,593.06","838,997,358.85","137,128,064.87"
预收款项,"88,799,139.12","86,621,449.16","83,867,169.45","79,145,387.71","87,245,335.67","52,968,121.46","65,890,477.61","1,404,845,623.74","1,586,522,980.59","2,163,829,576.01","3,093,014,108.61","2,110,950,379.15","2,568,547,919.75","2,627,756,269.44","2,883,504,450.96","2,210,276,277.64","2,359,585,801.56","2,882,228,573.84","3,523,997,485.41","2,207,653,237.52","2,164,410,772.68","2,119,247,269.30","3,007,758,618.84","2,165,899,206.77","2,768,848,075.11","3,107,094,970.30","3,818,656,205.75","2,872,219,604.94","2,995,631,687.28","3,096,385,228.31","4,195,858,857.67","4,274,710,278.99","5,151,941,403.51","6,313,269,039.99","8,289,063,508.29","6,999,161,401.52","7,962,489,472.22","10,218,228,178.41","14,019,671,262.42","11,718,297,904.81","13,589,235,827.02","12,991,619,974.13","12,870,148,608.60","13,677,932,949.20","16,398,492,799.20"
其他应收款,"331,665,228.09","276,617,280.55","260,985,778.57","164,042,527.00","77,278,556.71","64,048,502.05","89,229,759.49","562,336,685.09","504,822,793.45","497,518,773.79","482,994,650.06","613,043,033.15","876,149,609.41","530,588,888.91","687,945,312.13","444,472,690.45","430,634,159.18","400,352,198.65","363,634,842.13","231,417,212.41","210,862,360.87","253,615,487.09","840,063,547.48","506,412,114.55","523,033,271.29","1,145,058,607.14","629,561,612.86","1,015,167,498.68","1,355,868,278.58","2,462,548,307.14","854,575,039.76","534,449,567.61","399,602,367.72","1,299,188,303.03","1,779,859,284.66","477,366,539.04","3,612,591,383.96","2,220,031,909.09","2,019,115,320.02","1,318,725,122.01","2,338,386,340.10","4,081,296,218.93","1,277,395,119.44","810,777,276.61","890,249,865.41"
应付职工薪酬,"4,880,229.12","5,937,946.57","1,172,449.12","3,029,955.07","4,234,691.75","4,351,863.01","4,046,072.36","24,870,519.69","24,168,541.87","25,334,818.54","25,359,486.22","35,818,914.04","25,124,740.49","34,330,994.63","48,561,622.48","76,526,700.39","76,221,308.12","73,857,088.23","73,373,772.77","80,251,240.85","67,272,547.36","73,859,096.19","73,726,200.51","83,606,597.18","73,745,787.66","71,066,645.50","66,338,836.29","72,496,514.53","56,066,392.56","57,308,530.52","56,393,175.03","74,685,421.66","51,973,631.34","44,563,598.48","44,369,951.13","126,947,016.45","78,079,386.11","71,495,838.22","57,681,575.52","245,828,813.43","193,825,941.88","219,232,300.70","295,609,660.28","346,513,787.35","256,608,185.71"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-7,298,490.37","-9,445,375.36","-5,296,754.37","21,488,929.95","11,130,273.18","12,803,016.56","12,353,102.88","76,278,841.00","21,004,531.76","-62,661,963.14","-139,664,481.43","278,194,282.31","131,020,705.91","9,003,205.98","-13,596,322.28","425,471,230.90","328,893,428.75","152,037,301.18","121,283,820.79","426,623,682.43","345,245,146.75","252,499,954.29","187,234,964.72","379,437,878.61","197,624,060.89","248,543,832.92","185,266,741.56","374,154,923.33","223,396,698.11","208,899,572.91","237,270,663.62","533,192,674.28","139,770,717.12","199,542,453.02","172,690,648.38","411,855,017.62","361,317,506.63","332,575,725.37","349,779,525.80","988,736,957.79","768,654,965.30","842,126,891.02","825,954,588.45","1,931,690,987.79","1,545,075,724.31"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,207,500.00",,"26,537,666.67","50,377,833.35","40,433,172.53","79,568,633.94","90,647,188.15","99,161,255.35","11,535,555.56","82,027,374.81","57,044,055.57","175,905,171.33","149,544,094.41","226,611,018.48"
应付利息,,,,,,,,"35,708,935.98","40,831,428.15","54,421,033.96","18,150,756.19","18,015,391.82","18,190,943.49","19,339,443.49","20,260,237.92","27,548,156.46","31,896,204.59","45,049,795.26","18,118,139.88","24,613,138.46","20,712,845.56","36,745,755.15","45,419,721.93","45,032,983.51","56,376,437.73","81,279,773.14","103,530,633.91","66,201,383.94","83,686,095.09","133,119,406.35","119,851,130.22","156,535,950.26","150,501,092.62","145,037,752.25","190,591,199.39","154,192,951.87","209,664,871.46","262,808,249.36","414,229,691.52","485,206,413.46","612,978,826.26","454,067,544.32","492,064,511.53","503,797,849.25","615,689,429.69"
应收股利,,,,"15,872,827.83","15,872,827.83","15,872,827.83","15,872,827.83","23,058,800.00","14,215,662.74","6,725,466.66",,,"902,840.00",,,"2,594,166.11","76,962,772.18","56,049,541.25","53,455,375.14","13,455,375.14","10,638,209.03","10,152,355.35","8,206,920.90","9,186,920.90","9,186,920.90","3,890,868.90",,,,"117,600.00",,"12,124,000.00","12,124,000.00","8,659,707.34","69,639,707.34","8,659,707.34","8,666,608.59","8,659,707.34","8,659,707.34",,,"35,000,000.00",,"253,687.85",
应付股利,"90,605.48","90,605.48","90,605.48","81,705.48","81,705.48","18,730,475.48","18,730,475.48","9,380,664.21","9,380,664.21","9,380,664.21","16,093,664.21","16,093,664.21","16,093,664.21","16,093,664.21","16,093,664.21","16,093,664.21","10,244,601.20","7,615,617.20","7,573,617.20","7,505,871.20","7,505,871.20","7,505,871.20","7,505,871.20","7,495,455.20","785,455.20","36,785,455.20","785,455.20","782,455.20","782,455.20","782,455.20","782,455.20","782,455.20","782,455.20","3,482,455.20","3,482,455.20","731,383.20","731,383.20","731,383.20","731,383.20","731,383.20","731,383.20","731,383.20","731,383.20","731,383.20","731,383.20"
