科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
递延所得税负债,,"12,048.40",,,,,,"514,789.67","66,873.00","1,246,339.24",,,,"770,480.00","243,190.11","270,969.53","165,444.06","270,057.86","270,057.86","271,572.36","271,572.36","61,199.92","61,199.92","286,669.92","286,669.92","1,840,817.50","1,840,817.50","1,590,940.00","1,590,940.00","1,376,837.50","1,376,837.50","1,197,250.00","1,197,250.00","1,017,662.49"
在建工程,,,,,"24,350,891.50",,"431,002.10","2,195,306.00","7,197,138.13","21,956,230.38","31,486,916.02","43,642,165.61","67,417,243.88","7,113,258.10","9,539,838.95","502,152.86","1,743,721.92","900,354.27","5,407,725.91","596,553.89",,"10,491,444.52","2,604,576.47","3,170,481.95","3,241,945.61",,"130,518.15",,"751,602.06","2,641,740.01","927,278.85","805,012.34","852,451.41","812,792.34"
其他非流动负债,,,,,,"1,900,000.00","1,900,000.00","2,413,199.35","1,919,615.14","1,714,750.02","1,667,250.03","1,619,750.04","2,505,583.38","12,433,083.40","12,427,908.54","11,304,314.08","9,375,399.47","12,086,750.52","13,774,250.54","13,664,446.47","12,631,309.02",,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"992,649.24","688,681.05","420,652.62","1,072,558.86","289,504.81","2,051,025.26","1,900,000.00","3,083,688.54","2,022,968.01","2,961,089.26","1,667,250.03","1,966,482.09","3,143,817.96","13,893,514.85","12,680,352.06","11,591,064.79","9,548,964.35","16,922,354.84","23,732,925.97","30,268,863.89","27,757,962.47","7,840,118.15","11,696,986.49","11,264,267.48","10,943,749.53","11,062,174.59","11,611,742.37","11,411,384.91","284,237,038.69","170,507,322.80","171,365,299.75","10,463,493.15","9,700,836.49","9,596,809.57"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"13,781,571.40","18,647,184.53","31,931,947.62","66,878,616.07","105,173,857.62","116,993,704.48","52,731,472.92","85,730,662.22","90,975,765.61","92,427,547.99","87,481,415.45","90,337,880.87","110,285,713.84","136,403,911.83","120,521,030.14","99,570,499.00","134,605,029.50","136,711,811.52","116,949,093.16","168,989,204.88","150,892,301.35","142,184,649.39","140,072,653.87","119,517,781.22","118,810,557.43","149,398,229.48","152,323,600.65","173,849,059.06","486,895,439.38","357,029,765.62","370,932,059.88","229,181,226.91","236,792,638.94","238,103,088.07"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"10,000,000.00","10,000,000.00","50,200,000.00","50,200,000.00","50,200,000.00","50,200,000.00","67,000,000.00","67,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","335,000,000.00","335,000,000.00","349,787,153.00","349,787,153.00","349,787,153.00","349,787,153.00","349,787,153.00","349,787,153.00","349,510,030.00","394,510,030.00","349,510,030.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"813,516.20","813,516.20","6,639,323.49","6,639,323.49","6,639,323.49","6,639,323.49","595,195,183.49","595,195,183.49","528,195,183.49","528,195,183.49","528,195,183.49","528,195,183.49","528,195,183.49","528,195,183.49","528,195,183.49","528,195,183.49","528,195,183.49","528,195,183.49","528,195,183.49","528,195,183.49","528,195,183.49","528,195,183.49","528,195,183.49","327,900,223.98","327,900,223.98","623,117,625.23","623,117,625.23","623,117,625.23","623,117,625.23","629,817,655.43","627,877,684.22","632,089,881.79","632,089,881.79","632,089,881.79"
无形资产,,,"67,115.38","20,588.49","14,094,723.18","14,034,694.34","13,960,650.77","14,394,068.40","14,901,683.22","14,925,571.10","14,787,573.96","14,706,044.46","14,722,678.56","23,338,537.61","22,920,428.58","22,468,039.50","22,083,730.93","18,779,131.11","18,503,247.95","18,247,356.99","18,163,445.82","17,851,652.58","17,503,673.67","17,156,744.76","13,658,902.10","25,176,629.58","24,434,836.86","23,667,395.66","22,910,922.71","22,145,294.18","21,396,171.65","20,646,363.97","19,962,542.66","19,220,619.12"
盈余公积,"1,751,959.92","2,822,713.39","791,326.78","2,675,543.22","2,675,543.22","4,682,508.33","4,682,508.33","6,596,772.69","6,596,772.69","7,765,458.47","7,765,458.47","7,765,458.47","7,765,458.47","10,102,142.03","10,102,142.03","10,102,142.03","10,102,142.03","12,133,209.29","12,133,209.29","12,133,209.29","12,133,209.29","14,121,500.15","14,121,500.15","14,121,500.15","14,121,500.15","15,569,147.11","15,569,147.11","15,569,147.11","15,569,147.11","16,709,271.69","16,709,271.69","16,709,271.69","16,709,271.69","16,727,094.75"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,"32,125,353.58","32,125,353.58","32,629,796.12","32,629,796.12","32,629,796.12","32,629,796.12","217,130,114.56","217,130,114.56","217,130,114.56","217,130,114.56","210,598,517.93","210,598,517.93","210,598,517.93","210,598,517.93","208,455,673.51"
未分配利润,"15,767,639.34","25,404,420.57","7,121,940.98","24,072,465.00","36,157,994.33","42,198,559.41","47,241,305.26","59,864,942.86","58,500,630.11","65,524,815.11","70,408,816.83","72,239,889.01","78,836,374.76","72,437,194.73","77,950,482.83","60,390,773.14","62,005,956.59","61,037,057.62","67,076,446.92","66,469,600.68","72,767,627.44","71,420,051.50","78,448,902.86","76,865,409.78","85,988,550.50","76,767,021.97","86,831,030.63","103,183,820.78","117,614,471.19","106,158,385.73","114,831,470.49","92,761,674.05","50,087,791.40","91,477,157.96"
长期待摊费用,"175,940.00","2,438,755.96","1,806,243.40","2,654,207.33","2,900,666.59",,,"2,744,113.36","2,354,634.96","1,844,087.66","1,343,773.72","872,404.48","416,681.40","73,272.00","1,132,824.76","1,600,044.43","1,357,512.09","1,198,499.61","4,465,597.65","8,780,774.59","8,319,780.57","7,751,466.67","8,137,257.86","7,399,247.49","7,613,143.79","7,294,894.82","6,907,660.33","7,011,683.45","6,349,258.02","6,075,164.67","6,020,186.85","5,148,214.43","4,603,002.97","5,845,043.71"
少数股东权益,,,,,,,,,,,,,"1,874,575.97","1,520,305.72","67,867.70",,,,,"19,508,269.51","22,944,290.91","25,129,514.75","23,665,080.53","22,895,664.39","22,442,066.25","22,604,879.83","23,033,775.09","23,371,277.68","24,299,416.95","23,341,476.67","24,030,524.84","23,665,763.47","24,031,685.78","24,693,325.87"
递延所得税资产,"255,475.08","366,880.40","410,956.30","772,415.95","772,415.95","3,428,785.82","3,369,016.87","1,036,843.36","1,074,343.36","1,244,434.75","1,292,063.92","1,244,434.75","1,244,434.75","3,239,740.24","3,040,298.16","3,268,810.65","3,268,641.85","6,045,442.06","5,965,902.75","6,804,200.04","6,804,200.04","3,654,398.68","3,654,398.68","4,053,203.61","4,053,203.61","6,112,994.74","6,112,994.74","6,537,217.31","6,537,217.31","10,377,389.06","10,377,389.06","10,596,930.37","10,596,930.37","11,555,967.72"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,"810,261.87","810,261.87",,,,,,,"11,157,166.46","7,498,133.85","2,671,762.75","7,413,775.05","10,126,910.66",,"10,422,912.37","10,862,063.29","16,424,490.68","29,732,602.36","28,279,360.17","26,980,389.31","31,670,562.72","30,889,726.82","32,192,940.92","29,636,555.02","14,390,270.41","11,183,543.76","10,208,572.43","9,744,587.71","19,354,630.27"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"10,297,944.09","22,297,474.99","27,788,803.32","45,697,287.66","85,495,361.81","85,474,980.24","84,698,404.49","85,996,354.11","104,055,775.08","122,302,458.64","163,288,603.86","172,360,259.45","191,884,530.51","264,216,150.66","263,198,250.64","270,646,613.12","271,940,459.21","269,994,105.25","285,283,378.88","360,778,784.81","373,478,703.87","353,142,491.18","355,206,435.72","347,441,199.71","338,382,193.37","582,257,225.59","571,880,617.39","754,373,371.71","1,080,427,365.76","694,622,471.63","678,676,475.02","666,248,068.44","653,084,476.18","653,237,688.67"
所有者权益(或股东权益)合计,"28,333,115.46","39,040,650.16","64,752,591.25","83,587,331.71","95,672,861.04","103,720,391.23","714,118,997.08","728,656,899.04","727,292,586.29","735,485,457.07","740,369,458.79","742,200,530.97","750,671,592.69","746,254,825.97","750,315,676.05","732,688,098.66","734,303,282.11","735,365,450.40","741,404,839.70","760,306,262.97","770,040,311.13","772,866,249.89","778,430,667.03","776,782,798.30","785,452,340.88","1,087,845,827.14","1,098,338,731.06","1,118,716,250.37","1,134,099,863.00","1,142,560,885.31","1,152,095,211.37","1,125,411,066.95","1,123,895,213.23","1,117,809,611.43"
资产总计,"42,114,686.86","57,687,834.69","96,684,538.87","150,465,947.78","200,846,718.66","220,714,095.71","766,850,470.00","814,387,561.26","818,268,351.90","827,913,005.06","827,850,874.24","832,538,411.84","860,957,306.53","882,658,737.80","870,836,706.19","832,258,597.66","868,908,311.61","872,077,261.92","858,353,932.86","929,295,467.85","920,932,612.48","915,050,899.28","918,503,320.90","896,300,579.52","904,262,898.31","1,237,244,056.62","1,250,662,331.71","1,292,565,309.43","1,620,995,302.38","1,499,590,650.93","1,523,027,271.25","1,354,592,293.86","1,360,687,852.17","1,355,912,699.50"
负债和所有者(或股东权益)合计,"42,114,686.86","57,687,834.69","96,684,538.87","150,465,947.78","200,846,718.66","220,714,095.71","766,850,470.00","814,387,561.26","818,268,351.90","827,913,005.06","827,850,874.24","832,538,411.84","860,957,306.53","882,658,737.80","870,836,706.19","832,258,597.66","868,908,311.61","872,077,261.92","858,353,932.86","929,295,467.85","920,932,612.48","915,050,899.28","918,503,320.90","896,300,579.52","904,262,898.31","1,237,244,056.62","1,250,662,331.71","1,292,565,309.43","1,620,995,302.38","1,499,590,650.93","1,523,027,271.25","1,354,592,293.86","1,360,687,852.17","1,355,912,699.50"
