科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"200,086,718.07","238,890,287.11","191,270,640.20","212,257,860.96","169,302,053.58","205,851,374.74","315,313,844.10","238,124,321.03","253,727,137.37","310,045,632.11","250,414,828.51","401,894,294.64","402,972,897.81","486,245,596.05","494,716,684.71","404,050,284.24","387,078,844.20","371,374,174.78","432,460,485.56","299,228,829.32","530,937,132.49","394,346,006.26","455,092,254.66","422,144,079.73","373,653,615.61","213,384,752.16","196,626,213.60","380,722,197.93","266,386,782.73","253,798,426.16","391,322,095.44","328,769,345.83","303,142,706.49","506,048,133.46","521,395,758.08","476,288,884.09","449,937,332.14","403,202,882.31","608,186,681.54","561,331,585.33","543,195,108.52","575,212,117.79","794,835,336.46","731,126,274.34","735,395,086.03","904,875,827.43","838,858,748.25","778,423,353.71","648,310,973.21"
短期借款,"229,496,500.00","128,718,000.00","98,417,000.00","206,819,000.00","220,873,637.00","245,144,246.34","376,145,903.83","284,474,500.00","304,101,500.00","279,063,787.00","254,132,119.00","124,024,000.00","73,961,000.00","93,619,500.00","67,269,800.00","50,000,000.00","50,000,000.00","50,000,000.00","200,000,000.00","296,147,188.29","197,751,500.00","190,000,000.00","340,000,000.00","419,855,000.00","357,000,000.00","162,354,318.00","266,593,218.00","330,666,322.04","179,163,339.14","287,515,875.35","457,450,339.17","429,978,928.59","462,524,434.97","470,927,586.43","452,698,390.66","530,000,000.00","530,000,000.00","430,000,000.00","460,000,000.00","910,000,000.00","1,010,000,000.00","614,000,000.00","370,000,000.00","151,837,507.11","236,336,368.81","235,835,230.51","235,334,092.21","235,000,000.00","200,000,000.00"
交易性金融资产,"349,133.66","2,095,413.40","2,007,617.71","15,896,732.85","16,976,358.37","2,261,943.57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,"6,920,766.32","7,591,083.73","1,508,790.84","692,363.35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"34,867,414.85","49,203,783.36","58,016,499.00","71,965,993.53","64,646,624.16","69,405,359.27","69,651,348.56","82,743,811.99","102,170,851.41","137,718,046.28","190,856,302.02","118,688,908.68","117,137,693.22","152,311,842.19","176,234,646.70","149,588,501.92","99,011,519.63","124,497,416.33","109,290,131.51","83,971,658.62","108,580,699.46","77,233,382.41","131,109,098.91","88,663,397.99","118,677,573.45","106,157,106.08","65,443,429.73","97,101,564.83","102,731,154.43","104,781,242.50","78,263,008.33","128,882,485.92","173,599,697.45","160,792,158.50","119,677,760.81","225,146,715.24","222,597,017.10","163,773,295.30","121,701,397.05","107,005,175.90","210,835,949.09","185,985,199.19","129,416,579.33","123,254,824.94","116,474,301.68","130,325,639.87","95,314,174.91","136,220,853.40","136,142,332.41"
应付票据,"125,124,279.60","178,079,279.60","161,237,700.00","30,184,200.00","33,078,000.00","54,716,000.00","90,428,000.00","121,265,800.00","146,453,300.00","155,085,521.35","124,512,521.35","121,835,200.00","136,181,900.00","211,866,400.00","187,014,700.00","115,702,700.00","42,497,000.00","32,173,000.00","49,794,400.00","113,522,400.00","67,777,000.00","108,610,000.00","160,786,300.00","122,278,300.00","75,907,200.00","99,231,475.00","21,559,459.48","118,393,500.00","103,071,250.00","24,097,603.00","64,644,850.00","122,175,386.81","121,384,509.81","86,802,291.67","92,978,769.43","215,648,469.78","214,305,575.09","12,338,712.00","103,544,527.94","254,077,627.50","263,274,541.15","110,122,168.35","85,038,111.47","208,227,829.37","296,627,775.05","344,013,074.26",,"426,876,630.26",
应收账款,"357,121,914.51","327,322,939.19","329,804,140.78","221,089,889.52","345,491,754.72","291,764,188.05","305,264,140.57","206,778,423.86","307,248,952.46","246,121,871.12","290,798,474.78","155,210,724.53","265,643,416.50","212,700,528.98","273,227,841.19","156,803,638.82","347,634,454.13","252,835,092.12","364,953,009.31","262,870,515.11","356,047,515.73","333,941,805.65","320,909,796.31","255,710,229.48","354,652,474.46","383,616,725.36","375,965,050.49","297,387,774.27","422,639,296.49","493,893,623.39","433,885,202.49","311,949,545.31","488,621,079.55","456,889,715.07","454,863,239.60","314,348,372.90","476,752,183.87","432,153,263.28","480,875,304.06","343,392,085.04","509,404,636.57","507,897,346.60","474,427,867.54","312,616,985.27","600,307,857.55","486,391,874.20","586,132,379.04","342,233,818.03","646,180,002.32"
应付账款,"138,486,414.90","153,726,603.16","137,929,795.73","154,100,269.89","167,828,170.57","177,715,305.82","189,904,345.18","133,824,183.65","168,922,968.32","143,357,617.41","195,806,962.98","162,127,184.39","226,715,178.77","183,966,230.41","207,161,029.18","218,541,850.35","267,506,084.81","257,296,894.42","305,209,626.25","244,632,752.42","294,376,932.17","306,101,938.59","297,518,631.91","274,151,006.42","291,061,617.02","330,828,978.65","314,335,049.81","240,466,129.19","323,962,066.62","370,675,701.62","343,234,240.69","361,102,897.10","411,519,054.69","444,513,377.51","414,466,230.87","380,787,628.21","383,777,838.45","439,853,012.18","416,380,493.62","433,116,202.88","478,922,799.66","492,793,206.92","472,011,856.13","530,065,197.24","568,946,907.54","545,655,368.90",,"462,729,990.49",
预付款项,"24,450,047.76","39,205,360.13","18,969,942.10","21,437,818.42","32,155,978.52","26,802,960.69","20,760,905.98","35,865,418.65","47,214,831.12","44,501,645.98","48,510,370.13","25,579,444.11","20,793,597.99","30,781,260.47","25,976,691.21","33,202,236.89","24,762,846.10","36,184,210.04","27,207,724.19","44,548,095.94","40,799,392.97","37,993,469.11","37,903,405.27","83,993,860.47","46,538,406.73","48,411,397.40","35,884,087.10","38,633,434.50","36,304,449.67","51,382,148.41","48,363,161.98","42,455,262.02","45,927,444.78","43,202,743.30","47,808,020.24","23,862,000.43","23,614,202.08","21,095,015.70","27,579,517.92","29,151,280.72","32,871,484.67","20,986,606.51","27,427,949.08","22,806,947.53","37,163,071.80","31,556,431.76","53,823,257.09","31,786,512.35","44,665,164.87"
预收款项,"15,166,277.47","16,002,264.09","17,619,018.78","22,385,801.00","22,554,396.21","8,846,005.64","6,407,049.51","6,935,628.53","12,137,909.60","14,451,073.69","15,002,624.79","22,854,924.10","10,824,565.32","10,903,502.53","16,673,010.06","20,005,241.38","11,966,137.99","12,530,205.94","13,877,216.95","18,506,602.50","15,644,263.39","18,028,452.71","19,395,351.78","14,523,093.09","11,553,155.32","12,566,161.34","14,883,619.65","22,881,524.04","19,146,730.35","19,515,355.57","30,144,730.03","34,416,698.06","28,954,216.20","38,695,132.41","35,511,454.25","40,445,572.01","28,140,317.97","24,849,436.74","31,605,139.71","67,393,449.91","46,547,855.36","38,186,870.33","63,818,588.91","123,295,214.99","95,103,317.26","135,268,638.54",,,
其他应收款,"46,727,512.97","41,534,717.29","45,592,936.81","20,581,451.30","18,449,500.42","25,163,960.96","25,225,126.22","15,623,193.15","20,794,804.51","20,078,330.00","17,677,502.24","15,062,571.54","24,675,355.18","26,121,476.71","23,853,707.77","13,022,646.89","36,359,825.09","31,463,918.38","30,234,264.65","23,130,932.27","28,753,419.41","44,205,509.48","42,526,828.29","56,407,742.60","34,804,949.72","51,458,932.87","99,530,828.14","43,365,578.98","51,599,691.34","62,119,510.40","77,824,598.44","40,653,822.52","38,441,730.34","59,359,248.19","61,921,244.57","42,363,264.11","47,112,060.72","43,355,910.67","50,892,856.47","46,590,419.30","47,635,365.31","54,556,940.88","53,479,258.81","45,017,383.05","53,233,311.55","35,825,821.08","43,446,294.87","35,077,815.17","29,620,526.28"
应付职工薪酬,"31,060,075.30","26,211,944.15","23,823,103.08","39,725,806.31","35,336,741.28","31,811,136.69","34,721,348.86","32,196,663.53","24,066,962.22","23,848,013.80","23,280,494.16","70,744,877.94","54,504,707.18","52,803,308.16","52,005,690.25","59,130,449.79","38,600,830.36","37,811,120.59","32,015,368.21","24,853,604.12","14,835,939.81","13,104,135.18","13,910,338.72","16,424,353.34","16,983,584.89","13,558,631.21","12,662,136.70","21,257,055.91","13,316,764.14","18,511,294.95","17,477,473.51","36,287,700.18","23,804,153.28","20,866,426.55","18,802,795.45","30,882,312.65","31,670,617.15","27,757,007.12","36,280,005.76","66,078,587.82","27,107,692.68","42,839,917.68","39,182,333.28","68,460,743.73","53,779,915.85","36,452,415.98","29,761,516.91","73,456,646.80","71,304,488.13"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"2,843,325.79","-4,311,541.92","5,643,410.33","-2,698,407.78","6,609,476.48","10,598,254.44","11,973,579.49","453,194.93","10,227,653.68","10,087,015.55","9,450,382.68","-176,209.49","5,953,873.74","6,084,275.76","9,868,766.15","-22,018,476.34","14,281,326.00","4,794,520.06","8,750,661.72","-7,979,147.28","9,372,104.65","-2,533,953.06","-1,876,509.59","-3,165,293.25","12,542.49","11,564,938.39","8,496,846.16","-3,476,994.50","17,903,181.41","20,082,014.05","16,479,127.87","13,230,211.46","25,591,828.08","22,118,032.29","23,530,400.06","16,464,788.72","37,089,813.61","22,939,871.74","22,683,208.09","17,694,627.36","40,462,815.69","21,111,207.92","29,141,328.24","11,997,561.61","29,013,806.83","26,265,286.98","30,515,251.90","23,623,090.44","33,762,804.78"
应收利息,"1,510,600.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,937,851.12","2,885,767.79","3,833,684.46",,,,,,,,,,,
应付利息,"5,536,445.75","11,314,077.65","5,651,267.14","5,506,871.72","5,506,871.72","18,987,652.04","5,775,136.26",,,,,"346,995.00","338,745.00","393,450.00","666,690.00","612,523.04","940,368.70","839,948.28","2,259,173.70","740,352.28","8,421,526.68","15,221,789.41","24,419,769.43","515,850.22","11,061,385.78","20,984,184.88","31,810,915.78","625,562.64","11,100,658.96","21,099,824.00","33,441,463.51","587,252.16","12,607,827.31","22,783,437.00","33,373,857.83","1,206,341.11","10,961,420.22","20,386,618.73","30,187,233.83","3,902,110.16","10,413,266.40","4,739,594.18","5,783,623.41","2,238,698.12","3,380,227.18","4,510,964.26",,"3,020,508.89","4,540,808.63"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
