科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"444,580,247.19","218,764,618.47","317,644,851.16","661,485,536.40","366,229,088.80","460,594,800.53","443,730,835.73","851,727,894.66","1,169,632,234.09","1,063,814,130.33","1,264,972,561.82","1,292,826,305.38","1,337,966,222.44","1,306,241,816.66","1,335,254,691.13","908,270,744.45","1,037,737,970.08","982,578,325.05","968,489,683.15","625,344,013.39","597,253,073.17","517,706,905.06","695,656,526.44","750,738,546.51","676,795,877.35","633,882,544.89","671,391,064.40","619,342,362.47","986,581,190.13","919,025,039.42","1,008,403,428.69","995,027,930.67","861,848,121.31","547,677,877.05","675,027,935.65","599,585,254.62","506,179,523.19","562,881,670.51","903,665,347.39","888,287,541.25","976,620,448.03","657,139,389.88","566,530,555.65","512,783,559.15","448,765,045.69","254,436,555.01"
短期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","142,000,000.00","202,000,000.00","212,000,000.00","294,435,132.00"
交易性金融资产,,"33,455,654.03","62,446,552.53","20,535,099.31","23,869,649.93","89,788,101.18","88,865,074.71","17,448,097.37","21,201,758.92","22,365,499.49","22,277,434.41","26,231,288.70","24,762,551.11","20,222,916.07","24,117,968.76","25,495,102.14","25,260,087.65","24,822,745.11","21,758,829.25","20,644,152.32","20,495,577.66","21,913,637.32","21,439,152.10","23,308,378.16","23,499,996.14","22,159,254.54","24,322,693.05","24,712,385.34","22,869,319.01","23,707,259.16",,,,,,,,,,,,,,"9,040.00",,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"22,388,695.06","8,947,961.01","11,752,113.54","13,739,995.45","52,480,051.08","5,989,048.17","21,731,076.15","11,786,890.71","14,489,122.12","7,124,417.57","15,204,577.94","3,467,062.67","16,929,038.52","16,685,410.32","16,861,268.63","9,329,096.62","21,511,744.74","31,428,214.17","38,014,759.49","11,026,122.84","28,175,972.40","26,112,767.74","20,061,241.64","13,199,353.52","34,371,483.21","25,985,097.10","18,264,595.40","7,954,821.55","6,477,032.03","7,159,269.80","8,948,822.71","4,870,759.94","7,426,885.96","7,864,714.31","7,231,138.95","20,688,057.15","26,203,388.86","31,637,634.31","38,753,752.36","43,284,414.53","31,055,158.56","33,264,033.05","36,364,157.49","33,954,922.35","34,090,510.04","30,652,087.87"
应付账款,"129,686,197.63","93,094,335.90","115,865,844.40","120,967,273.68","198,848,507.13","150,980,275.14","163,413,317.62","139,248,715.77","171,806,824.56","147,955,690.04","180,940,213.02","172,796,835.93","196,237,216.54","177,926,366.40","185,635,256.08","194,794,551.30","221,639,458.33","225,622,303.23","234,439,641.48","227,376,091.46","248,103,182.70","250,869,923.11","289,584,762.16","224,948,334.33","244,605,167.46","218,042,483.29","226,483,898.27","188,711,210.14","189,801,580.18","164,296,928.17","163,571,853.25","199,563,907.82","145,998,135.29","128,895,609.04","145,710,796.91","345,085,361.79","329,046,472.83","282,132,604.72","264,213,236.67","300,496,665.86","323,756,190.47","236,280,990.37","225,105,737.66","279,311,439.20","257,469,362.43","212,167,697.76"
预付款项,"7,472,124.18","28,397,444.51","28,144,462.33","11,535,388.51","4,161,613.56","12,328,125.33","2,954,368.04","2,611,792.10","6,671,892.74","964,062.79","1,349,341.16","2,017,278.23","5,982,703.09","1,217,088.52","2,261,758.71","5,365,533.59","9,306,374.97","9,980,719.90","10,298,019.04","332,470,847.69","333,620,191.85","286,772,096.13","254,509,541.82","217,728,307.26","207,440,632.39","276,458,251.68","260,302,879.33","238,461,577.99","232,300,509.74","192,258,718.86","162,538,252.81","23,232,139.41","33,090,797.49","137,711,917.51","121,419,251.07","5,247,841.19","9,881,296.21","8,903,772.39","9,618,812.34","9,363,478.22","11,757,467.32","12,893,135.87","18,424,239.43","8,842,028.89","17,450,023.55","16,878,737.32"
预收款项,"144,435,838.56","113,482,899.01","141,857,488.76","154,886,296.30","170,639,183.00","134,094,771.18","178,440,535.17","213,304,115.61","199,804,269.18","156,909,707.73","211,620,553.93","231,884,757.09","225,075,341.29","173,118,896.63","203,226,304.48","245,004,637.41","220,345,860.56","178,949,603.08","209,616,166.86","300,580,354.62","236,745,838.09","216,384,462.12","263,312,862.43","334,485,471.21","273,375,284.68","255,431,495.41","264,646,912.89","296,291,029.91","562,711,686.60","705,290,960.71","724,190,524.98","706,130,790.64","659,522,093.96","675,460,590.66","596,521,728.34","363,228,264.61","222,875,944.97","217,179,788.40","535,934,336.66","587,957,015.28","548,968,180.28","503,933,749.41","399,690,359.70","216,700,944.78","159,039,557.20","133,825,474.56"
