科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"323,816,945.79","312,357,863.09","255,511,545.74","295,300,403.46","296,496,923.54","281,513,489.57","189,160,992.20","240,351,745.58","307,417,912.47","250,990,356.62","210,148,573.49","329,244,194.80","311,813,632.04","298,197,038.33","227,759,171.70","332,896,536.53","269,947,020.65","260,673,158.98","248,676,698.42","219,467,264.98","355,257,801.67","241,290,884.19","303,827,295.08","285,423,978.02","280,036,848.71","261,477,933.68","327,176,725.66","265,989,965.64","308,223,227.83","313,824,081.51","255,181,639.52","280,512,500.57","311,335,584.97","285,700,210.37","253,128,846.68","287,764,611.05","285,050,140.70","249,317,698.93","407,467,767.87","389,332,836.44","319,782,728.49","246,059,167.54","271,269,522.00","459,523,317.24","294,023,385.87","308,494,941.61"
短期借款,"1,086,809,502.44","1,039,188,522.60","1,026,702,668.04","1,045,298,465.90","922,301,788.82","870,989,523.17","894,286,640.68","927,155,793.83","967,037,140.66","898,722,999.41","890,521,278.00","624,538,946.00","585,469,557.10","605,893,260.78","651,088,410.78","340,426,463.28","250,097,742.70","271,365,914.23","299,322,349.95","487,901,800.00","382,588,600.00","393,261,573.62","414,140,802.51","379,520,917.61","321,285,549.55","405,754,627.90","541,412,512.06","321,620,328.72","285,326,078.26","251,092,945.79","259,128,567.71","136,937,033.71","137,136,052.67","161,704,783.31","347,866,994.50","291,944,601.52","196,112,018.50","254,119,326.90","489,374,652.27","299,767,574.40","349,692,935.82","355,823,956.25","377,194,708.27","276,932,895.31","210,619,593.66","316,645,589.33"
交易性金融资产,"2,976,825.00","3,289,391.63","4,001,348.94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"3,330,152.61","1,980,200.00","4,306,600.00","5,587,805.62","2,450,524.38","836,147.87","1,304,212.78","2,673,917.35","1,123,917.35","923,917.35","823,917.35","5,689,965.00","1,531,739.00","5,000,000.00",,"4,428,263.48","2,920,000.00","3,823,963.00","2,450,763.00","1,050,000.00",,"980,000.00","100,000.00","748,000.00","448,000.00","50,000.00","42,200,000.00","6,961,015.60","21,838,214.95","16,868,143.06","13,539,398.52","31,191,653.68","22,069,660.00","14,271,293.20","18,921,949.20","10,747,689.20","14,248,573.24","58,145,600.46","18,638,745.55","297,000.00","3,438,533.10","3,642,319.54","4,345,522.31","8,356,110.80","4,527,462.75","5,091,200.33"
应付票据,"40,069,181.13","47,407,536.29","45,568,934.87","50,468,172.28","40,280,746.79","36,404,746.11","27,639,768.32","42,086,956.22","30,638,269.36","16,364,962.31","18,388,987.26","18,458,013.81","17,450,136.06","18,829,960.74","21,459,671.03","32,357,108.31","16,247,596.54","21,709,161.59","18,374,858.22","24,159,818.33","11,246,886.91","22,803,633.96","19,910,614.72","11,587,155.12","11,167,695.95","11,547,885.70","15,730,659.20","4,585,009.10","3,889,334.20","5,624,655.40","2,265,040.00","3,025,900.50","965,619.50","4,174,645.33","49,208,316.21","19,964,874.67","69,378,205.86","120,893,727.87","108,498,020.77","67,294,253.04","26,974,684.77","30,789,077.06","58,024,825.24","95,828,376.62","18,682,225.70","22,953,949.00"
应收账款,"308,716,269.66","285,669,521.23","320,467,167.32","351,398,367.46","304,028,782.07","288,262,387.14","254,519,466.74","313,520,653.73","283,678,190.67","264,810,529.05","296,190,985.34","311,991,270.62","263,334,263.63","243,438,235.60","304,114,649.74","263,864,075.71","246,319,412.96","205,789,867.39","272,728,712.09","278,136,385.90","286,122,325.30","272,967,177.03","269,744,635.31","285,022,054.72","256,261,959.63","233,826,232.25","273,295,472.07","294,855,666.71","263,228,325.61","241,553,338.72","260,529,742.50","275,719,291.43","246,623,788.44","251,083,646.81","282,537,324.83","315,541,235.91","284,268,960.94","257,456,850.29","265,215,078.65","368,628,304.42","256,696,942.72","310,718,508.62","327,512,926.74","414,746,531.05","333,106,458.49","341,149,129.56"
应付账款,"195,985,362.46","220,971,754.93","249,014,225.00","259,318,833.77","237,153,820.37","298,607,246.78","306,300,238.17","265,354,543.03","235,248,551.23","245,407,913.11","288,371,270.10","251,536,212.66","190,305,973.02","219,798,315.28","251,544,244.86","253,426,085.12","319,679,144.91","327,474,777.84","321,205,924.22","197,724,776.00","295,569,988.77","280,410,307.37","292,173,340.97","217,608,231.39","232,136,812.12","268,004,810.12","244,461,889.21","194,207,954.82","175,373,457.87","213,243,968.43","210,528,467.35","207,371,261.89","140,980,543.16","217,187,073.69","210,968,038.65","176,417,232.66","132,376,227.98","160,630,249.16","145,979,246.91","158,888,454.69","135,103,470.43","129,472,308.80","225,029,680.45","139,324,701.32","252,377,953.76","175,631,657.42"
预付款项,"123,451,602.70","155,933,670.42","143,810,890.45","156,161,429.12","178,776,299.07","194,614,191.39","238,447,351.38","188,054,520.13","171,996,788.89","198,317,240.74","209,515,695.66","155,049,479.54","219,592,202.27","294,302,065.25","187,964,530.08","304,421,987.45","287,707,719.23","311,001,859.52","318,706,967.77","390,972,246.66","357,289,666.15","389,656,895.50","383,628,346.40","422,822,682.45","388,036,343.36","373,634,910.18","402,953,718.74","472,445,341.21","402,587,677.85","385,319,756.80","419,652,262.93","326,846,017.10","296,495,953.94","338,166,769.40","396,041,607.51","249,211,964.13","204,401,161.32","286,460,617.75","332,671,222.76","345,442,943.68","364,337,840.22","305,776,718.89","353,847,013.66","353,543,043.58","389,700,524.32","411,225,988.56"
预收款项,"146,617,930.19","163,088,081.26","178,158,923.79","108,310,718.14","180,619,865.90","206,490,333.88","196,208,088.72","121,597,012.77","133,800,482.92","144,872,661.03","134,253,263.51","86,949,568.16","143,463,285.50","174,292,332.93","96,785,684.24","216,161,940.98","165,405,765.04","225,576,084.82","228,991,006.80","291,576,724.48","289,839,055.04","285,285,977.08","297,049,020.58","348,802,018.31","267,211,687.93","271,983,488.79","390,296,297.65","345,031,112.95","409,021,737.77","392,608,667.97","431,175,210.28","231,160,059.65","288,373,597.60","282,061,502.66","345,438,634.24","112,624,460.58","128,439,364.08","125,438,899.91","195,133,734.31","126,290,221.75","175,559,392.31","97,395,514.67","108,880,554.84","157,134,857.09","145,037,271.00","170,984,753.79"
