科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"198,731,583.66","389,676,995.38","589,001,791.79","713,856,419.97","149,593,684.17","341,711,551.60","537,019,190.62","688,560,014.19","161,508,748.99","308,387,144.17","479,776,698.79","587,854,629.63","124,488,255.42","423,994,472.66","630,604,853.48","847,149,378.86","104,079,825.12","308,783,233.81","447,285,144.36","569,400,135.13","111,534,950.45","330,764,929.16","559,584,400.23","760,165,621.03","131,596,327.62","365,832,476.15","566,876,772.20","797,539,698.41","125,097,963.13","350,857,348.92","521,312,443.83","674,237,586.19","91,651,469.23","777,253,224.93","1,151,623,476.92","1,607,137,354.50","224,957,924.14","568,297,442.13","886,073,806.66","1,423,486,149.13","323,925,274.03","875,050,839.25","1,553,447,591.76","2,338,202,635.66","457,366,248.98"
二、营业利润,"-13,668,808.98","-17,733,375.19","-40,685,797.80","-51,360,889.52","-38,731,204.51","-68,683,441.69","-132,670,798.00","-304,239,255.29","-52,073,049.31","-94,880,733.50","-269,096,419.71","-350,223,307.33","-22,591,161.47","-673,321.77","5,914,634.43","9,964,762.89","-56,881,505.58","-75,028,571.93","-129,007,581.46","-212,872,514.10","-41,307,075.97","-33,602,375.41","-14,856,032.88","-17,570,349.71","-42,702,294.91","-63,850,660.85","-99,244,320.82","-127,516,806.08","-63,920,799.12","-116,010,312.36","-178,085,573.49","-248,238,267.91","-59,231,320.70","100,245,316.20","146,769,985.42","229,086,185.50","372,802.29","27,620,836.98","78,145,697.90","181,078,936.29","35,777,082.21","112,103,661.15","158,101,191.72","257,609,663.01","78,627,875.62"
减:营业成本,"168,883,976.05","313,811,005.71","480,906,456.07","601,495,025.39","141,021,879.50","306,652,005.37","501,900,085.15","687,923,225.21","158,128,304.23","275,179,605.49","428,316,273.37","504,422,450.49","107,877,805.07","330,933,024.26","486,160,560.33","660,038,468.00","105,739,499.15","280,213,328.93","414,336,938.05","555,042,525.36","107,230,424.34","286,046,281.06","449,666,291.79","587,733,524.61","126,573,942.14","324,267,986.37","497,316,023.70","655,760,864.73","123,613,219.89","329,326,611.99","492,289,660.03","629,194,385.82","88,960,106.50","360,811,317.44","494,012,957.13","683,488,936.64","151,676,784.60","334,300,739.15","452,150,610.81","749,108,338.77","127,935,002.39","391,341,146.15","801,932,375.27","1,307,212,697.81","247,486,738.60"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"1,892,952.14","3,258,585.81","4,860,359.43","7,458,933.71","219,674.59","1,783,817.36","3,338,475.77","3,595,720.53","1,054,392.96","3,039,278.53","3,980,930.94","4,540,687.92","46,067.55","2,213,411.90","3,092,867.18","4,389,629.39","10,997.06","412,568.45","497,003.73","534,307.18","3,908.80","9,203.82","18,792.87","417,986.96","3,360.00","1,216,733.21","2,990,230.98","4,862,434.64","59,801.56","1,854,764.88","2,457,700.23","3,895,793.14","91,303.66","2,017,731.22","2,519,393.69","3,187,041.00","478,731.89","1,097,673.05","1,684,865.55","2,349,799.15","2,647,635.67","5,430,005.28","10,582,507.08","19,392,475.08","6,034,883.32"
营业外收入,"69,326.15","307,693.68","2,549,023.97","69,986,356.92","101,245.88","2,011,828.42","5,839,439.11","7,681,428.13","4,170,720.00","12,328,270.14","39,631,073.11","39,627,207.94","21,094,039.22","27,075,009.84","27,465,178.24","292,045,677.59","22,370,409.26","49,526,036.18","49,895,005.16","79,765,487.37","569,153.17","5,841,889.23","8,575,616.09","28,378,020.29","3,676,861.18","6,862,551.99","7,767,366.79","10,460,961.84","526,522.60","3,220,605.52","4,353,318.77","12,894,342.82","142,713.25","6,943,592.45","10,795,873.53","12,756,715.93","2,334,075.59","9,086,323.77","11,701,412.25","13,038,569.77","7,183,932.44","9,089,510.88","13,451,289.64","8,375,323.85","2,249,314.29"
销售费用,"10,922,865.11","26,373,217.12","43,308,458.64","52,384,343.21","12,219,271.78","29,389,598.17","52,539,954.64","73,977,807.61","15,175,813.21","40,345,721.02","58,824,025.73","75,489,539.46","8,834,568.49","27,575,869.50","39,888,723.57","48,654,474.91","6,653,004.14","15,681,905.46","24,406,061.52","33,547,320.49","6,185,569.10","13,857,286.95","21,395,671.27","29,087,760.49","7,376,138.11","15,482,555.06","23,942,437.93","32,826,001.27","5,320,482.23","9,715,643.49","15,076,577.72","19,187,037.66","4,300,168.27","1,493,787.00","4,511,938.32","6,179,023.32","1,471,196.40","2,808,470.81","4,448,877.11","8,507,651.59","1,506,694.13","3,605,524.14","7,202,271.63","14,119,191.43","3,996,853.54"
减:营业外支出,"273,625.33","634,839.70","1,007,243.27","1,701,970.47","699,495.84","1,001,347.31","1,747,226.94","53,403,266.09","64,543.77","319,565.51","2,831,779.98","2,493,337.07","3,742,211.94","483,839.33","794,639.20","2,561,626.52","263,086.60","601,760.69","1,427,194.10","33,967,439.68","20,846.45","86,539.72","179,199.72","549,391.28","54,242.69","164,495.19","166,226.19","185,911.67","13,645,002.98","14,712,432.49","14,362,823.19","15,022,379.08","32,046.60","188,440.00","857,936.72","1,576,307.75","70,293.73","229,867.78","715,874.72","3,692,356.51",,"311,393.36","1,514,919.21","1,747,636.04","221,594.28"
管理费用,"18,285,260.19","37,256,411.83","58,109,044.54","55,919,173.40","19,961,567.07","37,440,000.08","58,617,078.09","93,430,594.61","19,314,773.78","43,766,725.42","171,486,679.41","225,447,466.00","27,636,638.49","54,111,667.32","80,012,513.27","100,388,942.95","38,720,619.94","65,549,043.39","101,110,379.28","123,465,904.01","23,498,011.65","35,856,558.67","62,808,176.73","96,888,945.28","23,279,227.47","50,494,878.15","79,905,901.55","126,911,512.15","34,235,596.47","69,096,327.01","106,935,327.36","139,537,010.05","34,066,061.54","24,634,180.19","38,005,901.87","69,499,436.53","12,654,969.73","27,898,702.53","45,774,943.44","69,191,015.72","16,721,135.29","38,565,076.24","60,537,099.05","113,740,838.57","25,092,874.33"
其中:非流动资产处置净损失,,,,,,,,"38,991,251.70",,,,"812,520.11",,,,"1,944,512.69",,,,"23,676,032.14",389.00,"16,082.27","16,082.27","139,799.23",,252.50,"1,983.50","21,668.98",,"936,424.66","936,558.34","936,558.34",,,"615,881.72","791,489.99","3,934.10","133,508.15","311,050.27","991,273.04",,60.00,"92,952.42",,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"13,199,307.38","28,343,811.37","45,191,374.48","57,993,934.73","16,298,368.18","36,123,804.88","53,971,856.86","83,348,721.62","20,140,852.37","43,266,992.64","59,468,834.44","83,974,471.97","2,646,565.07","6,815,841.78","12,633,953.28","23,363,943.43","9,837,210.41","22,367,859.79","36,396,085.77","34,320,270.40","15,924,112.53","29,055,553.07","41,009,079.45","51,709,283.78","17,065,954.81","38,220,984.21","61,966,498.86","98,602,783.50","25,789,662.10","53,039,740.32","78,804,178.39","122,200,938.08","23,574,872.56","37,664,202.51","53,973,612.75","66,759,005.14","15,997,961.64","35,485,848.52","54,356,968.24","82,273,114.44","22,694,249.72","47,660,871.27","79,850,180.00","114,541,452.89","34,569,799.09"
三、利润总额,"-13,873,108.16","-18,060,521.21","-39,144,017.10","16,923,496.93","-39,329,454.47","-67,672,960.58","-128,578,585.83","-349,961,093.25","-47,966,873.08","-82,872,028.87","-232,297,126.58","-313,089,436.46","-5,239,334.19","25,917,848.74","32,585,173.47","299,448,813.96","-34,774,182.92","-26,104,296.44","-80,539,770.40","-167,074,466.41","-40,758,769.25","-27,847,025.90","-6,459,616.51","10,258,279.30","-39,079,676.42","-57,152,604.05","-91,643,180.22","-117,241,755.91","-77,039,279.50","-127,502,139.33","-188,095,077.91","-250,366,304.17","-59,120,654.05","107,000,468.65","156,707,922.23","240,266,593.68","2,636,584.15","36,477,292.97","89,131,235.43","190,425,149.55","42,961,014.65","120,881,778.67","170,037,562.15","264,237,350.82","80,655,595.63"
