科目,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"386,206,491.06","329,880,905.24","902,346,637.42","478,547,698.81","444,875,299.66","366,198,347.49","137,388,536.13","92,173,870.62","91,894,178.10","50,491,672.58","320,333,490.10","168,305,839.41","62,243,951.25","125,495,354.29","68,271,077.77","188,197,808.24","108,946,935.20","81,316,271.78","189,597,541.72","256,719,265.09","216,088,717.24","85,094,038.98","100,917,898.64","84,529,738.79","61,971,653.96","72,085,273.89","31,978,002.70","104,413,743.54","101,848,414.49","128,403,866.50","113,429,365.11","178,491,152.16","139,932,368.50","141,866,145.54","185,825,935.15","80,455,149.47","123,053,812.25","72,885,833.84","87,441,222.54","165,097,062.34","370,463,869.83","137,332,331.73","99,957,655.94","211,846,300.82","305,553,593.44","225,809,995.92"
短期借款,"31,450,000.00","98,450,000.00","100,000,000.00","70,000,000.00","153,000,000.00","228,000,000.00","188,000,000.00","208,000,000.00","260,000,000.00","190,000,000.00","200,000,000.00","100,000,000.00","70,000,000.00","215,000,000.00","315,000,000.00","385,000,000.00","405,000,000.00","295,000,000.00","545,000,000.00","495,000,000.00","505,000,000.00","531,000,000.00","536,000,000.00","436,000,000.00","426,000,000.00","406,000,000.00","246,000,000.00","322,730,000.00","322,230,000.00","324,930,000.00","324,930,000.00","375,170,000.00","392,170,000.00","392,170,000.00","354,030,000.00","267,000,000.00","326,800,000.00","261,800,000.00","246,800,000.00","386,800,000.00","407,000,000.00","426,000,000.00","541,000,000.00","581,000,000.00","561,000,000.00","569,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,"300,000,000.00","300,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,"1,870,000.00","4,197,540.00","170,000.00","888,042.00","4,516,772.20","7,965,871.20","8,005,090.60","19,004,183.50","18,076,859.25","27,210,966.40","45,853,585.33","21,205,135.47","43,870,798.60","36,242,459.12","17,532,720.00","7,711,423.00","1,978,825.20","3,744,278.10","2,650,000.00","8,610,688.00","3,330,000.00","8,647,704.01","4,420,430.00","9,426,887.77","4,871,896.00","10,604,637.00","10,132,570.80","8,957,278.92","13,022,109.44","17,244,259.33","21,267,279.41","14,472,586.67","7,260,412.25","20,948,139.50","23,687,658.00","10,100,182.80","21,210,443.62","25,894,923.42","19,618,686.76","14,174,952.80","12,322,966.05","15,698,088.40","42,016,530.40","4,430,832.14"
应付票据,,,,,"60,000,000.00","60,000,000.00",,,,,,,,,"33,330,000.00","33,330,000.00",,,"49,999,999.00","182,999,999.00","182,999,999.00","49,999,999.00",,,,,,"3,000,000.00","3,000,000.00",,,,,,"2,730,000.00","2,730,000.00",,,"1,000,000.00",,"7,440,000.00","5,000,000.00","5,000,000.00","331,531,221.01","118,866,878.50",
应收账款,"20,124,633.18","36,160,907.81","40,390,475.80","53,055,481.65","32,624,461.88","44,900,119.38","74,505,138.75","90,050,262.56","69,907,944.44","89,802,388.31","99,109,780.16","84,004,619.72","94,617,003.22","137,281,346.80","115,666,569.26","249,156,797.39","188,684,641.62","188,559,933.11","174,152,512.30","187,232,665.77","127,744,956.13","166,599,806.59","158,927,068.74","160,606,537.37","117,180,429.16","137,772,038.02","158,457,177.45","164,959,945.42","127,393,072.53","137,602,804.06","157,015,191.46","144,232,242.07","137,838,881.15","139,204,395.53","136,458,387.18","191,309,529.49","134,739,618.54","153,215,199.58","170,790,221.25","152,011,179.50","70,337,543.03","75,275,539.85","114,120,092.35","198,833,163.56","149,518,706.90","198,734,811.93"
应付账款,"160,778,890.25","159,433,840.41","118,673,604.73","97,693,518.05","184,418,061.45","231,203,944.73","162,958,185.76","218,368,573.12","171,704,866.95","165,218,830.58","168,003,894.26","161,180,381.55","134,387,026.67","204,587,762.16","216,046,120.55","200,093,455.65","165,337,634.09","253,622,851.31","212,343,385.98","147,273,411.25","156,270,278.24","177,167,090.30","168,730,405.36","139,656,177.77","206,969,480.57","247,451,992.27","226,711,266.60","196,778,340.33","224,079,803.28","241,565,502.37","234,112,060.31","195,242,034.60","194,683,387.52","167,152,751.04","156,707,955.36","138,018,756.60","158,018,510.85","183,895,734.72","179,367,553.63","129,023,379.67","118,426,178.15","140,936,386.30","189,076,345.91",,"303,616,784.02",
预付款项,"301,809,588.05","416,484,750.59","730,781,463.44","813,147,240.74","159,537,242.02","283,372,463.92","305,126,913.38","139,169,814.94","54,528,505.27","83,839,965.08","127,140,347.05","223,336,768.75","65,397,224.97","89,751,424.51","87,955,394.78","112,778,794.10","80,139,526.71","112,232,706.36","101,942,427.92","86,493,767.58","30,739,787.85","22,904,024.74","36,406,871.37","36,450,840.45","13,205,807.94","16,354,264.81","12,359,613.49","11,524,494.25","9,646,184.42","13,743,821.33","14,264,225.18","16,010,430.33","6,728,590.10","10,233,946.36","23,058,371.69","35,247,407.84","31,770,366.80","32,430,011.41","28,406,630.66","95,371,147.11","105,434,668.55","247,041,697.22","144,649,561.94","170,213,119.82","90,488,767.79","157,352,325.09"
预收款项,"13,318,475.74","22,385,605.42","11,462,350.95","24,646,302.40","6,464,726.02","13,747,160.91","22,293,941.59","31,924,777.27","31,042,362.46","37,927,226.48","16,993,907.26","34,848,310.09","23,962,658.40","27,757,394.01","33,668,046.32","62,112,602.60","34,479,253.54","34,551,530.56","39,571,376.86","61,923,542.90","39,381,541.45","68,000,207.60","45,218,395.47","54,557,078.61","42,766,014.12","50,326,510.41","51,146,230.82","52,875,102.77","63,717,243.06","50,123,654.57","48,208,623.54","49,024,873.94","42,281,811.96","49,628,383.02","61,094,767.59","58,321,896.93","62,059,636.50","86,846,718.24","122,714,677.44","101,009,387.33","82,362,496.08","66,542,685.69","65,716,244.42","65,408,571.98","39,452,160.23","19,904,571.50"
其他应收款,"10,357,939.93","45,355,011.51","23,198,114.30","10,374,893.17","7,477,734.73","5,086,906.95","4,654,100.08","7,447,401.88","5,921,190.05","5,447,995.89","7,554,462.32","19,747,573.85","3,057,024.32","3,085,420.89","6,023,956.74","4,558,360.19","3,776,943.69","7,198,406.58","7,115,066.53","11,807,169.86","11,549,724.46","13,102,865.26","43,566,839.38","11,259,983.44","3,218,196.69","5,101,805.08","4,026,129.97","10,872,013.41","2,377,461.76","18,268,546.14","16,101,073.51","3,372,661.47","2,931,485.35","6,103,202.41","19,264,235.04","8,570,521.56","139,675,628.54","114,928,978.63","36,927,961.29","10,116,526.05","7,682,571.53","10,808,726.42","14,230,416.68","34,019,871.62","12,714,992.67","15,288,221.14"
应付职工薪酬,"10,938,282.10","7,420,218.56","5,525,473.12","5,874,899.18","6,058,073.16","3,798,638.35","4,698,955.32","4,510,822.27","6,377,391.93","5,359,505.63","5,666,552.27","5,657,980.07","6,328,281.23","7,357,810.34","8,862,459.91","8,912,333.39","7,927,629.39","6,368,571.98","7,782,466.32","6,596,217.55","7,038,700.02","7,635,330.48","9,494,562.33","6,008,786.56","11,790,649.61","6,726,024.21","9,001,580.20","7,900,313.57","10,321,468.94","8,617,078.15","9,194,440.59","7,503,991.39","7,478,033.87","5,964,373.28","7,429,585.41","4,629,053.90","11,079,199.90","7,053,449.96","9,131,411.26","9,265,053.15","17,110,313.23","11,620,799.58","13,008,166.09","13,288,628.13","22,153,811.29","19,655,124.00"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"6,053,091.49","4,533,654.38","9,216,230.13","-911,102.19","-20,929,363.26","-27,656,106.62","-59,751,375.72","-66,374,479.64","-63,667,319.35","-62,975,914.76","-51,395,096.44","-30,709,276.71","-36,114,128.81","-39,148,536.05","-47,425,283.32","-34,704,010.87","-12,803,763.62","-7,181,985.03","-4,624,557.17","2,873,489.52","7,838,042.80","5,130,684.31","7,695,443.43","9,479,352.69","10,549,064.93","14,536,635.43","11,518,639.60","11,569,597.91","6,208,504.13","10,893,583.17","6,821,567.69","6,203,801.01","7,133,759.84","7,446,201.50","3,841,832.56","7,652,440.98","8,683,111.55","7,777,353.57","10,611,857.56","21,680,798.77","12,581,224.18","14,901,982.57","13,320,392.21","21,655,476.48","18,795,611.26","15,498,524.78"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"441,466.67","315,000.00","315,000.00","595,000.00","357,700.00","227,500.00","227,500.00",,,,,"1,944,067.31",,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"357,993.06","584,767.89","584,767.89","825,825.62","654,173.73","291,593.36","225,282.82","3,581,839.86","5,895,359.02","9,697,152.79","8,955,084.49","11,703,785.44","13,153,458.47","14,474,847.35","283,341.77",,"2,505,179.73","1,104,261.28"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
