科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"10,204,597,616.75","23,388,134,137.50","36,699,107,344.98","48,760,826,000.00","11,987,885,000.00","30,170,836,000.00","43,120,591,000.00","47,327,281,000.00","4,258,608,000.00","9,442,276,000.00","13,885,634,000.00","20,475,507,000.00","7,774,491,000.00","21,237,889,000.00","38,177,288,000.00","51,768,316,000.00","17,056,642,000.00","36,478,098,000.00","50,994,566,000.00","64,125,053,000.00","12,351,927,000.00","27,364,446,000.00","40,701,249,000.00","54,334,057,000.00","11,796,454,000.00","28,585,158,000.00","41,189,166,000.00","57,874,411,000.00","12,112,863,000.00","32,046,128,000.00","49,576,732,000.00","70,070,855,000.00","14,580,630,000.00","32,637,289,000.00","45,271,147,000.00","58,685,804,000.00","10,412,416,000.00","23,542,843,000.00","34,982,614,000.00","51,111,652,000.00","14,675,987,000.00","33,387,152,000.00","53,962,706,000.00","76,299,930,000.00"
二、营业利润,"649,053,105.01","1,443,313,666.77","2,139,063,840.48","3,457,387,000.00","481,271,000.00","1,194,474,000.00","1,927,659,000.00","1,766,979,000.00","564,491,000.00","1,146,527,000.00","1,095,240,000.00","1,320,470,000.00","404,409,000.00","1,129,318,000.00","2,824,907,000.00","3,438,168,000.00","1,725,546,000.00","3,729,782,000.00","4,493,850,000.00","4,735,293,000.00","620,803,000.00","1,439,124,000.00","2,331,451,000.00","2,639,441,000.00","415,354,000.00","1,117,169,000.00","1,902,135,000.00","3,370,835,000.00","-54,432,000.00","1,254,810,000.00","2,149,865,000.00","3,297,874,000.00","697,441,000.00","2,026,744,000.00","2,445,915,000.00","2,943,736,000.00","588,596,000.00","-318,988,000.00","75,437,000.00","800,538,000.00","835,650,000.00","1,524,203,000.00","2,610,912,000.00","4,171,685,000.00"
减:营业成本,"8,959,500,488.21","20,749,698,661.01","32,991,672,754.10","43,803,581,000.00","10,755,701,000.00","27,063,476,000.00","38,600,087,000.00","41,873,791,000.00","3,589,862,000.00","8,106,420,000.00","12,022,410,000.00","17,401,760,000.00","7,041,582,000.00","18,246,729,000.00","32,119,642,000.00","43,597,815,000.00","13,737,695,000.00","29,499,900,000.00","41,608,809,000.00","52,224,731,000.00","10,429,998,000.00","23,013,597,000.00","33,688,776,000.00","44,601,257,000.00","9,987,239,000.00","24,160,416,000.00","34,667,346,000.00","48,242,360,000.00","10,306,549,000.00","26,868,640,000.00","41,829,173,000.00","58,769,023,000.00","12,405,403,000.00","27,519,280,000.00","37,758,855,000.00","48,081,243,000.00","8,335,368,000.00","19,126,496,000.00","28,386,468,000.00","41,482,017,000.00","11,985,518,000.00","27,241,564,000.00","44,044,463,000.00","62,292,715,000.00"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"1,780,135.55","5,321,597.87","7,692,594.80","55,621,000.00","3,858,000.00","8,639,000.00","12,769,000.00","27,989,000.00","3,816,000.00","13,282,000.00","19,922,000.00","51,658,000.00","6,219,000.00","19,188,000.00","29,469,000.00","76,892,000.00","28,944,000.00","73,154,000.00","193,661,000.00","344,723,000.00","100,675,000.00","162,351,000.00","254,958,000.00","506,040,000.00","58,220,000.00","147,141,000.00","250,506,000.00","507,568,000.00","76,276,000.00","168,556,000.00","209,945,000.00","403,105,000.00","67,009,000.00","148,211,000.00","224,425,000.00","433,030,000.00","70,003,000.00","194,236,000.00","239,584,000.00","503,099,000.00","90,390,000.00","216,183,000.00","314,845,000.00","516,723,000.00"
营业外收入,"6,357,587.99","6,592,037.61","9,798,955.40","59,786,000.00","12,888,000.00","27,721,000.00","34,704,000.00","205,224,000.00","22,636,000.00","34,579,000.00","58,391,000.00","172,561,000.00","113,011,000.00","194,848,000.00","214,638,000.00","292,019,000.00","86,620,000.00","103,013,000.00","199,851,000.00","370,193,000.00","25,199,000.00","77,031,000.00","181,582,000.00","360,365,000.00","14,798,000.00","52,760,000.00","106,354,000.00","274,223,000.00","16,882,000.00","57,473,000.00","143,079,000.00","389,679,000.00","26,986,000.00","82,542,000.00","135,276,000.00","436,200,000.00","73,254,000.00","167,289,000.00","240,535,000.00","1,212,806,000.00","49,944,000.00","84,343,000.00","141,259,000.00","622,421,000.00"
销售费用,"270,381,467.33","608,491,294.24","970,821,030.33","1,152,846,000.00","247,024,000.00","572,272,000.00","847,450,000.00","1,079,678,000.00","144,472,000.00","312,102,000.00","464,275,000.00","727,693,000.00","178,374,000.00","558,349,000.00","1,021,477,000.00","1,250,243,000.00","532,147,000.00","968,591,000.00","1,455,511,000.00","1,867,900,000.00","480,987,000.00","863,756,000.00","1,320,711,000.00","1,765,697,000.00","362,851,000.00","921,175,000.00","1,413,967,000.00","1,832,733,000.00","480,606,000.00","1,105,160,000.00","1,686,741,000.00","2,348,229,000.00","546,971,000.00","1,265,718,000.00","1,883,751,000.00","2,574,916,000.00","446,256,000.00","1,036,129,000.00","1,605,522,000.00","2,156,980,000.00","555,580,000.00","1,256,253,000.00","2,068,970,000.00","2,926,718,000.00"
减:营业外支出,"780,755.24","4,438,146.56","4,011,085.68","16,869,000.00","1,421,000.00","15,459,000.00","19,694,000.00","45,174,000.00","745,000.00","3,198,000.00","6,292,000.00","27,646,000.00","1,263,000.00","5,501,000.00","9,717,000.00","55,580,000.00","4,387,000.00","15,276,000.00","29,960,000.00","82,780,000.00","5,946,000.00","23,104,000.00","30,263,000.00","92,426,000.00","3,118,000.00","9,883,000.00","24,585,000.00","82,338,000.00","33,459,000.00","44,056,000.00","56,854,000.00","117,137,000.00","8,446,000.00","31,808,000.00","54,358,000.00","173,584,000.00","13,172,000.00","14,145,000.00","48,700,000.00","311,293,000.00","3,542,000.00","32,404,000.00","133,827,000.00","384,865,000.00"
管理费用,"340,645,391.88","792,825,402.97","1,085,704,807.61","1,598,083,000.00","335,253,000.00","951,281,000.00","1,462,826,000.00","1,661,486,000.00","430,538,000.00","912,084,000.00","1,363,696,000.00","1,976,074,000.00","487,098,000.00","1,032,191,000.00","1,821,885,000.00","2,734,364,000.00","796,056,000.00","1,715,951,000.00","2,555,864,000.00","3,767,221,000.00","700,733,000.00","1,655,709,000.00","2,587,038,000.00","3,720,704,000.00","842,021,000.00","1,714,217,000.00","2,476,044,000.00","4,041,552,000.00","853,120,000.00","2,080,694,000.00","3,453,855,000.00","4,656,475,000.00","1,050,845,000.00","2,219,357,000.00","3,122,581,000.00","4,146,983,000.00","944,840,000.00","1,982,301,000.00","2,967,904,000.00","4,208,598,000.00","966,224,000.00","2,368,039,000.00","3,765,424,000.00","5,482,054,000.00"
其中:非流动资产处置净损失,"-8,585.10","496,337.18","-580,870.14","2,143,000.00",,"6,045,000.00","-1,751,000.00","19,023,000.00","130,000.00","63,000.00","7,000.00","4,392,000.00","7,000.00","47,000.00","1,243,000.00","20,551,000.00","1,726,000.00","7,041,000.00","270,000.00","286,000.00","-4,537,000.00","4,705,000.00","-84,192,000.00","47,569,000.00","-1,650,000.00","1,631,000.00","-1,196,000.00","34,719,000.00","27,490,000.00","26,365,000.00","20,725,000.00","54,291,000.00","-4,472,000.00","23,891,000.00","40,246,000.00","51,464,000.00","5,076,000.00","9,485,000.00","33,418,000.00","187,013,000.00","3,062,000.00","17,388,000.00","107,688,000.00",
