科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
销售商品、提供劳务收到的现金,"389,359,608.77","652,039,937.21","878,050,551.61","932,161,762.70","362,837,037.85","622,439,592.57","790,147,515.04","882,934,439.41","268,880,987.19","546,199,743.38","754,733,582.98","873,166,643.47","739,458,389.29","649,479,842.02","782,006,290.87","1,303,039,933.73","364,210,351.36","743,789,067.03","1,124,265,217.63","1,530,032,033.98","466,328,796.96","967,162,284.05","1,293,826,622.74","1,676,138,710.91","526,894,767.39","867,878,393.74","1,170,339,118.36","1,637,376,122.43","472,755,626.99","725,820,533.64","1,005,590,555.25","1,477,519,584.80","434,834,627.60","707,779,476.65","1,011,900,603.26","1,525,773,823.93","466,769,302.15","895,041,723.97","1,138,596,190.27","1,665,489,941.43","509,117,735.12","928,860,841.32","1,288,004,734.13"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,"96,211,490.62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,"18,087.88","89,011.02",,"45,748.13","101,274.46","402,130.08","9,675.15","23,737.76","60,496.15","715,276.64","6,160.59","195,765.71","402,346.69","680,559.31","88,685.75","62,022.79","191,045.34","114,137.31","16,856.08","76,633.81","290,884.06","137,741.69","41,626.22","54,033.00","279,344.78","398,334.75","113,158.92","542,119.54","542,119.54","590,308.58","2,868,911.80","2,868,911.80","3,328,695.12","548,508.93","57,629.37","57,629.37","1,195,579.46","23,057.19","38,723.21","45,503.49","45,503.49"
支付其他与投资活动有关的现金,,,,,,,,,,"3,617,000.00","4,617,000.00","6,824,011.19",,"6,177,092.23","9,508,511.67","3,502,098.51","801,967.55","2,010,792.54","10,140,108.54",,,,,,,,,"720,000.00",,,,"500,000.00",,,,,"3,977,274.08",,,"3,977,274.08",,,
收到其他与经营活动有关的现金,"516,413.06","1,932,030.94","2,775,753.43","34,496,381.24","1,298,140.12","1,827,000.61","2,450,170.06","5,434,086.96","339,067.78","3,915,600.84","10,402,580.09","23,789,817.74","26,939,570.65","12,804,526.13","4,964,952.30","17,155,879.91","38,856,686.59","3,757,947.60","105,203,050.08","17,386,493.89","1,574,389.39","2,593,379.04","37,626,478.57","27,604,514.52","616,392.08","3,068,746.85","9,877,078.78","29,660,748.74","13,314,329.54","16,362,600.95","30,476,916.51","18,732,320.85","49,668,490.00","37,112,094.52","66,804,630.80","27,576,474.58","4,479,623.07","6,690,578.55","30,994,751.42","18,738,511.61","7,147,105.56","12,397,352.45","18,151,338.28"
投资活动现金流出小计,"14,115,816.89","18,492,011.30","23,887,737.36","19,495,330.99","6,088,782.24","12,241,850.83","25,298,417.20","61,498,220.50","21,261,118.99","57,356,790.61","259,195,689.10","271,816,484.11","55,682,287.78","105,565,969.87","183,268,830.93","262,522,978.09","44,192,682.89","84,710,505.33","140,714,568.97","199,428,835.62","57,284,737.83","93,489,150.46","139,018,686.96","228,165,491.58","63,122,730.80","123,443,554.81","148,285,024.50","155,201,286.15","37,960,183.23","71,456,973.13","120,534,281.52","549,052,028.72","138,080,461.01","294,560,258.75","586,405,540.27","480,078,674.89","135,467,612.32","400,616,009.36","505,586,521.96","634,149,990.09","218,267,711.15","428,172,944.98","482,242,435.48"
经营活动现金流入小计,"389,876,021.83","653,971,968.15","880,844,392.92","966,747,154.96","364,135,177.97","624,312,341.31","792,698,959.56","888,770,656.45","269,229,730.12","550,139,081.98","765,196,659.22","897,671,737.85","766,404,120.53","662,480,133.86","787,373,589.86","1,320,876,372.95","403,155,723.70","747,609,037.42","1,229,659,313.05","1,547,532,665.18","467,920,042.43","969,832,296.90","1,331,743,985.37","1,703,880,967.12","527,552,785.69","871,001,173.59","1,180,495,541.92","1,667,435,205.92","486,183,115.45","742,725,254.13","1,036,609,591.30","1,496,842,214.23","487,372,029.40","747,760,482.97","1,082,033,929.18","1,553,898,807.44","471,306,554.59","901,789,931.89","1,170,786,521.15","1,684,251,510.23","516,303,563.89","941,303,697.26","1,306,201,575.90"
投资活动产生的现金流量净额,"-13,957,672.67","-12,680,782.50","-17,785,322.38","183,159,281.82","511,217.76","-3,432,060.28","-16,247,476.36","-20,902,544.44","-21,261,118.99","-8,460,748.61","-202,649,647.10","-170,886,992.60","-55,682,287.78","-78,376,148.12","-121,542,205.67","-196,698,559.30","-9,658,141.89","-48,975,964.33","-85,274,911.65","-145,483,564.53","-56,120,265.17","-72,369,192.20","-117,491,305.63","-202,976,128.82","-63,122,730.80","-121,114,413.73","-145,954,706.50","-149,767,713.16","-37,271,731.33","-69,542,366.34","-118,616,634.35","-360,580,133.26","-127,080,461.01","-60,289,655.72","-35,942,261.42","-58,663,412.67","-58,671,375.56","-65,500,553.03","-45,872,661.36","-239,989,240.23","-36,521,217.55","81,589,957.51","27,732,001.57"
购买商品、接受劳务支付的现金,"204,336,849.19","404,868,612.12","537,011,395.53","486,977,491.96","132,180,916.41","264,381,934.08","393,933,196.56","335,265,250.41","144,998,346.48","340,028,180.00","529,870,282.93","461,873,168.35","599,000,581.30","418,085,075.25","474,500,380.71","752,315,402.36","152,288,769.03","420,719,011.57","698,264,385.84","855,625,886.91","291,284,027.83","678,507,844.31","962,238,889.98","1,003,745,714.46","263,781,757.20","531,676,316.64","752,486,256.07","981,847,684.39","307,793,378.43","609,549,734.21","842,303,992.66","981,608,202.65","325,421,567.43","515,911,457.45","742,382,569.49","893,751,837.56","259,756,106.17","593,294,758.05","791,811,518.42","879,177,485.79","307,221,499.05","611,314,558.45","821,657,951.29"
吸收投资收到的现金,,,,,,,,"7,350,000.00",,"5,000,000.00","5,000,000.00",,"669,999,994.40","669,999,994.40","669,999,994.40","660,524,919.40",,,,,,,,,,,,,,"1,094,642,169.86","1,094,642,169.86","1,116,373,932.80",,,,,,,,,,,
支付给职工以及为职工支付的现金,"33,297,784.26","45,980,531.40","66,908,036.96","87,008,624.47","37,641,801.94","50,715,448.64","64,146,665.03","88,712,042.93","32,008,654.91","48,639,582.12","62,520,925.44","92,436,416.11","44,128,158.20","64,191,699.20","95,160,515.22","131,997,992.31","55,026,132.58","87,675,197.97","123,662,650.17","164,225,615.77","69,715,530.37","108,679,602.11","149,254,950.35","196,230,389.53","79,294,873.46","122,316,053.48","163,013,742.45","211,819,885.63","79,230,533.62","127,858,694.37","167,885,893.60","224,906,298.03","84,939,318.72","131,992,614.69","175,226,496.58","227,138,215.06","85,176,850.07","128,917,976.48","168,999,933.98","219,933,416.72","85,851,959.74","129,412,974.61","176,244,057.20"
取得借款收到的现金,"145,000,000.00","293,230,500.00","429,600,000.00","617,600,000.00","110,000,000.00","170,000,000.00","300,000,000.00","269,700,000.00","170,000,000.00","170,000,000.00","460,000,000.00","470,000,000.00","360,000,000.00","360,000,000.00","410,000,000.00","480,000,000.00","150,000,000.00","150,000,000.00","232,000,000.00","273,390,465.69","80,000,000.00","100,000,000.00","280,000,000.00","621,111,808.89","50,000,000.00","262,000,000.00","450,000,000.00","612,000,000.00","62,950,000.00","162,950,000.00","162,950,000.00","165,924,665.60",,,,,,,,,,,
支付的各项税费,"53,474,985.17","78,411,662.82","101,865,787.12","140,215,032.61","49,090,460.89","106,186,359.60","130,897,725.39","145,584,707.33","44,161,271.22","73,950,426.94","87,624,589.73","127,541,347.63","58,308,488.66","100,113,870.55","122,072,908.66","151,021,014.44","76,069,098.92","129,036,832.66","167,026,373.70","209,661,390.20","87,537,569.45","143,133,674.90","184,727,292.99","255,426,475.58","125,947,602.94","180,709,296.50","210,870,305.87","251,115,556.70","81,451,176.82","133,927,754.43","158,152,890.69","197,776,492.46","100,600,859.17","150,607,812.59","176,956,537.40","211,444,384.67","94,824,709.06","154,308,296.83","183,505,373.69","226,358,557.64","96,515,163.45","147,385,898.77","171,595,287.15"
收到其他与筹资活动有关的现金,"22,600,000.00",,,"56,000,000.00",,,,,,,,"74,000,000.00","11,000,000.00",,,"48,000,000.00",,,,,,,,"35,000,000.00",,,,,,"5,000,000.00","5,000,000.00","55,000,000.00",,,,,,,,,,,
支付其他与经营活动有关的现金,"54,627,456.58","73,058,125.99","136,200,660.22","181,610,967.49","31,979,992.90","54,537,998.74","93,790,305.43","111,764,644.94","31,268,638.34","62,852,190.27","73,367,348.29","107,916,009.00","102,376,611.36","75,285,979.21","86,989,225.17","138,699,456.92","65,198,397.22","90,250,198.97","231,415,742.75","147,450,735.96","64,219,937.42","97,315,382.45","145,377,835.56","176,636,427.01","94,175,395.07","125,997,846.55","157,973,010.79","149,961,428.02","88,289,697.89","126,677,823.35","169,367,387.78","162,107,829.22","37,559,790.12","82,302,682.84","112,223,954.95","164,973,375.59","44,415,310.27","79,343,322.37","131,983,383.37","140,919,717.59","23,782,912.58","55,754,567.81","88,141,801.65"
筹资活动现金流入小计,"167,600,000.00","293,230,500.00","429,600,000.00","673,600,000.00","110,000,000.00","170,000,000.00","300,000,000.00","277,050,000.00","170,000,000.00","175,000,000.00","465,000,000.00","544,000,000.00","1,040,999,994.40","1,029,999,994.40","1,079,999,994.40","1,188,524,919.40","150,000,000.00","150,000,000.00","232,000,000.00","273,390,465.69","80,000,000.00","100,000,000.00","280,000,000.00","656,111,808.89","50,000,000.00","262,000,000.00","450,000,000.00","612,000,000.00","62,950,000.00","1,262,592,169.86","1,262,592,169.86","1,337,298,598.40",,,,,,,,,,,
经营活动现金流出小计,"345,737,075.20","602,318,932.33","841,985,879.83","895,812,116.53","250,893,172.14","475,821,741.06","682,767,892.41","681,326,645.61","252,436,910.95","525,470,379.33","753,383,146.39","789,766,941.09","803,813,839.52","657,676,624.21","778,723,029.76","1,174,033,866.03","348,582,397.75","727,681,241.17","1,220,369,152.46","1,376,963,628.84","512,757,065.07","1,027,636,503.77","1,441,598,968.88","1,632,039,006.58","563,199,628.67","960,699,513.17","1,284,343,315.18","1,594,744,554.74","556,764,786.76","998,014,006.36","1,337,710,164.73","1,566,398,822.36","548,521,535.44","880,814,567.57","1,206,789,558.42","1,497,307,812.88","484,172,975.57","955,864,353.73","1,276,300,209.46","1,466,389,177.74","513,371,534.82","943,867,999.64","1,257,639,097.29"
偿还债务支付的现金,"150,000,000.00","360,000,000.00","475,000,000.00","739,000,000.00","240,000,000.00","340,000,000.00","470,000,000.00","430,000,000.00","171,132,923.23","232,287,717.54","334,588,258.98","399,915,811.80","341,240,017.51","548,784,188.20","671,784,188.20","751,784,188.20","188,000,000.00","248,000,000.00","300,000,000.00","340,000,000.00","80,000,000.00","100,000,000.00","252,000,000.00","323,390,465.69","250,000,000.00","370,000,000.00","490,000,000.00","655,261,576.31","70,000,000.00","610,000,000.00","610,000,000.00","610,000,000.00",,,,"576,987.73",,,,"591,370.61",,,
经营活动产生的现金流量净额,"44,138,946.63","51,653,035.82","38,858,513.09","70,935,038.43","113,242,005.83","148,490,600.25","109,931,067.15","207,444,010.84","16,792,819.17","24,668,702.65","11,813,512.83","107,904,796.76","-37,409,718.99","4,803,509.65","8,650,560.10","146,842,506.92","54,573,325.95","19,927,796.25","9,290,160.59","170,569,036.34","-44,837,022.64","-57,804,206.87","-109,854,983.51","71,841,960.54","-35,646,842.98","-89,698,339.58","-103,847,773.26","72,690,651.18","-70,581,671.31","-255,288,752.23","-301,100,573.43","-69,556,608.13","-61,149,506.04","-133,054,084.60","-124,755,629.24","56,590,994.56","-12,866,420.98","-54,074,421.84","-105,513,688.31","217,862,332.49","2,932,029.07","-2,564,302.38","48,562,478.61"
分配股利、利润或偿还利息支付的现金,"12,070,322.49","76,857,542.42","90,911,594.79","94,103,163.86","7,566,384.52","60,104,247.21","65,588,826.33","70,293,439.32","4,479,736.02","7,987,198.44","11,321,238.08","21,245,999.67","6,467,941.56","43,621,596.05","49,027,776.14","55,007,450.77","4,016,949.60","7,996,165.17","13,873,513.94","15,382,059.98","4,059,283.46","38,985,655.25","42,656,824.13","46,868,590.29","5,403,353.64","73,904,943.64","81,008,686.30","88,001,888.94","7,536,700.69","76,776,277.98","76,978,904.11","81,219,801.36",,,"65,288,906.16","65,697,835.26",,,,"1,058,257.09",,"80,852,416.50","81,623,488.52"
收回投资收到的现金,,"5,811,228.80","4,395,461.50","4,975,461.50","6,600,000.00","7,195,000.00","7,246,000.00","6,746,000.00",,,"7,650,000.00","824,000.00",,,,,,,,,,,,,,,,,,,,"15,000,000.00","11,000,000.00","230,000,000.00","530,000,000.00","366,000,000.00","70,000,000.00","320,000,000.00","440,000,000.00","370,000,000.00","180,000,000.00","500,000,000.00","500,211,534.56"
支付其他与筹资活动有关的现金,,,,"87,000,000.00",,,,"1,065,300.00",,,,"52,217,400.23","21,070,323.23","68,017,115.89","68,017,115.89","104,383,378.36",,,,"574,987.14",,,,"23,000,000.00","12,000,000.00","12,000,000.00","12,000,000.00","12,400,000.00",,"5,000,000.00","5,000,000.00","70,884,168.06",,,,,,,,"217,980.00",,,
取得投资收益收到的现金,"158,144.22",,"1,706,953.48","4,948,000.20",,"1,614,790.55","1,804,940.84","7,172,562.50",,"1,200,000.00","1,200,000.00","7,164,981.25",,,"979,894.21","3,686,281.25",,"1,200,000.00","4,303,782.32","4,055,388.00",,"1,400,000.00","1,760,623.07","4,863,537.50",,"1,400,000.00","1,400,000.00","4,286,281.25",,"700,000.00","700,000.00","797,205.48",,"4,269,573.22","20,437,539.81","25,242,183.63","6,795,410.76","13,263,355.95","16,111,355.94","20,542,940.12","1,740,493.60","7,222,109.49","7,222,109.49"
筹资活动现金流出小计,"162,070,322.49","436,857,542.42","565,911,594.79","920,103,163.86","247,566,384.52","400,104,247.21","535,588,826.33","501,358,739.32","175,612,659.25","240,274,915.98","345,909,497.06","473,379,211.70","368,778,282.30","660,422,900.14","788,829,080.23","911,175,017.33","192,016,949.60","255,996,165.17","313,873,513.94","355,957,047.12","84,059,283.46","138,985,655.25","294,656,824.13","393,259,055.98","267,403,353.64","455,904,943.64","583,008,686.30","755,663,465.25","77,536,700.69","691,776,277.98","691,978,904.11","762,103,969.42",,,"65,288,906.16","66,274,822.99",,,,"1,867,607.70",,"80,852,416.50","81,623,488.52"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,,"31,846.15",,,,"227,113.56",,,,"27,698.00",,"949,552.75","2,346,462.05","59,978,137.54",,,"1,953,329.00","49,889,883.09","1,164,472.66","19,719,958.26","19,766,758.26","19,694,706.34",,"929,141.08","930,318.00","1,147,291.74","688,451.90","1,214,606.79","1,217,647.17","1,068,430.96",,"1,029.81","25,739.04","26,433,078.59",826.00,"1,852,100.38","3,602,504.66","3,617,809.74","6,000.00","2,540,793.00","2,540,793.00"
