科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"670,646,807.03","533,429,759.08","435,913,225.34","444,308,234.54","445,809,827.82","429,365,475.66","590,740,575.64","703,637,937.80","1,111,767,734.49","736,943,223.01","648,445,541.73","937,281,020.65","1,083,203,725.48","1,334,113,144.77","787,654,892.77","1,079,108,611.48","1,407,993,221.02","1,933,804,916.87","1,388,233,025.87","3,148,898,506.79","3,750,013,841.46","4,284,505,754.35","5,748,790,036.31","6,942,008,562.71","7,146,474,384.42","7,566,381,691.65","5,390,023,542.27","5,349,434,667.26","6,248,286,868.86","6,448,579,978.77","5,054,970,768.59","4,709,607,474.33","4,393,365,433.68","3,438,596,416.42","3,543,110,823.58","3,539,506,611.40","4,266,686,089.62","5,090,446,574.76","4,269,677,770.42","4,765,292,939.21","4,497,354,839.59","4,284,662,181.51","7,599,866,037.94","8,449,622,154.91"
短期借款,"130,000,000.00","20,000,000.00","100,000,000.00",,,,,,"120,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融资产,"1,293,686.30","1,768,170.30","1,768,170.30",,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,855,608.00",,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"259,396,016.17","155,284,878.76","65,360,045.26","160,678,062.49","256,274,471.29","67,623,231.94","198,086,969.07","529,389,405.66","320,453,659.99","348,805,096.10","627,032,851.86","689,909,219.88","850,774,264.43","907,886,077.36","1,246,872,009.52","1,799,095,476.98","2,447,120,555.59","2,493,242,558.52","2,654,522,780.24","3,439,678,051.38","3,533,481,878.72","1,928,735,741.44","1,611,243,735.42","2,789,726,550.34","2,391,209,773.54","1,953,223,671.33","2,682,117,935.38","2,997,342,876.91","2,096,891,448.40","2,168,980,691.81","1,990,838,294.20","1,456,912,013.03","2,315,986,838.08","2,854,296,052.24","1,563,688,572.70","2,268,110,161.56","1,659,375,571.90","1,680,014,274.62","2,318,905,737.16","1,952,382,726.92","2,703,454,538.71","2,362,271,331.96","2,257,268,800.17","2,492,813,857.65"
应付票据,"17,032,559.16","3,148,555.40","455,248,555.40","397,100,000.00","26,950,000.00",,,"155,550,000.00","155,550,000.00","139,900,000.00","139,900,000.00","40,000,000.00",,,,,,,"96,089,887.24","365,979,887.24","558,040,000.00","524,382,000.77","469,192,000.77","432,060,000.00","381,220,000.00","327,320,000.00","252,410,000.00","253,650,000.00","231,830,000.00","163,480,000.00","130,060,000.00","126,410,000.00","158,430,000.00","111,810,000.00","27,160,000.00",,,,,,,,,
应收账款,"87,634,348.62","74,938,653.78","119,489,758.95","64,100,091.57","117,149,495.83","38,197,233.55","69,802,719.65","28,231,795.49","75,386,281.03","52,042,086.77","63,108,374.86","30,664,433.79","124,626,977.25","88,670,167.77","111,207,304.36","47,113,084.31","76,610,472.35","69,751,293.33","106,701,737.78","59,557,461.53","81,598,041.77","57,713,523.12","110,964,313.51","80,473,364.77","39,239,226.28","24,855,935.20","80,311,404.79","10,092,949.09","9,884,310.88","13,067,495.81","28,224,642.14","4,705,568.29","11,290,612.58","11,690,777.78","9,912,382.23","12,226,328.76","10,079,571.43","6,177,343.68","9,575,329.89","3,898,676.86","8,473,880.88","3,967,148.22","6,217,910.64","8,008,857.20"
应付账款,"86,961,211.07","156,200,062.26","73,271,569.71","170,509,515.78","114,229,444.75","146,043,760.39","201,742,561.44","131,666,100.88","159,869,209.36","207,305,538.03","192,866,611.38","220,970,591.75","170,554,431.79","168,516,299.86","209,206,696.81","294,407,782.90","457,937,510.15","277,973,614.47","394,076,085.02","588,792,103.76","567,945,887.71","406,268,403.15","607,193,399.49","625,586,652.89","539,199,855.52","362,431,429.00","425,556,209.83","586,734,365.57","393,960,786.26","286,493,279.85","358,041,199.10","236,850,161.31","277,970,721.53","419,508,204.54","292,146,780.58","321,256,679.12","345,530,972.30","442,925,566.14","432,407,864.97","485,288,661.39","516,400,893.49","550,722,748.90","567,263,252.63","740,700,050.76"
预付款项,"106,888,527.22","134,224,306.05","109,718,369.30","568,200,648.01","90,107,965.48","62,252,412.20","64,362,585.06","61,098,858.79","131,246,645.29","117,560,407.55","110,186,182.10","125,966,998.32","193,666,734.16","123,590,408.87","229,342,086.55","116,404,012.05","36,050,877.71","66,665,484.28","77,840,204.60","45,681,664.40","83,366,082.69","83,919,858.96","154,811,128.48","16,200,911.85","35,679,151.74","22,725,899.86","48,741,664.68","1,924,443.15","30,326,722.78","88,577,115.40","82,724,695.67","124,025,264.61","112,983,378.09","72,447,260.65","90,927,528.76","94,997,045.20","68,890,584.78","52,549,185.82","25,848,210.12","91,778,994.09","57,475,332.98","86,712,705.85","479,453,284.10","197,835,516.46"
预收款项,"657,272,494.49","574,961,425.25","462,664,831.33","472,307,438.55","366,404,757.07","333,608,253.79","321,671,640.83","708,707,354.13","243,748,567.81","423,212,955.02","565,592,083.22","658,563,299.94","736,593,903.54","692,292,319.99","1,087,247,948.78","1,056,783,768.23","1,040,372,187.10","1,456,609,638.75","1,473,629,587.56","2,551,380,451.61","2,163,653,126.47","2,381,422,230.64","2,378,439,167.91","2,962,566,130.22","2,132,573,342.31","2,067,154,966.59","1,705,268,676.23","1,563,052,014.85","1,549,769,445.39","1,323,709,183.91","1,425,359,335.14","2,311,650,251.32","2,177,369,095.24","1,085,351,017.09","1,218,288,672.92","1,598,383,502.11","897,863,161.65","662,460,155.52","1,270,724,420.15","1,070,802,027.81","833,821,620.50","814,244,800.71","1,434,788,532.77","1,957,404,019.89"
其他应收款,"47,244,868.30","95,136,086.35","1,106,209,548.87","29,114,206.63","49,796,988.38","43,880,755.03","81,907,613.11","20,984,016.85","115,410,920.19","69,257,902.86","73,492,128.41","24,827,735.54","65,776,794.59","45,968,638.09","51,626,295.34","26,415,564.82","39,978,101.23","44,508,403.49","40,454,349.83","23,969,331.76","23,371,551.22","35,782,969.41","32,258,379.39","11,890,861.76","34,161,647.71","35,695,789.31","43,166,197.04","21,088,072.47","33,366,412.74","33,481,798.56","55,646,633.46","317,639,367.04","331,750,483.03","222,873,985.97","288,905,573.71","215,070,887.39","235,211,446.24","231,774,781.96","284,294,729.06","219,537,091.95","284,462,895.95","217,853,811.36","227,685,288.77","221,179,068.43"
应付职工薪酬,"53,187,886.46","45,725,358.21","53,909,565.72","58,149,979.26","54,235,211.35","55,138,581.27","65,462,464.75","72,254,126.31","71,804,799.33","80,989,932.04","122,765,155.71","107,748,810.69","101,252,666.68","102,342,818.60","54,123,118.93","46,805,230.42","42,160,776.70","44,540,776.75","55,931,354.74","77,117,169.97","68,137,304.44","56,673,253.44","80,466,127.58","69,138,445.08","56,141,520.03","49,490,987.15","56,663,647.02","71,868,889.98","55,828,837.05","74,318,114.22","90,749,074.39","85,377,552.68","51,582,326.76","60,232,342.05","66,495,455.29","85,672,233.93","52,729,638.01","68,309,430.16","84,372,354.12","134,509,716.33","104,056,064.66","148,134,201.83","190,381,500.07","137,700,533.18"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"60,489,187.55","75,085,800.00","254,210,724.51","240,723,168.49","444,044,595.94","437,009,572.39","479,970,282.49","376,133,004.99","452,642,881.49","464,537,223.04","400,480,287.81","479,733,879.83","379,037,783.33","329,219,028.09","462,044,329.02","751,809,618.12","542,672,024.67","438,825,459.72","673,557,301.09","1,224,239,026.46","781,268,317.88","367,345,479.92","649,265,631.13","1,257,576,886.13","528,738,368.72","82,967,706.28","434,249,103.35","86,198,017.85","76,448,270.41","68,012,304.53","82,873,324.77","109,103,058.73","114,258,427.81","206,943,489.26","135,076,057.85","286,300,625.23","76,945,631.12","197,599,440.48","286,881,097.71","297,536,303.26","244,593,167.17","406,680,469.86","415,087,229.37","988,228,028.52"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,"48,305,965.28","37,312,855.56","40,730,700.00","36,906,750.00","39,586,850.00","15,356,850.00","11,237,550.00","11,136,500.00","3,328,400.00","11,619,900.00","18,601,300.00","7,763,300.00","7,649,900.00","10,295,300.00","19,147,700.00","17,448,300.00","16,276,666.07","14,546,875.69"
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,765,239.46",,
应收股利,,,,,,,,,,,,,,,,"35,316,480.00",,,,,,,,,,,,,,"51,500.00",,,,"46,906.65","1,177,699.70",,,"31,371,206.15",,,,"4,632,117.71",,
