科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"341,878,070.87","946,332,124.64","1,179,994,130.73","2,644,395,283.66","513,659,868.25","1,030,646,701.70","1,486,467,912.64","2,331,192,770.45","489,373,845.99","1,219,613,440.13","1,891,075,192.38","2,258,765,624.11","635,243,728.00","1,333,422,838.56","2,152,624,922.44","3,002,254,610.14","650,971,686.32","1,501,194,990.57","2,237,620,763.82","3,478,023,715.16","705,286,579.32","1,515,753,360.81","2,801,540,420.21","3,925,216,935.11","830,853,705.01","1,825,785,924.46","3,102,410,317.06","4,483,757,775.17","723,009,461.51","1,610,445,319.24","2,317,219,071.95","3,828,571,772.56","832,142,115.75","1,537,808,610.88","2,336,409,057.98","4,001,384,034.49","966,825,985.20","1,892,062,566.78","2,856,821,213.76","6,014,906,846.17","1,173,060,580.15","2,949,677,095.85","5,169,231,125.72","5,847,832,901.78"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,"-965,251.88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240,000,000.00","240,000,000.00","271,031,980.10"
收到的税费返还,"13,155,969.96","25,310,702.62","43,161,308.87","44,726,317.80","2,156,839.50","22,577,793.78","51,362,488.52","55,775,374.33","11,902,385.47","33,535,149.46","55,103,359.48","69,399,602.05","18,290,870.35","38,991,305.86","61,819,595.23","91,728,076.67","16,330,204.48","31,025,431.99","48,110,064.39","58,820,430.15","22,083,828.35","37,560,866.13","65,729,165.53","76,734,439.10","17,622,497.50","42,746,263.38","65,951,342.59","52,865,727.34","22,747,152.46","47,470,083.28","52,739,785.15","25,143,102.98","1,237,544.20","1,497,007.76","3,215,936.19","58,985.60","994,873.51","7,393,629.66","8,478,384.26","17,627,453.28","2,424,842.77","11,348,632.98","17,741,724.07","19,892,327.86"
支付其他与投资活动有关的现金,,,,"20,000,000.00",,,,,,,"95,404,427.30","1,650,000.00","35,000,000.00",,"509,520,000.00","44,094,879.10","25,600,000.00","25,600,000.00","31,600,000.00","35,678,666.98",,,,"115,014.36",,"52,430,511.71","52,430,511.71","30,445,509.25","50,000,000.00","30,000,000.00","120,897,385.80","110,897,385.80",,"22,417,628.06","22,417,628.06","41,460,031.57",,"5,545,242.53","63,098,742.02","123,795,337.19",,"80,581.21","2,340,581.21","353,980,957.82"
收到其他与经营活动有关的现金,,"29,666,177.20","60,560,573.66","19,445,694.71",,"8,603,600.00","11,685,400.00","29,879,528.87",,"35,900,000.00","35,900,000.00","38,323,645.88",,"35,351,384.00","40,627,764.62","40,897,435.86",,"53,829,784.55","63,497,374.10","51,357,477.75","4,219,231.38","114,338,353.72","119,946,982.46","59,604,902.49","28,015,858.63","33,786,230.84","93,862,784.29","69,401,791.80","59,930,207.66","69,685,576.05","94,766,909.32","217,856,816.57","18,630,062.78","94,969,904.76","161,496,549.51","326,672,440.47","62,228,381.10","175,554,322.48","269,703,787.12","412,715,592.13","65,929,096.00","106,656,657.00","305,393,115.31","343,117,591.59"
投资活动现金流出小计,"154,143,083.93","164,411,367.48","379,988,521.08","609,157,503.83","100,024,425.74","42,770,798.96","95,350,389.96","254,846,809.73","16,004,746.69","369,096,514.72","651,681,543.29","724,340,698.91","107,686,867.79","258,547,101.29","743,209,743.47","875,845,506.56","187,130,081.11","228,566,648.25","337,858,482.31","366,926,512.21","80,150,544.85","109,634,365.86","249,184,122.73","576,541,173.79","77,685,637.65","180,853,783.12","266,207,620.35","392,166,235.22","356,977,244.37","502,876,976.79","904,489,242.04","535,897,158.24","470,339,395.06","758,124,704.11","1,019,704,717.84","725,715,623.37","261,288,049.65","510,286,901.31","845,183,718.21","1,811,624,819.84","781,696,502.15","2,888,554,392.05","5,293,233,479.53","3,899,247,869.44"
经营活动现金流入小计,"355,034,040.83","1,001,309,004.46","1,283,716,013.26","2,708,567,296.17","515,816,707.75","1,061,828,095.48","1,549,515,801.16","2,416,847,673.65","501,276,231.46","1,289,048,589.59","1,982,078,551.86","2,366,488,872.04","653,534,598.35","1,407,765,528.42","2,255,072,282.29","3,134,880,122.67","667,301,890.80","1,586,050,207.11","2,349,228,202.31","3,588,201,623.06","731,589,639.05","1,667,652,580.66","2,987,216,568.20","4,061,556,276.70","876,492,061.14","1,902,318,418.68","3,262,224,443.94","4,606,025,294.31","805,686,821.63","1,727,600,978.57","2,464,725,766.42","4,071,571,692.11","852,009,722.73","1,634,275,523.40","2,501,121,543.68","4,328,115,460.56","1,030,049,239.81","2,075,010,518.92","3,135,003,385.14","6,445,249,891.58","1,241,414,518.92","3,067,682,385.83","5,492,365,965.10","6,210,842,821.23"
投资活动产生的现金流量净额,"-141,989,396.37","-82,877,208.02","-52,528,440.79","-58,960,869.70","-89,738,754.55","47,769,316.57","189,708,097.35","153,058,693.86","-15,931,113.82","-320,227,801.85","-353,530,771.90","-375,089,950.52","-104,664,176.83","-212,639,663.82","-530,750,482.00","-541,369,196.08","-185,754,631.67","-190,564,021.02","-273,763,750.51","-225,030,771.94","-71,025,014.85","46,584,164.14","-51,808,911.14","-230,679,699.24","-14,733,629.01","-41,264,083.34","31,936,113.64","1,488,576.50","-147,304,373.01","-86,018,254.47","-172,966,351.70","29,943,659.60","293,867,492.63","494,779,199.64","459,139,764.68","215,085,337.08","-201,075,686.84","-390,833,801.06","-631,039,422.06","-1,455,413,127.25","-323,183,394.03","-607,291,196.87","-2,952,805,357.20","-3,217,743,093.51"
购买商品、接受劳务支付的现金,"276,236,939.34","761,498,180.73","942,658,871.25","2,240,169,580.25","413,352,731.25","835,038,629.46","1,209,770,507.75","1,868,258,566.54","393,668,859.58","1,021,326,952.49","1,542,428,701.60","1,700,661,484.62","506,832,368.60","1,028,893,431.86","1,676,234,235.50","2,306,787,872.04","458,290,772.38","1,049,040,101.49","1,579,920,290.66","2,692,892,918.54","468,603,565.45","1,086,916,830.14","2,065,449,450.33","2,959,898,628.92","566,265,106.15","1,330,110,633.12","2,382,342,147.45","3,638,484,893.95","601,849,145.79","1,416,468,648.33","1,909,621,402.99","3,458,026,928.85","610,407,320.06","1,139,181,709.62","1,599,927,797.51","3,318,257,367.16","900,955,592.71","1,984,846,672.66","2,835,279,327.50","5,698,262,830.97","1,136,302,894.82","2,469,680,406.22","4,475,549,857.97","4,904,630,879.80"
吸收投资收到的现金,,,"36,820,000.00","67,552,385.00",,,,"53,588,200.00",,,"10,000,000.00","11,650,000.00",,,,"6,011,950.00",,"48,530,000.00","58,530,000.00","60,530,000.00",,,,,"30,000,000.00","45,000,000.00","51,733,838.60","78,733,838.60","30,000,000.00","30,000,000.00","31,050,000.00","40,750,000.00","11,800,000.00","16,150,000.00","27,700,000.00","144,700,131.77","3,444,069,990.94","3,456,569,990.94","3,459,019,990.94","3,459,029,066.69","4,000,000.00","104,786,072.26","139,105,072.26","196,153,693.40"
