科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"607,230,492.81","1,371,956,390.31","2,116,207,608.21","3,770,493,441.61","745,170,955.91","1,453,567,987.06","2,146,134,744.49","2,915,652,983.42","706,094,307.78","1,353,568,352.31","2,023,763,641.94","2,751,710,831.13","960,709,491.43","2,630,437,449.46","4,469,983,111.21","7,070,069,687.51","2,519,392,920.90","5,146,727,681.01","7,553,103,217.48","10,467,656,075.92","2,981,711,049.91","6,354,612,106.69","9,161,678,604.69","13,154,688,288.06","2,086,946,341.47","4,470,397,094.68","6,046,526,468.43","9,205,828,133.16","1,444,850,372.41","2,871,234,509.20","4,478,235,621.39","6,299,646,707.89","1,490,922,959.34","2,990,121,510.61","4,444,763,018.67","7,152,350,268.56","2,215,315,846.53","4,685,536,872.80","6,494,264,218.05","8,743,919,203.82","1,088,042,170.72","2,233,963,016.49","3,652,683,010.62","5,802,474,688.69","1,550,894,203.38"
二、营业利润,"2,298,984.26","19,657,992.85","22,589,778.64","140,894,217.51","3,895,177.00","8,265,985.01","63,093,021.83","54,329,999.11","489,643.66","20,355,820.58","47,494,173.58","138,316,594.12","12,874,284.66","69,256,771.49","37,216,967.81","102,548,509.70","24,902,348.18","179,248,313.98","160,564,924.47","181,412,198.73","11,621,050.58","771,352.57","-110,627,185.68","3,508,509.72","-10,286,927.10","-5,493,326.95","-66,854,432.24","158,772,412.56","-35,730,389.21","-73,921,060.29","-167,917,089.60","-210,212,851.18","-42,703,442.80","-30,662,666.80","-81,311,950.64","-150,325,165.91","-90,287,555.22","-133,892,868.91","-225,021,002.86","-202,401,693.84","-82,118,709.75","-165,617,868.93","-276,727,296.53","-545,666,266.10","-108,562,625.02"
减:营业成本,"570,434,067.20","1,269,308,674.18","1,967,778,282.95","3,509,963,627.55","705,459,966.04","1,354,787,184.57","2,004,776,628.86","2,679,329,257.32","657,002,993.14","1,239,508,920.05","1,839,749,365.37","2,460,143,442.35","879,901,089.71","2,426,751,960.73","4,202,176,967.83","6,629,008,517.48","2,399,100,827.37","4,878,235,500.54","7,186,024,246.55","9,947,593,911.25","2,838,903,698.11","6,076,344,984.08","8,833,027,727.76","12,799,694,094.03","2,026,812,122.87","4,331,374,291.05","5,858,619,552.24","8,945,646,738.80","1,390,375,632.79","2,753,737,629.22","4,326,014,895.56","6,070,273,210.55","1,469,469,984.18","2,923,777,884.82","4,328,772,392.46","6,977,222,112.28","2,205,999,928.78","4,633,325,799.55","6,440,193,148.78","8,648,577,806.28","1,086,109,017.86","2,225,755,619.77","3,642,950,900.02","5,755,895,497.45","1,480,551,699.15"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"1,098,226.60","7,019,341.34","9,050,769.00","21,347,837.85","1,908,769.15","4,974,141.56","6,892,568.51","15,275,461.73","1,836,498.50","5,062,676.18","6,723,810.11","13,240,337.83","2,203,311.42","5,899,909.65","8,348,600.23","12,747,198.30","3,394,824.41","7,871,058.32","11,372,552.62","15,440,752.86","2,893,518.73","7,216,114.00","10,546,536.52","13,695,009.48","3,249,797.84","11,680,086.10","13,430,613.24","22,310,940.52","1,785,140.69","7,332,884.70","9,450,996.87","13,030,071.85","2,216,957.84","4,623,028.79","6,437,780.32","14,494,915.93","1,766,351.89","3,429,362.79","4,754,602.27","13,866,644.21","3,017,781.09","7,672,094.28","12,278,742.91","22,061,297.01","5,536,018.31"
营业外收入,"125,897.83","234,200.17","1,743,260.44","6,615,179.79","221,932.60","364,135.08","4,378,644.01","4,242,621.03","1,428,230.21","2,337,827.41","7,118,759.19","8,302,239.31","4,114,098.74","7,349,064.35","11,528,299.24","32,306,640.97","1,795,529.79","6,353,488.57","13,545,786.63","28,522,689.83","4,695,656.35","24,502,706.24","28,950,664.06","50,502,593.87","40,418,433.93","49,491,688.63","52,186,904.81","76,117,386.49","9,841,979.76","12,440,949.83","21,133,183.95","42,405,132.30","84,284,766.12","92,245,388.58","101,363,384.52","219,065,392.05","1,376,741.08","68,444,908.34","69,879,390.78","295,585,383.99","3,114,237.00","7,678,494.80","8,273,491.78","11,381,195.36","1,338,077.85"
销售费用,"12,500,427.79","27,750,801.82","46,679,540.48","75,717,128.96","16,722,041.59","33,757,802.40","54,969,703.74","75,607,694.59","17,102,345.64","35,762,567.39","55,653,941.66","80,231,612.67","20,801,680.70","46,503,297.74","74,184,219.16","107,683,345.98","31,655,081.52","56,005,442.01","78,492,493.24","106,073,203.31","29,483,755.97","58,264,687.86","93,474,781.56","141,753,320.46","11,064,503.34","24,455,247.20","43,657,785.85","90,944,738.22","11,528,811.69","25,778,415.86","37,918,582.43","54,362,165.17","12,764,354.03","25,000,662.42","37,812,715.72","44,996,284.86","11,378,836.87","21,303,520.45","31,126,667.40","45,253,672.23","11,262,145.23","21,172,826.06","32,477,364.18","56,561,757.81","34,083,982.96"
减:营业外支出,"356,883.57","584,911.09","893,108.25","1,437,090.45","266,283.09","1,217,094.72","4,702,740.81","7,075,402.01","153,770.61","645,633.94","1,106,495.03","2,386,806.81","408,015.56","1,127,606.17","2,135,430.71","3,235,617.81","827,071.26","1,890,932.17","3,458,846.08","5,087,981.65","708,041.44","3,282,141.70","7,819,653.29","14,467,032.03","61,198.10","520,445.06","205,949.42","8,043,793.56","14,288.51","114,357.79","454,982.44","3,647,477.26","76,906.44","856,903.84","1,813,738.41","2,489,867.07","73,314.57","1,158,504.15","2,203,076.91","3,544,961.39","605,743.11","1,294,869.00","1,753,566.63","984,628.80","886,024.15"
管理费用,"33,422,492.16","63,679,085.60","97,767,397.65","131,823,832.92","33,872,371.26","73,330,189.07","107,107,465.56","142,834,610.20","38,439,495.83","85,550,537.56","127,223,746.70","165,427,521.51","45,894,837.18","88,454,033.73","136,678,357.30","241,971,262.40","56,832,583.54","131,328,963.52","199,319,707.66","272,835,995.73","75,334,748.37","146,181,260.86","216,735,038.15","343,325,503.23","42,012,695.67","86,396,363.32","132,012,341.53","203,441,207.27","44,826,077.96","85,649,035.65","132,851,127.28","189,788,289.54","56,167,434.69","99,074,922.03","145,808,065.23","224,263,847.16","46,517,848.77","89,660,732.23","138,114,771.78","216,144,371.72","46,861,598.51","92,892,276.06","144,457,401.56","246,580,727.75","85,356,486.51"
其中:非流动资产处置净损失,"327,464.52","420,233.41","457,371.74","1,023,677.07","87,727.35","368,763.65","652,938.92","1,078,291.19","118,600.00","400,231.98","545,688.14","846,902.16","181,611.78","736,032.86","1,571,892.04","2,000,121.31","347,664.24","1,668,151.59","2,396,522.17","2,852,494.98","662,367.01","1,128,970.31","5,319,827.76","9,455,927.78","39,739.19","86,460.23","167,336.07","197,860.95",142.63,"58,168.64","106,680.61","516,147.45","10,292.37","787,121.46","1,055,588.25","1,199,096.43","62,314.57","164,873.33","206,525.91","405,171.80","122,767.07","1,274,611.02","1,640,809.13",,
