科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
销售商品、提供劳务收到的现金,"292,605,006.33","751,861,971.55","1,217,300,260.28","1,823,754,354.57","393,135,116.02","1,196,673,958.81","1,563,406,738.44","1,645,761,768.75","626,579,049.31","1,670,783,334.69","2,762,005,897.36","3,161,700,146.58","347,595,172.33","644,959,739.69","993,202,051.31","1,310,635,507.68","403,894,298.96","734,708,131.25","1,251,221,040.38","1,913,442,060.38","536,636,012.68","1,195,752,503.90","1,993,438,959.20","2,745,433,586.42","485,154,817.27","981,177,655.68","1,380,359,727.54","2,291,245,231.90","504,156,340.64","880,626,063.32","1,453,406,425.73","1,757,375,072.09","446,769,665.05","886,992,799.20","1,453,380,308.78","2,233,747,285.25","706,584,642.51","2,219,256,532.94","3,347,095,240.80","4,157,486,161.91","683,110,589.76","1,686,159,917.30","2,604,668,725.03","3,230,609,383.31","852,506,699.40","1,697,184,498.50"
取得子公司及其他营业单位支付的现金净额,"-21,241,663.22",,,,,,,,,,,,,,,"281,598.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,"2,684,512.38","15,007,499.44","180,760.90","7,762,369.18","4,097,635.23","14,247,642.01","982,341.70","6,751,662.14","11,526,327.91","11,881,147.17","2,288,152.94","4,311,681.80","12,689,745.22","7,671,569.36","386,657.39","3,074,015.62","18,951,639.15","26,861,228.38","39,528.21","921,674.82","8,512,605.73","13,685,872.26","1,911,108.76","5,329,237.27","6,913,933.77","6,913,933.77","6,673,123.98","8,625,835.40","11,949,459.91","17,861,721.65","7,119,117.73","7,733,224.92","8,384,474.89","10,946,951.12","2,312,367.34","2,625,531.46","5,941,153.40","11,877,980.07","10,322,876.33","15,729,296.82","25,483,237.99","42,154,000.68","15,019,301.37","15,828,814.77"
支付其他与投资活动有关的现金,,,,"23,973,884.84",,,,,,,,"9,061,514.02",,,,,,,,,,,,"375,348.73",,,,,,,,,,,,,,,,,"4,563,706.95",,,"4,296,916.69",,
收到其他与经营活动有关的现金,"45,548,843.27","176,376,399.47","250,939,491.10","284,451,103.35","22,749,158.29","36,881,243.06","183,764,461.35","153,655,821.82","91,627,425.40","97,126,273.66","151,294,202.48","275,095,958.08","72,800,530.93","152,797,466.92","219,386,214.50","264,201,906.41","101,401,850.51","138,689,441.14","327,635,899.78","408,287,347.12","223,196,766.33","236,752,683.05","448,848,929.96","180,586,900.80","96,640,568.95","80,084,297.52","136,077,181.92","160,950,612.80","59,812,956.11","175,670,933.59","178,097,960.10","461,372,901.68","215,466,789.44","114,031,753.37","445,199,662.72","114,504,294.50","102,605,834.44","156,322,477.62","316,271,525.33","95,842,695.82","423,667,050.77","14,621,341.99","59,698,015.94","93,274,049.20","60,078,670.31","80,120,500.20"
投资活动现金流出小计,"126,856,523.09","262,334,796.87","236,908,849.76","451,241,327.20","23,478,633.90","57,154,479.27","64,136,443.46","128,205,377.81","19,957,241.92","44,908,980.86","80,096,791.03","110,928,007.59","71,656,103.71","84,982,055.75","97,241,780.93","705,257,804.16","76,221,985.68","105,959,923.19","138,699,576.84","155,353,345.17","5,646,990.75","41,404,718.24","69,554,681.47","453,003,947.09","499,652,867.43","61,109,730.73","88,793,732.64","143,580,984.58","100,432,353.70","127,763,695.83","155,265,454.84","251,521,759.51","207,292,326.24","260,132,765.73","322,892,210.64","620,713,621.28","182,547,168.84","208,227,812.88","279,074,195.29","347,441,421.90","80,049,855.94","184,212,860.26","304,306,490.18","544,962,135.38","75,155,382.88","149,222,278.54"
经营活动现金流入小计,"338,153,849.60","928,238,371.02","1,470,924,263.76","2,123,212,957.36","416,065,035.21","1,241,317,571.05","1,751,268,835.02","1,813,665,232.58","719,188,816.41","1,774,661,270.49","2,924,826,427.75","3,448,677,251.83","422,683,856.20","802,068,888.41","1,225,278,011.03","1,582,508,983.45","505,682,806.86","876,471,588.01","1,597,808,579.31","2,348,590,635.88","759,872,307.22","1,433,426,861.77","2,450,800,494.89","2,939,706,359.48","583,706,494.98","1,066,591,190.47","1,523,350,843.23","2,459,109,778.47","570,642,420.73","1,064,922,832.31","1,643,453,845.74","2,236,609,695.42","669,355,572.22","1,008,757,777.49","1,906,964,446.39","2,359,198,530.87","811,502,844.29","2,378,204,542.02","3,669,307,919.53","4,265,206,837.80","1,117,100,516.86","1,716,510,556.11","2,689,849,978.96","3,366,037,433.19","927,604,671.08","1,793,133,813.47"
投资活动产生的现金流量净额,"-117,519,125.36","-221,533,080.23","-157,546,514.96","-269,480,978.25","-10,707,736.28","-42,099,563.13","-47,829,285.45","-109,329,221.97","-19,825,801.40","-33,770,079.29","-71,549,280.53","-56,007,549.78","-49,630,497.89","-12,077,885.04","-24,269,843.15","-605,901,185.64","-31,674,533.91","-50,980,327.26","787,303.50","-13,000,690.53","7,118,408.67","32,308,272.50","14,609,029.14","-368,833,810.36","-499,652,147.43","-9,164,110.73","-36,782,775.71","-89,470,467.25","-100,430,853.70","-127,326,250.15","-154,827,509.16","-236,374,558.64","-202,687,351.35","-190,258,536.53","-253,035,443.42","-536,540,202.76","-182,494,125.86","-173,593,657.15","-230,951,645.23","21,392,405.14","-80,049,855.94","-180,819,016.64","-294,622,224.83","-530,359,244.32","-75,141,228.56","-146,594,927.54"
购买商品、接受劳务支付的现金,"262,142,163.17","605,003,414.82","979,614,080.62","1,416,413,952.25","355,824,905.32","774,232,781.41","1,148,117,835.48","1,193,127,949.00","363,898,498.64","582,209,058.83","1,186,943,951.67","1,415,584,607.70","289,914,190.34","498,250,087.96","1,049,157,290.20","996,011,639.30","317,539,262.30","592,154,745.02","945,233,053.34","1,330,833,174.44","368,586,239.11","699,580,587.90","1,033,924,432.53","1,418,890,328.62","365,107,668.86","1,389,017,246.74","1,948,282,469.91","2,575,035,960.51","531,178,218.99","766,418,501.49","1,128,625,646.22","1,588,044,188.53","521,719,234.39","873,860,822.37","1,454,864,493.12","1,775,710,776.01","603,581,283.04","1,141,141,722.40","1,526,537,454.17","1,893,156,050.84","554,344,404.62","1,044,742,062.54","1,542,882,868.24","3,841,443,202.72","1,071,910,780.03","1,464,620,064.55"
吸收投资收到的现金,,,,,,,,"50,000,000.00",,,,,,,,"98,000,000.00",,,,,,,,,,,,,,,,,,,,,"1,078,349,364.62","1,078,349,364.62","1,078,354,167.51","1,078,349,364.62","2,080,388.72","2,080,388.72","2,080,540.14","650,646,887.68",,
