科目,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"4,378,333.03","16,536,669.52","15,145,320.16","10,550,383.82","2,502,792.69","4,689,386.47","4,406,845.86","5,678,150.14","5,979,264.93","7,684,412.58","20,790,523.47","16,999,114.12","14,905,353.07","6,283,604.62","15,552,830.64","10,061,519.37","8,067,629.03","6,667,060.46","8,682,125.31","11,734,500.08","19,637,683.93","28,424,528.75","42,767,975.24","18,859,421.60","18,035,577.82","31,499,352.58","34,150,643.66","32,522,000.29","39,912,065.10","56,147,240.42","28,818,876.06","43,303,664.50","76,281,370.73","117,514,139.07","78,115,366.78","77,243,403.48","91,725,540.44","104,873,597.58","111,174,486.83","187,944,113.35"
应付职工薪酬,"12,669,916.34","10,817,460.44","11,982,441.57","12,822,668.13","12,486,040.54","12,904,229.23","13,068,038.77","13,962,512.24","12,535,443.57","13,267,993.73","17,479,970.06","38,882,706.98","35,369,453.45","18,381,885.76","28,726,813.91","41,355,538.57","69,870,672.29","40,087,880.06","40,973,623.43","71,689,655.06","152,579,148.76","59,856,192.00","71,391,440.06","95,070,495.67","220,016,998.05","93,871,837.69","92,691,570.29","114,731,100.82","228,006,006.15","96,299,520.78","120,240,767.19","128,754,170.92","318,342,060.78","154,350,195.01","199,996,995.51","214,892,379.62","453,222,443.76","234,110,055.33","240,718,434.93","266,788,407.03"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"5,491,287.97","7,465,062.76","7,364,541.87","9,750,169.86","-2,140,626.28","-10,254,200.14","-14,513,999.22","-10,454,556.82","893,562.70","-7,909,145.20","-32,760,123.28","-20,213,610.40","6,633,960.20","-2,510,677.57","7,519,958.09","-8,332,724.90","-43,492,386.77","-40,686,632.05","-47,483,730.23","5,514,619.40","23,075,623.39","5,703,096.00","26,634,806.95","15,579,668.87","34,220,181.15","29,173,707.82","-24,998,862.03","-30,675,778.85","75,137,356.50","-130,829,728.94","-122,548,070.68","18,845,834.93","139,548,673.81","66,651,423.31","90,730,031.40","166,305,072.32","231,078,879.41","102,738,942.17","102,645,651.30","138,767,364.31"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,"1,965,000.00","3,570,000.00","5,325,000.00","2,514,755.55","2,100,000.00","3,675,000.00","5,250,000.00",,"159,462.32","43,412.13","189,727.08","43,549.84","9,108,743.29","8,435,818.98","13,188,953.40","8,957,303.93","9,861,443.63","10,483,781.37","20,106,806.48","27,866,397.18","12,290,637.68","4,918,883.76","20,674,706.99","29,386,225.88","4,392,007.31","14,736,587.34","7,049,109.60","9,009,854.25"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,"4,020,334.85",,,,,,,,,,,,,,,,,,,,"12,927,223.21",,,,,,,,"26,003,473.15",,,,,,,,
存货,"87,419,782.17","95,170,551.19","135,487,489.91","149,281,994.59","182,677,145.05","180,197,836.48","184,625,048.95","232,980,717.44","221,962,271.00","276,546,136.96","314,740,673.38","341,203,551.33","263,087,689.83","323,447,015.34","307,253,224.40","337,475,835.04","470,483,098.57","647,333,913.34","699,680,891.39","953,307,640.89","653,919,989.49","716,586,673.57","818,312,207.63","1,243,162,637.27","1,177,987,887.47","1,358,629,907.58","1,968,933,504.14","2,419,501,083.97","1,612,840,054.14","1,934,318,304.98","2,232,814,009.25","2,507,311,854.03","2,146,925,765.08","2,535,174,635.86","3,089,001,723.60","3,263,762,843.90","2,432,731,781.83","2,799,320,723.89","3,510,444,547.57","3,879,289,866.35"
其他应付款,"48,973,207.72","73,763,624.01","68,154,553.64","70,136,914.92","24,686,579.47","9,483,052.15","8,673,627.56","5,961,807.62","1,587,464.83","2,561,076.28","2,145,248.03","4,657,865.28","3,086,904.96","5,973,105.90","8,397,855.06","5,053,562.47","3,908,133.87","7,843,935.81","9,040,641.44","3,477,578.01","7,077,113.82","8,914,821.58","11,349,456.75","9,115,825.13","18,183,967.39","20,342,089.94","12,460,984.40","17,831,834.44","65,487,993.43","68,331,203.44","32,005,335.49","62,491,867.65","59,455,040.27","56,272,264.57","62,397,147.15","71,432,275.50","78,262,196.07","75,874,533.84","87,640,695.04","61,420,699.05"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,"5,100.00",,,,"737,516.28","550,887.50","398,874.20","194,922.04","55,745.54",,"25,442.37",,,,,,"682,140.71","584,390.86","293,499.23",,,,,,,,,,,,,
一年内到期的非流动负债,"571,390.20","380,926.80","190,463.40",,"17,500,000.00","17,500,000.00",,,,,"34,000,000.00","14,000,000.00","14,000,000.00","14,000,000.00",,"62,000,000.00","240,314,710.11","241,006,720.11","254,198,730.11","74,500,000.00","62,000,000.00","62,000,000.00","62,000,000.00","49,500,000.00","37,000,000.00","30,500,000.00","12,000,000.00","12,000,000.00","380,605,162.50","374,100,000.00","373,576,389.47","388,732,620.02","396,912,631.09","395,202,742.80","206,536,521.60","408,026,537.60","415,852,597.63","414,787,936.53","508,206,628.43","308,279,866.75"
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53,051,703.79","47,062,342.42","55,898,266.62","64,466,308.37","109,715,297.79","79,593,403.72","138,910,040.17","260,295,537.08","302,035,485.99","266,128,429.70","289,656,928.15","332,624,983.02"
其他流动负债,,,,"283,658.99",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"327,718,089.07","412,143,279.58","935,815,322.17","885,349,203.08","848,488,276.74","750,490,279.66","805,826,225.39","1,071,997,409.18","1,001,475,847.15","1,064,667,276.06","1,268,347,642.68","1,972,005,852.38","1,696,961,571.72","1,878,221,442.55","1,887,444,038.19","2,659,370,506.50","2,657,108,903.27","4,632,831,015.50","4,175,181,781.30","4,666,504,070.29","4,583,210,678.10","4,085,279,977.39","5,144,900,372.03","5,965,497,430.96","7,166,745,911.60","6,444,350,265.24","7,148,458,370.72","8,560,134,614.35","10,773,130,803.85","9,430,776,135.21","9,389,153,318.85","10,840,420,088.34","10,643,082,173.25","9,116,959,315.17","10,420,427,898.16","12,762,987,558.88","11,817,875,873.91","12,016,106,730.72","12,410,728,907.18","13,197,437,783.90"
流动负债合计,"385,319,833.81","467,843,366.81","470,491,499.54","436,884,622.29","482,316,550.42","414,210,873.70","486,189,229.82","760,107,546.37","777,531,425.00","940,665,053.41","1,331,159,324.72","1,322,666,228.57","1,194,237,893.18","1,442,908,905.38","1,740,355,059.04","2,710,983,694.42","3,290,286,004.95","3,293,420,905.58","3,102,219,926.05","3,848,222,212.54","4,088,525,403.58","3,549,530,200.26","4,548,792,778.95","5,134,235,676.54","6,129,525,341.90","5,489,711,552.74","5,433,412,860.92","5,862,041,276.37","5,629,190,851.72","4,231,897,363.06","4,295,796,285.04","5,954,625,780.93","5,899,874,039.02","4,623,392,382.50","7,665,885,112.43","10,335,186,986.63","9,216,109,357.38","8,971,251,250.03","9,851,166,978.70","10,662,432,823.38"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"129,872,000.00","129,224,000.00","132,624,000.00","133,556,000.00","138,740,000.00","137,986,000.00","326,222,519.14","342,770,200.20"
长期借款,"87,500,000.00","87,500,000.00","97,500,000.00","97,500,000.00","70,000,000.00","70,000,000.00","100,000,000.00","100,000,000.00","96,000,000.00","96,000,000.00","58,000,000.00","208,000,000.00","204,000,000.00","204,000,000.00","198,000,000.00","123,500,000.00","105,000,000.00","92,500,000.00","74,000,000.00","61,500,000.00","43,000,000.00","30,500,000.00","12,000,000.00","12,000,000.00","6,000,000.00",,"907,587,369.37","1,504,734,113.86","1,513,819,772.52","1,501,707,529.02","1,534,238,622.83","1,790,803,069.20","1,589,304,920.98","1,583,739,933.80","525,319,957.35","323,787,448.19","321,306,645.48","837,018,416.55","1,034,922,952.04","1,088,220,995.28"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,"174,463,920.00","175,426,133.80","176,118,143.80","176,810,153.80","177,502,163.80",,,,,,,,,,,,,"2,048,780,468.17","2,062,167,165.37","2,101,075,579.52","2,126,985,842.22","2,152,822,729.11","2,176,440,875.35","2,202,024,310.52","2,228,094,837.45","2,254,358,579.36","2,224,473,519.68","756,051.07",
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,"11,760,000.00","23,505,965.85","22,990,803.92","23,075,860.06","47,379,343.27","48,291,697.92","50,006,754.11","51,900,020.90","178,425,445.01","273,381,846.02","122,892,726.84","122,103,364.55","117,905,772.68","123,934,300.49","245,884,761.91","123,203,080.35","121,113,131.26","127,427,267.39","134,445,121.67","217,483,363.27","251,150,331.90","293,262,307.12","266,509,428.31"
专项应付款,"950,000.00","950,000.00","950,000.00","700,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"260,183,396.97","280,002,819.73","305,957,559.87","351,807,545.67","398,823,934.21","455,069,294.48","497,674,717.37","504,634,245.68","560,729,160.43","622,124,587.62","717,399,675.59","778,252,375.90","1,244,738,311.85","1,314,993,144.92","1,364,717,232.74","1,465,779,209.65","1,899,225,948.51","2,124,353,061.34","2,220,543,609.53","2,288,314,974.73","3,318,368,984.37","3,391,104,863.22","3,554,090,512.58","3,637,575,870.48","4,138,984,821.23","4,171,338,826.94","4,192,592,892.51","4,355,134,870.77","5,120,578,551.16","5,276,541,231.04","5,395,734,104.14","5,662,652,367.14","5,895,618,095.70","6,048,025,178.84","6,142,499,396.27","6,572,808,091.48","7,141,603,302.13","7,398,868,590.81","7,581,249,332.29","8,017,004,019.77"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,779,312.50",,"2,779,312.50","2,779,312.50","1,645,006.20","1,645,006.20","1,643,218.87","1,642,325.20","1,460,335.70","1,451,992.31","1,451,992.31","1,451,992.31"
在建工程,"21,478,332.82","20,861,164.55","51,140,421.07","57,772,660.81","129,492,462.93","95,234,846.28","77,174,079.40","85,670,593.92","123,175,331.51","158,713,714.75","278,823,333.97","369,585,322.41","99,274,876.12","143,490,486.17","318,715,901.79","404,888,608.03","494,694,149.89","654,785,790.02","969,424,302.44","1,207,589,669.95","782,775,597.34","815,731,185.29","805,854,405.62","839,824,794.47","542,176,171.34","752,041,074.44","890,861,269.68","975,235,014.96","447,342,197.45","448,624,845.56","658,166,878.73","880,930,567.95","796,776,481.55","1,069,907,632.12","1,720,319,989.81","1,914,251,081.83","1,615,772,330.10","1,590,507,566.60","2,177,729,917.41","2,205,937,488.24"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,"19,000,000.00","19,000,000.00","19,000,000.00","19,000,000.00","42,070,000.00","41,875,000.00","41,680,000.00","41,485,000.00",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"88,450,000.00","88,450,000.00","98,450,000.00","98,200,000.00","70,000,000.00","70,000,000.00","100,000,000.00","100,000,000.00","96,000,000.00","96,000,000.00","58,000,000.00","382,463,920.00","379,426,133.80","380,118,143.80","374,810,153.80","301,002,163.80","105,000,000.00","92,500,000.00","74,000,000.00","61,500,000.00","62,000,000.00","49,500,000.00","31,000,000.00","31,000,000.00","48,070,000.00","41,875,000.00","949,267,369.37","1,546,219,113.86","3,606,544,219.85","3,604,844,361.05","3,687,814,814.85","3,969,942,190.59","3,851,099,657.83","3,852,736,950.61","2,819,352,755.72","2,690,279,013.54","2,847,551,034.81","3,330,445,286.53","1,313,249,653.81","1,239,589,357.84"
固定资产清理,,"1,003,201.63","23,911.07",297.07,,"945,147.39","945,147.39","950,934.63",,,,"34,922.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"473,769,833.81","556,293,366.81","568,941,499.54","535,084,622.29","552,316,550.42","484,210,873.70","586,189,229.82","860,107,546.37","873,531,425.00","1,036,665,053.41","1,389,159,324.72","1,705,130,148.57","1,573,664,026.98","1,823,027,049.18","2,115,165,212.84","3,011,985,858.22","3,395,286,004.95","3,385,920,905.58","3,176,219,926.05","3,909,722,212.54","4,150,525,403.58","3,599,030,200.26","4,579,792,778.95","5,165,235,676.54","6,177,595,341.90","5,531,586,552.74","6,382,680,230.29","7,408,260,390.23","9,235,735,071.57","7,836,741,724.11","7,983,611,099.89","9,924,567,971.52","9,750,973,696.85","8,476,129,333.11","10,485,237,868.15","13,025,466,000.17","12,063,660,392.19","12,301,696,536.56","11,164,416,632.51","11,902,022,181.22"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"90,000,000.00","90,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","360,000,000.00","360,000,000.00","375,791,275.00","375,791,275.00","375,791,275.00","751,582,550.00","751,582,550.00","751,582,550.00","848,016,733.00","848,016,733.00","848,016,733.00","848,016,733.00","848,016,733.00","1,526,430,119.00","1,526,430,119.00","1,526,430,119.00","1,526,430,119.00","1,526,430,119.00","1,526,430,119.00","1,526,430,119.00","1,526,430,119.00","1,526,431,986.00","1,526,443,524.00","1,526,459,692.00","1,526,581,348.00","1,526,615,520.00","1,526,734,681.00","1,526,629,845.00","1,529,325,391.00","3,245,103,948.00","3,245,103,948.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"24,297,414.30","24,297,414.30","526,696,057.02","526,949,217.89","526,696,057.02","526,696,057.02","406,696,057.02","406,696,057.02","406,696,057.02","286,696,057.02","286,696,057.02","777,124,769.77","777,124,769.77","777,124,769.77","401,333,494.77","401,333,494.77","401,333,494.77","2,625,678,170.52","2,625,678,170.52","2,625,678,170.52","2,639,814,901.65","2,639,814,901.65","1,961,401,515.65","1,961,401,515.65","1,962,722,815.65","1,962,722,815.65","2,007,900,778.15","2,030,489,759.40","2,049,775,423.96","2,065,682,923.96","2,084,056,221.85","2,101,472,142.07","2,038,704,813.84","2,041,909,604.53","2,039,958,111.16","2,042,940,641.04","1,997,192,809.17","2,069,392,117.14","3,016,166,873.95","2,882,089,438.62"
无形资产,"42,860,348.44","42,592,687.72","42,207,023.97","41,833,377.07","43,980,259.99","43,290,723.24","42,694,051.04","76,077,971.27","100,344,869.99","98,717,222.76","105,924,024.48","164,229,780.20","187,267,723.88","187,147,291.27","263,196,140.73","363,722,127.90","390,223,905.70","414,263,635.48","433,399,270.84","458,475,877.71","545,115,133.85","537,869,787.60","528,521,896.63","552,501,164.11","583,482,127.57","546,638,521.09","623,221,725.89","688,782,025.14","1,041,683,110.22","1,120,415,205.82","1,101,661,176.25","1,246,869,772.26","1,265,802,527.01","1,298,723,571.49","1,286,858,113.20","1,442,177,775.99","1,452,935,940.75","1,542,758,035.49","1,505,231,678.72","1,503,795,790.86"
盈余公积,"3,696,705.80","3,696,705.80","3,696,705.80","5,483,521.29","15,542,335.59","15,542,335.59","15,542,335.59","15,542,335.59","26,573,450.79","26,573,450.79","26,573,450.79","26,573,450.79","47,494,587.66","47,494,587.66","47,494,587.66","47,494,587.66","87,291,695.12","87,291,695.12","111,458,079.21","111,458,079.21","186,104,390.75","186,104,390.75","186,104,390.75","186,104,390.75","313,779,475.69","313,779,475.69","313,779,475.69","313,779,475.69","455,299,772.06","455,299,772.06","455,299,772.06","455,299,772.06","619,710,998.31","619,710,998.31","619,710,998.31","619,710,998.31","740,323,433.50","740,323,433.50","740,323,433.50","740,323,433.50"
开发支出,,,,,,"7,519,081.66","15,578,505.37","13,071,839.38","15,745,427.35","25,035,012.28","24,715,159.99","33,797,095.06","29,693,620.21","32,508,061.77","41,200,883.60","54,967,626.32","62,282,501.01","76,781,651.37","85,557,522.36","93,156,120.23","42,059,708.87","58,215,448.22","59,883,023.93","34,609,962.10","65,342,087.64","80,977,530.76","80,223,115.33","78,303,419.45","86,940,887.92","84,616,149.50","94,527,742.49","93,761,881.91","141,801,332.91","169,583,403.24","222,857,747.30","184,913,535.63","165,322,359.45","223,359,180.90","247,418,027.50","329,002,266.17"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,"1,743,540.56","1,743,540.56","1,743,540.56","2,656,691.36","2,710,111.92","2,710,111.92","2,710,111.92","2,710,111.92","2,710,111.92","2,710,111.92","2,710,111.92","2,710,111.92","2,710,111.92","2,710,111.92","2,710,111.92","2,710,111.92","2,710,111.92","2,710,111.92","2,710,111.92","2,710,111.92","2,710,111.92","2,710,111.92","27,378,412.92","31,736,284.45","74,509,081.14","74,698,518.58","74,509,081.14","94,472,608.63","89,624,725.66","89,624,725.66","89,624,725.66","89,624,725.66","98,456,198.95","98,456,198.95","98,456,198.95","98,456,198.95"
未分配利润,"38,944,065.25","59,377,347.10","89,035,091.86","117,078,144.46","149,721,688.21","150,418,384.07","134,322,039.21","169,149,824.87","202,566,851.04","205,607,272.71","277,883,933.38","371,179,958.45","434,098,224.65","493,180,110.25","538,464,808.92","709,309,774.12","847,160,822.35","961,885,123.08","1,137,586,803.99","1,232,114,144.58","1,487,447,473.24","1,677,980,014.25","1,840,481,203.61","2,199,426,273.48","2,536,158,056.95","2,793,960,973.78","2,991,046,041.92","3,456,322,625.63","3,899,383,007.78","4,169,109,694.14","4,265,111,133.61","4,574,934,194.22","4,833,470,848.50","5,030,780,417.06","5,155,065,195.96","5,717,250,208.60","6,211,693,581.18","6,510,812,136.68","6,699,739,362.29","7,366,235,932.39"
长期待摊费用,"2,682,126.71","2,670,678.09","3,230,650.09","3,051,911.86","3,591,054.42","3,222,929.73","3,476,832.48","3,230,166.75","3,134,763.99","2,735,247.60","2,550,231.21","3,123,692.00","18,375,999.84","30,751,370.00","37,138,842.06","41,373,221.07","55,333,022.60","75,600,248.37","75,372,763.38","74,172,231.59","70,299,644.11","68,549,910.79","7,901,146.04","11,842,070.05","15,867,621.82","17,991,430.45","41,783,826.53","33,837,006.78","60,039,658.36","52,371,870.94","34,366,383.32","61,597,429.69","78,162,462.55","64,739,567.84","32,794,205.45","38,861,729.59","120,411,706.31","124,384,397.30","51,800,226.89","49,241,906.47"
少数股东权益,"25,401,971.69","26,823,988.81","31,347,563.94","36,591,482.16","62,917,279.95","61,727,585.41","63,151,875.15","67,906,103.79","61,501,530.95","62,767,232.00","63,780,652.13","71,734,123.26","75,129,197.95","77,355,739.95","66,010,810.17","76,350,781.46","87,071,647.59","91,928,519.37","96,980,825.97","100,449,455.65","74,149,783.79","73,939,746.69","77,050,324.17","74,927,313.73","84,077,119.82","89,597,980.39","87,189,970.88","152,202,023.60","191,063,995.82","189,463,128.89","188,036,083.35","191,206,039.03","91,850,969.63","88,755,851.37","76,154,164.98","64,752,177.76","3,197,329.78","-7,970,383.30","-9,079,798.29","-12,066,550.80"
递延所得税资产,"1,187,696.84","1,214,991.52","1,342,029.92","1,342,852.50","786,609.34","846,580.58","732,240.34","1,023,771.63","3,099,054.99","3,266,552.91","3,706,274.72","3,754,092.72","4,284,676.24","3,998,860.56","4,802,511.72","5,162,527.34","6,818,514.92","5,749,690.10","7,521,492.18","12,103,418.06","14,188,932.71","13,453,497.23","12,573,465.07","14,285,679.40","20,497,833.15","20,050,619.09","22,849,484.53","29,565,018.29","25,601,729.00","23,847,135.94","21,127,339.41","23,858,807.63","71,869,838.36","74,018,642.49","74,664,671.87","88,884,612.16","130,353,335.63","117,011,970.04","121,489,138.67","109,259,605.49"
外币报表折算价差,,,,"-29,140.03","-287,773.00","-232,812.21","-56,197.45","-88,243.84","-454,747.47","-339,340.03","83,036.52","-40,480.75","4,809.77","-152,762.65","-125,801.61","-83,107.50","-1,329,156.96","-1,885,942.57","-2,723,718.94","-1,421,517.10","-4,254,034.68","-4,591,861.67","-6,533,700.39","-4,671,451.55","-4,363,661.18","-3,554,092.31","-8,275,671.80","-11,863,412.52",,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,"8,692,560.66",,,,"5,807,370.00","4,974,289.12","4,912,666.68","4,654,446.13","12,133,304.98","7,200,246.85","40,090,175.58","14,834,659.63","13,138,135.66","14,321,357.46","32,294,175.38","17,323,339.39"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
