科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"1,946,641.00","27,912,439.93","27,926,479.93","34,907,013.02","8,415,408.50","12,475,224.57","14,543,917.04","16,901,702.51","22,313,026.47","24,519,243.47","66,954,391.04","75,602,567.45","8,107,136.01","10,836,395.82","13,668,124.23","60,810,194.91","69,169,910.11","83,674,035.93","90,926,243.21","334,585,628.75","2,365,910.83","52,832,860.46","55,091,433.89","524,086,285.81","156,903,112.72","217,155,247.54","239,193,424.68","264,271,089.30","4,023,882.37","6,591,946.95","133,021,579.28","183,364,795.30","3,305,334.15","10,849,351.85","17,882,315.33","50,338,034.00","6,768,172.61","23,867,977.03","37,299,902.58","94,275,813.68","6,330,839.24","32,759,299.82","55,991,421.50","113,390,629.11","15,364,436.54","66,930,255.51"
二、营业利润,"1,031,301.22","5,291,162.46","-5,905,895.35","-13,407,898.81","-5,539,852.71","-10,923,708.18","-19,631,556.46","-3,147,034.87","-4,726,101.66","-13,735,011.25","-12,659,047.24","-5,415,308.83","-10,619,804.32","-21,210,619.83","-31,223,393.30","-34,988,329.44","6,124,879.71","-4,281,374.81","-21,529,483.51","21,093,232.01","-15,278,239.33","-7,143,880.86","-18,859,796.15","35,229,680.36","-9,915,469.32","-15,200,777.25","-30,893,609.02","-65,916,599.30","-10,701,475.88","-17,932,060.95","13,416,045.55","30,669,744.71","-10,473,966.05","-20,571,931.08","-36,917,279.82","-71,874,218.72","-20,534,880.99","-34,843,999.25","-51,655,800.37","-61,987,213.67","-13,372,903.98","-33,229,173.11","-18,395,991.97","39,472,066.77","-9,618,801.90","-12,101,631.38"
减:营业成本,"1,404,389.16","15,616,253.61","15,669,668.85","14,404,826.45","3,721,851.28","5,363,392.22","5,931,418.69","7,130,506.80","15,570,468.81","16,232,230.74","45,401,338.12","49,741,809.98","3,318,479.48","4,111,845.26","5,023,999.53","32,740,804.73","40,610,041.95","51,336,253.46","55,864,442.88","217,135,922.34","568,794.05","26,178,729.01","26,770,172.36","389,172,389.81","154,703,855.89","209,211,916.87","229,658,878.37","249,721,621.80","2,247,824.11","3,737,643.91","53,329,005.00","72,936,449.43","1,908,144.44","4,260,441.22","7,989,202.54","19,069,479.03","2,480,036.98","8,032,100.02","11,573,506.58","31,181,901.77","3,974,586.10","13,780,806.67","25,431,872.96","48,571,311.66","10,227,675.06","48,880,555.66"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"98,964.52","1,406,907.28","6,452,124.98","8,329,980.96","489,816.44","716,958.74","1,300,452.40","1,387,796.27","1,324,708.71","1,469,399.36","4,085,343.63","7,828,501.68","224,271.76","884,544.56","1,070,380.85","7,559,793.06","9,964,640.12","11,136,429.83","18,978,245.64","41,879,975.50","223,857.19","5,559,083.47","5,909,054.11","37,876,983.19","147,897.41","1,856,287.62","2,143,767.09","14,190,093.67","94,929.34","207,621.14","25,481,422.55","24,260,269.10","59,427.55","266,879.38","395,555.13","1,282,750.14","399,305.72","2,595,922.16","5,853,884.55","6,383,442.32","198,964.33","1,937,641.89","1,348,731.76","3,565,950.64","96,054.67","504,152.74"
营业外收入,600.00,601.79,601.79,601.79,,,,"1,983.00",534.00,534.00,"2,687.43","7,032,042.43","554,400.00","554,400.00","561,498.00","5,219,615.00","552,955.00","771,126.38","1,236,928.38","2,742,410.38","1,800,000.00","2,586,950.00","2,609,874.00","2,785,581.00",,"2,300,181.00","2,310,181.00","7,325,345.84",,"290,000.00","303,626.00","528,194.18","140,128.00","1,002,764.27","1,143,914.39","2,443,264.55",,"301,875.56","311,875.56","1,220,164.28","58,799.67","74,204.41","20,702,214.91","307,047.69","532,100.00","3,000.00"
销售费用,"40,000.00","411,164.00","513,321.60","569,216.90","497,758.90","976,403.44","1,689,821.14","2,581,340.93","971,433.93","1,657,422.52","2,507,284.83","3,256,566.23","802,679.22","1,626,973.61","2,257,546.02","3,543,803.71","1,063,171.53","2,253,488.80","2,879,069.43","4,217,781.91","1,394,187.56","1,893,155.64","2,513,938.21","5,152,113.97","355,223.44","552,542.59","570,610.41","1,155,663.18","176,196.44","263,917.19","1,404,108.10","3,034,061.25","693,522.10","1,942,814.65","3,752,091.64","6,241,237.76","1,623,571.46","8,194,456.67","10,597,984.93","13,092,078.30","2,259,164.88","4,500,628.22","6,638,998.76","9,462,787.34","3,154,463.34","5,617,826.21"
减:营业外支出,"48,077.15","67,604.47","-28,595,253.92","-28,506,482.95","-5,876,878.68","-14,658,233.68","-14,529,367.40","-14,299,990.91","131,694.06","239,032.87","408,968.03","427,662.98","32,443.63","32,443.63","38,192.20","559,082.94","2,102.65","344,389.65","347,995.99","351,868.79","124,051.16","154,171.30","208,719.80","378,101.31","2,399.45","14,757.87","14,757.87","14,764.95",,578.70,"39,092.48","329,779.93","24,667.21","27,718.45","107,963.78","339,468.75","3,400.08","932,689.03","665,224.03","5,774,187.95","44,071.05","2,159,280.93","2,219,004.74","2,135,128.35",,"7,360,000.00"
管理费用,"-1,270,080.66","3,972,332.26","9,564,205.17","27,386,326.77","8,850,594.37","15,359,979.25","23,745,253.06","36,491,694.45","7,666,854.36","15,357,212.73","22,350,171.78","33,688,468.83","12,013,540.20","20,732,009.89","29,443,550.33","42,877,717.42","9,634,787.89","19,958,322.27","29,787,967.75","43,974,825.06","13,750,163.28","25,421,503.39","36,379,011.30","47,805,273.67","10,271,365.13","18,427,535.83","33,898,309.23","60,130,190.61","10,237,908.18","19,519,895.96","36,929,703.05","49,667,551.75","8,639,244.85","22,540,868.93","37,267,925.43","51,699,800.26","21,222,339.48","37,904,810.76","54,428,862.88","74,388,663.06","14,698,560.64","30,176,655.39","43,426,548.41","54,200,689.40","13,759,791.31","26,395,797.27"
其中:非流动资产处置净损失,,,"26,448.34","160,763.97",,,"83,799.52","188,448.79",,,"91,385.16","91,385.11",,,,"38,808.00",,"38,857.00","38,857.00","41,729.80",,,"34,348.50","197,730.01",,,,,,,"25,686.60","212,197.29","1,321.25","1,321.25","1,321.25","1,321.25","2,982.50","2,982.50","2,982.50","371,220.63","39,682.80","39,683.00","88,306.81",,,
