科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"83,781,948.74","51,127,063.19","42,027,682.62","43,904,256.93","37,390,268.24","35,582,996.25","23,972,235.07","30,044,373.34","70,110,981.53","118,107,699.40","95,939,487.55","122,551,234.41","122,901,621.01","135,993,270.21","131,942,368.44","357,569,962.74","348,716,971.75","468,600,063.28","379,121,642.38","336,331,075.17","391,311,230.70","430,087,009.36","331,455,184.28","373,205,848.17","356,856,941.56","315,898,514.06","270,765,918.56","300,248,044.80","352,932,776.23","218,804,498.51","186,382,790.78","229,073,104.01","208,480,000.25","289,062,905.40","205,446,278.44","154,461,023.92","178,530,428.70","197,384,920.51","165,527,643.05","300,054,901.83","283,517,663.86","155,549,383.55","134,894,534.06","9,246,872,004.47","9,032,828,158.04"
短期借款,,,,,,,"14,000,000.00","14,000,000.00","14,000,000.00","50,000,000.00","100,000,000.00","120,000,000.00","150,000,000.00","200,000,000.00","200,000,000.00","395,000,000.00","535,000,000.00","685,000,000.00","707,900,000.00","838,000,000.00","905,000,000.00","881,210,000.00","788,850,000.00","855,000,000.00","795,000,000.00","726,950,000.00","753,950,000.00","764,000,000.00","788,000,000.00","703,450,000.00","648,000,000.00","627,000,000.00","665,000,000.00","644,000,000.00","631,000,000.00","711,000,000.00","614,000,000.00","644,000,000.00","579,000,000.00","500,000,000.00","458,000,000.00","363,000,000.00","564,322,400.00","218,500,000.00","215,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"11,065,389.20","21,985,981.20","20,567,372.49","54,166,642.75","42,507,009.07","17,933,884.46","18,359,575.95","12,657,006.29","78,138,376.85","46,053,668.88","46,444,822.92","138,830,688.73","76,433,453.08","13,963,500.00","29,387,322.81","232,773,427.20","108,462,660.11","115,501,952.65","248,842,764.90","418,813,374.46","432,135,107.15","169,908,521.64","78,988,447.43","79,318,891.53","106,907,141.24","103,330,374.58","127,877,230.71","218,815,099.25","195,076,537.47","98,889,191.42","85,968,380.45","97,717,855.50","76,220,592.36","99,522,027.22","46,647,651.41","25,137,892.90","13,863,525.00","10,667,053.44","9,883,073.15","9,186,984.38","6,094,680.00","13,335,161.60","8,191,383.60","3,477,600.00","2,494,000.00"
应付票据,"27,690,000.00","24,000,000.00","24,000,000.00","29,000,000.00","30,000,000.00","36,000,000.00","36,000,000.00","36,000,000.00","33,500,000.00","33,170,000.00","29,810,000.00","14,760,000.00","5,400,000.00","20,000,000.00","100,000,000.00","338,637,337.33","283,884,178.24","342,657,366.00","371,343,060.51","335,728,909.39","390,888,277.39","313,182,000.00","237,710,000.00","199,228,000.00","249,120,000.00","287,920,000.00","336,110,000.00","407,757,000.00","302,027,000.00","226,757,776.00","203,008,848.96","135,639,055.96","175,361,283.00","147,497,000.00","81,627,000.00","43,344,760.00","44,866,200.00","83,255,440.00","86,294,000.00","118,094,000.00","138,254,000.00","123,474,800.00","77,262,800.00","378,330,146.11","368,942,233.03"
应收账款,"10,554,782.91","11,042,491.88","6,324,571.13","13,251,872.44","8,006,557.95","11,703,055.87","35,354,474.84","15,833,831.54","17,802,122.86","7,696,295.51","3,915,639.90","3,052,078.51","3,261,888.36","4,003,263.73","3,759,504.84","162,183,377.60","187,103,798.59","217,376,001.61","208,491,275.88","149,095,755.62","179,732,137.58","166,283,124.92","189,950,354.84","293,472,415.94","217,101,218.44","279,311,430.35","307,962,302.92","462,328,577.65","442,416,439.00","365,476,716.11","337,417,687.17","272,351,949.16","284,016,554.72","234,526,685.06","226,158,595.97","152,047,198.14","175,339,686.75","129,844,546.80","64,963,419.56","34,667,800.14","51,178,807.80","53,020,021.03","51,774,574.19","1,755,924,328.92","1,971,540,911.99"
应付账款,"144,236,747.05","152,622,876.35","160,085,757.76","189,291,680.58","181,540,169.20","263,003,600.93","236,198,883.47","203,704,622.66","296,634,051.57","292,499,000.40","301,747,747.84","374,307,097.25","368,395,843.37","347,108,403.09","308,962,379.68","674,221,380.75","832,428,160.86","583,649,267.58","605,413,552.62","577,972,377.13","679,407,361.73","538,304,768.96","535,092,563.56","585,964,497.71","646,838,809.27","644,428,850.78","687,258,902.97","758,679,020.61","821,850,914.55","674,878,261.02","643,496,523.48","640,261,402.45","703,990,064.95","696,347,735.09","655,670,698.20","663,871,437.53","257,299,986.93","264,652,584.99","192,302,541.01","162,214,516.36","197,541,548.82","146,781,694.99","154,328,361.66","5,604,415,625.71","6,207,827,981.93"
预付款项,"18,642,839.71","8,996,502.77","10,338,065.53","12,234,432.42","20,022,311.63","21,826,291.87","12,084,981.69","7,825,323.24","7,565,696.20","10,475,945.14","17,179,381.93","28,080,178.06","41,545,722.31","27,672,268.47","47,249,508.65","172,993,034.28","267,682,286.84","162,584,312.41","166,814,140.20","163,731,093.33","214,955,428.40","167,833,230.97","147,378,557.45","108,027,188.85","129,306,606.55","109,672,968.87","110,794,522.59","122,369,956.36","139,352,827.27","144,143,001.86","119,658,728.15","108,188,599.57","151,083,600.40","122,501,157.00","95,528,234.00","83,133,123.14","87,547,052.22","102,992,246.18","73,788,615.52","88,499,419.57","83,271,449.23","71,049,363.35","78,204,331.24","1,168,427,277.12","1,093,673,468.88"
预收款项,"9,947,923.28","12,938,756.24","15,738,065.33","11,525,032.49","33,072,084.25","23,892,551.05","15,414,691.24","25,332,108.96","32,068,287.13","29,879,113.87","54,769,139.25","101,678,924.82","52,971,830.41","53,182,845.85","55,362,809.15","175,136,924.49","135,711,998.51","114,703,703.49","93,987,760.80","91,238,230.24","137,675,031.69","135,994,441.71","114,069,883.27","95,082,149.79","130,263,525.25","127,861,919.71","111,784,973.41","115,446,340.08","143,084,583.95","162,520,637.31","170,394,958.14","121,656,801.38","147,124,753.97","139,890,416.20","118,922,886.16","103,164,057.44","63,694,922.00","56,536,111.54","42,253,834.07","58,872,156.34","58,134,995.58","52,386,799.48","54,409,201.87","11,069,300,106.80","10,777,024,505.62"
