科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"131,079,978.82","77,391,778.14","71,098,506.89","102,301,166.66","134,384,823.03","76,013,376.25","145,165,907.24","110,293,046.11","123,495,408.65","115,204,643.09","151,287,238.04","108,930,057.57","143,190,643.90","141,419,996.32","172,447,283.56","133,586,523.55","161,798,402.21","209,011,321.74","199,714,206.21","252,248,525.06","237,171,229.70","217,154,875.63","230,335,976.40","300,299,385.72","283,448,217.55","300,750,696.36","236,230,694.96","280,253,443.47","526,000,904.19","539,848,220.78","493,467,483.50","528,507,334.13","534,750,217.23","508,641,240.35","385,942,297.48","419,807,108.67","607,925,016.20","590,202,077.19","234,538,131.35","275,442,808.35","267,927,496.44","317,714,998.36"
应付职工薪酬,"18,140,189.85","13,115,188.17","12,739,170.14","23,467,809.38","18,485,433.42","18,271,974.19","19,671,660.45","29,590,471.04","26,066,981.71","27,154,549.75","28,601,725.29","36,098,487.88","29,037,917.43","32,465,417.06","33,051,369.04","36,849,244.46","26,726,327.70","29,149,997.80","28,020,938.48","36,148,272.44","38,380,633.25","37,200,295.28","52,285,061.59","37,393,560.34","42,606,441.51","42,770,307.22","60,484,088.57","42,363,658.71","45,938,347.43","43,934,239.77","73,922,237.42","50,604,950.62","52,530,819.25","50,889,455.64","76,989,037.00","59,306,999.62","49,573,070.16","49,787,704.15","74,600,061.85","49,103,779.34","50,784,500.78","51,708,006.34"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"14,364,851.11","10,357,310.04","20,845,961.37","67,852,515.17","50,888,065.56","44,917,111.17","4,856,174.13","54,088,432.14","30,854,271.77","54,570,257.04","50,141,587.31","72,620,903.68","52,915,650.69","54,322,203.80","68,154,070.63","102,584,326.14","92,188,877.97","102,156,652.45","95,469,019.14","141,207,042.16","117,260,782.67","123,279,176.01","147,704,294.17","126,731,076.40","131,520,028.81","144,540,222.81","194,384,996.44","172,253,759.30","149,912,628.52","161,592,397.12","226,911,721.27","201,708,521.74","179,791,935.13","191,356,515.31","196,982,561.40","162,477,358.45","112,258,654.20","117,627,342.63","155,045,650.39","133,330,497.05","105,702,993.93","86,850,664.77"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,"1,460,614.39","414,188.81","863,842.05","1,587,299.84","2,356,368.56","2,079,629.87","1,809,922.63","2,783,295.30","1,202,256.96","925,544.53","805,140.23","865,657.33","672,742.21","1,134,406.32","700,785.20","1,190,127.96","3,491,917.54","14,323,856.14","24,814,622.82","36,794,293.00","3,396,375.62","14,856,737.50","27,113,321.34","37,672,122.04","4,993,933.72","14,743,337.49","26,085,222.08","37,308,563.73","3,231,829.88","2,804,072.77","9,367,150.59","16,336,056.74","24,395,243.51","31,917,890.48","8,212,255.05","15,922,555.89","23,894,827.00","30,497,092.83","6,634,387.52"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,372,000.00","1,372,000.00","1,372,000.00","1,372,000.00","2,352,000.00","2,352,000.00","2,352,000.00","2,352,000.00","2,352,000.00","2,352,000.00","2,352,000.00","2,352,000.00","2,352,000.00","2,352,000.00","2,352,000.00","2,352,000.00"
应付股利,"13,927,289.86","36,476,079.92","30,396,593.45","20,777,919.57","16,777,919.57","3,186,839.47","2,972,171.36","2,972,171.36","2,972,171.36","2,972,171.36","2,972,171.36","381,016.36","381,016.36","561,193.67","758,460.97",,,"265,552.21","265,552.21","265,552.21","709,307.09","709,307.09","709,307.09",,,,,,"29,328,300.00",,,,"7,837,629.16","184,585.00","184,585.00","184,585.00","184,585.00","184,585.00","184,585.00","184,585.00","184,585.00","184,585.00"
存货,"689,809,668.71","976,446,767.39","1,004,137,781.76","790,387,422.19","928,804,516.99","1,108,180,573.01","1,368,677,307.54","1,132,558,790.43","972,167,846.50","1,038,588,918.09","922,169,975.93","1,284,875,774.74","1,132,848,351.29","1,227,103,306.93","1,351,332,522.57","1,699,846,889.70","1,546,257,642.19","1,609,624,606.32","1,844,984,569.98","2,708,811,901.55","2,964,300,631.41","2,605,067,755.03","3,232,076,047.21","3,274,901,957.42","3,651,379,435.12","3,470,805,623.00","3,948,548,454.58","3,858,169,654.20","3,783,063,497.08","3,743,257,463.89","4,260,521,900.21","4,051,098,939.62","4,353,808,700.75","4,361,382,412.57","4,634,512,687.31","4,239,086,518.41","3,716,867,678.80","3,827,771,312.21","4,200,429,423.41","4,067,536,288.18","4,002,492,180.71","4,145,173,342.10"
其他应付款,"74,460,681.94","63,608,493.95","71,659,215.40","139,318,459.03","164,307,699.72","213,610,277.59","165,971,402.02","106,542,781.81","133,689,801.64","79,090,994.42","61,316,181.94","80,336,880.36","67,906,261.18","76,742,493.55","83,919,842.71","80,114,555.33","70,055,990.95","100,584,202.95","108,714,443.90","112,501,888.64","111,519,987.61","46,654,514.61","124,855,945.99","89,425,653.07","139,450,475.42","142,853,828.80","124,206,405.02","121,975,136.82","123,629,956.73","198,651,371.52","155,613,234.99","86,850,352.94","116,903,760.07","123,306,253.58","176,175,416.36","192,303,661.77","116,024,957.94","112,157,624.53","110,112,002.32","80,661,668.70","137,649,664.81","141,128,003.69"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,"36,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","60,000,000.00","55,000,000.00","55,000,000.00","40,000,000.00",,,,,,,"41,418,240.00","40,671,360.00","80,567,040.00","81,212,140.00","81,164,800.00","80,454,400.00","80,241,920.00","202,661,360.00","140,174,400.00","139,009,320.00","78,746,880.00","79,986,400.00","79,982,500.00","740,269,203.69","41,193,063.00","654,543.00","654,543.00","180,327,270.00","300,327,270.00","327,270.00","120,327,270.00","300,000,000.00","180,000,000.00",,"180,000,000.00"
其他流动资产,"735,284.26",,,,"74,229.90",,,,,,,,,,,,,,,,,,,,,,,,,,"8,883,141.92","14,337,194.56","15,806,858.93","9,958,961.86","15,442,746.56","19,190,024.26","9,416,993.23","7,555,173.00","18,841,763.85","42,510,948.60","52,500,092.08","50,103,598.98"
其他流动负债,"57,785,985.18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"1,913,831,530.59","2,201,087,581.17","2,337,660,596.15","2,734,155,025.19","3,010,879,700.69","3,099,332,369.24","3,595,623,495.71","2,822,080,899.29","2,806,479,868.27","2,842,763,693.86","2,849,300,519.80","3,029,771,258.03","2,634,387,682.01","2,818,852,670.36","3,078,187,233.73","3,253,614,197.71","3,067,506,981.52","3,621,039,500.63","3,588,624,604.80","5,264,504,653.34","4,949,085,454.40","4,660,044,839.91","5,711,022,421.15","5,441,023,267.94","5,954,039,141.15","5,859,030,181.85","6,706,409,456.15","6,101,293,792.19","6,588,104,633.68","6,870,634,046.58","7,784,202,360.51","7,427,862,818.63","8,037,719,448.16","8,249,962,039.09","8,323,903,636.17","7,641,665,149.22","6,886,167,271.41","7,117,324,796.86","7,693,991,983.09","7,042,593,230.29","7,355,455,792.22","7,408,076,458.86"
流动负债合计,"1,643,523,721.64","1,932,046,987.51","1,997,684,327.80","2,592,709,199.91","2,867,224,351.22","3,083,770,436.53","3,410,335,515.85","2,998,080,735.09","2,996,270,758.59","2,833,522,691.86","2,767,277,955.08","2,634,340,257.41","2,210,466,478.94","2,325,840,805.40","2,503,425,255.72","2,622,559,991.39","2,456,485,876.41","2,937,452,414.56","2,854,035,728.07","3,952,358,823.39","3,683,637,031.88","3,370,839,032.97","4,314,918,598.41","3,995,501,306.09","4,654,263,086.64","4,485,274,010.94","5,265,876,890.72","4,662,117,915.88","5,207,388,921.65","5,271,947,867.31","6,244,738,311.91","5,712,572,412.95","6,028,409,092.70","5,518,822,717.78","5,989,705,755.11","5,379,101,706.87","4,583,714,104.46","5,226,292,358.78","6,036,811,737.10","5,343,045,975.18","5,542,852,674.42","5,754,304,270.58"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"322,453,454.86","456,089,245.14","456,681,400.56","456,926,776.84","458,426,776.84"
长期借款,"95,272,727.00","95,272,727.00","184,908,027.00","121,155,814.00","121,155,814.00","118,215,514.00","268,215,514.00","48,158,101.00","38,158,101.00","189,390,201.00","229,251,281.00","202,290,908.00","202,290,908.00","208,284,908.00","208,284,908.00","8,375,929.08","8,250,202.22","257,929,621.50","253,299,817.45","210,422,915.51","170,217,935.36","170,753,624.00","254,339,207.49","253,544,907.72","86,730,983.67","86,187,175.73","45,981,879.19","46,243,159.91","5,487,325.92","125,332,849.81","124,194,771.98","244,033,752.51","303,869,093.56","303,700,616.34","123,527,789.37","3,351,553.88","303,173,150.74","182,992,553.14","182,809,734.17","232,624,666.55","302,437,322.49","122,247,674.10"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,"689,718,010.75","690,583,010.74","691,448,010.73","692,313,010.72","693,178,010.71","694,043,010.70","694,908,010.69","695,773,010.68","696,638,010.67","697,501,760.68","698,365,510.68",,,,"595,318,833.73","595,497,189.81","595,701,948.18","595,918,590.47","596,131,206.20","596,347,141.01","596,563,075.82","596,779,010.63","597,003,065.09"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,500,000.00","17,500,000.00","17,500,000.00"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00"
长期股权投资,"18,462,936.30","18,492,298.13","18,537,690.94","18,688,607.40","18,699,975.40","18,704,959.08","18,758,314.52","56,321,496.16","55,558,711.16","18,798,500.92","18,947,695.47","19,277,073.53","19,328,352.40","19,391,362.85","19,451,436.97","118,826,896.36","198,685,818.24","19,017,725.28","19,485,275.71","20,464,361.73","12,395,024.73","52,555,871.21","51,224,992.82","50,611,872.52","51,247,170.58","51,227,127.14","50,400,311.31","95,238,321.58","94,681,572.44","94,114,384.64","269,282,862.53","267,955,964.17","264,842,766.84","263,628,285.87","273,327,023.90","268,476,871.25","273,098,996.75","271,365,061.92","294,653,159.56","313,135,450.33","294,003,178.03","706,709,431.32"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,"44,522,789.54","43,961,916.17","43,401,042.80","7,680,773.19","7,588,109.70","7,495,446.21","7,402,782.72","7,310,119.23","7,222,207.72","7,136,672.20","36,664,734.39","35,499,984.27","35,058,285.38","34,614,210.49","34,170,135.61","50,551,164.44","49,915,073.39","49,278,982.34","48,642,891.29","27,612,794.48","35,318,982.65","34,621,817.34","21,602,514.66","21,317,994.87","21,033,475.08","20,748,955.29","24,311,981.12","23,171,095.86","12,860,708.31","12,693,753.15","733,636.22","730,282.15","6,365,841.94","6,362,902.65","39,484,831.91","39,095,040.17","38,704,764.52","38,314,488.88","37,755,829.07","37,362,413.76","36,848,096.09","69,848,761.29"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,"63,532,000.57","63,532,000.57","64,114,499.67","64,111,373.55","41,306,358.26","41,125,111.02","11,791,572.62","9,822,433.52","5,302,984.76","3,784,009.66","5,383,570.37","5,410,861.72","1,703,089.50","1,703,089.50","1,703,089.50","1,703,089.50"
固定资产,"380,515,224.71","395,271,832.64","396,629,177.10","599,025,294.54","625,264,928.36","670,611,897.82","677,073,818.02","726,573,773.33","716,277,166.90","711,959,106.94","698,465,992.46","754,673,815.88","747,078,196.79","755,867,849.97","734,346,015.47","579,971,301.10","586,579,190.81","627,132,617.52","619,798,691.62","820,574,961.38","836,875,701.77","845,622,122.58","908,613,120.08","897,472,761.46","894,740,528.22","879,845,099.75","871,923,994.21","855,305,706.98","838,964,362.33","832,410,011.76","947,685,842.31","931,621,389.80","900,699,821.76","887,795,374.57","928,172,842.95","906,952,880.65","846,329,953.64","839,887,082.64","832,026,996.18","823,454,568.24","803,720,621.29","761,814,005.69"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"64,911,233.22","70,301,325.37","114,926,838.13","83,101,197.32","75,073,258.77","57,347,898.38","52,096,495.86","73,706,687.04","109,532,870.18","143,990,878.44","137,132,296.49","140,890,417.22","144,231,649.08","131,155,922.56","136,414,409.07","68,513,013.32","57,112,379.95","88,321,190.53","112,378,064.11","53,298,572.01","66,056,804.34","66,558,522.13","31,859,188.01","36,649,380.76","11,475,265.45","14,322,668.79","24,020,209.96","31,463,700.03","44,273,181.63","54,398,431.50","1,977,960.52","12,846,863.58","11,571,204.17","20,169,501.71","67,591,007.69","84,303,742.20","155,103,201.66","178,983,223.38","611,399,947.97","623,651,093.79","649,752,417.53","222,047,886.62"
其他非流动负债,,,,,,,,,,,,,,,,,,,,"1,000,000.00","996,000.00","996,000.00","996,000.00","996,000.00","996,000.00","996,000.00","624,073.02","564,657.78","517,917.62","478,307.46",,,"180,000,000.00","180,220,841.42","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00",,,,
工程物资,,,"190,065.55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"95,272,727.00","95,272,727.00","184,908,027.00","121,155,814.00","121,155,814.00","118,215,514.00","268,215,514.00","48,158,101.00","38,158,101.00","189,390,201.00","229,251,281.00","202,290,908.00","202,290,908.00","208,284,908.00","208,284,908.00","8,375,929.08","8,250,202.22","257,929,621.50","253,299,817.45","901,140,926.26","861,796,946.10","863,197,634.73","947,648,218.21","947,718,918.43","781,769,994.37","782,091,186.42","805,910,963.46","806,977,828.93","767,621,503.89","888,288,041.50","165,900,217.38","285,498,535.43","495,940,922.84","1,089,062,725.01","914,489,390.12","792,939,522.66","1,094,517,907.28","974,534,621.06","840,859,964.68","890,890,831.87","960,919,422.62","780,953,828.69"
固定资产清理,"-50,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"1,738,796,448.64","2,027,319,714.51","2,182,592,354.80","2,713,865,013.91","2,988,380,165.22","3,201,985,950.53","3,678,551,029.85","3,046,238,836.09","3,034,428,859.59","3,022,912,892.86","2,996,529,236.08","2,836,631,165.41","2,412,757,386.94","2,534,125,713.40","2,711,710,163.72","2,630,935,920.47","2,464,736,078.63","3,195,382,036.06","3,107,335,545.52","4,853,499,749.65","4,545,433,977.98","4,234,036,667.70","5,262,566,816.62","4,943,220,224.52","5,436,033,081.01","5,267,365,197.36","6,071,787,854.18","5,469,095,744.81","5,975,010,425.54","6,160,235,908.81","6,410,638,529.29","5,998,070,948.38","6,524,350,015.54","6,607,885,442.79","6,904,195,145.23","6,172,041,229.53","5,678,232,011.74","6,200,826,979.84","6,877,671,701.78","6,233,936,807.05","6,503,772,097.04","6,535,258,099.27"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"230,000,000.00","230,000,000.00","230,000,000.00","230,000,000.00","230,000,000.00","345,000,000.00","345,000,000.00","345,000,000.00","345,000,000.00","345,000,000.00","345,000,000.00","387,000,000.00","387,000,000.00","387,000,000.00","387,000,000.00","387,000,000.00","387,000,000.00","580,500,000.00","580,500,000.00","586,566,000.00","586,566,000.00","586,566,000.00","586,566,000.00","586,566,000.00","586,566,000.00","586,566,000.00","586,566,000.00","586,566,000.00","586,566,000.00","586,566,000.00","686,566,000.00","686,566,000.00","1,510,445,200.00","1,510,445,200.00","1,510,445,200.00","1,510,445,200.00","1,510,445,200.00","1,510,445,200.00","1,510,445,200.00","1,510,445,200.00","1,510,445,200.00","1,510,445,200.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"304,808,632.76","305,335,982.53","305,335,982.53","314,976,281.64","314,976,281.64","241,331,453.56","242,431,351.76","212,019,540.52","212,019,540.52","219,690,544.57","219,690,544.57","530,815,926.93","530,815,926.93","530,815,926.93","530,815,926.93","558,035,770.09","565,356,370.09","379,176,970.09","384,727,570.09","427,042,645.79","430,008,445.79","433,138,345.79","424,855,337.79","424,855,337.79","418,966,833.84","418,966,833.84","419,107,247.24","404,319,297.24","404,319,297.24","404,319,297.24","1,150,467,247.24","1,150,467,247.24","326,588,047.24","326,588,047.24","326,594,012.07","326,594,012.07","336,532,229.11","336,532,229.11","332,482,516.03","332,482,516.03","332,482,516.03","332,482,516.03"
无形资产,"103,394,630.52","102,708,334.15","102,126,709.51","113,756,443.52","113,306,536.13","113,718,007.63","113,688,668.26","182,734,326.29","181,693,932.03","181,488,005.45","179,749,666.63","199,385,667.59","198,239,817.17","197,067,094.52","195,925,973.83","141,490,083.80","140,661,650.99","170,407,774.94","206,872,569.36","235,705,416.38","234,037,791.80","225,544,855.19","230,344,300.91","228,423,109.41","226,657,566.29","224,611,926.88","241,844,368.78","240,070,619.63","314,503,937.74","311,818,535.68","309,316,278.61","306,878,300.65","304,782,301.21","303,179,157.92","316,894,848.34","314,251,023.36","282,226,762.44","280,202,638.62","278,435,050.88","277,184,424.25","275,326,364.29","273,669,651.39"
盈余公积,"30,704,554.69","29,379,402.32","29,379,402.32","43,279,483.73","43,279,483.73","43,279,483.73","43,279,483.73","49,692,151.08","49,692,151.08","49,692,151.08","49,692,151.08","57,946,157.53","57,946,157.53","57,946,157.53","57,946,157.53","66,558,949.15","66,558,949.15","66,558,949.15","66,558,949.15","87,746,083.75","87,746,083.75","87,746,083.75","106,462,970.28","106,462,970.28","106,462,970.28","106,462,970.28","107,327,744.73","107,327,744.73","107,327,744.73","107,327,744.73","110,249,177.01","110,249,177.01","110,249,177.01","110,249,177.01","122,728,115.85","122,728,115.85","122,728,115.85","122,728,115.85","124,515,837.80","124,515,837.80","124,515,837.80","124,515,837.80"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,"3,768,786.56","3,768,786.56","30,251,570.58","30,251,570.58","3,768,786.56","3,768,786.56","3,768,786.56","3,768,786.56","3,768,786.56","3,768,786.56","3,768,786.56","3,768,786.56","3,768,786.56","3,768,786.56","342,780,507.38","342,780,507.38","407,538,892.25","406,705,732.67","406,705,732.67","404,621,157.45","404,621,157.45","404,621,157.45","404,621,157.45","404,621,157.45","404,621,157.45","404,621,157.45","404,621,157.45","404,621,157.45","404,621,157.45","404,621,157.45","404,621,157.45","389,771,157.45","389,771,157.45","339,344,489.79","339,344,489.79","339,344,489.79","339,344,489.79","339,344,489.79","339,344,489.79"
未分配利润,"100,151,509.81","130,965,026.87","148,199,041.92","170,207,711.91","183,098,205.59","165,760,029.87","185,477,203.26","234,570,971.47","252,519,107.88","302,892,218.18","341,546,122.33","394,367,547.04","417,298,111.68","475,560,574.04","539,474,404.60","597,283,762.08","643,933,405.74","723,898,785.66","827,565,840.67","887,383,427.20","899,338,529.23","955,649,056.77","986,583,043.59","1,028,014,913.60","1,067,365,898.02","1,125,290,449.18","1,199,388,658.72","1,243,865,232.17","1,285,260,619.30","1,382,726,593.46","1,433,649,834.69","1,479,924,806.48","1,534,512,073.24","1,648,272,563.82","1,585,298,853.82","1,618,936,495.09","1,649,765,992.64","1,691,291,992.50","1,662,875,358.67","1,684,560,671.86","1,718,404,082.39","1,710,520,898.27"
长期待摊费用,"5,577,234.53","5,953,002.79","4,762,332.16","5,315,005.08","5,337,655.76","4,240,859.35","3,692,206.66","3,802,556.23","3,378,894.86","2,681,841.07","2,215,764.25","2,276,461.50","1,960,456.98","1,483,852.37","1,245,462.88","948,671.48","769,019.04","621,525.78","708,007.47","698,805.96","715,252.81","627,585.90","2,428,679.87","3,636,672.49","16,999,103.68","16,941,239.32","14,584,485.62","14,408,746.39","14,138,184.51","13,867,622.55","13,174,174.64","12,970,447.21","15,753,553.37","15,903,783.42","35,611,618.75","39,066,413.61","37,993,081.37","36,381,147.45","35,705,520.50","34,883,198.27","33,548,558.48","32,585,949.17"
