科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"2,203,687,358.29","4,382,948,437.40","6,338,338,162.66","8,605,389,226.17","2,688,694,565.51","5,158,730,754.10","7,266,553,456.29","8,577,631,135.73","1,072,018,547.28","2,431,223,243.09","3,861,633,071.25","5,458,641,159.87","1,519,923,634.13","3,275,911,935.14","4,957,915,031.17","6,923,233,192.81","1,899,950,052.25","3,951,802,173.26","5,757,839,007.62","7,534,107,697.06","1,294,676,433.00","2,568,270,085.94","3,720,069,944.73","4,943,090,779.10","981,347,467.77","2,022,177,581.89","3,039,485,970.04","4,315,314,238.98","1,195,625,056.05","2,475,198,900.65","3,766,735,889.46","4,856,373,860.23","837,583,273.14","1,737,085,307.69","2,584,239,389.58","3,522,898,599.35","601,074,035.53","1,335,076,090.98","2,198,898,639.95","3,360,746,121.51","1,103,200,759.98","2,226,225,364.95","3,431,553,762.71","4,817,014,523.02","1,215,083,365.16","2,562,670,823.75","3,845,376,573.92","5,262,654,919.00","1,069,579,320.18"
二、营业利润,"147,532,477.50","289,775,544.45","412,887,720.00","582,714,471.27","165,514,807.53","429,825,439.81","596,162,242.29","284,181,216.98","-182,030,521.77","-343,904,732.89","-773,499,118.82","-927,220,529.11","29,652,778.42","46,793,960.54","38,189,332.32","119,626,988.55","133,937,077.78","299,160,051.64","457,805,923.24","491,043,718.70","-74,142,494.42","-195,893,747.89","-434,474,750.86","-764,810,069.74","-195,137,672.14","-345,567,142.68","-545,111,371.80","-1,150,009,929.05","-3,724,888.01","4,898,700.20","50,166,503.32","122,259,397.61","87,841,625.44","111,691,918.37","131,118,464.05","190,561,597.89","47,813,368.30","68,688,558.72","99,491,136.12","200,011,496.02","275,232,513.59","339,082,071.10","532,847,030.23","700,041,192.13","145,990,492.55","382,177,803.08","497,574,732.82","609,011,997.05","118,356,226.27"
减:营业成本,"1,900,938,895.82","3,787,421,142.10","5,455,555,875.29","7,404,866,827.72","2,331,925,605.48","4,334,570,779.62","6,102,968,154.37","7,545,059,830.87","1,091,104,729.94","2,397,277,938.23","3,796,355,781.92","5,326,870,592.19","1,319,861,932.67","2,860,290,782.85","4,381,978,978.92","5,955,017,546.15","1,576,056,741.56","3,255,030,844.99","4,722,049,185.96","6,258,153,498.68","1,219,786,113.04","2,442,128,754.30","3,650,435,741.18","4,871,868,040.85","986,419,041.72","1,990,644,743.16","3,002,518,717.97","4,176,497,790.70","1,076,566,236.13","2,208,064,705.55","3,344,253,791.24","4,233,195,460.91","653,663,023.87","1,435,756,626.79","2,198,318,629.46","2,997,051,545.04","484,222,140.85","1,111,912,013.49","1,863,935,239.55","2,807,029,128.03","743,326,369.41","1,707,607,387.42","2,633,308,868.06","3,660,466,933.83","1,036,639,924.19","2,030,312,425.08","3,105,543,632.12","4,279,410,075.35","869,170,438.11"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"15,954,041.24","27,810,257.06","37,889,126.34","51,326,400.09","20,065,886.04","39,837,940.47","56,300,662.07","67,605,037.77","9,599,797.96","23,957,408.99","40,912,562.50","57,414,392.09","16,266,310.86","34,524,563.42","54,089,099.00","78,003,070.45","21,047,019.92","46,494,568.27","70,474,047.40","97,883,522.76","15,460,382.16","34,345,829.44","50,423,522.00","66,944,104.41","11,802,215.32","31,498,647.16","44,999,120.02","55,599,472.87","10,829,882.49","31,631,895.16","45,423,553.81","55,097,219.79","20,111,341.93","37,601,580.11","54,360,293.40","70,845,444.95","14,243,947.78","29,321,921.16","42,263,965.80","72,724,444.14","17,977,752.53","32,199,012.72","52,131,984.68","71,334,987.16","21,542,199.59","47,077,817.32","65,952,830.20","78,294,699.23","20,027,622.00"
营业外收入,"1,732,540.04","4,159,820.31","10,823,586.49","26,056,968.28","2,347,732.66","14,062,156.52","20,136,327.40","27,861,088.32","2,231,232.29","27,401,280.62","55,218,375.37","47,612,790.93","7,033,618.69","14,437,880.63","17,257,156.03","46,423,919.17","830,384.56","4,969,824.25","18,548,967.58","29,282,891.56","846,223.48","5,995,206.97","23,553,727.80","40,671,345.78","286,533.38","2,403,169.19","5,076,027.38","15,393,899.38","18,604,508.04","28,567,061.08","39,352,165.62","84,484,500.06","561,317.39","5,536,248.78","7,289,046.44","7,418,934.16","701,982.27","3,011,344.30","13,713,307.71","56,373,304.34","968,826.67","5,026,948.28","5,948,910.52","5,307,870.17","280,519.75","266,937.94","11,676,857.25","13,819,654.10","1,623,518.66"
销售费用,"57,756,780.54","110,121,178.02","169,595,464.40","241,834,065.32","81,787,940.76","154,146,097.35","215,186,215.39","256,991,550.67","37,278,996.96","86,680,623.11","133,683,453.55","191,975,381.61","61,695,655.27","135,539,102.92","196,731,645.05","275,855,637.04","78,169,936.98","154,059,353.00","214,725,428.96","279,171,477.02","58,611,387.45","111,229,912.96","158,704,706.18","211,683,583.25","40,228,431.80","78,975,696.64","113,490,721.62","151,452,214.74","33,035,709.17","72,034,807.29","113,433,549.49","152,222,989.65","35,680,285.64","69,390,080.36","108,805,757.60","147,507,530.62","23,586,275.56","53,548,307.17","88,927,988.51","131,938,715.88","34,345,280.33","70,854,350.25","109,110,198.60","157,623,689.85","36,551,516.95","76,567,943.01","119,017,293.43","162,970,082.17","34,623,643.95"
减:营业外支出,"1,177,077.74","3,192,017.38","4,313,333.52","11,102,937.46","2,169,141.64","9,658,410.03","12,856,899.40","34,166,958.02","292,216.61","10,318,245.40","27,734,629.23","37,976,622.60","2,543,415.24","3,182,218.12","5,416,325.43","62,919,533.03","389,856.78","1,027,215.76","10,296,079.42","13,927,455.37","13,484,566.94","20,882,861.74","20,985,691.42","22,795,213.29","109,911.99","403,178.47","2,031,349.46","4,292,468.95","256,339.11","2,268,868.78","4,826,022.47","17,588,296.03","333,903.09","1,556,516.08","3,801,145.94","5,926,267.51","45,884,450.01","46,047,822.91","46,213,136.17","400,739,028.05","25,641.65","3,859,016.83","5,118,503.92","36,543,846.91","200,000.00","307,465.44","2,095,987.29","4,630,388.97","57,408.71"
管理费用,"42,321,121.87","88,794,688.93","136,346,292.28","157,060,399.66","52,243,454.71","114,724,241.76","163,317,729.74","205,353,402.39","62,841,248.63","118,421,083.27","170,009,736.85","224,962,409.74","53,959,490.07","122,166,166.98","177,271,332.42","267,410,870.40","52,710,968.34","110,136,616.63","161,821,160.96","223,128,080.19","60,107,234.67","124,759,889.81","185,677,541.46","255,284,283.83","59,053,548.85","115,895,893.59","206,811,577.28","260,547,056.70","45,296,060.89","93,859,344.53","139,939,574.41","207,002,583.30","34,727,463.77","69,497,932.35","98,206,946.64","94,017,466.71","26,689,759.47","80,959,610.58","112,320,476.53","159,331,946.60","29,755,655.12","71,932,857.77","99,175,975.23","156,579,826.66","23,894,014.60","75,932,851.70","118,754,102.63","205,545,037.89","28,022,948.75"
其中:非流动资产处置净损失,,"-886,509.85","-936,026.74","6,338,700.89","1,889,804.37","8,030,820.78",,"29,967,160.10","91,296.47","9,695,311.30","25,783,054.81","29,518,789.97","1,212,263.17","1,768,591.99","1,929,885.88","61,459,727.35",,"42,417.93","9,656,579.07","10,851,065.71","75,049.31","387,093.98","390,246.66","681,184.90",,"225,933.01","1,388,840.63","2,441,439.55",,"12,047.66","2,540,093.13","15,208,070.69","173,303.09","694,824.81","694,492.89","4,143,767.65","61,993.70","61,993.70","227,306.96","2,066,993.36","2,352.64","2,085,826.02","2,917,565.21",,,,,,
