科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"177,191,258.43","55,038,023.34","138,891,643.04","878,609,705.19","499,332,381.09","300,663,112.15","294,543,538.05","80,853,248.08","114,080,581.49","152,544,366.27","99,340,241.49","254,964,291.50","259,679,941.85","266,776,693.51","79,704,319.47","138,887,861.74","222,794,723.77","246,287,362.31","822,099,309.98","274,289,824.50","125,578,968.62","301,097,983.01","273,815,359.01","322,869,582.99","320,793,742.16","794,634,032.55","954,651,705.66","656,329,427.62","607,772,689.61","354,825,289.42","810,543,463.33","493,489,739.27","476,659,122.09","317,942,653.94","527,745,790.37","631,945,728.85","644,381,396.24","745,768,725.00","596,399,540.43","417,691,620.64","406,094,267.87","327,777,672.44","379,678,164.15"
短期借款,"95,800,000.00","160,800,000.00","240,800,000.00","240,610,000.00","225,610,000.00","139,810,000.00","174,810,000.00","145,000,000.00","140,000,000.00","95,000,000.00","75,000,000.00","65,000,000.00","65,000,000.00","65,000,000.00",,,"120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00",,"65,000,000.00","65,000,000.00","65,000,000.00","65,000,000.00",,"1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00",,,,,,,,,,,,"110,000,000.00","110,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,"100,000,000.00",,,,,,,"350,000,000.00",,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"42,408,917.00","33,234,786.75","30,764,557.62","97,163,678.70","72,838,570.54","79,239,318.24","73,241,097.41","63,806,991.70","99,777,564.55","86,282,690.48","87,515,325.79","89,445,158.28","121,377,337.20","107,197,359.91","98,292,859.15","66,319,133.64","83,936,184.21","68,525,989.47","58,462,230.91","69,703,446.77","68,271,536.77","61,340,162.66","26,217,743.89","111,037,540.32","105,713,620.95","119,457,208.10","132,045,666.92","129,019,199.43","118,807,634.87","192,796,131.30","192,674,858.97","214,653,366.22","151,758,210.31","198,906,952.70","234,636,458.70","250,795,902.17","229,419,995.28","212,908,791.48","220,501,411.57","252,817,324.08","173,876,330.33","221,694,701.99","226,389,856.06"
应付账款,"113,011,127.79","111,189,659.25","92,513,648.48","141,751,708.63","90,041,065.69","248,583,335.03","242,372,353.79","137,452,007.49","149,907,041.77","276,931,710.82","220,323,578.39","184,964,569.69","144,577,367.18","121,815,607.36","126,500,865.06","252,729,625.04","231,163,013.08","284,265,102.45","177,132,414.69","193,379,814.84","199,669,141.43","199,688,590.25","210,696,062.43","231,836,321.52","196,015,286.59","161,717,196.66","178,719,726.81","238,724,749.82","186,228,485.97","242,544,192.46","242,807,937.40","306,000,271.66","233,765,398.84","254,460,831.61","278,700,379.95","276,222,161.27","242,250,922.17","283,242,025.76","315,229,107.90","339,623,762.28","267,209,805.41","292,082,050.45","336,297,747.54"
预付款项,"289,268,229.19","418,545,891.71","523,363,257.00","800,199,623.15","968,481,283.64","815,653,318.74","840,335,510.43","599,175,231.88","617,193,562.63","511,451,752.62","560,360,866.55","618,311,081.05","406,423,998.21","407,978,845.45","407,484,682.61","421,739,995.83","424,880,642.03","429,945,965.49","423,237,552.83","525,425,708.69","440,400,359.83","429,671,337.27","456,537,454.68","440,648,644.22","431,145,632.12","53,066,224.44","49,190,489.72","47,044,982.05","42,548,642.08","34,548,832.09","30,938,461.23","28,110,205.54","34,071,413.42","33,942,909.13","26,450,095.55","1,537,457.63","3,589,698.86","2,801,357.73","13,659,378.89","1,612,621.88","6,078,873.52","28,668,529.63","34,826,772.07"
预收款项,"66,793,282.00","38,677,726.00","17,274,814.00","7,511,441.00","21,943,838.00","15,117,823.00","162,917,852.63","186,658,460.00","314,169,975.21","338,799,426.40","354,542,264.59","172,316,263.46","108,721,198.50","84,693,748.50","62,411,251.50","74,926,989.68","46,179,696.67","38,932,779.00","35,752,491.57","39,746,776.92","45,087,969.11","43,732,341.23","79,073,687.34","222,364,037.09","371,256,124.99","485,678,676.22","527,920,772.48","426,272,057.50","475,195,080.09","570,033,254.30","667,583,849.73","322,161,910.20","354,430,753.54","291,808,471.30","274,698,967.37","299,998,166.49","376,434,198.22","234,982,443.57","158,285,416.42","34,840,730.63","29,624,534.37","29,566,112.97","61,019,510.13"
其他应收款,"2,233,020.46","2,161,483.78","2,587,194.10","2,580,711.43","2,899,532.51","2,687,504.15","4,859,952.02","2,369,848.64","2,806,959.62","2,515,390.24","1,908,731.62","3,208,637.04","2,630,642.59","2,898,031.36","2,885,797.70","5,209,233.71","4,729,496.69","4,816,421.69","5,939,007.18","17,148,137.89","17,037,928.50","17,294,923.50","17,734,016.30","16,965,655.44","16,664,620.66","16,691,874.70","16,708,607.25","14,073,884.93","14,390,159.62","13,032,105.55","13,188,906.61","9,876,608.15","9,849,404.90","10,888,934.11","7,256,721.63","29,227,046.58","32,744,664.34","31,438,036.79","119,639,976.33","320,973,401.73","30,249,430.74","26,654,800.02","28,920,776.88"
应付职工薪酬,"1,342,142.22","512,596.61","543,712.73","561,751.17","377,418.85","211,503.45","210,077.59","201,777.53","53,923.01","28,382.65","32,526.31","289,645.25","283,594.81","336,028.39","115,445.01","204,260.31","190,858.36","197,074.26","233,088.44","330,453.00","282,435.60","123,286.24","148,647.88","143,569.68","237,491.22","105,665.84","158,426.30","97,789.86","357,576.32","112,154.53","187,812.13","211,172.20","359,012.98","130,955.02","170,053.46","133,478.36","344,136.79","81,646.72","140,401.02","1,267,674.97","790,989.30","992,107.23","1,472,853.74"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"44,063,404.98","28,660,443.07","30,783,439.87","61,815,160.14","22,320,841.03","4,844,605.57","413,847.35","-4,055,325.93","-28,754,705.74","16,420,761.99","-10,420,435.99","34,376,938.83","23,029,252.78","40,935,032.92","46,235,909.18","-1,081,740.72","10,240,367.79","7,072,923.42","87,513,640.53","83,724,224.90","-7,678,962.70","-1,707,595.98","-2,645,539.67","-1,483,444.00","-9,235,496.78","-35,329,653.88","56,551,036.31","-14,498,771.96","-21,470,489.24","-38,254,591.08","-28,492,985.42","-29,860,787.66","-39,820,305.32","-40,221,793.58","1,250,033.71","82,197,268.35","91,826,452.18","133,262,430.06","120,063,999.60","119,981,450.17","117,049,415.37","2,437,645.34","2,511,921.41"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,"622,346.67",,"420,715.34",,,,,,,,,,,"510,300.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,500,161.60",,,"20,750,080.80",,,,,,
存货,"630,146,542.94","692,246,001.20","935,195,956.76","1,187,306,570.18","1,292,750,857.46","1,645,712,552.51","1,744,239,488.95","2,251,016,236.62","2,233,532,801.74","2,222,250,168.75","2,017,802,266.66","1,868,657,907.33","1,768,816,295.72","1,664,504,359.47","1,662,169,473.33","1,718,750,659.76","1,672,982,382.87","1,795,598,414.92","1,548,526,315.94","1,718,042,595.52","1,886,535,169.44","1,987,756,369.11","2,185,867,364.82","2,148,083,751.36","2,302,633,772.40","2,189,241,697.82","2,046,722,619.47","1,949,310,452.52","2,033,969,597.10","2,075,447,352.27","1,951,649,085.62","1,592,628,416.10","1,649,263,501.52","1,567,301,080.12","1,435,717,723.23","1,604,757,227.04","1,674,360,783.85","1,585,126,265.66","1,577,410,318.35","1,446,824,873.96","1,969,753,239.54","2,047,872,110.63","2,158,106,207.47"
其他应付款,"435,456,130.78","406,161,156.32","387,233,445.12","358,417,489.85","341,127,273.33","365,990,219.41","386,127,001.60","562,033,145.67","547,621,933.53","235,614,721.67","421,486,359.03","801,417,378.90","784,605,333.89","732,865,506.53","592,957,066.87","672,443,659.33","618,418,188.64","710,951,857.86","722,125,170.05","574,791,289.82","616,782,598.22","669,851,907.86","648,896,211.68","626,732,874.66","586,368,639.65","587,180,163.23","540,749,479.36","396,867,623.51","366,687,385.04","369,318,282.02","310,722,173.95","270,154,449.64","112,564,435.99","115,904,364.12","118,172,965.66","109,263,622.51","103,774,814.18","106,394,323.53","90,769,759.88","101,482,792.88","344,827,354.66","397,410,927.19","404,740,955.03"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,"94,400,000.00",,"447,400,000.00","402,500,000.00","390,000,000.00","437,000,000.00","180,000,000.00","135,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,"350,000,000.00","100,000,000.00","350,000,000.00","100,000,000.00","400,000,000.00","200,000,000.00","350,000,000.00","200,000,000.00","29,381,850.53","35,231,209.05","37,785,329.70","35,011,601.64","43,150,072.81","44,481,291.94","45,297,370.81","39,338,152.82"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,452,264.75","2,703,630.20","4,879,286.11","5,296,563.67"
流动资产合计,"1,141,247,968.02","1,201,226,186.78","1,630,802,608.52","2,965,860,288.65","2,836,302,625.24","2,843,955,805.79","2,957,219,586.86","2,997,221,556.92","3,067,391,470.03","2,975,044,368.36","2,766,927,432.11","2,834,587,075.20","2,558,928,215.57","2,449,355,289.70","2,250,537,132.26","2,350,906,884.68","2,409,323,429.57","2,545,174,153.88","2,858,264,416.84","2,704,609,713.37","2,537,823,963.16","2,797,160,775.55","2,960,171,938.70","3,039,605,174.33","3,176,951,388.29","3,173,091,037.61","3,549,319,089.02","3,145,777,946.55","2,917,488,723.28","3,020,649,710.63","3,098,994,775.76","2,738,758,335.28","2,521,601,652.24","2,478,982,530.00","2,431,806,789.48","2,547,645,212.80","2,619,727,747.62","2,615,828,506.36","2,562,622,227.21","2,483,069,915.10","2,630,533,433.94","2,697,965,185.52","2,867,259,929.45"
流动负债合计,"757,088,434.44","746,001,581.25","769,569,775.54","810,667,550.79","701,420,436.90","868,957,486.46","966,851,132.96","1,474,690,064.76","1,525,498,167.78","1,352,795,003.53","1,497,964,292.33","1,438,364,796.13","1,261,216,747.16","1,046,156,223.70","828,220,537.62","999,222,793.64","1,026,192,124.54","1,161,419,736.99","1,142,756,805.28","1,011,972,559.48","854,143,181.66","976,688,529.60","1,001,169,069.66","1,144,593,358.95","1,209,642,045.67","1,199,352,048.07","1,305,099,441.26","1,048,463,448.73","1,007,998,038.18","1,144,753,292.23","1,192,808,787.79","868,667,016.04","661,299,296.03","663,582,990.07","672,992,400.15","767,814,696.98","835,380,604.34","757,962,869.64","684,488,684.82","600,648,675.68","762,205,729.31","837,368,129.29","921,339,551.52"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,"150,500,000.00","218,500,000.00","622,500,000.00","1,036,400,000.00","1,021,400,000.00","912,000,000.00","934,400,000.00","472,000,000.00","472,000,000.00","442,000,000.00",,,,,,,,,,,,"150,000,000.00","290,000,000.00","330,000,000.00","405,000,000.00","405,000,000.00","405,000,000.00","295,000,000.00","110,000,000.00","80,000,000.00",,,,,,,,,,,,"30,000,000.00","80,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,"7,916,334.54","7,900,954.68","7,886,001.45","7,851,316.51",,,,,,,,,,,,,,,,,,,,,,,,,,,
专项应付款,"179,057.80","179,057.80","179,057.80","179,057.80","179,057.80","179,057.80","179,057.80","179,057.80","179,057.80","179,057.80","179,057.80","179,057.80","179,057.80","179,057.80","179,057.80","179,057.80","179,057.80","179,057.80","179,057.80","179,057.80","179,057.80","179,057.80","179,057.80","179,057.80","179,057.80","179,057.80","179,057.80","179,057.80","179,057.80","179,057.80","179,057.80",,,,,,,,,,,,
投资性房地产,,,,,,"5,082,079.19","5,047,012.85","5,011,946.51","4,976,880.17","4,941,814.43","4,906,748.09","19,192,188.02","19,057,392.68","18,922,597.34","18,787,802.00","76,535,009.73","76,034,972.01","81,681,921.13","81,144,890.53","82,930,995.28","82,379,978.95","82,610,468.43","82,054,706.10","81,498,943.77","80,943,181.44","80,387,419.11","79,831,656.78","83,927,054.40","86,534,127.72","91,926,908.00","91,223,977.37","173,447,385.50","172,173,654.26","170,899,923.02","268,010,560.45","265,763,233.87","263,905,345.42","262,047,456.97","260,189,568.52","258,331,680.07","256,457,797.44","246,633,112.96","244,878,663.96"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
