科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"19,016,750.37","21,624,543.69","43,881,659.36","116,534,421.52","68,242,810.97","82,674,029.41","53,259,411.50","113,493,384.85","104,938,046.71","95,913,097.07","254,451,149.98","248,025,649.61","234,709,882.56","260,577,922.20","317,708,093.39","336,281,698.27","457,587,901.92","475,974,281.90","466,011,063.44","375,469,857.65","345,406,553.16","334,308,749.97","265,494,405.41","297,836,474.56","308,658,749.83","299,810,287.44","302,727,664.20","287,317,075.46","259,541,119.59","198,292,036.77","168,333,058.86","217,581,824.09","151,320,165.35","156,144,331.70","110,536,645.99","107,331,668.76","73,894,672.65","70,940,975.46","67,084,032.60","65,120,888.73","59,645,584.43","59,029,624.53","63,996,227.30","78,025,918.77","86,978,435.13","95,532,589.56"
短期借款,"35,695,956.00","20,700,000.00","16,700,000.00",,,,,,"8,000,000.00","8,000,000.00","8,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"11,304,664.45","11,130,473.03","11,185,451.07","6,481,920.93","6,326,949.63","5,924,646.18","5,823,330.13","2,431,813.05","2,431,813.05","2,431,813.05","2,431,813.05","1,138,786.02","1,138,786.02","1,138,786.02","1,138,786.02",,,,,"19,524.70","19,524.70","19,524.70","19,524.70",,,,,,,,,,,,,,,,,,,,,,,
应付账款,"16,103,840.57","15,698,447.92","15,667,113.89","14,666,656.82","13,812,816.54","13,762,943.11","12,866,311.55","36,166,512.41","9,063,700.44","48,655,946.47","49,038,342.48","22,781,911.36","15,837,611.22","24,088,291.68","20,690,660.16","73,405,989.38","102,875,330.96","71,483,333.71","70,872,771.96","38,713,085.83","35,218,552.80","32,799,236.49","29,821,763.27","57,401,905.04","57,954,587.59","47,616,061.20","45,590,168.41","27,258,519.22","18,467,343.06","17,596,244.73","15,236,476.16","12,438,512.96","10,274,111.47","8,439,633.85","8,744,483.85","8,394,564.45","7,136,464.45","7,745,464.76","6,785,464.76","6,699,215.40","6,065,790.74","6,071,790.74","6,075,705.74","5,873,820.82","5,588,004.56","5,652,579.27"
预付款项,"2,128,433.83","1,878,051.29","2,807,001.05","2,781,833.26","10,477,884.25","1,673,430.69","4,346,442.24","13,600,841.39",,"1,632,103.12","2,807,609.01","1,591,691.90","4,273,690.08","2,569,136.86","3,894,355.07","2,692,923.67","5,521,968.43","6,079,382.23","4,030,756.43","67,531,184.90","68,090,089.93","70,497,051.93","138,060,705.10","9,343.00","78,543.00","47,543.00","18,343.00","9,680,078.00","23,735,927.00","15,208,208.00","16,996,971.01","7,353.00","7,353.00","7,353.00","7,353.00","7,353.00","7,353.00","7,353.00","528,061.00","528,061.00","528,061.00","528,061.00","528,061.00","528,061.00","7,353.00","7,353.00"
预收款项,"21,878,577.78","39,076,667.43","35,385,901.61","132,999,451.04","155,021,926.14","213,454,088.22","225,449,384.97","125,993,588.38","85,978,441.75","92,359,415.03","242,282,564.97","210,794,770.28","262,822,902.03","328,170,122.03","432,657,044.03","330,540,971.43","481,583,318.24","577,004,478.24","585,417,260.92","254,670,396.50","258,899,135.50","274,126,213.50","288,457,496.50","122,237,730.26","51,733,961.76","36,683,168.50","51,194,930.50","3,573,068.23","5,892,048.61","959,974.45","2,008,299.58","1,800,381.58","854,793.58","120,793.58","120,793.58","115,793.58","115,793.58","266,560.58","486,732.58","694,449.72","284,870.58","691,999.79","821,299.87","199,133.85","352,590.15","16,046,072.44"
