科目,2009年度,2010年度,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"45,345,018.63","143,730,411.09","247,999,997.37","100,724,370.26","156,227,606.11","208,664,668.10","254,770,637.54","46,727,427.55","92,273,407.60","133,879,368.67","175,309,642.31","44,263,204.17","86,074,390.65","119,139,007.88","155,331,743.95","27,151,203.28","54,381,421.33","80,627,097.07","110,717,695.11","28,251,412.27","73,835,601.66","105,633,810.67","148,295,773.13","54,907,342.11","101,445,443.80","151,275,694.20","208,899,457.18","71,532,704.38","132,801,027.91","194,670,757.75","260,938,552.44","82,310,055.20"
取得借款收到的现金,"332,650,000.00","681,089,314.68","870,139,314.68",,"100,000,000.00","103,062,151.00","100,000,000.00",,,"62,000,000.00","60,969,000.00","203,477,950.00","178,431,200.00","198,652,125.00","477,743,450.00",,"55,152,808.08","55,152,808.08","55,152,900.00",,,,,"40,000,000.00","150,000,000.00","241,000,000.00","316,000,000.00","57,000,000.00","49,077,626.00","49,077,626.00","554,928,258.00","49,515,640.00"
支付的各项税费,"73,307,311.27","263,939,827.70","414,578,491.68","24,358,428.95","123,044,815.49","196,281,503.18","212,431,589.85","25,235,098.83","70,519,336.46","182,412,126.56","200,692,433.96","28,905,891.47","67,134,492.80","93,929,915.70","105,065,880.08","10,930,669.77","27,942,419.44","43,422,572.42","57,535,819.78","12,074,502.56","15,398,036.45","42,462,936.75","48,364,886.18","8,377,870.74","32,050,882.57","42,797,715.76","49,127,721.26","35,861,956.29","63,649,899.88","77,717,650.94","82,530,729.24","20,332,004.56"
收到其他与筹资活动有关的现金,"64,690,000.00","140,557,400.00","78,142,200.00",,,,"18,212,372.20",,,,"33,160,233.64",,,,,"66,819,007.50","142,448,666.70","142,460,294.48","103,096,914.74","66,400,000.00",,,,,,,"300,000.00",,,,"750,600.00",
支付其他与经营活动有关的现金,"49,087,886.44","215,746,096.98","217,185,768.44","66,673,281.90","449,580,041.88","698,924,991.73","158,829,451.33","58,894,490.20","77,855,624.35","104,993,317.38","181,370,925.03","217,773,475.05","106,307,645.46","137,278,470.68","167,980,556.75","47,486,906.74","65,389,352.77","32,588,165.61","98,407,106.97","20,529,997.43","61,968,259.76","99,327,465.99","147,380,391.37","35,262,671.34","65,633,695.98","107,556,721.16","146,909,147.42","35,585,157.16","106,242,319.23","207,151,843.53","236,333,278.45","48,569,110.52"
筹资活动现金流入小计,"399,140,000.00","1,088,446,714.68","1,048,281,514.68","2,070,772,740.00","2,170,772,740.00","2,173,834,891.00","2,188,985,112.20",,,"62,000,000.00","94,129,233.64","203,477,950.00","178,431,200.00","200,652,125.00","479,743,450.00","66,819,007.50","197,601,474.78","197,613,102.56","158,249,814.74","76,280,000.00","14,880,000.00","14,880,000.00","14,880,000.00","40,000,000.00","150,000,000.00","241,000,000.00","316,300,000.00","57,600,000.00","56,077,626.00","59,477,626.00","567,778,658.00","49,649,040.00"
经营活动现金流出小计,"857,210,841.16","2,786,309,696.63","3,024,758,825.91","422,837,089.43","1,569,302,657.56","2,289,589,041.55","1,998,158,658.00","351,332,707.25","850,883,623.28","1,492,256,791.78","1,841,031,858.43","538,035,354.68","746,682,027.04","969,172,579.21","1,005,002,706.53","186,957,032.79","372,618,410.67","469,020,976.67","700,765,014.51","177,461,999.35","377,235,551.89","633,165,996.28","806,137,038.73","281,897,120.45","631,261,525.96","1,056,557,132.87","1,516,669,094.66","440,243,416.21","695,623,080.23","1,076,721,505.92","1,299,638,916.00","428,070,553.75"
偿还债务支付的现金,"377,840,000.00","475,450,000.00","589,178,629.36","10,000,000.00","456,600,000.00","609,662,151.00","606,600,000.00",,,,,,,"76,525,000.00","245,000,450.00","36,714,000.00","97,955,000.00","365,423,050.00","348,864,900.00",,,,,,"6,000,000.00","30,000,000.00","140,000,000.00",,,,"245,928,258.00","16,000,000.00"
经营活动产生的现金流量净额,"292,389,965.98","353,157,578.95","321,924,783.94","416,978,666.33","276,433,693.95","220,363,443.00","623,858,371.06","185,160,556.51","486,318,068.36","513,572,677.31","330,352,840.76","-278,650,075.31","-196,145,772.14","-223,501,759.09","-167,474,177.17","-15,389,887.91","8,519,371.24","92,310,659.28","68,305,942.94","29,500,141.79","86,902,457.18","64,846,949.27","65,199,551.44","119,302,386.99","204,632,505.53","154,393,094.15","182,518,024.22","23,966,100.35","62,338,757.77","6,203,290.76","-27,812,987.82","55,889,142.15"
分配股利、利润或偿还利息支付的现金,"59,897,627.41","138,850,932.86","121,696,078.93","5,824,242.61","10,889,616.76","162,665,082.99","211,749,796.55",,"79,604,804.77","79,604,804.77","80,545,055.38","282,881.25","60,682,378.98","82,453,120.17","83,158,534.22","1,301,614.87","4,823,585.82","6,426,884.22","3,933,270.31",,"59,553,500.40","80,200,000.00","80,200,000.00","97,875.00","81,060,333.33","82,878,029.16","85,354,024.98","1,784,708.31","164,645,766.09","166,940,544.98","176,235,088.35","6,186,163.04"
收回投资收到的现金,,"3,000,000.00",,,,,,,,,,,,,,,,,"205,000,000.00","147,000,000.00","27,000,000.00","315,000,000.00","4,001,112,314.06","70,900,000.00","887,700,000.00","1,190,850,000.00","2,436,100,000.00","262,273,698.63","1,026,459,315.06","1,424,409,315.06","2,285,797,873.88","393,561,012.08"
支付其他与筹资活动有关的现金,"28,823,038.00","122,684,377.23","115,670,388.89",,"10,319,623.67","10,803,381.06","39,079,826.62",,,,,,"122,835,000.00","135,835,000.00","169,756,972.23","69,142,577.37","85,089,350.00","85,089,350.00","2,453,967.37",,,,,,,"47,003,600.00","2,330,600.00",,"20,877,626.00","41,694,312.00","72,480,174.00","29,928,440.00"
取得投资收益收到的现金,,"6,340.19",,,,,,,,,,,,,"2,175,150.00",,,,"3,638,192.59","1,612,520.55","20,074,276.53","27,255,201.83","32,636,564.56","547,384.73","15,437,762.40","18,533,558.01","56,206,030.99","6,011,350.69","27,316,000.60","32,771,855.51","60,945,975.79","6,398,746.05"
筹资活动现金流出小计,"466,560,665.41","736,985,310.09","826,545,097.18","15,824,242.61","477,809,240.43","783,130,615.05","857,429,623.17",,"79,604,804.77","79,604,804.77","80,545,055.38","282,881.25","183,517,378.98","294,813,120.17","497,915,956.45","107,158,192.24","187,867,935.82","456,939,284.22","355,252,137.68",,"59,553,500.40","80,200,000.00","80,200,000.00","97,875.00","87,060,333.33","159,881,629.16","227,684,624.98","1,784,708.31","185,523,392.09","208,634,856.98","494,643,520.35","52,114,603.04"
处置固定资产、无形资产和其他长期资产收回的现金净额,"52,300.00",,"2,477,407.84",,"2,600,000.00","3,005,784.00","7,330,918.65",,"453,393.16","453,393.16","1,227,128.27","46,500.24","96,183.46","564,183.46","8,287,899.78","14,000,000.00","27,000,000.00","28,414,053.06","28,143,700.00",,"741,000.00","2,391,000.00","5,022,100.88","48,932.04","207,851,199.00","212,699,159.00","206,212,046.81","141,474.36","28,133,112.49","34,874,479.06","38,516,645.90","2,527,200.00"
筹资活动产生的现金流量净额,"-67,420,665.41","351,461,404.59","221,736,417.50","2,054,948,497.39","1,692,963,499.57","1,390,704,275.95","1,331,555,489.03",,"-79,604,804.77","-17,604,804.77","13,584,178.26","203,195,068.75","-5,086,178.98","-94,160,995.17","-18,172,506.45","-40,339,184.74","9,733,538.96","-259,326,181.66","-197,002,322.94","76,280,000.00","-44,673,500.40","-65,320,000.00","-65,320,000.00","39,902,125.00","62,939,666.67","81,118,370.84","88,615,375.02","55,815,291.69","-129,445,766.09","-149,157,230.98","73,135,137.65","-2,465,563.04"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,"-107,305.74","4,263,636.45","4,263,636.45","19,863,886.22","19,896,384.22","19,896,384.22","19,896,384.22",
四、汇率变动对现金的影响,-494.68,"1,895,895.19","-2,389,907.45","-1,053,344.38","-1,712,197.52","-1,373,981.40","-1,462,224.51","-339,607.99","-3,027,037.23","-2,749,901.24","-1,768,748.24","-1,290,689.55","285,565.92","484,924.61","-7,487,848.80","-104,243.13","-270,631.21","-1,652,007.84","14,321,503.75","-3,537,401.16","7,450,888.81","8,783,437.72","32,372,663.64","-360,462.09","-3,878,664.71","-4,216,057.12","-20,084,258.43","-9,755,459.10","6,556,363.05","20,970,510.57","12,676,219.25","-2,455,403.96"
收到其他与投资活动有关的现金,"240,472,392.67","363,432,421.07","345,864,202.49","94,788,036.45","83,293,279.40","112,208,704.35","616,913,189.78","86,039,992.87","239,438,324.87","546,767,445.23","790,633,108.79","1,419,573,156.86","1,736,551,847.47","3,022,179,387.76","2,114,270,807.66","1,599,501,012.37","2,766,672,185.78","5,729,510,510.98","1,555,969,362.61","92,764,622.43","190,630,622.00","511,066,449.23","820,753,887.36","46,779,147.92","62,517,555.16","758,682,568.34","143,190,544.77","44,998,664.47","116,995,673.81","145,965,439.26","113,650,822.75","24,389,703.04"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"240,524,692.67","366,438,761.26","348,341,610.33","94,788,036.45","85,893,279.40","115,214,488.35","624,244,108.43","86,039,992.87","239,891,718.03","547,220,838.39","791,860,237.06","1,419,619,657.10","1,736,648,030.93","3,022,743,571.22","2,124,733,857.44","1,613,501,012.37","2,793,672,185.78","5,757,924,564.04","1,792,751,255.20","241,377,142.98","238,445,898.53","855,712,651.06","4,859,524,866.86","118,275,464.69","1,173,399,210.82","2,185,028,921.80","2,845,972,259.02","333,289,074.37","1,218,800,486.18","1,657,917,473.11","2,518,807,702.54","426,876,661.17"
五、现金及现金等价物净增加额,"-5,898,490.43","124,177,441.85","144,261,949.00","2,362,900,716.26","450,710,925.23","55,350,146.73","171,005,444.06","62,750,259.97","-118,040,808.03","-258,069,976.23","-7,048,362.49","288,842,761.85","-236,535,155.54","-336,960,536.24","-248,782,216.38","-98,423,551.91","404,889,470.11","16,321,012.74","62,664,691.05","103,465,775.74","-151,802,328.63","-77,167,332.24","-34,271,640.90","64,224,361.72","152,246,089.46","-56,560,364.91","38,717,937.15","48,923,104.45","-17,288,951.74","10,283,731.98","202,047,250.71","7,996,161.95"
购建固定资产、无形资产和其他长期资产支付的现金,"30,974,913.29","208,735,718.25","162,302,434.61","18,923,227.00","49,867,350.17","76,539,468.48","142,737,588.52","53,230,546.49","115,297,597.47","197,390,804.96","228,926,570.10","53,016,609.08","103,689,622.42","149,401,731.30","254,454,606.01","25,914,002.35","27,304,978.77","62,246,984.49","78,201,013.36","45,944,109.31","72,226,068.09","97,348,694.35","133,135,015.43","21,309,000.90","65,660,867.35","89,873,856.31","180,853,978.10","46,902,393.05","110,109,927.51","165,921,446.34","167,155,091.36","10,896,233.28"
期初现金及现金等价物余额,"20,459,673.19","14,561,182.76","138,738,624.61","283,000,573.61","283,000,573.61","283,000,573.61","283,000,573.61","454,006,017.67","454,006,017.67","454,006,017.67","454,006,017.67","446,957,655.18","446,957,655.18","446,957,655.18","446,957,655.18","198,175,438.80","198,175,438.80","198,175,438.80","198,175,438.80","260,840,129.85","260,840,129.85","260,840,129.85","260,840,129.85","226,568,488.95","226,568,488.95","226,568,488.95","226,568,488.95","265,286,426.10","265,286,426.10","265,286,426.10","265,286,426.10","467,333,676.81"
投资支付的现金,"3,000,000.00","108,841,700.00",,"3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00",,,,"700,000.00","2,800,000.00","2,800,000.00","2,800,000.00","2,800,000.00",,"5,713,751.25",,"1,202,000,000.00","100,000,000.00",,"11,500,000.00","4,083,700,000.00","115,250,000.00","980,700,000.00","1,563,000,000.00","2,681,709,315.06","196,000,000.00","708,776,000.00","1,023,076,000.00","2,028,834,570.90","458,952,441.09"
期末现金及现金等价物余额,"14,561,182.76","138,738,624.61","283,000,573.61","2,645,901,289.87","733,711,498.84","338,350,720.34","454,006,017.67","516,756,277.64","335,965,209.64","195,936,041.44","446,957,655.18","735,800,417.03","210,422,499.64","109,997,118.94","198,175,438.80","99,751,886.89","603,064,908.91","214,496,451.54","260,840,129.85","364,305,905.59","109,037,801.22","183,672,797.61","226,568,488.95","290,792,850.67","378,814,578.41","170,008,124.04","265,286,426.10","314,209,530.55","247,997,474.36","275,570,158.08","467,333,676.81","475,329,838.76"
