科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"297,526,216.56","572,904,091.22","919,622,967.26","1,303,291,952.42","267,622,189.11","736,487,638.15","1,553,164,985.37","1,825,478,772.57","268,544,538.73","582,724,736.83","874,258,110.20","1,249,041,638.80","238,423,819.27","404,370,998.52","769,910,491.05","1,169,567,992.80","255,852,133.85","580,336,482.80","5,099,096,605.22","7,027,773,799.74","1,657,154,062.73","3,394,479,924.85","4,974,937,148.26","6,577,154,843.05","1,782,321,978.95","3,467,855,914.90","4,989,120,268.04","6,473,137,220.88","1,316,914,181.22","2,473,723,080.17","3,720,248,060.92","4,886,102,450.14","957,897,606.53","1,856,673,245.25","2,711,081,485.36","3,453,814,256.65","624,550,458.42","1,300,231,374.96","1,958,486,220.57","3,375,166,041.60","781,620,603.44","1,837,964,005.03","3,008,191,422.56","4,422,929,775.19","1,210,775,618.73","2,466,199,241.03","3,828,012,857.98","5,399,279,342.17","1,390,627,878.20"
二、营业利润,"-36,942,529.48","-65,488,958.79","-78,560,486.73","-128,828,177.10","-13,009,380.83","58,628,545.93","195,433,601.85","43,854,739.74","-50,085,828.15","-106,613,771.55","-140,122,793.87","-240,373,635.84","-39,999,268.30","-137,218,040.76","-130,407,754.46","-153,729,009.14","-39,512,180.65","-80,591,364.27","143,973,043.20","185,529,139.75","1,620,585.36","-49,351,261.95","-89,146,433.62","-77,313,578.58","34,065,718.08","45,944,044.75","52,489,242.87","52,568,821.58","1,842,804.94","-282,119.43","2,468,497.44","26,729,032.09","-80,457,511.82","-196,898,901.13","-337,499,126.58","-669,182,081.67","-41,614,792.37","-87,413,503.47","-88,118,527.42","-133,708,783.22","-4,202,671.40","-86,106,382.84","-105,732,084.02","-51,531,771.29","6,876,889.65","13,374,848.43","92,842,539.35","224,373,658.56","23,943,980.03"
减:营业成本,"284,664,678.80","548,659,236.72","881,310,970.86","1,239,974,191.38","236,697,996.67","554,230,438.99","1,103,130,713.77","1,342,273,721.21","265,699,464.31","580,103,445.34","864,014,219.64","1,229,610,929.99","218,419,378.22","389,634,343.51","700,679,362.23","1,052,137,760.57","235,896,331.43","532,600,747.99","4,747,521,703.40","6,534,270,458.33","1,575,022,475.82","3,251,375,237.91","4,757,708,563.67","6,283,374,534.90","1,648,430,501.68","3,212,797,399.23","4,621,603,292.61","5,961,106,487.96","1,205,073,318.52","2,266,633,561.36","3,399,217,433.28","4,465,970,033.04","951,609,306.95","1,859,374,700.23","2,767,132,738.75","3,587,184,609.90","622,478,179.53","1,242,148,984.64","1,848,622,248.14","2,993,988,513.43","726,015,529.32","1,798,973,068.02","2,866,978,233.09","4,085,733,898.21","1,102,874,930.59","2,253,327,185.78","3,436,945,678.45","4,803,424,320.29","1,263,312,343.44"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"4,999,302.20","8,254,206.80","9,796,497.78","14,539,929.93","1,625,800.45","32,891,501.71","100,465,648.34","127,741,172.01","4,218,854.03","6,842,530.32","7,391,190.66","10,637,720.11","4,251,115.88","7,713,387.25","10,220,553.25","13,139,270.93","2,203,725.16","2,999,126.37","10,771,964.95","17,948,739.29","1,648,221.14","3,818,839.79","4,665,402.11","6,734,987.20","2,489,619.94","5,882,439.49","8,982,567.86","13,408,000.83","4,099,808.41","7,501,723.03","10,588,735.65","13,335,585.04","3,629,430.50","7,086,138.01","10,754,870.58","14,362,627.34","2,091,225.72","3,204,287.51","4,800,924.26","20,927,736.96","3,155,692.69","9,645,340.21","13,704,153.65","19,761,661.08","5,423,657.43","12,547,784.27","17,205,246.31","24,088,299.15","5,501,515.45"
营业外收入,450.00,"16,278.23","356,378.23","198,180.31","843,133.33","862,816.66","899,935.81","8,155,744.76","41,019.08","2,279,285.67","5,751,131.07","12,947,271.30","28,200.46","80,866.66","124,717.99","5,724,165.93","15,383.36","1,379,966.69","10,119,507.28","13,253,174.59","1,504,002.24","5,378,852.23","9,158,571.12","17,492,156.13","1,213,442.01","5,159,449.80","6,330,911.81","10,007,810.04","1,308,309.50","6,536,449.02","7,765,328.52","10,579,480.02","1,224,759.50","4,948,208.17","6,177,333.50","5,102,006.43","21,201,912.50","52,673,327.01","62,399,031.58","243,685,362.43","8,078,466.49","13,902,156.16","14,515,401.34","25,789,070.13","56,579.13","74,316.13","2,849,655.05","15,399,618.04","35,399.96"
销售费用,"10,500,086.70","18,923,053.66","29,162,403.14","40,959,830.84","5,568,075.29","14,395,560.38","30,230,536.15","41,776,349.85","8,601,306.73","19,330,417.64","28,286,523.11","45,537,200.35","6,407,256.29","10,055,594.49","20,770,809.06","34,121,662.62","6,327,279.82","14,699,563.01","29,400,463.95","49,737,436.51","6,227,854.84","21,083,991.94","43,266,045.80","66,783,080.27","20,273,287.37","38,492,888.53","64,579,096.10","99,708,743.81","21,578,397.04","32,661,445.32","55,678,634.93","81,934,293.81","18,108,334.07","45,506,259.51","82,749,122.26","127,485,915.90","14,994,667.36","40,599,949.46","53,354,721.14","99,520,297.27","5,049,849.82","18,860,829.52","58,874,966.65","83,526,159.95","27,868,525.36","53,241,366.13","78,180,535.77","100,943,547.95","26,082,905.03"
减:营业外支出,"151,830.26","343,657.28","560,906.93","7,640,819.00","251,662.39","409,334.79","1,843,947.44","2,057,331.10","348,007.96","404,540.63","806,566.41","47,311,835.33","200,681.14","366,688.33","486,952.33","1,437,481.88","16,410.98","68,536.83","3,481,106.04","2,519,320.35","1,332,827.80","1,458,084.37","1,458,084.37","1,576,161.99","34,805.31","2,976,927.92","6,160,123.58","14,245,729.51","1,504,424.57","2,723,363.24","4,743,079.35","5,324,455.64","621,200.00","1,140,423.28","1,925,330.77","4,540,551.26","1,000.00","1,533.18","55,932.07","9,418,761.37","123,674.27","316,691.14","471,352.03","4,580,930.02","164,722.21","564,865.96","799,067.45","13,948,172.58","368,345.41"
管理费用,"26,589,719.75","43,871,691.15","50,595,149.53","85,409,018.16","27,313,035.84","51,115,294.96","73,093,134.45","130,108,943.69","29,778,733.64","57,580,247.05","80,313,974.44","137,814,217.79","38,139,480.71","74,389,040.59","96,011,246.33","144,062,334.79","37,122,530.73","74,457,256.18","144,255,988.07","210,867,008.91","54,630,214.83","112,990,292.50","177,122,471.34","220,653,417.08","56,772,722.78","127,821,274.62","178,270,681.09","269,516,886.20","60,951,386.21","118,792,835.53","179,567,920.32","237,846,742.36","50,841,882.95","103,507,427.37","150,712,088.93","234,254,078.08","46,093,415.26","112,887,277.05","168,637,057.73","279,580,746.09","43,862,706.17","81,590,002.94","127,257,182.68","180,197,412.13","47,801,145.47","91,588,672.30","132,582,166.53","181,651,522.42","46,569,915.27"
其中:非流动资产处置净损失,,"-15,344.23","92,823.57","80,197.77",,"2,695.96","165,549.30","506,788.76","22,141.18","28,591.52","186,106.31","44,951,984.08",,,,"7,788.95","9,030.98","42,497.41","2,280,825.72","1,810,457.56","879,809.50","984,194.56","984,194.56","998,392.38","32,506.69","57,056.64","57,056.64","6,905,559.53","941,344.53","1,107,420.71","2,353,351.15","1,866,331.56",,,,"2,087,019.44",,,,"1,985,879.87","1,840.00","1,340.00","1,340.00",,,,,,
