科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"22,914,542.03","40,167,129.48","57,767,075.86","53,848,299.68","77,322,369.52","552,647,659.69","346,062,996.74","211,368,389.47","164,120,812.62","167,208,093.16","388,356,011.66","215,813,029.39","1,020,898,037.00","673,467,197.88","501,177,719.69","619,854,879.33","1,171,424,136.44","842,350,014.30","673,921,388.29","654,142,584.40","719,471,085.22","365,400,910.39","1,865,063,257.64","714,092,309.28","1,153,510,471.78","577,389,780.87","801,231,180.03","950,949,712.78","1,590,206,467.79","1,843,060,516.60","1,822,869,612.04","1,222,127,147.62","1,642,053,954.73","1,414,194,958.97","1,409,089,062.69","2,390,859,372.09"
短期借款,"46,000,000.00","78,000,000.00","115,000,000.00","105,000,000.00","213,830,000.00","185,874,000.00","313,614,744.70","407,295,253.91","481,065,609.39","645,913,714.62","911,605,209.35","946,575,989.08","922,335,989.08","942,880,302.64","1,139,704,531.49","1,587,860,000.00","1,952,246,900.16","2,001,562,716.24","2,206,836,667.61","2,260,760,671.18","2,059,196,589.62","2,228,304,835.01","2,437,746,697.13","2,316,558,973.55","2,811,777,840.75","3,101,004,426.32","3,670,862,366.53","3,520,533,457.41","3,174,543,261.72","3,241,685,140.66","4,118,951,217.74","3,991,583,538.62","4,321,479,641.12","4,539,038,274.03","5,206,829,713.49","5,405,282,061.75"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,127,970.36","1,212,925.80",,
应收票据,"238,303.64","5,627,783.30","5,185,438.69","6,222,410.00","5,865,400.00","1,566,720.08","25,898,768.67","29,280,000.00","53,967,743.05","16,830,000.00","51,059,011.57","29,444,212.85","12,239,169.50","13,967,426.39","44,988,029.74","49,751,868.17","143,287,780.93","96,633,656.24","214,379,208.71","196,692,327.62","163,185,599.52","180,304,037.30","265,054,252.15","295,727,487.63","351,544,564.56","289,947,684.50","551,898,637.01","568,528,583.24","533,298,442.22","424,964,190.48","323,493,680.62","222,499,976.89","729,071,271.78","711,023,331.46","760,415,282.53","515,320,526.44"
应付票据,,,,,,,,,,,,,,,,"13,880,054.07",,"1,355,362.80","91,355,362.80","108,560,000.00","183,732,300.00","153,709,421.80","24,862,621.80","117,153,000.00","342,235,081.38","251,102,376.01","176,137,665.95","390,954,824.80","522,389,125.70","750,561,495.81","699,772,020.77","455,068,932.90","569,889,123.61","486,626,681.45","486,322,748.10","717,914,347.45"
应收账款,"13,791,506.48","9,788,773.47","12,777,472.48","13,538,183.31","11,990,848.16","83,596,257.23","83,413,292.83","127,955,596.53","79,255,663.64","132,027,213.63","143,924,446.92","145,601,009.83","105,184,790.04","151,817,180.21","138,325,262.99","153,454,903.04","223,759,221.90","309,011,631.15","272,971,254.51","349,945,203.08","463,009,627.52","695,327,118.44","883,761,079.39","891,243,747.27","846,050,656.43","1,091,661,410.21","1,138,918,229.22","1,426,022,327.26","1,240,051,681.30","1,548,493,789.11","1,796,885,306.43","2,125,968,707.95","1,658,940,030.30","1,817,347,446.95","2,176,958,071.47","2,606,114,878.31"
应付账款,"2,340,791.74","4,762,005.44","8,896,459.55","5,438,056.33","13,059,038.56","7,310,991.80","20,399,185.34","37,464,658.02","36,238,032.28","45,228,922.30","69,994,594.44","57,481,627.60","71,035,871.05","58,493,786.78","62,143,486.04","44,239,547.13","140,816,074.14","128,993,113.05","153,145,161.16","143,990,523.76","224,572,719.21","215,822,869.02","356,079,857.90","316,677,951.32","513,258,121.15","452,974,481.96","597,133,537.68","629,292,879.03","413,472,078.58","432,609,049.45","531,196,464.60","540,289,339.68","441,365,502.30","660,979,359.66","528,639,206.36","508,270,958.85"
预付款项,"19,664,979.16","16,996,752.30","61,867,434.14","46,739,586.33","75,403,386.21","112,833,346.43","92,380,754.57","194,308,676.93","76,233,637.82","140,400,820.94","138,477,098.61","116,808,055.51","121,459,939.77","206,058,692.93","202,977,693.51","235,255,548.12","185,702,066.21","318,793,411.89","408,473,585.27","342,840,808.09","237,085,525.98","310,340,226.88","227,507,551.94","313,321,997.75","212,762,601.11","276,129,821.79","269,598,170.88","367,667,001.33","576,844,921.03","659,908,089.63","875,832,688.05","628,372,828.53","659,216,308.00","508,720,167.48","797,812,836.15","1,176,708,911.58"
预收款项,"17,056,295.01","10,768,480.64","15,334,347.95","6,158,043.30","28,192,518.16","8,185,280.66","6,328,197.00","9,247,591.97","5,608,542.19","9,311,485.84","5,264,825.07","19,386,200.78","16,667,963.11","32,732,533.53","22,017,325.41","13,493,350.17","31,496,765.08","28,692,383.23","21,718,153.15","33,170,311.53","167,709,436.32","21,970,644.26","42,404,381.27","55,440,890.79","74,392,851.00","57,941,545.54","84,119,197.84","60,874,561.00","88,811,765.48","81,353,913.65","105,167,011.86","146,902,034.54","198,104,201.59","238,884,346.69","150,745,520.53","222,242,040.81"
