科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"315,387,124.54","318,344,317.53","307,301,102.66","336,800,737.29","268,135,466.49","230,732,601.46","197,217,624.04","170,826,596.80","208,147,890.35","285,106,505.67","305,249,686.51","350,662,256.64","399,619,004.32","341,739,599.44","316,957,818.87","316,344,280.68","191,761,987.77","144,138,821.60","95,178,745.04","121,016,854.11","125,892,590.09","153,080,185.03","68,070,439.45","78,798,136.58","111,600,472.57","82,928,551.15","42,708,373.19","106,464,785.30","75,218,290.73","111,594,336.00","119,327,060.61","106,571,614.74","177,204,521.60","238,734,346.31","193,661,896.68","284,993,242.41","312,020,717.71","263,837,451.99","205,570,488.41","381,662,428.12","136,996,269.57","163,660,303.48","157,384,906.90"
短期借款,"1,500,000.00","1,500,000.00","2,500,000.00","2,500,000.00","2,500,000.00",,,"3,000,000.00","11,000,000.00","5,000,000.00","8,000,000.00","37,076,185.30","114,160,516.30","114,160,516.30","119,160,516.30","73,000,000.00","23,000,000.00","23,000,000.00","22,800,000.00","62,800,000.00","65,000,000.00","60,000,000.00","72,315,829.40","95,885,865.84","91,820,936.40","59,096,930.00","77,214,400.00","90,974,420.00","110,022,248.00","110,000,000.00","110,000,000.00","90,000,000.00","60,000,000.00","76,000,000.00","43,600,000.00","27,000,000.00","20,000,000.00","27,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00",,
交易性金融资产,"35,163,884.40","37,348,826.20","5,400,540.00",,"7,860.00","10,905.00","10,905.00","27,051,620.28","27,238,052.08",,"113,360.00","15,495,698.88","14,990,526.34","14,387,215.61","34,911,746.93",,,,"89,862,480.00",,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"19,103,200.00","24,240,000.00","27,389,518.00","64,398,049.60","47,468,497.40","33,470,715.48","25,942,003.31","17,161,266.00","54,187,743.03","26,639,456.00","54,146,731.00","65,200,480.00","106,300,181.12","53,257,300.00","37,724,749.07","106,458,700.91","122,112,271.00","82,950,063.20","421,300,072.11","154,998,545.25","144,198,488.70","126,952,434.42","151,347,308.19","243,205,253.84","293,654,676.17","206,307,515.92","177,551,776.10","366,587,987.60","209,507,270.95","238,920,921.22","209,202,668.50","402,014,833.21","259,417,380.20","180,057,275.59","319,523,929.14","500,879,276.14","375,657,094.82","332,371,649.65","252,381,347.71","471,300,508.19","439,550,097.33","482,285,221.63","529,608,804.71"
应付票据,"102,070,550.00","91,294,500.00","26,330,000.00","39,300,000.00","39,000,000.00","53,630,000.00","51,830,000.00","61,840,000.00","60,870,000.00","42,050,000.00","80,034,000.00","110,924,000.00","121,040,000.00","99,840,000.00","60,140,000.00","94,090,000.00","134,378,889.00","122,699,276.00","129,870,814.00","189,170,000.00","166,115,835.00","160,556,773.00","81,502,700.00","128,944,000.00","184,520,200.00","111,730,000.00","75,690,000.00","110,250,000.00","90,180,000.00","141,270,000.00","101,700,000.00","78,250,000.00","125,190,000.00","190,800,000.00","123,400,000.00","68,957,000.00","139,250,000.00","211,250,000.00","172,570,000.00","249,700,000.00","353,810,000.00","387,265,800.00","363,570,081.77"
应收账款,"212,020,709.20","228,002,349.28","232,424,869.71","175,654,458.00","190,535,143.52","228,758,290.85","240,085,823.98","212,115,956.55","206,324,513.50","237,122,243.34","285,129,181.75","197,051,830.61","255,411,893.81","318,998,282.81","307,972,314.28","261,824,068.35","419,442,597.63","383,583,590.41","86,865,585.58","355,840,082.53","472,465,154.98","436,795,150.56","469,581,580.16","404,543,312.95","572,082,337.41","593,715,571.37","682,436,695.16","432,603,220.81","774,800,476.21","659,658,121.90","651,203,410.09","404,087,903.92","767,260,220.59","775,673,920.25","704,621,217.46","291,531,064.20","646,006,528.40","729,067,766.22","782,332,654.54","327,727,575.90","819,306,251.71","823,520,793.69","762,051,782.74"
应付账款,"300,563,184.38","306,668,870.99","314,643,392.59","351,332,213.84","339,263,792.83","394,737,505.90","371,660,330.02","381,384,420.53","446,043,532.05","504,774,443.27","546,099,067.94","549,096,902.51","683,088,735.65","673,266,096.54","625,528,964.70","649,491,616.87","713,427,993.34","702,396,637.23","710,519,125.17","763,498,512.93","928,716,813.88","879,100,285.07","915,670,119.39","887,237,394.32","1,063,703,686.10","985,441,173.77","1,002,823,426.98","955,286,077.70","1,105,430,164.07","958,243,998.94","990,976,661.96","933,648,156.39","1,161,126,930.82","954,185,201.79","965,772,918.05","895,432,704.25","1,076,079,034.61","976,506,083.72","1,010,593,502.94","1,069,962,258.03","1,258,324,571.66","1,123,289,295.57","1,135,750,955.74"
预付款项,"60,637,497.93","46,064,553.74","36,108,951.18","31,279,369.90","67,105,918.28","64,450,685.53","60,291,224.78","37,583,765.10","51,522,119.93","44,421,511.67","60,930,794.40","65,546,414.53","118,620,877.06","74,918,314.60","75,992,435.85","85,094,077.30","99,088,452.39","65,126,120.07",,"67,629,594.61","96,420,482.26","108,723,236.19","95,358,659.93","43,091,047.83","27,184,543.49","32,156,937.57","24,137,466.18","28,027,006.16","27,758,243.43","18,871,362.62","23,519,050.73","11,000,455.25","23,754,946.63","14,659,366.44","13,746,475.37","12,636,505.95","10,419,177.97","9,674,431.11","11,767,361.12","8,834,489.89","17,673,370.64","11,931,081.68","11,502,887.72"
预收款项,"21,424,730.10","17,386,106.91","23,697,436.71","24,328,000.56","25,415,656.50","17,833,391.36","21,898,308.92","19,851,244.12","18,751,820.63","16,135,848.68","21,526,132.08","53,984,031.20","27,886,912.05","23,704,190.31","23,629,941.14","33,253,463.18","34,067,866.00","18,762,436.64","20,090,987.05","12,528,753.61","21,893,877.45","15,321,472.68","11,756,863.32","16,148,714.44","16,510,316.48","19,056,752.10","17,691,997.57","11,920,485.03","21,402,613.12","13,891,199.70","21,407,926.16","8,208,706.58","13,571,180.38","7,410,606.37","12,545,259.10","16,601,973.75","19,294,110.48","9,738,240.74","7,520,809.07","25,192,094.65","21,517,619.34","12,371,287.15","14,976,042.73"
其他应收款,"23,632,724.44","28,420,512.45","24,084,672.47","20,911,911.92","32,915,491.53","31,789,461.26","26,780,903.36","40,590,003.51","33,363,304.60","43,771,462.00","57,073,526.32","45,493,684.30","38,250,021.70","73,614,648.41","55,705,115.31","29,584,435.03","30,433,060.20","46,349,959.05","43,219,878.59","34,988,445.91","35,342,038.09","32,401,294.24","31,751,658.32","51,320,502.73","39,666,394.53","36,661,882.66","43,290,318.64","25,353,062.71","20,884,794.96","24,517,048.76","22,531,912.31","9,965,174.51","24,958,135.44","21,386,710.10","17,387,781.12","11,683,588.75","14,020,774.96","13,638,305.16","15,820,467.72","19,409,285.86","15,330,026.78","23,106,417.92","26,029,758.11"
应付职工薪酬,"25,725,430.87","32,894,427.49","31,918,948.87","18,850,615.55","20,040,915.29","20,252,294.53","19,919,590.52","21,352,960.80","20,114,115.27","20,880,357.85","20,662,889.37","22,153,355.83","21,489,459.39","23,095,345.70","20,735,153.62","36,920,717.93","37,668,619.02","39,237,945.50","40,321,105.01","38,380,045.11","36,730,516.52","37,823,081.76","38,995,224.30","33,123,688.20","26,730,343.90","26,650,603.70","27,777,402.97","26,165,766.06","21,841,034.80","23,171,970.02","23,294,678.95","35,394,183.93","31,194,313.88","26,416,130.63","26,374,252.96","37,749,067.85","31,089,110.80","26,684,807.77","27,304,229.78","41,911,699.26","37,329,838.61","29,034,562.83","29,659,028.73"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"12,151,052.96","6,630,699.64","14,145,864.63","-114,245.68","9,744,642.68","2,217,927.06","4,717,372.14","-6,129,818.67","7,373,540.67","6,056,232.52","17,102,230.73","13,418,927.51","11,708,738.00","3,048,749.79","883,888.96","97,548.91","169,505.79","-17,416,920.91","-14,171,376.22","-20,611,078.15","-15,793,384.12","-12,835,830.65","-10,624,636.53","6,300,474.87","9,474,216.56","9,358,839.76","13,590,334.28","10,517,918.68","22,323,704.03","10,924,991.95","11,901,049.13","11,353,523.96","25,533,725.82","14,661,135.79","18,625,086.85","10,114,903.45","25,342,654.53","10,932,170.93","17,259,122.66","8,565,360.36","16,138,781.14","8,250,852.85","19,573,944.88"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,652,666.67","1,921,544.45","1,053,736.37","1,748,266.67","2,515,516.67",,,
应付利息,,,,,,,,,,,,"112,578.47","177,744.72","167,724.21","1,249,891.38","6,986.25",,,,"178,662.11","98,483.33",,,"290,256.45","118,657.74","6,635.31","42,051.27","734,493.82","233,989.19","573,777.80","344,166.67","257,991.13",,"169,944.44","219,465.28",,"76,666.67",,,"23,770.49",,,
应收股利,,,,,,,,,"1,800,000.00","1,800,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,"45,711.04",,,,,,,,,,,,,,,,,,,,"12,579,250.00",,,,"25,812,850.00",,,,"10,123,400.00",
存货,"137,417,808.56","131,566,055.89","116,859,801.22","166,686,839.26","156,454,321.25","175,066,764.78","193,651,730.48","238,641,520.79","243,540,477.66","235,712,025.31","237,300,719.51","329,540,573.66","375,133,465.73","370,170,672.14","330,086,976.18","349,117,657.06","372,560,383.36","442,094,329.62","441,516,917.44","479,138,918.90","498,332,043.38","454,113,995.46","442,369,723.53","458,474,507.73","466,464,856.71","433,278,033.50","433,897,525.88","449,942,716.39","519,972,066.87","474,560,355.20","500,257,712.20","474,950,121.21","549,480,027.44","466,772,268.66","469,278,726.78","493,567,906.63","511,615,925.08","462,664,018.70","461,088,501.94","486,155,127.47","558,163,404.26","529,777,362.16","521,969,243.78"
其他应付款,"21,572,502.55","36,061,473.59","29,348,686.96","26,840,776.77","21,480,655.36","17,928,627.94","23,077,786.57","19,329,528.78","25,352,954.99","32,838,023.44","43,650,161.00","35,033,925.50","45,623,339.86","43,578,643.67","43,344,699.13","26,724,387.63","23,270,492.00","24,515,415.60","28,502,601.74","16,486,736.36","23,581,544.59","25,282,679.45","28,196,338.15","23,406,337.31","26,488,761.77","25,159,816.38","29,101,427.41","29,331,874.64","37,676,067.16","29,466,034.30","29,049,739.90","32,136,954.54","39,249,972.02","33,906,164.33","40,812,674.64","52,855,471.90","56,722,837.19","55,757,413.55","52,769,643.04","39,121,732.20","48,118,387.78","48,670,108.65","47,697,688.79"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,"13,605,000.00",,,,,,,,,,,,,,,,,,,,,,,,"1,048,632.56","728,414.03","503,923.82","219,603.47","201,648.85","201,648.85","38,888.89",,"687,979.90","499,109.12","454,443.00","378,110.41"
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,"15,000,000.00","15,000,000.00","7,500,000.00","7,500,000.00","9,000,000.00","9,000,000.00","10,500,000.00","10,500,000.00","57,788,306.67","27,663,306.66","17,788,306.67","2,038,306.67","2,038,306.67","2,038,306.67","2,038,306.67","2,038,306.67","2,924,650.33","2,759,650.33","2,594,650.33","2,429,650.33"
