科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"483,312,718.14","482,295,265.89","492,056,595.99","589,784,154.40","566,038,898.17","247,436,263.80","154,197,294.06","230,186,871.63","299,724,687.20","260,602,528.97","192,512,841.22","149,103,290.24","115,527,586.90","635,694,880.66","696,080,051.95","266,885,692.41","209,646,509.72","605,952,678.40","436,553,559.61","509,772,861.32","296,925,233.02","238,772,436.97","355,902,479.71","376,291,558.21","401,478,130.94","358,115,209.49","227,136,939.22","327,318,363.90","256,689,769.24","335,152,747.28","344,416,947.97","275,088,812.74","211,111,446.03","174,195,622.43","145,074,004.88","225,102,514.38","148,228,479.66","248,684,570.86","179,919,083.29","238,270,573.68","130,324,716.84","221,696,228.47","233,577,672.61","218,752,038.86","183,466,388.06","164,817,501.47"
短期借款,,,,,,,,,,,,"300,000,000.00","680,000,000.00","1,000,000,000.00","1,370,000,000.00","1,320,000,000.00","1,300,000,000.00","1,014,000,000.00","764,000,000.00","734,000,000.00","780,000,000.00","1,100,000,000.00","1,060,000,000.00","960,000,000.00","660,000,000.00","320,000,000.00","320,000,000.00","100,400,000.00",,,,,,,,,,,,,,,,"150,000,000.00","150,000,000.00",
交易性金融资产,"6,513,000.00","9,725,800.00","23,029,910.00","26,513,790.65","17,200,637.51","73,151,794.09","108,866,631.65","160,261,515.49","122,775,731.63","53,045,874.24","13,224,455.00","76,765.00","18,500.00","8,200.00",,,,,,,,,,,,,,,,,,,,"100,249,022.50",,,,,,,,,,,"27,873.74","46,771.45"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,"31,550,000.00","22,650,000.00","25,700,000.00","32,350,000.00","20,900,000.00","7,350,000.00","3,800,000.00","3,900,000.00","300,000.00",,,,"1,500,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"28,199,107.13","46,345,494.75","40,178,046.70","40,046,821.02","30,176,769.73","11,477,878.00","27,736,708.96","25,754,762.56","5,339,182.37","10,581,776.93","12,368,994.30","25,740,436.08","15,014,691.55","21,053,963.28","17,997,131.95","26,483,634.94","30,998,181.25","20,160,148.77","40,263,865.75","24,698,946.60","33,875,605.58","22,923,629.79","32,917,198.51","19,008,708.64","40,534,371.22","31,429,483.27","25,217,799.82","16,473,542.01","43,835,069.16","12,331,616.05","26,842,567.93","10,933,030.25","26,633,317.88","5,166,051.71","23,051,603.46","17,640,605.45","28,872,201.63","11,174,364.64","22,779,634.97","12,634,800.79","24,945,830.90","25,761,733.45","11,990,016.75","11,771,260.89","12,143,465.52","12,286,914.44"
应付账款,"79,640,585.65","92,944,612.93","90,563,987.68","129,338,395.50","92,247,919.24","70,735,644.62","73,196,560.08","87,592,216.12","67,717,540.09","67,526,366.52","61,740,147.11","96,900,095.72","68,579,102.57","66,043,631.16","82,853,623.21","107,830,122.05","88,557,792.42","68,874,528.49","85,891,098.98","127,439,106.78","91,597,087.92","63,031,428.81","80,667,509.47","163,297,984.88","108,931,315.55","93,432,690.89","81,470,256.73","97,485,272.53","71,473,390.44","60,630,486.55","63,885,183.10","96,817,142.51","65,644,745.83","68,187,697.44","60,644,427.92","88,534,066.62","60,330,927.06","59,703,307.57","56,202,667.32","92,723,113.27","52,256,927.92","47,016,886.63","52,168,290.31","79,775,997.85","55,034,318.95","49,062,059.89"
预付款项,"35,865,049.34","17,608,729.92","31,471,954.07","27,154,548.63","25,079,282.86","15,463,410.02","19,595,778.19","8,695,135.36","7,274,191.95","8,149,351.44","8,337,550.62","533,280,566.62","1,329,794,412.02","2,731,208.60","9,509,493.60","3,999,720.84","11,250,261.00","6,080,199.90","7,021,179.27","51,997,581.26","6,398,573.54","9,016,041.43","7,943,679.14","3,972,144.72","15,736,750.63","50,925,995.14","42,235,506.74","2,712,361.24","3,240,999.09","3,320,941.25","3,483,579.46","1,089,996.81","3,507,418.69","4,866,080.03","7,692,244.13","756,405.06","1,156,229.09","2,031,713.03","2,858,585.04","1,173,412.74","4,026,434.35","1,216,766.04","102,216,792.82","559,311.83","2,079,121.44","3,214,978.11"
预收款项,"64,181,835.01","61,035,338.24","66,690,020.71","80,326,812.15","79,368,512.97","69,885,632.96","60,240,369.83","53,653,822.04","47,833,695.01","45,389,667.10","46,214,876.25","51,020,936.17","52,678,133.87","53,243,139.95","57,440,007.84","71,063,140.16","60,529,308.00","65,959,090.16","65,757,913.53","71,501,370.34","61,522,439.72","54,913,099.01","65,010,863.89","430,481,350.21","616,309,370.90","1,155,493,449.22","1,319,316,945.60","85,657,746.43","71,243,686.54","68,863,451.59","62,975,667.40","72,350,151.82","63,047,615.78","58,174,947.92","58,752,562.89","66,143,756.17","57,082,048.68","57,954,856.99","54,009,490.30","61,419,710.91","58,946,385.65","55,328,238.13","60,720,060.66","59,739,093.88","54,271,571.00","55,945,720.69"
其他应收款,"3,483,986.11","4,030,392.12","5,860,525.28","3,636,961.01","5,275,089.49","4,375,354.34","3,037,870.53","2,331,435.10","2,266,444.37","2,493,170.44","2,626,423.73","1,977,216.42","1,984,777.78","1,788,396.42","16,177,821.81","2,213,315.49","3,057,808.47","2,339,700.47","3,107,906.67","2,808,486.50","3,116,772.06","2,845,365.89","112,861,930.48","5,581,789.86","6,405,179.11","6,199,206.82","6,546,017.18","1,084,031,266.33","616,164,544.50","511,280,389.09","186,090,972.93","185,759,707.66","185,926,061.82","186,245,309.86","33,430,245.39","2,942,880.04","4,899,242.16","7,299,719.20","2,988,720.83","50,167,181.60","50,138,621.74","49,953,168.60","50,355,511.17","1,673,561.57","2,112,017.56","2,086,896.03"
应付职工薪酬,"45,403,317.90","42,835,851.57","40,402,372.21","32,582,928.92","22,127,154.01","15,742,222.71","12,732,121.86","30,652,471.19","18,066,460.14","17,995,732.60","18,008,300.87","28,770,969.56","15,597,811.26","15,446,760.00","15,477,738.26","29,777,156.64","15,659,844.15","15,026,877.69","15,255,551.89","30,336,743.22","15,581,410.94","8,853,974.75","8,929,606.49","22,038,593.65","7,767,847.64","7,183,933.37","7,269,497.21","20,210,137.58","7,942,958.65","8,226,591.44","9,206,063.59","19,201,636.57","8,937,690.69","8,395,250.62","10,071,708.44","16,957,537.38","7,999,401.83","8,921,400.08","9,146,851.37","14,138,686.71","7,193,875.50","8,109,989.89","9,110,302.89","12,168,592.80","6,311,819.28","7,106,163.49"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
