科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"370,669,866.58","631,551,859.33","867,043,327.88","1,012,749,731.31","479,021,526.36","571,374,695.26","908,060,727.42","1,171,195,443.66","127,770,917.22","472,365,439.63","761,097,789.31","1,058,943,270.74","115,633,036.04","450,143,572.84","869,443,381.41","1,318,438,940.18","402,828,898.48","1,000,727,474.13","1,544,468,128.64","2,191,331,021.46","638,100,110.03","1,193,045,540.17","1,914,105,768.11","4,147,407,731.04","1,027,226,642.18","2,481,491,756.99","3,340,851,307.60","4,382,463,975.41","511,494,764.06","1,338,370,740.46","2,381,505,373.50","3,261,935,088.58","717,581,554.60","1,404,573,686.37","2,240,718,247.67","3,106,069,392.38","1,079,859,532.63","1,358,324,681.34","2,522,176,534.76","2,359,967,009.35","152,854,350.29","513,960,190.34","880,567,865.84","1,213,597,865.22","363,889,817.09"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53,724.81",,,,,,,"51,583.57",,
支付其他与投资活动有关的现金,,,,,,,,,,,,,"41,657,638.68",,,"114,257,672.01","8,572,439.89","7,951,463.10","7,782,226.39","687,207,619.77","860,000.00","489,917,493.33","490,164,577.19","593,796,628.59","37,293,082.76","75,000.00","231,452.60","265,000.00","77,000.00",,,,,,,,,,,"137,866,889.36",,,,,"45,352,500.00"
收到其他与经营活动有关的现金,"14,247,216.35","8,744,996.39","7,939,587.31","91,658,030.46","5,188,241.79","7,088,094.59","10,253,603.94","11,529,401.03","1,582,745.97","10,110,138.37","12,427,574.37","12,835,283.52","5,440,818.39","11,170,571.03","17,918,467.78","27,643,600.05","39,807,211.61","44,182,335.06","75,261,987.69","40,473,267.64","8,941,543.98","18,415,700.15","655,449,543.73","41,438,398.23","9,038,750.21","29,734,175.06","53,456,538.70","62,221,491.86","33,528,815.06","37,893,961.85","94,884,177.01","24,530,805.47","26,227,005.40","73,805,836.57","134,073,956.29","68,498,064.10","297,237,552.53","33,762,313.98","61,933,544.62","81,805,687.73","20,423,231.45","37,014,882.66","48,532,707.78","110,838,953.03","11,878,550.55"
投资活动现金流出小计,"105,878,560.20","258,974,832.30","535,820,495.75","918,648,238.69","274,985,033.85","789,588,495.49","1,331,259,527.59","2,133,389,903.02","319,609,631.73","806,660,077.03","1,348,052,142.38","2,001,020,997.12","480,265,184.04","929,994,157.97","1,141,927,927.75","1,442,489,457.10","258,348,042.30","867,520,841.23","1,228,701,551.84","1,808,472,462.32","307,532,059.70","805,371,700.99","832,181,313.71","1,041,165,307.42","106,556,663.95","151,979,412.62","185,635,051.27","253,869,377.94","49,565,471.68","70,422,129.98","152,832,877.37","188,085,761.20","23,157,188.17","42,731,876.09","39,955,571.27","54,158,314.72","15,182,025.85","7,988,113.19","234,490,639.02","434,654,541.34","5,291,588.00","17,002,334.88","24,786,327.27","306,129,256.26","53,729,458.48"
经营活动现金流入小计,"384,917,082.93","640,296,855.72","874,982,915.19","1,104,407,761.77","484,209,768.15","578,462,789.85","918,314,331.36","1,182,724,844.69","129,353,663.19","482,475,578.00","773,525,363.68","1,071,778,554.26","121,073,854.43","461,314,143.87","887,361,849.19","1,346,082,540.23","442,636,110.09","1,044,909,809.19","1,619,730,116.33","2,231,804,289.10","647,041,654.01","1,211,461,240.32","2,569,555,311.84","4,188,846,129.27","1,036,265,392.39","2,511,225,932.05","3,394,307,846.30","4,444,685,467.27","545,023,579.12","1,376,264,702.31","2,476,389,550.51","3,286,465,894.05","743,808,560.00","1,478,379,522.94","2,374,792,203.96","3,174,621,181.29","1,377,097,085.16","1,392,086,995.32","2,584,110,079.38","2,441,772,697.08","173,277,581.74","550,975,073.00","929,152,157.19","1,324,436,818.25","375,768,367.64"
投资活动产生的现金流量净额,"-105,878,560.20","-258,959,832.30","-531,580,655.75","-914,407,238.69","-274,985,033.85","-789,348,495.49","-1,331,019,527.59","-2,128,863,696.33","-219,597,302.96","-706,326,193.99","-1,242,594,058.56","-1,898,761,062.77","-448,396,456.47","-837,707,427.28","-1,065,937,377.83","-1,289,795,223.48","-185,327,189.46","-423,682,922.53","-656,594,679.23","-1,075,385,719.14","-194,623,648.73","-112,400,680.41","-1,521,211.78","-680,375,030.03","-98,497,114.55","-143,815,363.22","-70,340,978.49","-68,624,741.78","41,797,024.63","83,856,104.07","521,838,583.26","489,398,666.33","-14,977,004.84","14,392,367.25","19,168,672.07","126,819,701.09","-8,448,115.85","218,060.15","195,954,443.09","-307,209,410.74","39,708,412.00","72,997,665.12","65,213,672.73","-164,944,390.11","-43,729,458.48"
购买商品、接受劳务支付的现金,"174,277,541.11","317,446,420.19","486,251,108.76","601,325,387.60","85,703,430.80","239,078,541.87","405,523,504.19","584,899,602.47","50,953,755.06","197,991,022.10","349,737,671.44","508,869,301.58","64,934,160.82","245,469,934.55","537,396,857.17","973,235,775.51","278,007,537.50","646,904,193.11","1,054,834,107.11","1,570,854,555.55","562,631,095.02","1,028,367,259.41","2,042,752,614.03","3,161,184,162.52","1,070,046,052.97","2,025,111,362.47","2,849,773,746.90","3,941,660,112.07","430,539,965.47","1,158,455,668.44","1,878,173,963.93","2,623,334,495.78","588,166,230.52","1,299,554,531.80","2,138,426,949.12","2,850,973,667.56","836,287,291.30","1,107,225,246.60","2,086,962,884.21","1,765,756,511.64","153,990,294.80","463,743,344.07","784,345,000.41","832,626,475.57","232,803,381.06"
吸收投资收到的现金,"294,000,000.00","244,000,000.00","294,000,000.00","734,400,000.00",,,,,,,,,"1,199,999,991.45","1,199,999,991.45","1,236,134,391.45","1,236,134,391.45",,,,"300,000.00",,"2,580,000.00","2,580,000.00","2,580,000.00","12,600,000.00","12,600,000.00","21,990,000.00","21,990,000.00",,"63,000,000.00","63,000,000.00","63,000,000.00",,,,,,,,"1,943,799,996.25",,,,,
