科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"135,692,434.64","207,825,049.23","207,314,854.62","272,718,500.45","330,737,160.66","194,796,556.36","135,794,478.62","130,457,412.69","158,222,189.84","218,862,389.20","306,382,610.67","379,131,777.99","474,242,343.38","363,808,463.80","362,378,251.79","432,691,275.04","476,115,782.48","340,970,293.66","356,742,398.32","373,871,895.71","323,337,455.94","313,854,704.06","493,070,503.68","328,183,391.44","363,136,217.17","884,291,831.05","519,156,440.31","357,028,125.95","333,691,033.04","434,187,279.70","275,771,716.83","324,758,976.99","272,682,900.10","1,084,110,082.93","367,570,185.75","395,552,872.02","165,474,461.10","442,256,535.26","663,491,001.92","919,787,131.64","970,979,493.19","930,817,968.83","755,575,657.09","1,972,105,865.04","2,016,901,767.27"
短期借款,"201,910,000.00","301,010,000.00","277,650,000.00","273,880,000.00","271,880,000.00","241,720,000.00","235,260,000.00","248,580,000.00","233,010,000.00","213,460,000.00","192,920,000.00","189,920,000.00","189,920,000.00","149,920,000.00","149,910,000.00","149,910,000.00","149,900,000.00","149,900,000.00","153,190,000.00","196,190,000.00","273,690,000.00","263,690,000.00","276,190,000.00","356,190,000.00","356,190,000.00","956,190,000.00","690,690,000.00","334,500,000.00","503,500,000.00","386,500,000.00","466,500,000.00","465,000,000.00","465,605,636.17","265,605,636.17","95,605,636.17","51,024,624.50","297,335,426.66","498,335,426.66","198,335,426.66","198,335,426.66","100,000,000.00","100,000,000.00","1,000,000.00","401,414,700.00","251,414,700.00"
交易性金融资产,,,,,,,"2,945,238.10",,,,,,,,,,,,,,,,,,"70,000,000.00",,,,,,,,,,,,"108,684,479.86","93,326,333.86","108,289,990.36","113,193,493.26","101,806,800.00","91,486,800.00","102,219,600.00","87,874,800.00","77,606,400.00"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"818,452.00","512,195.00","613,679.00",,"222,825.00","36,000.00","250,000.00","200,000.00",,,,,"140,000.00","900,000.00","100,000.00","850,000.00","1,664,000.00","1,530,000.00","1,200,000.00","2,670,000.00","1,500,000.00","2,850,000.00","3,298,520.00","2,948,600.00","2,630,000.00","1,854,000.00","2,813,011.00","1,559,660.00","3,031,956.00","239,844.00","261,900.00","89,222.00","800,870.00","329,914.00","890,599.00","559,987.00","1,069,068.00","398,927.00","308,033.00","2,000,539.00","606,990.00","488,493.00","454,482.00","1,830,149.00","2,730,149.00"
应付票据,"90,931,214.00","80,907,825.00","84,922,066.50","84,775,135.97","96,043,850.97","95,643,860.00","86,000,000.00","87,410,000.00","98,906,756.00","105,700,000.00","116,230,000.00","122,210,000.00","127,040,000.00","131,600,000.00","128,710,000.00","144,650,000.00","153,910,000.00","120,996,000.00","107,026,000.00","143,040,000.00","137,650,000.00","94,343,000.00","106,910,581.51","120,156,108.25","131,849,603.25","140,628,495.00","128,095,000.00","121,670,000.00","142,030,000.00","105,855,816.90","91,855,816.90","83,090,000.00","94,221,270.00","87,010,584.50","67,926,200.50","72,936,886.00","65,960,000.00","52,030,000.00","51,580,000.00","62,510,000.00","75,100,000.00","65,534,482.00","55,350,000.00","66,580,000.00","82,975,540.00"
应收账款,"27,044,467.99","25,313,887.20","33,097,962.14","8,771,961.05","33,395,023.87","29,942,882.34","30,321,911.21","3,407,490.49","8,351,479.78","10,325,907.07","9,615,675.78","31,972,365.22","17,444,290.72","14,598,876.41","16,225,886.73","17,905,750.73","16,764,246.83","18,143,900.36","14,002,454.05","11,061,323.01","16,792,518.79","22,904,895.76","26,056,293.47","10,363,692.15","10,897,585.35","13,856,376.38","16,316,094.91","33,901,397.58","68,798,177.10","49,964,936.94","40,148,193.89","32,364,169.26","47,372,686.30","52,838,661.72","48,530,913.41","36,505,873.01","36,262,221.81","36,839,165.46","35,191,173.00","41,987,380.46","66,779,577.85","41,242,220.97","58,535,963.02","1,096,358,506.93","1,110,997,559.90"
应付账款,"151,794,590.22","154,109,816.53","160,735,855.29","300,844,496.99","266,041,057.51","246,028,429.74","263,593,271.91","228,908,227.37","192,354,849.33","187,504,784.43","197,328,989.94","230,855,341.35","223,843,687.89","177,888,264.89","203,942,016.74","232,067,495.97","225,474,863.36","202,380,090.92","224,675,893.11","224,923,800.67","198,783,845.65","400,526,923.18","325,661,432.17","368,032,003.75","350,796,729.92","346,243,738.96","508,144,974.52","584,985,226.13","533,220,717.33","404,145,376.36","405,481,909.22","480,492,507.96","410,927,906.88","471,547,244.92","366,999,300.29","432,940,178.58","413,188,752.72","404,587,610.87","389,768,562.92","713,299,975.07","407,410,468.56","376,385,899.33","390,551,156.12","1,199,676,767.32","457,313,995.21"
预付款项,"81,468,764.50","98,826,389.74","112,177,418.98","21,486,224.67","45,768,404.55","57,273,801.62","77,182,636.54","17,894,541.51","44,759,506.39","30,580,650.66","29,924,179.65","62,480,668.88","58,651,501.39","16,318,202.39","13,702,195.81","26,190,348.87","21,221,290.77","25,555,844.28","14,567,614.75","37,985,040.74","44,122,798.52","49,829,564.50","42,602,662.00","39,561,113.98","45,105,743.87","37,989,451.93","47,925,836.36","63,594,964.46","73,239,795.98","58,436,297.41","50,586,520.62","31,445,152.54","25,755,199.08","24,022,710.71","24,654,820.72","17,328,817.28","14,418,052.68","15,921,455.22","13,290,400.53","20,589,368.34","16,807,864.11","283,166,772.19","19,040,974.61","589,170,114.87","602,856,719.56"
预收款项,"165,117,713.30","143,465,077.99","233,052,073.22","539,672,190.07","593,418,096.66","585,551,190.50","610,523,877.59","505,047,980.92","538,515,576.39","287,529,308.48","309,534,922.56","568,981,782.59","756,165,172.04","771,068,504.69","976,701,096.57","1,120,042,172.27","1,179,299,185.27","1,210,252,054.44","1,229,515,295.83","1,294,496,255.34","1,296,017,449.10","1,360,442,374.86","1,341,430,446.91","268,365,166.22","252,433,645.81","244,338,599.95","452,271,541.78","464,059,948.01","265,427,860.71","284,700,937.57","403,025,865.81","487,907,383.25","484,064,774.40","516,020,322.60","570,447,930.96","671,625,133.35","604,856,633.96","330,483,390.91","345,501,574.09","128,237,823.42","123,430,893.11","135,320,009.31","136,444,366.61","452,376,176.61","339,102,175.91"
