科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
其他应收款,"14,845,134.44","11,872,243.52","18,116,534.34","30,059,464.77","30,004,693.49","41,620,668.84","36,008,032.00","54,322,350.92","51,344,981.97","80,967,083.65","60,139,588.30","72,985,459.63","83,438,739.70","127,694,320.44","129,037,030.54","157,787,075.35","188,416,190.43","215,908,063.37","229,767,929.85","219,622,522.36","314,244,578.26","293,268,530.20","255,289,608.70","405,530,324.67","343,810,650.78","366,442,720.80","335,274,098.54","348,014,396.64","424,056,220.82","507,084,422.35","528,600,591.43","555,148,497.01","709,661,672.52","554,550,891.60","583,681,240.81"
应付职工薪酬,"65,360,822.65","120,209,536.70","175,597,681.09","108,318,659.29","135,921,183.43","162,899,769.87","329,518,856.00","210,371,827.84","252,723,820.01","298,339,755.69","402,727,034.82","225,657,167.93","250,717,664.82","342,902,720.31","431,980,413.55","184,109,646.10","245,791,858.26","413,068,540.02","505,769,529.55","151,336,989.18","326,295,515.96","512,188,200.39","656,094,975.85","268,073,577.00","479,018,834.76","649,265,144.46","788,069,735.32","213,860,315.45","423,898,092.49","684,725,845.24","1,084,529,374.71","321,750,016.11","595,071,569.87","950,428,923.64","1,391,291,256.90"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"11,359,019.08","4,495,912.44","-12,415,108.51","-6,764,601.06","-31,454,591.49","4,976,525.29","30,985,208.75","-1,786,974.41","53,674,146.07","51,580,632.46","152,733,053.08","63,504,117.36","112,733,979.32","122,816,770.97","81,383,854.93","37,745,636.31","132,579,341.45","119,761,936.49","179,299,604.27","183,920,179.42","160,894,953.74","432,688,132.01","394,514,782.17","405,524,014.74","499,897,008.65","701,115,113.49","822,299,350.08","738,653,656.35","805,957,170.60","870,172,214.03","1,205,675,099.74","1,217,229,924.36","941,095,379.60","974,927,666.86","1,453,515,065.77"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,"38,325.00",,"41,325.00",,,,"41,325.00",,,,,,,,,,,,,,,,,,,,"4,668,652.09",,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"33,255,927.14",,,,"250,000,000.00",,,,,,,,"88,400,000.00",,,,"602,583,483.30","2,239,018.86","2,239,018.86","2,239,018.86","1,006,544,824.36","5,321,375.64","4,402,278.98","4,402,278.98","28,678,121.08","28,678,121.08","24,128,481.48","24,128,481.48","24,128,481.48","24,128,481.48","20,105,831.16","11,709,186.49","92,407,139.16","92,407,139.16","94,857,139.16"
存货,"223,233,592.53","219,387,511.16","392,950,169.45","456,220,456.87","704,118,174.12","780,157,123.54","625,345,392.04","630,981,285.65","720,008,872.72","794,695,575.02","769,097,776.54","819,016,975.83","901,823,206.12","950,486,204.63","1,017,937,356.11","1,227,068,976.15","1,271,437,089.80","1,637,253,482.78","1,428,667,757.02","1,651,245,978.79","2,028,352,538.82","2,443,890,365.83","2,291,934,275.76","2,960,221,199.10","2,801,065,155.17","2,610,347,737.21","2,818,665,737.11","3,197,367,212.81","3,614,090,858.87","4,378,378,995.51","3,825,159,212.28","4,422,171,233.18","4,935,820,439.51","5,440,626,715.72","4,940,332,311.65"
其他应付款,"4,134,889.92","2,160,122.42","2,602,615.88","2,721,974.46","5,738,753.49","3,182,903.60","6,268,889.28","29,076,320.79","6,458,192.38","5,682,068.07","9,052,832.11","24,959,988.40","44,942,322.31","36,593,891.14","38,276,594.29","43,947,903.02","47,936,743.79","64,085,708.38","54,182,467.93","48,403,791.43","48,366,326.03","32,817,059.50","51,569,365.92","45,563,356.91","92,216,497.45","55,284,492.15","159,857,666.08","201,048,261.43","200,951,042.42","244,877,264.69","1,033,169,123.84","379,088,675.56","481,729,216.24","497,695,436.00","401,861,078.67"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66,566,230.12"
一年内到期的非流动负债,,,,,,,"29,000,000.00","29,646,364.12","29,580,168.39","29,028,697.93",,,,,,,,,"3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00",,,,,"586,430,847.08","428,436,033.86","273,928,572.36",,"15,340,813.03",,"714,012,975.36","723,925,366.11","1,546,407,270.89"
其他流动资产,"205,599.74",,,"6,247,990.00","4,875,620.50","3,583,747.00",,,,,,,,,"132,122,410.54","87,484,057.57","41,970,700.02","42,700,704.63","2,380,272,976.18","2,706,019,562.88","3,142,730,872.40","3,343,120,240.79","3,135,369,069.66","1,955,220,859.27","2,082,680,286.43","1,882,600,242.55","2,113,013,249.46","3,190,318,035.01","1,068,880,452.69","908,826,826.00","4,153,992,276.78","738,727,811.37","428,103,172.17","512,032,844.26","3,720,449,532.88"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,"547,853,280.23","547,853,280.23","547,853,280.23","547,853,280.23","518,074,596.90","518,074,596.90","518,074,596.90","518,074,596.90","300,177,750.17","964,716,036.71","853,507,327.55","853,507,327.55","744,583,627.22"
流动资产合计,"814,299,351.01","1,262,095,200.27","1,873,584,822.57","1,831,609,257.64","5,418,943,979.99","5,293,939,918.73","5,985,426,981.22","5,978,828,722.95","6,089,642,848.08","6,448,802,557.52","7,401,148,478.17","7,141,343,192.77","7,287,158,556.31","7,984,213,430.97","8,811,669,995.88","8,063,279,071.32","8,879,836,379.86","9,977,623,573.37","12,389,934,785.55","12,794,344,427.10","14,598,304,287.84","15,289,433,232.26","19,107,886,996.09","19,087,040,761.84","20,516,407,290.61","22,401,146,457.24","26,682,357,025.42","27,335,653,003.71","27,836,724,002.88","32,205,011,569.79","36,523,481,116.06","37,669,852,296.76","36,105,677,044.10","38,491,004,091.88","44,653,309,221.59"
流动负债合计,"327,156,346.79","391,620,130.05","659,103,105.99","436,069,299.04","822,579,585.47","489,547,698.32","895,336,057.88","712,950,334.08","893,038,503.71","965,980,875.14","1,481,168,160.48","932,911,479.51","1,272,107,224.85","1,390,796,302.02","1,895,067,388.99","1,254,583,779.34","2,274,348,075.12","2,343,614,461.77","2,823,042,648.99","2,644,903,051.70","4,804,915,385.37","4,378,962,166.00","6,112,129,699.24","4,808,802,298.04","6,460,741,628.27","7,081,350,621.16","10,274,403,746.88","7,521,730,093.39","9,117,755,907.58","10,839,806,889.60","12,115,909,818.05","11,802,127,530.47","12,798,481,874.04","12,619,167,494.52","17,201,490,579.76"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,"604,313.00","604,313.00","604,313.00","604,313.00","604,313.00","56,033,513.00","56,033,513.00","56,033,513.00","56,043,513.00","283,836,013.00","283,836,013.00","283,836,013.00","287,466,813.00","287,466,813.00"
长期借款,,,"29,000,000.00","29,000,000.00","29,000,000.00","29,000,000.00",,,,,"3,000,000.00",,,,,,,,,,,,"244,760,000.00","598,016,344.18","1,139,019,008.08","1,185,167,759.77","675,753,935.00","52,368,335.00","501,722,274.08","759,028,249.48","1,722,207,584.33","1,844,041,516.86","1,319,408,175.80","1,310,990,200.58","490,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,"300,000,000.00","816,500,000.00","895,000,000.00","595,000,000.00",,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,932,480,000.00","2,950,000,000.00","2,995,200,000.00","2,954,449,528.77","2,948,840,000.00","3,099,840,000.00","3,129,320,000.00","3,120,920,000.00"
长期应收款,,,,,,,,,"580,773.00","4,904,743.91","108,358,941.87","143,931,496.96","154,901,113.50","162,853,171.81","171,730,217.03","175,724,911.06","178,206,756.09","174,757,723.60","93,787,282.94","75,750,570.51","94,880,103.59","92,320,751.24","87,321,837.17","77,627,950.44","67,612,196.60","64,409,309.10","105,903,265.79","106,359,155.97","108,518,120.86","84,835,230.74","251,588,919.15","187,671,161.29","171,142,345.99","134,283,654.33","23,375,680.61"
长期应付款,,,,,,,,,,,,"3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00",,,,,"3,000,000.00","3,000,000.00","3,000,000.00","7,000,000.00","7,000,000.00","117,000,000.00","167,000,000.00","197,000,000.00","7,000,000.00","7,000,000.00","7,000,000.00","5,613,544.53","2,437,038.62"
长期股权投资,,"16,197,844.17","10,664,509.92","10,664,509.92","10,164,536.99","10,164,536.99","14,009,211.65","604,313.00","604,313.00","604,313.00","604,313.00","604,313.00","1,661,600.83","1,661,600.83","1,462,726.94","1,368,501.12","1,248,159.28","1,092,280.75","1,008,054.30","1,008,054.30","655,392.89","51,079.89",,,,,,,,,"35,000,000.00","80,000,000.00","129,122,297.95","124,385,439.21","130,474,733.58"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,"6,345,725.77","10,451,585.74","10,451,585.74","11,552,796.22","11,552,796.22","11,552,796.22","11,552,796.22","12,067,323.39","12,067,323.39","18,376,834.82","18,376,834.82","21,527,332.51","21,527,332.51","20,007,279.35","20,007,279.35","22,751,614.10","22,751,614.10","31,312,202.20","31,312,202.20","36,505,747.32","36,505,747.32","36,661,164.79","36,661,164.79","41,154,924.06","44,562,972.02","61,833,874.59","62,995,593.66","61,203,605.84","63,995,014.81","41,933,212.54","42,391,073.57","46,550,937.15","47,757,207.79","63,068,638.49"
固定资产,"40,496,003.59","51,360,938.35","197,635,028.02","209,498,584.12","238,848,101.27","255,070,332.39","290,756,203.34","292,021,026.57","497,006,403.68","528,454,615.26","588,574,983.90","598,035,610.60","631,173,818.41","640,181,860.85","649,280,702.10","653,767,245.27","673,717,872.14","714,578,555.83","735,711,230.71","733,675,175.30","1,372,648,274.23","1,435,866,972.59","1,500,415,628.08","1,655,924,515.19","1,665,303,881.10","1,696,801,463.40","1,887,240,766.08","1,925,449,124.73","2,685,927,175.24","2,705,660,579.72","2,853,743,612.67","2,850,265,592.73","2,945,144,484.51","2,928,515,602.53","3,024,025,496.31"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,,"4,663,279.56","70,255,531.55","82,440,428.93","93,873,467.00","141,753,467.65","167,678,668.21","196,257,615.88","17,162,532.50","20,874,502.64","46,351,735.48","62,289,896.24","95,772,517.43","95,645,474.02","147,935,272.83","171,502,954.45","194,549,536.51","226,539,062.72","294,633,266.23","337,147,970.10","11,537,385.84","31,393,462.45","28,956,418.82","23,745,646.71","223,197,078.65","473,205,035.17","844,631,051.21","987,900,341.81","333,697,399.01","457,513,495.38","316,482,522.36","506,796,148.71","764,850,814.58","1,205,329,627.29","1,436,319,118.30"
其他非流动负债,,"2,000,000.00","1,200,000.00","1,200,000.00","1,200,000.00","1,200,000.00",,,,,,,,,,,"6,385,000.00","12,770,000.00","12,770,000.00","19,366,000.00","12,770,000.00","12,770,000.00","14,812,900.00",,,,,,,,,,,,
工程物资,,,,,,,,,,,"660,459.00","660,459.00","660,459.00","660,459.00","214,718.00","214,718.00","214,718.00","214,718.00",,,,,,,,,,"1,299,246.00",,,,,,,
非流动负债合计,,"8,345,725.77","40,651,585.74","40,651,585.74","41,752,796.22","41,752,796.22","11,552,796.22","11,552,796.22","12,067,323.39","12,067,323.39","21,376,834.82","21,376,834.82","24,527,332.51","24,527,332.51","23,007,279.35","23,007,279.35","32,136,614.10","38,521,614.10","44,082,202.20","50,678,202.20","49,275,747.32","49,275,747.32","299,234,064.79","652,490,408.97","1,202,246,832.14","1,236,730,731.79","744,587,809.59","3,164,843,928.66","3,679,925,879.92","4,015,223,264.29","4,736,424,071.63","4,855,843,812.01","4,489,617,015.01","4,514,787,052.35","3,765,351,448.76"
固定资产清理,,,,"11,584.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"327,156,346.79","399,965,855.82","699,754,691.73","476,720,884.78","864,332,381.69","531,300,494.54","906,888,854.10","724,503,130.30","905,105,827.10","978,048,198.53","1,502,544,995.30","954,288,314.33","1,296,634,557.36","1,415,323,634.53","1,918,074,668.34","1,277,591,058.69","2,306,484,689.22","2,382,136,075.87","2,867,124,851.19","2,695,581,253.90","4,854,191,132.69","4,428,237,913.32","6,411,363,764.03","5,461,292,707.01","7,662,988,460.41","8,318,081,352.95","11,018,991,556.47","10,686,574,022.05","12,797,681,787.50","14,855,030,153.89","16,852,333,889.68","16,657,971,342.48","17,288,098,889.05","17,133,954,546.87","20,966,842,028.52"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"140,000,000.00","450,000,000.00","450,000,000.00","450,000,000.00","500,000,000.00","500,000,000.00","500,000,000.00","500,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","2,000,000,000.00","2,008,611,611.00","2,008,611,611.00","2,008,611,611.00","2,008,611,611.00","4,017,223,222.00","4,017,223,222.00","4,017,223,222.00","4,017,223,222.00","4,017,223,222.00","4,069,128,026.00","4,069,128,026.00","4,069,128,026.00","4,069,128,026.00","4,068,772,253.00","4,068,772,253.00","6,103,158,379.00","6,103,158,379.00","6,102,706,885.00","6,155,033,743.00","9,228,865,114.00","9,228,865,114.00","9,228,865,114.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"799,940.86","36,076,243.78","36,526,243.78","36,526,243.78","3,324,047,293.78","3,324,047,293.78","3,328,547,293.78","3,328,547,293.78","2,828,547,293.78","2,815,879,403.73","2,815,879,403.73","2,815,879,403.73","1,815,879,403.73","1,898,981,449.88","1,917,940,549.39","1,917,940,549.39","1,946,379,198.66","942,073,393.16","970,512,042.43","970,512,042.43","994,575,514.89","1,006,607,251.12","1,480,046,325.41","1,522,825,634.53","1,563,278,778.53","1,598,822,832.70","1,639,607,652.22","1,674,323,161.66","897,471,809.46","1,029,955,856.86","1,045,440,853.66","1,701,969,180.16","1,722,277,484.29","1,770,445,386.63","1,819,397,715.63"
无形资产,"1,221,062.22","22,351,108.76","24,866,285.79","25,698,926.91","32,019,268.39","42,585,812.14","45,173,717.78","49,139,918.53","49,937,539.14","49,776,499.78","49,180,344.65","49,270,435.13","50,822,274.66","58,320,785.29","56,735,710.84","55,977,040.28","54,728,596.60","54,276,012.12","53,117,713.95","90,988,886.03","89,187,023.04","94,404,007.97","96,550,166.58","137,533,246.97","244,927,896.76","252,637,691.23","343,200,704.36","346,461,835.57","344,833,385.04","410,555,899.19","410,256,469.09","407,172,194.65","412,552,471.29","409,074,338.20","429,160,982.63"
盈余公积,"69,323,027.49","48,597,174.30","121,702,084.61","121,702,084.61","121,702,084.61","121,702,084.61","230,777,710.65","230,777,710.65","230,777,710.65","230,777,710.65","386,184,508.94","386,184,508.94","383,503,419.02","383,503,419.02","596,927,870.97","596,927,870.97","596,927,870.97","596,927,870.97","891,846,359.50","891,846,359.50","891,846,359.50","891,846,359.50","1,339,597,584.02","1,339,597,584.02","1,339,597,584.02","1,339,597,584.02","1,895,061,004.09","1,895,061,004.09","1,895,061,004.09","1,895,061,004.09","2,615,437,822.15","2,615,437,822.15","2,615,437,822.15","2,615,437,822.15","3,483,742,918.53"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,"547,853,280.23","547,853,280.23","547,853,280.23","547,853,280.23","518,074,596.90","518,074,596.90","518,074,596.90","518,074,596.90","300,177,750.17","964,716,036.71","853,507,327.55","853,507,327.55","744,583,627.22"
商誉,"2,250,467.43",,,"67,349.64","67,349.64","67,349.64","67,349.64","70,563,394.07","69,693,394.07","69,693,394.07","69,693,394.07","69,693,394.07","131,016,265.70","131,016,265.70","131,016,265.70","143,420,026.67","143,420,026.67","123,118,922.78","117,860,200.59","117,860,200.59","117,860,200.59","117,860,200.59","117,860,200.59","117,860,200.59","117,860,200.59","117,860,200.59","117,860,200.59","117,872,774.01","248,364,401.47","248,364,401.47","248,364,401.47","248,364,401.47","248,364,401.47","248,364,401.47","248,964,102.97"
未分配利润,"333,748,511.96","435,073,161.52","887,545,377.42","1,092,521,401.18","1,011,360,217.85","1,292,991,284.85","1,580,274,070.61","1,841,028,945.62","1,807,471,931.27","2,149,260,623.29","2,605,880,240.30","2,953,399,543.47","2,911,639,032.72","3,419,930,258.73","4,132,010,012.82","4,582,441,955.83","4,515,119,505.06","4,285,282,659.61","5,296,850,768.39","5,983,484,016.47","5,812,146,360.71","7,001,346,382.59","8,510,162,428.31","9,554,804,328.36","9,089,032,952.64","10,652,498,019.36","12,196,097,444.07","13,339,712,843.90","10,774,975,734.15","13,018,086,804.05","14,866,457,856.65","16,332,953,838.64","11,343,452,975.38","14,204,721,105.21","16,598,328,692.63"
长期待摊费用,,,,,,,,,,,,,,,"745,110.92","551,149.23","413,362.23","275,575.23",,"311,044.70",,,,,,,,,,,,,,,
少数股东权益,"910,805.57",,"1,665,493.51","2,126,649.23","2,267,047.34","3,070,285.19","2,229,648.27","8,368,973.71","10,745,353.28","6,823,369.47","4,453,584.74","5,663,750.68","12,893,115.93","15,431,886.80","14,707,175.18","16,154,952.19","19,633,180.38","17,472,436.69","26,051,336.58","30,399,122.54","35,814,642.12","37,130,660.80","36,912,881.21","35,447,668.44","44,377,961.21","45,459,740.03","43,647,140.92","44,334,482.72","53,262,581.20","155,151,157.60","198,039,035.07","196,600,597.85","192,949,349.29","245,329,478.66","246,048,563.87"
递延所得税资产,"13,600,712.78","12,850,861.26","20,070,980.80","20,070,980.80","30,361,708.13","30,361,708.13","46,230,589.23","46,695,410.37","60,162,605.93","60,162,605.93","52,080,657.85","52,080,657.85","68,631,644.45","68,631,644.45","37,763,183.47","36,640,332.42","74,663,257.94","74,636,234.55","63,674,762.85","63,674,762.85","81,692,060.60","81,730,330.00","96,083,495.82","96,083,495.82","134,620,084.93","134,739,133.13","261,215,909.72","261,215,909.72","326,237,119.95","326,336,511.65","375,255,076.61","375,255,076.61","434,325,165.58","444,377,346.59","479,070,649.49"
外币报表折算价差,"-71,035.64","-193,203.05","-116,732.40","464,358.38","569,386.14","831,682.70","625,143.66","884,347.31","2,142,293.32","2,483,926.44","1,710,574.98","2,493,934.47","1,248,721.53","1,402,432.96","1,214,352.01","610,287.75","680,070.03","-688,803.35","1,919,454.10","2,395,064.49","-6,646,699.44","-7,541,988.65",,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,"280,932,336.00","281,332,336.00","297,837,460.00","298,314,196.00","321,800,737.07","376,679,989.85","232,385,803.85","231,185,450.69","254,841,255.14","221,453,440.81","231,861,158.14","312,821,179.80","18,000,000.00","18,000,000.00","18,000,000.00",,"40,999,684.42","48,606,165.23","29,919,422.70","31,607,418.00","858,796,668.13"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"57,568,246.02","107,424,032.10","323,492,336.08","348,452,364.32","405,334,431.42","480,003,206.94","563,915,739.85","655,281,678.42","695,147,561.32","734,470,674.59","915,504,829.82","976,566,262.85","1,134,639,693.98","1,158,971,261.95","1,777,816,243.83","2,336,999,214.50","2,513,999,745.46","2,262,803,281.58","1,681,593,248.64","1,797,096,654.23","2,000,846,244.63","2,085,416,568.42","2,182,633,315.20","2,330,832,809.53","2,685,986,809.77","3,053,078,325.42","3,634,085,410.75","3,820,591,900.81","4,121,611,114.57","4,289,309,631.15","4,815,526,698.77","4,987,966,753.69","5,419,257,417.07","5,813,404,640.62","6,917,654,245.02"
所有者权益(或股东权益)合计,"544,711,250.24","969,553,376.55","1,497,322,466.92","1,703,340,737.18","4,959,946,029.72","5,242,642,631.13","5,642,453,866.97","5,909,607,271.07","5,879,684,582.30","6,205,225,033.58","6,814,108,312.69","7,163,621,141.29","7,125,163,692.93","7,727,861,058.39","8,671,411,571.37","9,122,687,227.13","9,087,351,436.10","9,858,290,779.08","11,204,403,183.00","11,895,859,827.43","11,744,959,399.78","12,946,611,887.36","14,879,156,547.26","15,956,580,864.36","15,539,405,639.97","17,136,143,429.71","19,297,450,879.70","20,469,670,882.47","19,160,653,329.95","21,639,291,047.05","24,486,673,925.15","25,999,847,707.97","24,236,835,572.12","27,170,454,185.63","30,604,121,438.09"
资产总计,"871,867,597.03","1,369,519,232.37","2,197,077,158.65","2,180,061,621.96","5,824,278,411.41","5,773,943,125.67","6,549,342,721.07","6,634,110,401.37","6,784,790,409.40","7,183,273,232.11","8,316,653,307.99","8,117,909,455.62","8,421,798,250.29","9,143,184,692.92","10,589,486,239.71","10,400,278,285.82","11,393,836,125.32","12,240,426,854.95","14,071,528,034.19","14,591,441,081.33","16,599,150,532.47","17,374,849,800.68","21,290,520,311.29","21,417,873,571.37","23,202,394,100.38","25,454,224,782.66","30,316,442,436.17","31,156,244,904.52","31,958,335,117.45","36,494,321,200.94","41,339,007,814.83","42,657,819,050.45","41,524,934,461.17","44,304,408,732.50","51,570,963,466.61"
负债和所有者(或股东权益)合计,"871,867,597.03","1,369,519,232.37","2,197,077,158.65","2,180,061,621.96","5,824,278,411.41","5,773,943,125.67","6,549,342,721.07","6,634,110,401.37","6,784,790,409.40","7,183,273,232.11","8,316,653,307.99","8,117,909,455.62","8,421,798,250.29","9,143,184,692.92","10,589,486,239.71","10,400,278,285.82","11,393,836,125.32","12,240,426,854.95","14,071,528,034.19","14,591,441,081.33","16,599,150,532.47","17,374,849,800.68","21,290,520,311.29","21,417,873,571.37","23,202,394,100.38","25,454,224,782.66","30,316,442,436.17","31,156,244,904.52","31,958,335,117.45","36,494,321,200.94","41,339,007,814.83","42,657,819,050.45","41,524,934,461.17","44,304,408,732.50","51,570,963,466.61"
