科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
无形资产,"46,017,452.71","115,383,875.28","112,870,404.71","96,344,510.39","95,292,167.03","89,952,156.93","94,225,895.51","93,686,572.25","117,853,157.18","117,317,958.92","116,782,760.66","153,956,435.00","161,415,810.85","160,640,495.23","159,676,741.84","158,612,077.64","157,177,538.18","156,247,569.59","155,345,289.18","154,304,601.21","193,607,873.34","192,600,250.30","191,382,350.26","174,864,533.99","190,689,798.56","184,723,818.79","188,400,524.91","182,437,335.85","186,241,277.13","180,074,796.96","183,988,338.93","177,761,647.38","181,614,977.97","175,174,320.92","179,301,828.39","172,861,171.34","176,980,127.44","170,315,360.48"
盈余公积,"51,989,289.07","5,020,443.16","16,472,731.69","16,472,731.69","27,396,011.18","27,396,011.18","27,396,011.18","27,396,011.18","35,823,801.88","35,823,801.88","35,823,801.88","35,823,801.88","40,654,583.39","40,654,583.39","40,654,583.39","40,654,583.39","40,654,583.39","40,654,583.39","40,654,583.39","40,654,583.39","40,654,583.39","40,654,583.39","40,654,583.39","40,654,583.39","58,602,730.96","58,602,730.96","58,602,730.96","58,602,730.96","66,918,731.43","66,918,731.43","66,918,731.43","66,918,731.43","72,484,713.63","72,484,713.63","72,484,713.63","72,484,713.63","75,152,600.18","75,152,600.18"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,"23,025,189.87","23,025,189.87","23,025,189.87","23,025,189.87","23,025,189.87","23,025,189.87","23,025,189.87","23,025,189.87","23,025,189.87","23,025,189.87","23,025,189.87","23,025,189.87","23,025,189.87","23,025,189.87","23,025,189.87","23,025,189.87","23,025,189.87","23,025,189.87","23,025,189.87","23,025,189.87","23,025,189.87","23,025,189.87","23,025,189.87","23,025,189.87","23,025,189.87","23,025,189.87","23,025,189.87","23,025,189.87",,,,,,,,,,
未分配利润,"233,464,679.83","120,423,293.04","296,651,420.63","356,515,008.24","381,608,773.61","439,317,742.79","401,095,583.42","412,659,076.69","419,149,525.91","453,327,572.78","415,687,980.49","427,551,255.24","442,669,194.34","461,108,802.40","444,683,865.69","457,181,691.81","393,606,649.40","425,608,458.85","451,149,682.31","474,795,988.07","423,490,706.50","454,325,383.94","427,231,968.21","439,745,888.96","535,923,449.92","564,350,187.37","520,207,939.96","526,737,486.98","523,978,577.58","542,044,956.11","521,680,431.31","528,931,939.36","522,810,834.14","514,150,150.57","496,187,674.78","498,527,201.08","486,271,724.04","516,300,030.68"
长期待摊费用,,"500,773.32","483,893.30","475,453.28","467,013.26","462,793.25","458,573.24","454,353.23","450,133.22","445,913.21","441,693.20","437,473.19","433,253.18","430,439.84","424,813.16","420,593.15","416,373.14","412,153.13","407,933.12","403,713.11","825,989.23","819,567.01","813,144.79","806,722.57","800,300.35","793,878.13","787,455.91","781,033.69","774,611.47","768,189.25","761,767.03","755,344.81","748,922.59","742,500.37","736,078.15","729,655.93","723,233.71","716,811.49"
少数股东权益,"75,550,002.35","90,684,736.01","111,607,760.93","118,191,632.77","133,397,601.32","142,840,252.85","138,711,163.21","138,679,742.76","130,315,911.58","130,529,452.40","124,517,710.68","122,973,180.56","132,072,936.92","133,073,321.36","131,868,694.70","130,101,290.22","129,583,619.54","126,249,171.38","129,713,389.99","127,267,610.47","130,898,537.02","129,643,413.12","125,391,324.04","123,075,926.25","114,070,351.57","113,866,619.57","111,053,183.55","108,606,619.27","107,180,019.42","105,046,118.34","102,380,896.22","100,813,571.44","101,391,880.41","95,935,254.33","93,519,699.19","92,577,807.32","92,230,329.26","92,996,713.13"
递延所得税资产,"24,254,317.61","19,334,453.51","18,045,262.07","13,948,964.70","15,408,724.72","15,570,440.98","21,186,716.06","21,102,682.18","19,976,241.89","19,443,601.50","18,436,488.02","18,384,842.69","22,213,036.47","21,573,105.37","16,592,059.79","16,541,639.46","29,651,451.69","24,705,119.73","23,121,502.15","24,556,569.33","38,745,894.14","35,549,991.89","34,977,389.60","35,475,103.24","37,417,642.47","37,417,642.47","34,427,038.28","33,955,887.80","34,685,313.09","34,685,313.09","34,268,897.14","31,257,438.21","33,478,849.51","29,523,847.02","33,954,453.03","29,579,961.01","37,376,309.92","32,731,985.48"
外币报表折算价差,"6,492,378.64","8,592,353.44","-1,241.99",,"1,725.12",,"1,725.12","1,725.12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,"250,000,000.00","250,000,000.00","250,000,000.00","250,000,000.00",,,,,"48,848,341.17","50,460,878.33","45,069,642.80","43,239,042.89","15,209,657.54","12,788,682.13","19,691,104.87","17,891,604.60","9,374,869.43","25,397,020.24","10,091,093.40","17,081,944.60","4,971,915.28","18,929,631.64","2,616,896.14","20,073,627.18","3,397,723.05","3,128,812.54","7,218,031.81","4,405,312.54","6,003,334.92","7,493,368.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"306,524,686.96","443,924,160.27","473,990,876.64","460,269,018.55","450,180,782.40","444,103,812.82","456,094,933.28","479,272,160.01","790,001,285.46","815,028,809.86","862,799,636.53","938,683,880.10","779,749,487.98","807,523,208.07","821,704,947.77","839,705,777.56","954,024,437.36","932,184,685.63","958,313,972.85","982,154,818.69","1,033,205,469.85","1,032,074,573.05","1,015,159,305.44","946,789,545.53","1,006,288,688.07","1,032,431,066.70","983,253,300.20","989,891,980.29","961,400,837.31","960,494,298.67","938,410,041.09","942,748,240.87","934,988,296.09","928,909,280.89","935,483,946.17","915,924,373.32","932,600,193.11","918,479,660.04"
