科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"53,930,164.52","91,157,240.36","79,128,467.88","61,208,433.11","80,984,602.72","82,247,358.50","100,791,749.60","103,023,437.38","159,729,679.37","186,944,728.61","144,020,388.09","100,377,753.63","139,442,940.57","159,500,639.05","181,637,543.16","161,341,705.81","101,319,161.28","1,149,621,357.29","752,431,887.31","679,114,898.55","574,027,490.75","638,922,128.54","472,433,378.55","388,783,925.90","308,628,147.62","431,062,804.21","488,786,461.36","386,794,089.68","377,348,032.90","329,432,867.38","336,858,397.70","273,583,269.18","311,888,482.15","207,596,135.47","270,744,667.84","272,420,616.96","263,525,531.86","216,485,492.67","234,542,692.69","203,969,248.44","184,056,919.75","223,824,655.47","163,489,842.98","242,952,581.29","166,998,117.37"
短期借款,"164,000,000.00","64,000,000.00","54,000,000.00","44,000,000.00","70,000,000.00","166,000,000.00","166,000,000.00","166,000,000.00","196,000,000.00","156,000,000.00","124,658,000.00","123,262,800.00","154,213,000.00","160,118,632.00","150,561,235.84","150,643,870.00","97,324,840.00","118,388,126.41","182,128,068.00","188,597,314.75","184,177,200.00","201,023,984.34","153,704,063.79","130,747,552.61","165,742,729.44","415,596,671.21","759,642,794.12","711,135,603.68","715,577,884.86","689,389,797.66","746,914,260.83","726,909,180.00","773,127,509.68","782,684,047.31","514,009,338.20","551,329,001.78","507,766,968.85","516,491,167.85","480,257,455.24","429,830,415.24","315,506,866.15","380,763,100.31","329,233,199.19","273,569,745.96","397,423,106.64"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"1,737,759.24","6,524,597.72","8,257,440.00","6,770,359.52","3,945,222.78","2,630,730.00","4,115,560.00","5,556,555.00","6,938,863.24","6,206,455.20","11,922,100.21","7,348,305.43","4,307,137.69","8,010,399.50","9,584,583.80","6,626,851.30","1,281,803.10","15,727,879.65","23,770,853.90","37,915,583.97","43,558,058.80","35,732,723.75","28,335,804.57","62,133,878.69","49,891,965.20","37,285,976.43","52,934,716.21","102,748,380.58","89,034,734.32","60,977,990.90","66,525,843.92","178,509,543.19","131,139,967.83","89,645,699.22","74,910,728.93","132,269,251.90","105,785,312.00","48,105,886.00","50,309,230.44","142,317,509.00","88,850,709.28","35,664,190.95","18,679,833.60","39,732,809.50","29,311,878.71"
应付票据,"30,254,697.66","32,120,103.34","25,853,323.89","31,421,360.70","37,688,255.01","51,246,489.32","77,738,976.00","92,742,331.00","108,726,735.00","117,960,905.45","105,915,964.49","104,186,172.04","81,787,136.82","78,332,854.42","118,629,189.03","127,372,724.05","126,628,539.01","172,006,298.43","195,906,661.60","186,722,297.47","159,037,624.89","186,234,770.41","183,463,167.70","217,480,710.99","183,732,487.54","166,548,928.86","155,629,090.07","158,721,239.92","148,285,983.30","151,161,715.11","165,605,852.22","223,878,422.44","272,711,280.26","309,296,781.05","297,462,785.71","309,228,340.35","341,620,012.81","296,545,688.01","300,319,058.07","340,190,117.02","413,998,269.26","403,000,838.23","379,262,623.71","287,850,090.52","294,998,650.19"
应收账款,"169,746,024.12","161,575,248.00","170,508,130.40","170,611,270.43","172,331,723.17","164,792,394.01","179,319,927.82","171,523,656.09","136,272,482.60","195,101,889.09","184,204,124.27","185,910,378.00","158,443,996.47","167,969,524.92","173,443,407.83","178,329,483.24","214,447,766.55","381,799,247.35","341,231,771.72","263,978,548.93","254,234,670.70","365,869,491.26","339,889,919.95","347,602,889.43","385,201,336.85","444,030,005.37","649,910,801.26","554,094,945.85","572,546,223.11","608,230,399.04","632,006,044.50","573,419,035.45","593,919,116.00","685,772,035.70","774,755,605.79","679,479,319.07","690,222,179.45","744,650,569.88","753,020,431.07","801,606,723.87","715,520,286.13","817,826,069.33","780,676,768.02","757,025,659.00","699,660,006.55"
应付账款,"89,674,264.08","109,564,520.96","118,582,039.02","182,094,768.81","183,010,932.30","196,020,769.30","223,890,897.98","228,326,687.04","226,888,078.92","244,433,607.98","238,075,538.66","335,526,357.15","318,522,143.50","296,123,087.26","303,349,555.07","433,137,259.73","448,256,488.90","530,194,616.88","436,258,300.84","448,140,957.63","447,696,462.91","488,377,765.82","489,029,636.19","489,530,203.51","557,560,091.45","638,732,154.96","610,165,399.59","584,150,365.36","591,936,543.84","585,212,840.96","583,852,499.42","612,764,349.35","618,523,346.36","653,878,467.01","676,235,533.81","711,715,675.54","696,905,200.25","801,891,767.96","865,478,663.56","965,020,996.00","983,802,579.55","1,023,774,608.87","1,123,543,510.69","1,117,004,378.47","1,086,798,830.71"
预付款项,"18,038,859.61","17,838,479.72","19,995,286.82","8,241,164.92","11,591,146.57","15,967,198.35","41,306,491.29","31,073,287.41","28,572,435.08","11,684,196.39","14,538,266.36","12,403,939.62","24,241,757.81","22,109,242.91","17,577,987.20","22,086,085.69","27,474,868.96","54,384,585.03","28,984,362.48","40,351,791.01","33,371,705.74","60,148,235.61","78,346,788.27","72,258,516.35","75,172,026.41","73,532,408.90","121,217,869.64","65,917,408.25","61,273,761.87","55,049,302.51","77,121,090.93","93,982,517.74","122,646,025.44","152,218,404.56","144,896,832.15","112,058,561.80","121,965,587.51","93,641,396.10","128,537,984.27","61,127,959.45","71,653,522.82","65,512,804.95","70,825,925.02","61,694,137.46","80,473,123.11"
预收款项,"1,478,886.58","1,626,081.20","2,540,506.47","5,195,945.06","5,266,248.12","18,746,626.32","67,817,051.01","11,769,782.28","36,127,693.38","67,897,170.84","56,381,209.15","63,226,765.52","77,325,356.71","55,064,657.71","97,400,840.59","13,951,825.11","24,033,143.85","24,310,681.88","25,208,022.84","8,540,798.57","13,170,008.23","16,299,338.03","20,522,611.45","13,755,330.94","11,046,352.07","15,512,978.62","11,882,987.68","16,318,036.46","12,619,757.39","15,214,204.59","10,353,168.93","4,092,957.66","6,312,883.28","34,321,452.08","16,198,355.71","30,594,564.43","42,419,691.40","13,300,538.13","11,962,113.74","7,882,093.89","13,400,545.66","21,653,578.51","16,914,783.80","36,471,113.43","44,607,545.80"
