科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"140,724,914.92","113,027,325.46","100,586,932.23","296,383,977.72","232,270,820.35","169,182,935.10","167,856,262.16","245,478,206.94","278,747,570.66","279,314,939.10","260,817,032.76","316,687,976.12","253,126,387.15","237,637,305.96","212,972,116.13","290,458,810.69","251,448,831.02","176,330,719.66","161,220,332.29","202,108,271.18","136,243,818.92","150,630,139.48","118,154,681.80","167,658,220.93","211,310,131.08","109,386,400.11","114,140,192.81","218,078,826.54","151,358,611.67","156,732,297.69","57,756,968.43","148,596,135.07","88,415,001.29","56,832,831.53","80,285,608.11","118,294,392.00","110,623,947.62","126,173,209.52","155,009,645.74","551,730,606.28","540,339,533.35","509,006,414.72","659,411,919.00","816,821,753.11"
短期借款,"200,000,000.00","332,980,000.00","392,665,000.00","395,318,185.67","373,607,993.40","407,070,448.63","599,810,476.58","238,363,979.84","294,190,757.28","282,005,427.68","332,833,564.10","433,716,101.99","411,816,698.03","474,476,293.67","324,989,332.50","219,123,125.56","280,277,809.78","226,538,836.86","261,455,579.05","401,903,584.14","347,464,436.77","359,880,437.56","401,025,631.27","407,664,718.77","526,173,044.20","408,006,855.76","477,736,411.50","482,860,220.19","424,446,865.47","496,418,719.54","332,632,373.96","366,681,340.36","318,641,038.64","295,152,968.31","244,200,000.00","265,814,727.54","45,000,000.00","87,000,000.00","87,000,000.00","87,000,000.00","87,000,000.00","87,000,000.00","87,000,000.00","50,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"3,298,503.48","103,762,310.30","218,947,861.81","243,869,814.83","223,677,993.40","268,551,293.63","439,340,992.55","6,365,951.00","8,924,200.00","2,484,497.00","24,329,950.00","27,893,000.00","97,000.00","26,364,356.53","4,023,871.01","8,635,040.00","6,050,449.27","2,615,000.00","5,561,497.70","966,000.00","2,977,553.63","50,000.00","10,873,037.07","7,607,862.09","5,022,944.00","2,889,694.24","5,270,765.24","25,222,262.43","9,339,600.08","5,398,942.85","6,519,400.00","11,954,868.05","9,407,200.00","18,710,371.35","15,199,805.54","5,860,556.40","1,575,500.00","11,767,963.56","10,324,656.50","23,141,753.60","2,232,634.80","35,055,203.22","41,504,187.13","5,962,870.00"
应付票据,"165,179,825.72","119,540,000.00","96,400,000.00","71,780,000.00","5,500,000.00","138,990,528.75","145,358,162.05","169,223,703.72","177,447,261.48","146,692,075.06","173,617,973.34","233,554,973.34","113,427,210.57","111,493,600.00","203,364,853.42","238,291,829.81","87,590,705.68","29,834,135.56","15,724,643.58","6,592,013.12","20,000,000.00","47,379,071.71","33,971,084.83","37,377,421.86","76,330,073.00","41,820,962.71","9,931,932.59","20,000,000.00","40,049,760.06","64,981,692.65","126,383,398.83","138,208,955.83","118,931,145.83","132,862,662.49","127,135,149.98","139,000,180.99",,,,,,,,"14,255,390.15"
应收账款,"513,453,313.46","541,978,210.36","568,248,000.05","676,149,354.70","569,108,363.16","544,816,917.49","457,325,438.53","559,763,146.96","523,803,558.06","419,094,623.29","439,489,999.98","434,714,440.57","413,014,949.78","369,434,578.67","354,307,610.92","334,675,680.16","270,222,943.53","353,593,965.10","390,561,146.05","310,811,579.43","337,156,018.43","386,699,154.02","341,767,655.04","154,834,920.06","185,982,019.03","156,575,781.34","182,496,068.62","230,219,709.45","207,443,404.63","249,763,307.58","297,881,453.36","194,987,046.33","232,764,612.11","252,717,213.41","175,719,868.74","121,574,450.07","76,059,885.05","87,675,369.92","75,104,821.13","46,309,153.28","95,379,325.06","94,852,765.54","102,781,540.36","263,480,432.16"
应付账款,"626,444,589.90","573,860,709.01","678,401,640.61","988,008,952.64","660,729,940.72","459,866,155.58","243,988,267.10","278,869,207.11","279,983,142.93","197,174,962.25","328,905,684.37","136,158,469.89","188,204,311.37","139,585,709.92","164,729,145.68","274,125,460.24","226,691,291.69","315,541,836.80","325,155,014.27","99,239,207.65","106,696,319.45","110,846,923.14","67,711,284.20","51,823,563.29","37,613,400.00","10,426,632.13","1,355,373.88","99,661,950.42","51,005,790.74","99,889,851.63","74,076,258.00","59,927,092.44","113,168,504.11","128,217,378.57","82,959,309.71","63,316,838.53","90,458,680.21","71,534,101.95","73,535,565.06","44,115,791.79","43,049,070.67","58,870,689.21","79,442,148.07","137,467,474.32"
预付款项,"49,269,773.56","58,781,057.79","59,533,889.10","102,887,921.60","85,500,466.56","19,982,763.03","81,940,186.58","26,583,766.79","187,234,088.17","170,009,401.26","173,060,554.60","82,073,462.66","96,187,830.24","93,620,661.66","79,362,531.12","95,054,318.39","86,916,254.64","33,831,624.40","76,770,063.37","63,306,958.90","39,785,144.84","45,219,614.13","23,082,483.79","68,332,902.51","102,709,564.67","63,915,228.22","42,659,609.83","32,471,655.23","3,635,041.64","71,086,728.48","28,505,008.29","37,867,712.13","46,493,706.50","37,695,616.11","16,373,232.46","29,165,406.58","135,570.00","2,669,238.36","135,570.00","2,912,782.50","150,889.55","13,518,567.85","149,020.12","1,095,108.23"
预收款项,"50,700,379.16","42,564,203.44","115,619,377.27","89,283,831.24","59,842,081.10","60,594,335.58","153,466,728.49","148,508,632.80","206,727,144.69","233,379,604.85","122,627,099.18","22,672,389.97","20,390,005.24","26,514,595.01","56,387,452.77","30,746,597.35","46,563,432.54","47,369,843.13","44,158,605.74","38,481,425.95","69,325,227.72","34,421,696.64","49,476,687.18","6,559,023.98","31,670,047.67","14,308,508.20","37,465,885.29","41,591,438.62","39,653,606.10","48,745,134.65","58,736,157.70","37,969,766.59","10,256,052.00","54,787,542.95","46,958,110.83","41,009,450.94","233,194.00","655,334.66","233,194.00","966,576.12","233,194.00","931,685.39","233,194.00","3,218,163.29"
其他应收款,"27,991,889.60","8,774,266.09","9,280,691.89","8,365,005.35","6,303,916.84","21,430,019.93","26,360,062.41","4,095,682.85","9,222,260.24","6,723,110.91","6,348,814.55","7,003,681.17","7,268,293.82","9,139,188.90","6,582,468.95","4,043,379.07","4,938,900.09","32,715,534.82","6,668,191.96","8,971,734.71","9,094,463.35","7,812,788.85","4,309,149.12","7,475,966.39","6,261,600.22","7,423,113.13","7,270,457.34","20,651,431.30","39,020,458.38","23,930,293.57","33,605,991.67","10,869,890.28","9,779,711.72","32,023,445.16","12,056,330.75","11,767,807.37","259,934.46",,"439,981.82","1,272,777.82","1,405,689.92","2,061,668.87","1,754,396.19","15,843,363.40"
应付职工薪酬,"10,271,736.55","12,132,920.33","11,598,905.07","7,513,757.95","6,720,138.99","8,042,602.04","12,577,545.09","3,577,329.01","3,066,089.47","3,431,480.76","2,047,426.78","3,657,919.95","3,700,014.68","3,940,768.33","3,934,206.95","6,808,286.12","4,032,030.22","4,765,628.64","3,366,177.29","3,100,063.26","2,962,736.22","2,792,693.53","2,947,551.00","10,685,931.68","5,809,141.22","6,464,925.94","2,728,676.59","5,320,940.65","5,106,081.03","4,199,576.41","6,254,221.24","1,350,906.35","2,065,558.72","1,958,466.81","1,943,890.45","5,777,213.16","1,754,327.87","2,447,632.93","660,601.79","9,608,100.68","2,857,848.25","5,074,954.25","5,225,537.47","323,192.15"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"11,346,847.39","3,864,406.40","-10,640,345.40","18,875,203.53","3,889,188.57","5,435,981.21","4,146,110.42","1,133,465.56","2,897,755.36","-9,608,046.55","3,935,662.02","-5,027,433.90","-295,439.18","-9,229,156.66","-16,937,442.82","-420,820.23","-7,730,478.59","-4,435,299.39","2,517,847.63","-1,566,841.40","-459,058.36","76,069.54","-6,729,814.56","199,262.25","-1,586,588.65","1,665,449.43","948,949.89","2,167,952.39","7,470,888.17","12,425,999.92","-5,112,846.11","1,313,669.08","4,060,762.55","699,319.09","2,544,865.91","210,129.96","1,401,444.45","2,472,768.82","3,694,808.47","96,596.22","5,373,015.54","1,327,831.59","3,423,541.83","75,304,920.82"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105,124.90","105,124.00","88,166.06","94,612.09",
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,560,350.00",,,,,,,,,,,,,,
应付股利,"3,512,408.41","3,708,975.56","3,708,975.56","3,512,408.41","3,512,408.41","3,324,078.87","3,324,078.87","3,324,078.87","3,324,078.87","3,324,078.87","3,324,078.87","3,324,078.87","3,324,078.87","8,711,456.28","3,324,078.87","28,440,078.87","3,324,078.87","6,850,377.87","3,324,078.87","3,324,078.87","3,324,078.87","6,850,377.87","5,340,377.87","5,340,377.87","3,324,078.87","7,379,322.72","7,379,322.72","2,755,001.65","2,755,001.65","4,518,151.15","2,755,001.65","2,728,667.05","2,728,667.05","11,991,816.55","11,991,816.55","2,728,667.05","2,159,589.83","2,159,589.83","2,159,589.83","2,159,589.83","2,159,589.83","2,159,589.83","2,159,589.83","1,562,659.84"
存货,"572,132,345.34","575,357,734.76","639,561,093.11","579,387,498.59","330,550,405.18","346,202,727.80","326,810,014.91","347,016,204.87","269,136,899.15","276,196,725.89","328,065,842.54","258,460,025.41","255,499,497.56","290,431,391.85","371,085,181.32","332,995,346.54","308,550,008.17","301,600,463.19","287,052,299.72","248,116,644.40","290,291,204.75","234,173,286.01","289,016,585.97","239,896,620.65","283,941,111.30","261,255,713.53","288,499,634.51","224,049,455.47","240,840,577.71","313,543,424.24","269,047,993.28","268,549,963.85","244,980,899.75","252,390,191.67","253,117,434.98","138,051,661.31","82,472,494.49","74,687,757.60","64,325,224.10","71,355,243.23","66,598,729.48","72,296,480.51","86,436,527.01","137,657,687.30"
其他应付款,"67,562,549.40","101,540,630.30","109,236,194.05","96,072,960.02","110,047,275.02","84,935,295.19","127,016,645.00","109,069,979.19","75,591,875.49","77,949,022.23","81,145,539.17","76,570,287.95","82,347,419.56","75,860,724.33","99,426,334.24","75,417,028.02","75,127,619.11","75,475,693.38","74,269,953.37","74,058,222.17","73,318,635.22","74,792,395.76","50,280,998.15","79,180,342.05","77,140,695.49","76,268,030.13","75,966,684.85","83,691,008.90","79,177,673.04","93,820,725.17","87,624,993.25","65,277,341.78","64,791,290.04","59,450,423.16","60,816,516.46","66,048,900.35","62,945,775.44","63,454,325.97","62,402,830.90","410,608,070.25","410,513,002.13","409,732,424.91","561,391,140.98","136,885,790.49"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
