科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"1,479,246,575.70","1,430,325,350.91","1,410,881,686.44","641,449,470.15","1,070,939,038.30","1,420,181,517.75","229,665,175.64","680,596,789.80","1,025,714,911.65","1,578,646,650.06","623,761,743.25","989,367,254.18","1,659,021,668.85","1,753,925,780.75","419,979,308.38","865,170,795.40","1,462,116,542.67","2,225,002,277.68","325,222,733.75","603,593,006.80","1,034,623,686.14","1,625,601,181.10","359,058,670.42","726,762,516.23","1,124,747,662.37","1,724,654,657.54","517,344,868.86","854,394,472.03","1,336,197,756.70","2,019,996,130.88","499,922,651.35","1,052,205,662.61","1,772,521,133.94","2,307,746,820.49","534,088,675.11"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,"24,341,105.25","24,341,105.25","19,835,993.25",,"-6,011,062.50","-6,011,062.50","-6,011,062.50",,"7,330,000.00",,"150,231,380.57",,,,"494,029,713.20",,,,"74,743,375.71",
收到的税费返还,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"301,816.12",
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,503,564.75",,,,,
收到其他与经营活动有关的现金,"2,643,958.62","43,294,690.50","29,116,246.42","11,928,364.31","30,172,209.25","214,598,926.50","15,425,572.23","4,567,137.72","49,558,293.59","41,538,957.62","9,137,963.37","24,858,896.58","33,265,797.20","46,603,113.23","632,187.63","15,715,394.39","69,785,764.22","96,299,953.38","9,204,998.30","115,645,613.71","130,747,333.73","117,211,786.91","10,522,093.80","114,784,008.53","38,802,273.48","87,894,019.60","26,486,658.47","28,776,404.97","18,262,975.78","65,273,937.01","10,356,536.65","12,431,715.08","11,430,327.17","127,347,486.86","12,671,562.16"
投资活动现金流出小计,"9,263,722.19","53,584,520.07","84,830,238.97","58,477,106.88","79,287,272.83","188,680,774.49","12,713,869.82","56,908,387.33","145,076,694.23","192,545,575.42","45,734,380.64","29,763,930.17","104,367,026.67","103,536,525.06","62,406,636.19","1,018,517,511.46","1,201,863,437.21","1,792,882,517.16","19,583,987.32","35,474,879.39","49,855,623.56","1,228,604,870.83","457,378,337.36","1,014,653,614.93","1,929,722,062.63","2,952,693,149.67","709,992,598.23","1,277,482,623.18","1,628,293,190.48","2,617,820,310.14","527,674,541.83","1,233,655,194.60","1,881,186,916.05","2,614,610,934.45","735,599,030.91"
经营活动现金流入小计,"1,481,890,534.32","1,473,620,041.41","1,439,997,932.86","653,377,834.46","1,101,111,247.55","1,634,780,444.25","245,090,747.87","685,163,927.52","1,075,273,205.24","1,620,185,607.68","632,899,706.62","1,014,226,150.76","1,692,287,466.05","1,800,528,893.98","420,611,496.01","880,886,189.79","1,531,902,306.89","2,321,302,231.06","334,427,732.05","719,238,620.51","1,165,371,019.87","1,742,812,968.01","369,580,764.22","841,546,524.76","1,163,549,935.85","1,812,548,677.14","543,831,527.33","883,170,877.00","1,354,460,732.48","2,085,270,067.89","510,279,188.00","1,064,637,377.69","1,783,951,461.11","2,435,396,123.47","546,760,237.27"
投资活动产生的现金流量净额,"-9,440,004.85","-52,417,734.31","-41,959,584.97","-58,477,106.88","-79,287,272.83","-188,680,774.49","-12,713,869.82","-56,840,387.33","-145,076,694.23","-192,475,575.42","-45,734,380.64","-29,763,930.17","-104,367,026.67","-103,216,525.06","-62,406,636.19","-1,018,440,466.18","-1,201,786,391.93","-1,029,120,899.82","-19,583,987.32","-5,473,148.83","150,974,978.34","-276,747,683.37","-113,031,770.85","-95,214,891.36","-86,011,657.93","-70,915,208.31","-9,193,797.02","31,319,740.57","79,469,282.41","-575,553,435.22","46,230,358.06","-84,679,262.89","-143,275,963.13","-211,655,931.72","52,275,245.37"
购买商品、接受劳务支付的现金,"1,256,164,829.90","1,171,625,617.78","945,154,623.94","518,182,697.44","791,322,153.68","1,139,090,588.91","362,409,273.42","823,709,768.84","1,061,512,820.35","1,556,868,094.36","367,080,100.63","859,563,726.92","1,323,754,867.27","1,408,114,556.22","335,643,087.45","563,511,372.71","1,246,269,285.50","1,601,133,038.33","350,455,470.90","630,053,716.23","795,862,827.41","1,137,145,652.60","369,598,823.24","606,613,307.14","771,791,114.46","1,245,762,994.26","290,043,530.98","407,084,398.45","828,952,410.86","1,219,036,631.29","468,290,321.03","772,450,597.94","1,262,717,802.97","1,487,571,153.43","454,021,389.81"
吸收投资收到的现金,,"31,600,000.00",,,,,"1,649,958,030.00","1,649,958,030.00","1,641,148,960.00","1,649,958,030.00",,,,,,,,,,,,,"7,330,000.00","7,330,000.00","11,330,000.00","11,330,000.00",,"4,000,000.00","589,500,000.00","591,500,000.00",,,,,
支付给职工以及为职工支付的现金,"33,843,457.64","47,745,743.99","86,685,196.75","43,866,038.49","66,852,965.50","94,113,420.32","23,258,105.02","49,745,215.49","76,702,462.54","106,833,669.09","24,864,136.49","50,891,096.24","83,963,477.83","114,852,872.85","29,446,827.37","65,807,053.28","100,758,822.32","134,493,044.35","30,426,462.28","61,253,345.60","91,599,894.10","119,302,730.65","29,350,709.06","58,114,273.13","88,764,061.20","123,702,368.33","32,573,827.47","63,346,201.74","94,445,239.22","133,723,826.87","40,840,625.21","80,322,914.33","119,870,748.75","157,171,702.05","32,968,891.72"
取得借款收到的现金,"240,000,000.00","224,000,000.00","335,000,000.00","150,000,000.00","320,000,000.00","520,000,000.00",,,,"50,000,000.00","50,000,000.00","100,000,000.00","150,000,000.00","280,000,000.00",,"600,000,000.00","1,200,000,000.00","1,250,000,000.00","88,000,000.00","500,000,000.00","630,000,000.00","680,000,000.00","250,000,000.00","468,236,554.42","742,026,554.42","842,026,554.42","100,000,000.00","300,000,000.00","485,141,221.12","630,141,221.12","100,000,000.00","437,432,000.00","466,134,000.00","600,146,000.00","248,000,000.00"
支付的各项税费,"38,764,229.65","66,906,379.26","75,129,887.98","55,960,234.23","88,763,782.26","123,643,100.51","59,206,579.33","93,189,703.71","120,792,841.64","157,493,378.03","55,538,989.46","89,903,610.07","121,016,071.21","135,838,338.23","35,674,511.21","68,051,238.72","97,923,370.74","117,589,287.63","17,680,636.32","41,354,604.85","58,837,107.94","72,122,445.13","12,527,563.82","34,871,927.29","54,034,478.88","69,717,011.69","19,290,916.53","38,853,100.29","58,623,699.08","91,336,104.95","28,495,280.76","85,234,309.31","130,874,785.26","165,995,380.05","34,119,902.50"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,000,000.00",
支付其他与经营活动有关的现金,"157,449,931.10","137,989,179.85","228,658,632.48","70,238,921.41","143,021,909.37","131,290,621.77","45,761,578.42","74,349,284.20","147,064,918.60","145,662,174.50","42,344,201.11","60,627,720.08","126,156,365.79","202,394,588.37","16,045,293.79","105,025,910.39","50,976,005.70","275,479,582.59","34,175,019.34","66,603,442.14","74,555,079.28","186,954,636.68","25,659,713.45","141,956,738.22","93,588,202.04","133,472,214.03","18,610,875.02","78,187,429.92","116,200,035.21","216,968,299.98","73,753,424.06","90,348,857.30","165,401,795.26","389,548,629.97","101,770,033.38"
筹资活动现金流入小计,"240,000,000.00","255,600,000.00","335,000,000.00","150,000,000.00","320,000,000.00","520,000,000.00","1,649,958,030.00","1,649,958,030.00","1,641,148,960.00","1,699,958,030.00","50,000,000.00","100,000,000.00","150,000,000.00","280,000,000.00",,"600,000,000.00","1,200,000,000.00","1,250,000,000.00","88,000,000.00","500,000,000.00","630,000,000.00","680,000,000.00","257,330,000.00","475,566,554.42","753,356,554.42","853,356,554.42","100,000,000.00","304,000,000.00","1,074,641,221.12","1,221,641,221.12","100,000,000.00","437,432,000.00","466,134,000.00","604,146,000.00","248,000,000.00"
经营活动现金流出小计,"1,486,222,448.29","1,424,266,920.88","1,335,628,341.15","688,247,891.57","1,089,960,810.81","1,488,137,731.51","490,635,536.19","1,040,993,972.24","1,406,073,043.13","1,966,857,315.98","489,827,427.69","1,060,986,153.31","1,654,890,782.10","1,861,200,355.67","416,809,719.82","802,395,575.10","1,495,927,484.26","2,128,694,952.90","432,737,588.84","799,265,108.82","1,020,854,908.73","1,515,525,465.06","437,136,809.57","841,556,245.78","1,008,177,856.58","1,572,654,588.31","360,519,150.00","587,471,130.40","1,098,221,384.37","1,661,064,863.09","611,379,651.06","1,028,356,678.88","1,678,865,132.24","2,200,286,865.50","622,880,217.41"
