科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"179,691,996.72","209,184,243.56","225,282,037.96","262,704,130.72","242,021,202.50","352,320,042.98","297,943,192.74","319,569,110.26","412,705,014.24","344,876,680.51","212,296,388.05","255,928,114.03","297,608,406.84","222,564,533.41","270,410,022.77","301,719,256.12","304,128,092.57","414,000,747.04","361,541,277.40","355,477,913.05","331,235,486.92","368,518,722.24","187,527,446.59","228,155,022.57","127,642,545.17","291,226,060.27","106,461,559.15","222,270,691.79","141,276,130.26","249,389,371.08","112,571,779.66","101,479,952.22","84,824,377.33","163,092,954.97","288,612,260.01","218,727,448.50","244,569,555.34","1,139,680,465.50","1,242,041,779.93","1,204,770,059.23","1,901,537,658.49","1,280,150,480.30","1,195,632,892.49","847,515,962.19","598,955,392.67"
短期借款,"281,564,532.05","263,521,776.96","175,382,005.18","212,843,286.72","315,407,883.78","285,000,749.91","172,871,371.46","119,245,829.30","72,836,958.06","43,665,965.05","118,467,726.30","82,631,738.38","103,475,308.96","127,602,222.00","110,964,166.49","150,547,719.69","144,837,557.32","136,310,106.23","168,475,830.93","201,705,726.05","166,762,570.40","89,879,154.01","188,609,354.92","258,750,077.87","356,661,122.97","223,630,890.66","180,610,668.58","167,113,582.80","310,700,715.98","251,819,435.00","186,473,975.00","174,636,920.00","153,831,550.69","131,000,000.00","117,000,000.00","153,091,184.00","277,971,523.28","373,526,831.20","363,270,485.75","328,736,699.28","437,226,758.28","393,500,000.00","408,750,000.00","622,050,000.00","610,300,000.00"
交易性金融资产,"11,750.00",,"850,770.00",,,,,,,,,,,,"142,341.96","330,500.00","65,360.00",,,"46,474.33","33,131.00",,,,,,,,,,,,"144,732.50","183,481.50",,,,,,,,,,"75,821.92","75,821.92"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59,370.00",,,,,,,,,,,,,
应收票据,"21,125,344.80","17,754,064.16","8,801,106.62","27,107,355.43","13,729,964.90","21,258,510.33","13,113,057.06","10,673,765.82","13,723,852.29","18,758,622.20","19,212,691.74","28,528,226.75","22,695,854.04","41,380,242.01","42,513,972.23","47,053,270.06","50,303,369.30","46,663,649.99","65,275,366.19","87,479,181.09","92,771,273.01","61,706,927.49","62,510,534.03","68,809,027.33","52,103,913.86","48,010,310.09","42,718,717.97","43,573,788.18","42,912,655.31","42,864,839.77","22,555,710.45","32,028,514.49","32,989,704.28","30,963,139.35","31,712,600.20","40,865,575.12","47,410,533.20","63,726,147.75","50,009,905.64","103,606,015.17","51,690,740.89","48,530,609.65","14,232,269.05","34,759,747.59","16,041,533.25"
应付票据,"360,462,329.45","372,147,215.53","416,262,175.46","384,545,705.64","282,983,743.26","333,001,123.25","372,061,598.75","341,266,749.25","360,699,444.25","302,457,015.67","248,557,285.92","290,509,981.87","350,024,092.12","389,605,375.82","345,342,268.25","258,828,287.85","299,805,408.31","292,333,687.11","220,715,835.09","169,786,162.20","212,644,877.20","247,241,695.42","238,356,289.33","239,572,293.23","182,735,038.73","123,021,928.60","159,393,540.60","189,811,693.40","202,136,637.40","217,806,846.00","162,442,617.00","129,995,922.00","162,788,645.50","183,671,744.50","190,096,796.00","131,219,514.00","88,945,512.60","121,762,713.30","133,994,993.50","150,960,682.35","142,262,920.40","98,537,091.70","88,660,985.94","83,174,167.56","75,839,833.70"
应收账款,"370,460,854.42","312,118,220.31","348,222,964.63","314,098,076.62","448,837,436.32","460,306,394.30","478,170,964.65","316,650,170.30","340,528,757.90","274,297,474.21","316,559,093.21","305,350,760.96","377,275,322.44","368,830,537.34","352,745,788.14","272,122,259.28","372,532,791.24","287,989,210.69","257,202,558.51","189,822,120.06","207,881,092.34","208,922,693.23","235,978,356.11","133,032,478.87","185,717,356.40","190,014,174.05","200,807,645.33","129,503,606.85","150,874,123.40","147,853,876.21","142,454,478.40","105,052,135.13","125,185,756.85","114,530,436.38","124,969,445.66","87,244,172.53","109,067,370.70","89,711,488.37","90,743,306.51","76,206,335.33","288,584,702.76","170,906,995.53","188,366,503.57","191,842,036.75","277,592,518.37"
应付账款,"184,631,601.93","161,351,387.91","145,600,923.00","147,162,614.69","198,968,310.69","228,059,643.75","214,290,571.92","146,219,393.29","153,920,437.04","158,548,153.60","161,187,467.96","161,811,363.12","149,326,995.12","150,790,845.15","143,719,187.07","151,698,824.91","148,704,089.26","145,004,578.65","158,521,719.77","166,657,618.04","160,744,160.72","147,839,821.32","158,587,973.58","103,930,116.10","120,252,929.27","116,677,126.84","107,524,448.01","130,134,240.58","123,545,657.09","116,608,929.97","114,991,931.18","154,739,517.65","114,909,955.00","113,555,076.09","88,643,844.98","100,921,938.65","91,118,264.22","111,487,128.44","64,285,833.67","100,090,440.16","112,587,185.37","95,284,979.25","99,029,961.42","137,401,025.52","87,272,721.28"
预付款项,"37,229,731.24","31,720,042.42","91,545,635.13","60,438,502.86","88,658,804.02","63,357,311.55","33,676,471.58","20,592,019.91","33,436,105.31","20,837,246.14","41,571,258.02","16,380,994.77","19,778,601.90","29,489,132.15","23,009,774.01","22,273,922.60","40,380,407.37","38,374,299.07","81,747,550.18","30,053,139.07","42,012,983.47","26,957,839.95","32,053,950.80","75,148,078.47","72,680,992.75","34,514,723.56","41,549,987.57","31,695,135.08","26,880,022.12","12,501,421.00","23,366,505.18","28,146,181.57","17,936,721.72","4,929,505.13","9,476,376.25","3,049,737.55","5,702,402.26","3,447,719.05","10,483,844.01","36,198,919.07","158,252,715.12","128,460,586.60","253,510,691.38","158,458,186.43","250,015,705.97"
预收款项,"7,691,123.20","6,221,389.66","4,468,781.19","18,111,955.08","53,827,261.51","53,570,938.53","9,806,617.04","51,286,191.46","11,690,608.83","7,579,842.27","5,816,122.52","18,014,703.57","9,668,102.00","5,781,818.85","9,866,816.00","30,868,932.38","27,164,290.57","30,650,308.61","17,827,321.76","22,173,633.25","18,775,881.93","19,949,776.52","13,748,038.30","25,423,308.08","31,003,234.51","32,743,732.20","15,665,731.18","24,217,983.16","19,482,734.96","17,802,646.71","12,935,026.87","23,444,901.44","9,726,716.09","3,765,771.72","9,138,551.84","8,997,805.34","6,738,500.92","4,274,444.55","11,803,828.33","29,064,029.74","47,338,804.17","20,157,373.98","28,518,940.54","28,680,397.38","42,276,413.27"
