科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"717,585,755.75","586,229,048.28","353,053,497.52","349,599,335.36","308,513,347.42","210,959,804.37","794,757,331.94","495,340,310.10","398,070,728.27","556,368,518.59","466,501,189.06","220,185,576.74","265,476,353.95","112,413,718.50","310,625,073.22","381,413,996.56","239,199,579.87","177,102,780.38","179,637,225.94","165,891,443.99","135,651,253.44","267,751,348.42","241,501,272.60","199,937,171.35","306,286,361.78","298,854,292.85","321,445,683.21","621,755,245.58","468,633,727.19","547,856,466.38","385,964,779.11","466,933,776.01","616,973,144.64","707,234,511.10","868,050,322.46","1,191,954,504.10","1,728,899,305.00","1,416,285,815.17","1,331,604,653.11","1,595,379,778.66","1,809,491,055.68","1,340,620,497.95","1,288,949,991.60","1,566,028,096.69","1,043,631,310.55","1,025,531,097.21","1,374,834,864.93","1,141,253,400.25","1,404,116,786.34"
短期借款,"699,951,570.66","483,501,570.66","405,500,000.00","585,200,000.00","765,200,000.00","790,000,000.00","735,000,000.00","573,059,516.27","765,445,516.27","699,445,516.27","649,445,516.27","609,895,516.27","665,095,516.27","1,214,645,516.27","346,545,516.27","277,245,981.83","275,845,981.83","275,645,516.27","610,645,516.27","645,000,000.00","845,000,000.00","1,015,000,000.00","892,000,000.00","792,000,000.00","934,000,000.00","1,162,000,000.00","1,122,000,000.00","1,022,000,000.00","1,222,000,000.00","1,124,000,000.00","1,428,000,000.00","1,591,000,000.00","1,881,000,000.00","1,844,000,000.00","1,563,727,649.00","1,740,000,000.00","1,684,000,000.00","1,682,000,000.00","1,762,000,000.00","1,762,000,000.00","2,082,000,000.00","2,132,000,000.00","2,253,000,000.00","2,253,000,000.00","2,053,000,000.00","2,053,000,000.00","2,744,000,000.00","2,194,000,000.00","1,843,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"155,328,239.36","218,316,923.82","213,463,748.90","225,162,698.67","186,493,035.09","168,446,645.53","149,552,030.72","264,433,231.85","245,549,774.74","162,507,651.92","154,455,554.98","223,342,660.23","190,530,230.77","354,981,570.13","450,537,372.01","138,502,372.62","250,363,808.37","393,467,808.92","259,910,943.99","187,753,403.28","179,073,077.48","188,828,053.31","259,572,874.82","373,975,960.32","329,129,469.07","396,106,681.32","350,721,364.72","384,960,142.92","394,645,541.47","322,188,042.86","306,601,252.02","228,971,191.93","171,827,695.77","224,674,541.19","496,823,095.26","495,091,710.90","335,849,411.98","324,483,443.91","355,781,573.37","526,417,919.39","644,559,130.46","711,747,665.74","826,296,478.16","953,300,737.96","759,729,599.75","846,330,738.27","490,078,472.53","529,886,931.85","502,549,720.33"
应付票据,"102,600,000.00","113,300,000.00","29,200,000.00","50,200,000.00","85,000,000.00","65,000,000.00","38,000,000.00","119,000,000.00","30,000,000.00","225,680,000.00","339,680,000.00","116,000,000.00","30,000,000.00","40,000,000.00","120,000,000.00","27,500,000.00","38,500,000.00","38,500,000.00","30,000,000.00","30,000,000.00","30,000,000.00","60,000,000.00","60,000,000.00","30,000,000.00","30,000,000.00","20,000,000.00","20,000,000.00",,,,"44,900,254.90","150,530,254.90","184,330,000.00","226,764,898.12","319,179,280.59","183,416,365.47","35,807,389.30","44,905,221.55","124,677,282.06","1,671,597.31","24,770,000.00","24,770,000.00",,"19,080,000.00","19,080,000.00",,,"5,500,000.00",
应收账款,"136,380,759.04","179,458,123.24","158,595,491.65","139,843,655.73","182,535,583.67","179,977,775.59","158,298,595.03","126,883,277.97","158,409,986.56","145,334,183.97","101,882,893.96","59,888,438.59","96,456,443.83","96,908,279.62","94,284,267.13","77,573,561.88","83,851,147.58","221,453,582.60","79,049,853.79","20,116,253.71","60,569,272.24","36,164,731.30","39,668,041.49","37,592,663.02","64,925,532.28","29,456,692.87","28,529,831.73","16,454,988.58","35,205,947.72","28,763,023.33","28,777,867.02","25,988,724.45","29,388,319.10","29,636,714.54","34,024,069.05","33,480,721.32","42,814,616.98","71,066,267.09","42,156,225.39","21,088,846.76","70,496,735.38","38,371,533.19","47,565,782.74","23,584,638.58","60,563,692.70","51,010,910.62","67,347,791.21","28,939,194.17","72,827,389.22"
应付账款,"375,083,225.20","509,074,682.93","428,697,559.49","500,584,039.81","541,070,936.86","640,591,864.81","593,145,751.90","248,481,588.44","290,959,642.46","288,227,461.00","280,659,314.50","265,147,612.51","360,558,041.20","274,172,309.62","321,604,173.67","286,795,808.39","323,001,556.10","297,109,376.27","276,827,608.99","271,498,950.08","234,905,990.87","218,313,575.35","238,130,859.56","252,174,644.31","250,537,692.79","245,095,322.37","222,715,893.58","242,158,545.93","235,870,736.03","228,695,145.98","245,852,867.93","262,760,717.67","313,695,891.76","425,168,773.80","716,388,492.23","418,773,612.30","502,086,491.31","451,137,373.43","486,855,620.95","550,489,353.75","568,545,812.01","449,618,493.69","434,777,963.14","567,526,978.22","413,570,992.26","412,686,824.20",,"434,130,025.76",
预付款项,"20,481,525.78","46,118,015.99","141,453,820.65","272,213,157.19","367,416,181.84","123,720,122.59","85,297,383.58","23,712,060.75","25,110,160.16","183,828,846.35","226,510,210.52","235,976,338.88","105,125,887.55","62,183,208.78","155,239,067.89","109,256,638.08","294,086,391.37","256,819,546.86","505,854,416.51","215,203,061.44","252,815,933.28","280,240,143.29","335,754,621.54","209,670,452.93","350,767,031.87","300,971,942.92","437,131,951.26","158,562,367.83","164,658,980.83","433,615,771.10","404,733,045.02","187,832,191.51","429,965,547.33","89,426,660.08","134,911,848.12","168,426,693.17","74,731,622.96","114,953,783.86","111,623,507.34","650,625,361.66","423,500,308.40","263,895,344.05","172,212,446.92","128,804,631.71","242,250,033.70","563,757,528.47","451,525,580.82","466,168,985.07","371,000,056.47"
预收款项,"61,776,737.56","43,579,191.16","123,769,443.09","65,450,693.74","74,317,180.92","74,554,590.21","56,690,121.55","42,216,932.20","43,893,626.93","36,349,793.52","58,564,132.68","63,691,504.45","49,556,502.76","52,461,860.66","147,073,061.89","72,753,089.80","86,340,355.39","98,840,529.93","187,728,004.33","89,038,017.73","192,308,790.22","111,831,367.59","386,083,915.38","89,557,839.97","195,749,974.79","120,642,884.52","150,428,536.48","118,463,723.47","43,823,190.10","53,180,477.65","108,618,396.00","51,848,951.94","63,229,397.70","216,357,875.18","144,014,359.14","114,209,604.21","269,809,865.63","243,694,853.79","159,516,304.52","307,788,722.82","281,585,047.93","117,495,135.86","209,306,754.40","130,923,517.76","146,757,947.27","83,850,182.10","199,882,043.12","107,104,007.95","91,744,729.34"
