科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付给职工以及为职工支付的现金,"17,641,812.93","28,174,105.68","28,543,509.30","18,618,763.97","27,557,029.56","35,204,415.88","13,904,592.22","22,292,336.31","36,198,651.25","50,505,787.30","19,876,029.00","31,828,362.38","44,315,855.85","56,819,584.22","16,819,474.40","37,711,602.27","53,427,611.24","61,474,927.23","19,202,294.28","33,581,195.44","51,073,331.37","64,716,510.64","17,963,561.13","30,670,449.92","45,070,843.09","57,704,138.39","16,894,134.97","30,058,115.73","44,091,639.61","62,427,769.94","18,107,035.43","34,282,915.17","51,835,766.90","73,847,133.43","22,041,577.64"
取得借款收到的现金,"80,000,000.00","70,553,117.81","95,000,000.00","58,000,000.00","106,000,000.00","141,000,000.00",,,"28,000,000.00","28,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","167,500,000.00",,"30,500,000.00","30,500,000.00","30,500,000.00",,,"19,300,000.00","38,800,000.00","59,000,000.00","59,000,000.00","99,000,000.00","118,800,000.00","70,000,000.00","90,000,000.00","145,000,000.00","295,000,000.00","30,000,000.00","30,000,000.00","90,000,000.00","115,000,000.00",
支付的各项税费,"26,546,432.97","20,413,823.03","22,499,750.59","11,282,725.61","17,769,088.71","24,854,652.53","10,429,064.18","13,464,986.37","22,828,848.62","34,548,812.22","4,755,487.18","5,280,356.76","10,794,451.05","19,565,566.07","125,901.74","10,974,465.74","20,108,036.31","22,237,383.44","4,782,217.83","7,864,604.40","10,433,714.67","14,320,423.25","3,996,859.18","7,675,939.07","12,413,355.82","18,075,338.89","4,153,039.91","8,157,598.47","9,228,544.51","14,057,669.29","2,773,255.11","7,464,727.10","15,748,925.49","14,218,847.98","4,238,814.38"
收到其他与筹资活动有关的现金,,"4,200,000.00",,"5,950,000.00",,"23,176,790.45",,"10,383,924.68","16,030,549.81","18,391,750.10","3,608,732.49","6,368,889.74","13,808,505.07","12,311,578.97","4,351,799.11","7,105,353.83","8,842,235.35","9,853,235.35","930,000.00","1,938,000.00","2,946,000.00","17,762,443.97","1,631,000.00","15,314,613.74","16,574,613.74","19,514,069.71","9,665,600.00","11,861,100.00","12,377,600.00","58,184,629.75","1,740,000.01","4,012,500.02","36,977,000.03","53,437,050.59","12,942,500.01"
支付其他与经营活动有关的现金,"24,301,414.96","26,254,727.49","20,290,023.89","14,618,266.52","29,018,040.08","26,066,933.94","15,940,668.30","24,962,104.66","37,483,700.65","37,102,536.36","15,531,978.93","29,707,712.98","37,721,510.58","34,160,382.91","15,548,185.14","14,183,162.16","25,021,015.14","38,036,445.00","13,850,884.78","24,689,078.54","36,142,150.00","37,460,959.18","14,848,306.48","26,195,425.11","112,964,010.18","37,636,483.73","13,171,023.50","23,842,468.24","79,788,079.30","73,320,037.82","28,795,351.50","33,674,485.80","75,857,843.93","53,642,995.55","20,253,660.85"
筹资活动现金流入小计,"113,330,209.25","74,753,117.81","95,000,000.00","63,950,000.00","106,000,000.00","858,486,790.45",,"10,383,924.68","44,030,549.81","46,391,750.10","103,608,732.49","106,368,889.74","113,808,505.07","179,811,578.97","4,351,799.11","37,605,353.83","39,342,235.35","40,353,235.35","930,000.00","1,938,000.00","22,246,000.00","56,562,443.97","60,631,000.00","74,314,613.74","115,574,613.74","138,314,069.71","79,665,600.00","705,461,100.00","760,977,600.00","947,284,629.75","32,740,000.01","34,012,500.02","126,977,000.03","168,437,050.59","12,942,500.01"
经营活动现金流出小计,"224,559,349.42","241,984,009.70","212,449,541.83","170,307,595.87","191,512,431.01","363,929,318.24","99,945,201.39","165,318,404.26","267,942,273.46","459,985,247.39","94,368,098.21","156,700,205.76","212,935,097.15","228,090,975.93","43,182,875.95","76,560,880.30","141,327,064.56","215,765,854.92","51,971,599.55","88,972,662.24","129,031,918.03","237,849,685.77","50,037,732.71","108,272,508.77","241,158,538.27","222,857,420.66","40,738,883.83","81,594,533.95","200,492,849.86","250,088,144.40","72,711,500.66","126,544,402.84","243,972,022.20","246,925,241.07","68,163,750.32"
偿还债务支付的现金,"33,500,000.00","30,000,000.00","75,000,000.00","35,000,000.00","45,000,000.00","80,000,000.00","161,000,000.00","201,000,000.00","201,000,000.00","229,000,000.00",,"100,000,000.00","100,000,000.00","167,500,000.00",,"30,500,000.00","30,500,000.00","30,500,000.00",,,,,,"19,800,000.00","39,100,000.00","58,600,000.00","39,200,000.00","49,200,000.00","109,200,000.00","159,000,000.00","30,000,000.00","60,000,000.00","115,000,000.00","140,000,000.00",
经营活动产生的现金流量净额,"43,977,017.74","24,175,530.77","97,684,430.65","-22,600,745.25","-20,950,692.57","14,523,908.04","-47,003,934.81","-12,913,340.85","-24,789,160.96","-5,038,338.27","-64,201,666.30","-65,216,165.81","-88,982,124.41","-56,580,458.79","-1,342,832.89","9,857,956.47","-8,376,786.19","-9,332,794.82","-22,721,668.86","-30,788,571.67","-38,921,675.18","-58,229,393.96","-28,058,996.25","-21,131,973.28","-1,251,507.71","-29,240,530.85","-2,158,942.93","-23,041,025.92","-86,186,282.00","-123,840,441.46","-28,233,909.38","-58,097,755.68","-103,454,183.35","-39,184,840.66","-33,953,922.18"
分配股利、利润或偿还利息支付的现金,"38,468,328.71","18,114,428.17","8,653,465.76","4,404,741.51","6,589,161.35","53,113,225.39","1,751,433.51","51,926,922.40","51,944,629.34","52,069,848.78","115,645.85","31,418,363.34","31,418,363.34","31,728,874.43",,"2,015,248.23","4,790,190.36","5,168,311.11","-1,368.91","3,953,205.45","3,868,816.58","4,628,205.15","937,726.47","3,330,419.00","4,741,002.78","6,809,542.58","1,506,650.58","3,486,348.88","5,163,581.12","7,544,079.76","2,389,720.86","4,833,054.22","8,257,861.88","10,346,993.13","4,450,612.71"
收回投资收到的现金,,,,,,,,,,,,,,,,,,"108,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,090,277.78","10,000,000.00",,"10,000,000.00",,,"10,042,202.33","10,042,202.33",,,,,,
支付其他与筹资活动有关的现金,,,"15,441,000.00","19,426,300.00","9,216,899.52","22,824,300.00","1,074,206.10","13,282,155.00","27,552,155.00","33,751,248.57",,"1,469,000.00","2,139,000.00","2,139,000.00","700,000.00","3,150,000.00","5,690,000.00","14,802,204.51","12,168,461.27","26,073,947.76","36,449,573.62","16,392,500.00","4,584,659.38","14,622,056.18","26,421,604.81","15,804,466.88","26,457,524.54","67,863,845.80","89,245,769.83","57,227,005.62","20,480,251.27","29,906,410.70","43,272,917.59","50,545,011.49","23,722,966.22"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,"611,476.79","202,031.97","202,031.97","202,031.97","111,754.19",,,,,,425.00,,,,,,"589,749.99",
筹资活动现金流出小计,"71,968,328.71","48,114,428.17","99,094,465.76","58,831,041.51","60,806,060.87","155,937,525.39","163,825,639.61","266,209,077.40","280,496,784.34","314,821,097.35","115,645.85","132,887,363.34","133,557,363.34","201,367,874.43","700,000.00","35,665,248.23","40,980,190.36","50,470,515.62","12,167,092.36","30,027,153.21","40,318,390.20","21,020,705.15","5,522,385.85","37,752,475.18","70,262,607.59","81,214,009.46","67,164,175.12","120,550,194.68","203,609,350.95","223,771,085.38","52,869,972.13","94,739,464.92","166,530,779.47","200,892,004.62","28,173,578.93"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"80,000.00",,,,,,,,"14,000.00",,,,,,,"9,000.00","9,800.00",,,,"1,247,164.47",,"1,258,468.94","15,425,211.96","17,830,946.80",,,425.00,"172,425.00",600.00,600.00,600.00,600.00,"1,187.00"
筹资活动产生的现金流量净额,"41,361,880.54","26,638,689.64","-4,094,465.76","5,118,958.49","45,193,939.13","702,549,265.06","-163,825,639.61","-255,825,152.72","-236,466,234.53","-268,429,347.25","103,493,086.64","-26,518,473.60","-19,748,858.27","-21,556,295.46","3,651,799.11","1,940,105.60","-1,637,955.01","-10,117,280.27","-11,237,092.36","-28,089,153.21","-18,072,390.20","35,541,738.82","55,108,614.15","36,562,138.56","45,312,006.15","57,100,060.25","12,501,424.88","584,910,905.32","557,368,249.05","723,513,544.37","-20,129,972.12","-60,726,964.90","-39,553,779.44","-32,454,954.03","-15,231,078.92"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-161,174.42","-89,335.37","7,911.54","-22,811.30","-31,694.35","-28,559.62","-6,263.58","21,617.53","14,044.73","6,950.29","116,110.18","-268,618.28","-44,715.46","-137,741.24","-21,019.85","-108,594.84","-95,815.11","-221,453.77","40,640.91","84,659.29","146,423.03","109,433.49","51,341.71","19,364.52","23,957.85","204,205.56","-308,683.13","-316,183.43","-170,332.66","427,152.59","-241,895.42","-404,046.54","-504,887.40","-1,286,451.61","-306,935.24"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,958.90","10,958.90","10,958.90",,,,"118,040.00",,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,"80,000.00",,,,,,,,"14,000.00",,,,,,,"9,000.00","108,621,276.79","30,202,031.97","30,202,031.97","30,202,031.97","31,449,196.44","10,000,000.00","1,258,468.94","25,425,211.96","17,830,946.80","10,958.90","10,053,586.23","10,053,586.23","172,425.00",600.00,600.00,"118,640.00","590,349.99","1,187.00"
五、现金及现金等价物净增加额,"-30,190,959.81","-21,449,224.65","53,636,847.57","-34,515,374.21","10,148,935.32","684,767,303.05","-215,609,040.36","-314,385,954.48","-321,764,284.72","-338,561,658.39","24,489,772.31","-117,315,000.23","-157,658,901.71","-179,809,815.56","-21,124,276.27","-39,553,888.76","-77,535,470.18","-139,653,435.47","-33,286,711.68","-69,919,725.66","-82,638,396.20","-82,908,343.26","21,443,473.60","-1,796,808.05","12,407,327.44","4,655,182.98","-17,299,353.46","521,155,559.10","380,701,902.81","382,237,849.03","-61,274,720.76","-184,478,313.41","-225,276,238.32","-203,426,307.43","-63,277,857.87"
购建固定资产、无形资产和其他长期资产支付的现金,"115,368,683.67","72,254,109.69","39,961,028.86","17,010,776.15","14,062,616.89","32,277,310.43","4,773,202.36","45,669,078.44","50,522,933.96","65,114,923.16","14,917,758.21","25,311,742.54","48,883,203.57","101,535,320.07","23,412,222.64","50,343,355.99","63,833,913.87","93,403,183.40","19,570,623.34","31,328,692.04","45,992,785.82","81,779,318.05","5,657,486.01","18,504,806.79","47,102,340.81","35,739,498.78","2,329,946.18","8,651,723.10","13,413,317.81","122,284,831.47","11,669,543.84","65,250,146.29","81,882,028.13","131,090,411.12","11,338,608.53"
期初现金及现金等价物余额,"74,371,523.06","44,180,563.25","22,731,338.60","76,368,186.17","76,368,186.16","76,368,186.17","761,135,489.22","761,135,489.22","761,135,489.22","761,135,489.22","422,573,830.83","422,573,830.83","422,573,830.83","422,573,830.83","242,764,015.27","242,764,015.27","242,764,015.27","242,764,015.27","103,110,579.80","103,110,579.80","103,110,579.80","103,110,579.80","20,402,236.53","20,202,236.54","20,202,236.54","20,202,236.54","26,754,666.95","26,754,666.95","26,754,666.95","24,857,419.52","407,095,268.55","407,095,268.55","407,095,268.55","407,095,268.55","203,668,961.12"
投资支付的现金,,,,,,,,,"10,000,000.00",,,,,,,"900,000.00","3,600,000.00","135,200,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00",,"10,000,000.00","5,500,000.00","25,000,000.00","41,800,000.00","86,950,000.00","95,750,000.00","1,000,000.00",,,,"2,448,500.00"
期末现金及现金等价物余额,"44,180,563.25","22,731,338.60","76,368,186.17","41,852,811.96","86,517,121.48","761,135,489.22","545,526,448.86","446,749,534.74","439,371,204.50","422,573,830.83","447,063,603.14","305,258,830.60","264,914,929.12","242,764,015.27","221,639,739.00","203,210,126.51","165,228,545.09","103,110,579.80","69,823,868.12","33,190,854.14","20,472,183.60","20,202,236.54","41,845,710.13","18,405,428.49","32,609,563.98","24,857,419.52","9,455,313.49","547,910,226.05","407,456,569.76","407,095,268.55","345,820,547.79","222,616,955.14","181,819,030.23","203,668,961.12","140,391,103.25"
