科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"91,287,162.96","136,183,672.79","77,617,208.89","117,208,243.83","170,432,889.06","53,134,007.22","102,262,276.47","156,887,244.54","221,656,656.84","71,846,912.06","144,856,491.73","216,643,852.64","300,607,062.76","86,117,299.51","181,648,666.97","277,225,550.45","390,700,329.42","107,038,866.68","234,309,431.46","337,661,824.48","462,368,569.69","116,977,237.13","241,961,953.71","358,023,037.16","472,044,943.81","131,232,825.36","251,777,443.74","363,882,220.91","459,590,393.53","102,838,340.42","217,561,204.83","311,930,566.02","413,738,004.12","99,736,336.20","217,251,074.86","311,174,081.49","450,847,819.68","118,214,280.55","223,969,019.29","341,031,454.52","455,217,949.79","106,054,680.38"
取得借款收到的现金,"73,000,000.00","166,500,000.00","137,850,000.00","246,350,000.00","317,350,000.00","19,600,000.00","84,000,000.00","119,000,000.00","164,000,000.00","39,170,000.00","99,170,000.00","161,570,000.00","281,570,000.00","30,600,000.00","111,600,000.00","190,600,000.00","357,100,000.00","64,383,144.50","257,383,144.50","490,156,289.00","791,666,699.77","44,990,000.00","187,990,000.00","530,460,686.00","396,345,000.00","72,580,000.00","129,580,000.00","139,080,000.00","973,240,000.00",,"205,000,000.00","238,000,000.00","738,000,000.00","312,330,000.00","172,500,000.00","234,500,000.00","352,500,000.00","47,946,198.00","90,500,000.00","333,300,000.00","623,220,636.00","15,000,000.00"
支付的各项税费,"42,858,347.38","64,302,284.03","33,249,563.33","53,524,392.79","72,133,359.75","19,248,908.20","40,535,500.03","58,056,751.71","86,524,077.88","15,307,701.23","73,014,425.53","90,406,222.75","131,295,165.33","18,677,067.11","68,374,594.12","105,403,588.48","126,584,450.88","58,962,835.40","91,687,569.29","120,232,087.54","176,390,112.41","46,340,110.48","89,060,180.98","116,518,069.64","135,492,331.06","33,369,299.56","80,440,767.16","107,344,450.81","143,171,266.90","49,745,089.18","82,529,631.38","106,945,178.84","134,619,008.91","30,234,726.53","64,552,147.09","88,483,782.85","146,204,575.35","36,068,579.42","67,170,507.99","100,501,002.12","127,952,710.54","35,178,806.34"
收到其他与筹资活动有关的现金,,,"2,688,867.80",,,"27,425,903.76","66,783,004.06","64,817,524.26","57,193,946.26",,,,"6,891,952.85",,,"2,233,482.90",,,,,,,,"14,374,401.90","263,170,686.00","17,373,031.78",,,"4,430,000.00","12,553,126.66","409,786,924.26","482,162,761.56","480,786,924.26","93,000,000.00","328,330,000.00","483,330,000.00","558,330,000.00","73,900,000.00","78,900,759.72","112,890,000.00","132,890,000.00","9,000,000.00"
支付其他与经营活动有关的现金,"79,342,478.13","94,608,774.31","53,130,248.49","83,505,429.15","114,770,339.19","43,043,678.37","80,669,354.52","121,786,216.92","179,949,494.38","39,040,964.87","108,069,261.51","166,908,928.81","218,303,302.91","48,712,313.74","90,906,819.69","139,903,371.71","211,533,936.73","54,074,848.64","113,404,743.13","172,514,414.55","288,923,843.32","52,760,348.48","105,439,254.51","218,375,826.62","257,460,998.52","57,323,001.80","105,431,192.68","151,408,838.20","251,739,114.92","83,181,880.16","97,972,961.44","143,094,570.87","250,637,244.29","81,962,874.59","89,585,506.01","97,875,213.54","289,672,581.15","90,466,500.96","194,317,558.31","146,963,181.96","245,250,086.09","62,708,733.53"
筹资活动现金流入小计,"133,042,661.32","166,550,000.00","140,538,867.80","1,186,460,000.00","1,257,460,000.00","47,025,903.76","150,783,004.06","183,817,524.26","221,193,946.26","39,170,000.00","99,170,000.00","161,570,000.00","295,461,952.85","30,600,000.00","291,600,000.00","372,833,482.90","537,100,000.00","64,383,144.50","257,383,144.50","670,156,289.00","791,666,699.77","44,990,000.00","187,990,000.00","544,835,087.90","659,515,686.00","339,953,031.78","789,713,597.10","1,049,213,597.10","1,187,803,597.10","262,553,126.66","864,786,924.26","1,170,162,761.56","1,218,786,924.26","405,330,000.00","500,830,000.00","717,830,000.00","911,280,000.00","291,846,198.00","339,400,759.72","616,190,000.00","924,070,636.00","131,338,892.74"
经营活动现金流出小计,"670,868,333.45","875,804,486.55","512,169,875.09","714,171,583.04","1,012,405,280.49","413,897,439.93","777,646,306.15","1,064,545,752.94","1,369,866,396.45","298,551,517.91","648,345,461.49","1,117,315,643.57","1,597,674,145.12","369,665,042.75","806,431,457.12","1,256,268,998.88","1,846,752,119.66","520,579,614.33","1,005,606,912.26","1,469,624,383.73","2,221,810,395.84","441,936,474.19","886,779,522.50","1,405,355,648.37","2,018,960,249.31","477,582,360.72","937,415,813.08","1,357,950,088.25","1,999,420,260.53","414,482,379.52","803,264,236.21","1,221,635,792.81","1,596,948,023.53","385,178,394.77","759,463,582.43","1,115,083,926.05","1,604,128,500.33","430,490,851.92","820,577,370.05","1,302,315,895.32","1,553,475,930.45","407,241,946.94"
偿还债务支付的现金,"50,000,000.00","93,000,000.00","86,500,000.00","279,590,000.00","279,590,000.00",,"59,760,000.00","148,260,000.00","164,260,000.00","39,600,000.00","117,570,000.00","208,570,000.00","273,570,000.00","5,600,000.00","86,600,000.00","167,000,000.00","172,000,000.00","38,600,000.00","291,600,000.00","519,993,144.50","594,093,144.50","81,383,144.50","210,383,144.50","523,163,144.50","737,673,555.27","145,990,000.00","127,145,000.00","526,325,000.00","642,245,000.00","276,000,000.00","812,000,000.00","965,600,000.00","1,118,340,000.00",,"66,000,000.00","308,000,000.00","435,000,000.00",,"159,500,000.00","187,500,000.00","594,877,575.95","29,910,636.00"
经营活动产生的现金流量净额,"12,283,172.84","-12,177,134.97","-53,428,024.60","-58,584,053.94","-67,258,552.12","-73,951,628.41","-160,547,158.55","-184,943,715.99","-195,545,366.53","46,094,811.32","17,806,915.63","-132,606,775.44","-161,408,529.54","26,039,022.19","-11,311,136.06","-124,365,042.78","-134,729,497.85","-2,272,694.16","27,717.47","-30,044,842.22","-82,161,232.46","69,793,113.42","88,519,376.06","8,287,925.52","53,859,604.64","-42,641,084.59","6,639,111.42","10,950,117.90","33,798,310.18","7,752,399.30","29,424,030.34","62,144,328.73","110,207,537.85","21,653,499.02","42,702,456.14","110,536,008.94","131,221,314.96","11,855,886.01","71,842,057.94","58,924,869.80","190,110,559.73","72,218,301.59"
分配股利、利润或偿还利息支付的现金,"4,005,139.09","24,233,239.16","22,228,366.34","24,737,001.63","27,030,300.67","2,886,029.61","11,112,789.82","15,412,840.45","18,018,153.65","3,863,179.14","5,822,041.28","8,639,275.13","11,904,361.47","3,564,697.78","33,313,823.78","44,634,855.98","41,791,226.59","8,292,790.72","25,188,874.38","35,761,253.41","47,759,184.15","12,563,134.63","28,305,161.80","38,192,963.62","55,110,665.02","11,310,721.90","56,324,033.18","69,374,703.97","78,210,520.10","3,846,507.62","35,865,519.60","46,454,127.26","42,867,304.07","3,485,131.29","10,209,638.04","28,143,427.92","56,940,497.76","16,425,031.24","28,093,110.61","37,400,687.44","66,967,805.14","7,151,710.38"
收回投资收到的现金,,"499,739.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48,000,000.00",,,"41,500,000.00","10,500,000.00","3,000,000.00","8,120,000.00","14,600,000.00","16,600,000.00",
支付其他与筹资活动有关的现金,"30,080,474.28","21,222,528.73","680,000.00","26,070,837.07","25,133,593.72",,,,,"45,987,041.60","55,307,756.20","27,108,602.80","28,396,565.00","24,485,439.70","22,391,196.50",,,"36,577,014.20","32,783,212.08","6,428,236.10",,"13,072,390.60","562,194.95",,"21,106,700.00",,"182,251,643.17","251,841,917.98","317,998,086.00",,"59,730,900.59","149,099,713.31","213,170,000.00","1,420,000.00",,"17,428,800.00","118,350,000.00","100,561,025.64","206,648,633.51","275,690,485.27","431,537,854.73","43,244,791.66"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"767,635.86","5,934.92","767,635.86","94,741.91"
筹资活动现金流出小计,"84,085,613.37","138,455,767.89","109,408,366.34","330,397,838.70","331,753,894.39","2,886,029.61","70,872,789.82","163,672,840.45","182,278,153.65","89,450,220.74","178,699,797.48","244,317,877.93","313,870,926.47","33,650,137.48","142,305,020.28","211,634,855.98","213,791,226.59","83,469,804.92","349,572,086.46","562,182,634.01","641,852,328.65","107,018,669.73","239,250,501.25","561,356,108.12","813,890,920.29","157,300,721.90","365,720,676.35","847,541,621.95","1,038,453,606.10","279,846,507.62","907,596,420.19","1,161,153,840.57","1,374,377,304.07","4,905,131.29","76,209,638.04","353,572,227.92","610,290,497.76","116,986,056.88","394,241,744.12","500,591,172.71","1,093,383,235.82","80,307,138.04"
处置固定资产、无形资产和其他长期资产收回的现金净额,"2,300.00",,,,,,,,,,,,"66,000.00",,,,"8,000.00",,,,"321,713.69",,,,"866,406.66",,,,953.77,,,,"170,235.99","1,435.07","356,855.00","356,855.00","363,780.14","-236,076.50","-169,195.44","-175,124.68","689,892.90","20,000.00"
筹资活动产生的现金流量净额,"48,957,047.95","28,094,232.11","31,130,501.46","856,062,161.30","925,706,105.61","44,139,874.15","79,910,214.24","20,144,683.81","38,915,792.61","-50,280,220.74","-79,529,797.48","-82,747,877.93","-18,408,973.62","-3,050,137.48","149,294,979.72","161,198,626.92","323,308,773.41","-19,086,660.42","-92,188,941.96","107,973,654.99","149,814,371.12","-62,028,669.73","-51,260,501.25","-16,521,020.22","-154,375,234.29","182,652,309.88","423,992,920.75","201,671,975.15","149,349,991.00","-17,293,380.96","-42,809,495.93","9,008,920.99","-155,590,379.81","400,424,868.71","424,620,361.96","364,257,772.08","300,989,502.24","174,860,141.12","-54,840,984.40","115,598,827.29","-169,312,599.82","51,031,754.70"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,"-52,268.92","-52,735.26","-56,224.34",,,,"-115,944.10",,,,"-11,831.92",103.51,103.51,103.51,"-563,160.02",,"94,665.09","96,203.24","-163,342.15","66,120.56","66,120.56","47,808.39","1,959.91",,"168,431.87","168,431.87","130,750.47","181,690.64","181,690.64","181,690.64","175,326.77",,"-10,938.14","-6,660.32","26,884.68","-86,553.97","-41,723.01","-215,257.29","21,082.50","-1,068.53"
收到其他与投资活动有关的现金,,,,,,,,,"13,000.00",,,,,,,,"1,976,044.64",,,,,,,,,,,,,,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"2,300.00","499,739.02",,,,,,,"13,000.00",,,,"66,000.00",,,,"1,984,044.64",,,,"321,713.69",,,,"866,406.66",,,,953.77,,,,"48,170,235.99","1,435.07","356,855.00","41,856,855.00","10,863,780.14","2,763,923.50","8,718,440.42","14,430,810.24","18,057,528.76","114,741.91"
五、现金及现金等价物净增加额,"44,977,414.05","3,311,120.79","-25,379,401.51","790,974,115.60","813,802,842.78","-66,443,903.56","-198,309,898.94","-292,416,066.08","-289,990,436.67","-11,532,940.57","-73,505,969.41","-231,837,313.86","-198,519,878.83","18,928,085.50","119,939,026.09","2,952,048.44","-41,712,935.61","-37,124,947.04","-134,875,333.19","17,983,145.26","-5,905,035.54","-8,841,233.72","-5,658,948.94","-60,937,683.91","-227,394,005.24","126,096,469.97","408,193,312.02","109,093,825.85","74,197,862.40","-29,084,149.47","-46,453,093.98","30,640,078.29","-64,404,158.29","25,058,290.50","59,541,333.33","54,677,042.49","1,598,538.23","127,699,974.56","-48,334,119.19","101,309,817.23","-72,212,554.28","112,245,623.79"
购建固定资产、无形资产和其他长期资产支付的现金,"16,265,106.74","12,605,715.37","3,029,609.45","6,451,256.50","44,588,486.37","36,632,149.30","117,672,954.63","127,617,033.90","133,257,918.65","7,347,531.15","11,783,087.56","16,482,660.49","18,756,543.75","4,060,902.72","18,044,921.08","33,881,639.21","55,909,003.29","15,765,592.46","42,808,773.79","60,041,870.75","73,716,545.74","16,671,797.97","21,877,244.31","31,645,697.60","51,711,347.67","13,914,755.32","22,607,152.02","33,869,299.07","46,082,143.02","19,724,858.45","30,249,319.03","37,694,862.07","59,166,879.09","9,021,512.30","32,269,821.81","49,099,353.39","61,238,275.67","18,253,422.10","25,951,910.14","38,869,432.81","51,099,125.45","11,118,105.88"
期初现金及现金等价物余额,"17,489,226.27","62,466,640.32","65,777,761.11","65,777,761.11","65,777,761.11","879,580,603.89","879,580,603.89","879,580,603.89","879,580,603.89","589,590,167.22","589,590,167.22","589,590,167.22","589,590,167.22","391,070,288.39","391,070,288.39","391,070,288.39","391,070,288.39","349,357,352.78","349,357,352.78","349,357,352.78","349,357,352.78","343,452,317.24","343,452,317.24","343,452,317.24","343,452,317.24","116,058,312.00","116,058,312.00","116,058,312.00","116,058,312.00","214,996,174.40","214,996,174.40","190,256,174.40","190,256,174.40","125,852,016.11","125,852,016.11","125,852,016.11","125,852,016.11","127,450,554.34","127,450,554.34","127,450,554.34","127,450,554.34","55,238,000.06"
投资支付的现金,,"500,000.00",,,,,,,,,,,,,,,,,,,,,"21,106,700.00","21,106,700.00","76,035,394.49",,,"69,827,400.00","63,000,000.00",,"3,000,000.00","3,000,000.00","8,200,000.00","35,000,000.00","12,910,000.00","49,920,000.00","41,857,634.04","43,440,000.00","48,060,000.00","48,560,000.00","12,100,000.00",
期末现金及现金等价物余额,"62,466,640.32","65,777,761.11","40,398,359.60","856,751,876.71","879,580,603.89","813,136,700.33","681,270,704.95","587,164,537.81","589,590,167.22","578,057,226.65","516,084,197.81","357,752,853.36","391,070,288.39","409,998,373.89","511,009,314.48","394,022,336.83","349,357,352.78","312,232,405.74","214,482,019.59","367,340,498.04","343,452,317.24","334,611,083.52","337,793,368.30","282,514,633.33","116,058,312.00","242,154,781.97","524,251,624.02","225,152,137.85","190,256,174.40","185,912,024.93","168,543,080.42","220,896,252.69","125,852,016.11","150,910,306.61","185,393,349.44","180,529,058.60","127,450,554.34","255,150,528.90","79,116,435.15","228,760,371.57","55,238,000.06","167,483,623.85"
