科目,2007-06-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"975,000,000.00","2,569,000,000.00","2,162,000,000.00","1,986,000,000.00","2,041,000,000.00","1,141,000,000.00","1,894,000,000.00","1,614,000,000.00","2,555,000,000.00","1,031,000,000.00","1,777,000,000.00","1,476,000,000.00","1,546,000,000.00","2,148,000,000.00","5,700,000,000.00","4,574,000,000.00","5,767,000,000.00","2,971,000,000.00","3,466,000,000.00","2,838,000,000.00","3,773,000,000.00","3,576,000,000.00","4,205,000,000.00","3,931,000,000.00","3,804,000,000.00","3,156,000,000.00","3,702,000,000.00","2,751,000,000.00","3,798,000,000.00","3,128,000,000.00","3,379,000,000.00","3,628,000,000.00","3,535,000,000.00","3,478,000,000.00","3,055,000,000.00","3,036,000,000.00","3,273,000,000.00","2,896,000,000.00","2,811,000,000.00","2,944,000,000.00","3,283,000,000.00"
应付职工薪酬,"1,900,000,000.00","1,537,000,000.00","1,751,000,000.00","1,906,000,000.00","2,049,000,000.00","2,539,000,000.00","2,825,000,000.00","2,915,000,000.00","3,122,000,000.00","2,636,000,000.00","2,808,000,000.00","3,397,000,000.00","3,469,000,000.00","3,012,000,000.00","3,961,000,000.00","4,517,000,000.00","4,639,000,000.00","3,695,000,000.00","4,496,000,000.00","4,976,000,000.00","5,293,000,000.00","3,908,000,000.00","4,567,000,000.00","5,151,000,000.00","5,556,000,000.00","4,222,000,000.00","4,592,000,000.00","4,302,000,000.00","4,433,000,000.00","3,252,000,000.00","3,522,000,000.00","3,713,000,000.00","4,034,000,000.00","3,397,000,000.00","3,705,000,000.00","4,344,000,000.00","4,612,000,000.00","3,727,000,000.00","4,541,000,000.00","5,255,000,000.00","5,484,000,000.00"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"2,919,000,000.00","4,244,000,000.00","4,552,000,000.00","4,246,000,000.00","4,914,000,000.00","5,753,000,000.00","6,288,000,000.00","6,859,000,000.00","6,193,000,000.00","7,918,000,000.00","7,277,000,000.00","8,192,000,000.00","8,162,000,000.00","9,550,000,000.00","10,501,000,000.00","13,586,000,000.00","13,195,000,000.00","12,546,000,000.00","12,930,000,000.00","9,304,000,000.00","9,591,000,000.00","10,823,000,000.00","10,058,000,000.00","6,401,000,000.00","7,132,000,000.00","5,799,000,000.00","6,493,000,000.00","6,429,000,000.00","6,894,000,000.00","6,240,000,000.00","5,892,000,000.00","5,284,000,000.00","5,732,000,000.00","5,536,000,000.00","5,830,000,000.00","6,106,000,000.00","6,937,000,000.00","10,376,000,000.00","11,299,000,000.00","9,214,000,000.00","10,086,000,000.00"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,"83,000,000.00","151,000,000.00","126,000,000.00","170,000,000.00","135,000,000.00","179,000,000.00","164,000,000.00","124,000,000.00","117,000,000.00","150,000,000.00","115,000,000.00","116,000,000.00","151,000,000.00","162,000,000.00","223,000,000.00","184,000,000.00","260,000,000.00","255,000,000.00","432,000,000.00","308,000,000.00","414,000,000.00","367,000,000.00","471,000,000.00","439,000,000.00","357,000,000.00","411,000,000.00","690,000,000.00","694,000,000.00","764,000,000.00","779,000,000.00","911,000,000.00","1,359,000,000.00","716,000,000.00","784,000,000.00","911,000,000.00","1,356,000,000.00","563,000,000.00","705,000,000.00","912,000,000.00","1,341,000,000.00","522,000,000.00"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"911,000,000.00","1,538,000,000.00","7,002,000,000.00","756,000,000.00","338,000,000.00","143,000,000.00","314,000,000.00","1,086,000,000.00","1,664,000,000.00","1,079,000,000.00","1,079,000,000.00","11,625,000,000.00","1,069,000,000.00","1,161,000,000.00","1,484,000,000.00","1,652,000,000.00","1,732,000,000.00","2,405,000,000.00","2,374,000,000.00","4,280,000,000.00","1,329,000,000.00","2,510,000,000.00","1,845,000,000.00","20,616,000,000.00","1,457,000,000.00","2,537,000,000.00","2,445,000,000.00","20,058,000,000.00","1,537,000,000.00","1,501,000,000.00","2,960,000,000.00","4,867,000,000.00","1,412,000,000.00","2,786,000,000.00","2,890,000,000.00","7,140,000,000.00","1,526,000,000.00","2,665,000,000.00","1,292,000,000.00","60,660,000,000.00","1,650,000,000.00"
存货,"5,989,000,000.00","6,337,000,000.00","7,279,000,000.00","7,408,000,000.00","7,895,000,000.00","7,842,000,000.00","8,680,000,000.00","8,805,000,000.00","9,342,000,000.00","7,727,000,000.00","10,039,000,000.00","9,284,000,000.00","11,207,000,000.00","11,167,000,000.00","12,130,000,000.00","11,562,000,000.00","12,348,000,000.00","12,628,000,000.00","14,967,000,000.00","17,386,000,000.00","17,412,000,000.00","15,171,000,000.00","19,360,000,000.00","18,646,000,000.00","20,419,000,000.00","17,641,000,000.00","20,665,000,000.00","18,369,000,000.00","19,941,000,000.00","15,790,000,000.00","19,035,000,000.00","17,884,000,000.00","15,870,000,000.00","12,816,000,000.00","14,345,000,000.00","14,192,000,000.00","14,739,000,000.00","13,341,000,000.00","12,215,000,000.00","12,856,000,000.00","13,198,000,000.00"
其他应付款,"2,699,000,000.00","3,077,000,000.00","3,844,000,000.00","2,569,000,000.00","3,917,000,000.00","3,890,000,000.00","4,755,000,000.00","4,561,000,000.00","4,887,000,000.00","4,905,000,000.00","5,338,000,000.00","4,791,000,000.00","5,672,000,000.00","6,942,000,000.00","8,191,000,000.00","37,226,000,000.00","33,817,000,000.00","23,461,000,000.00","24,600,000,000.00","27,075,000,000.00","29,745,000,000.00","23,932,000,000.00","26,514,000,000.00","25,016,000,000.00","28,514,000,000.00","27,343,000,000.00","29,863,000,000.00","30,749,000,000.00","39,442,000,000.00","26,813,000,000.00","30,971,000,000.00","38,159,000,000.00","34,175,000,000.00","33,357,000,000.00","31,446,000,000.00","25,329,000,000.00","28,712,000,000.00","23,157,000,000.00","25,362,000,000.00","28,273,000,000.00","38,901,000,000.00"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"5,009,000,000.00","6,166,000,000.00","5,000,000,000.00","5,724,000,000.00","4,633,000,000.00","5,358,000,000.00","4,343,000,000.00","4,009,000,000.00","3,673,000,000.00","6,380,000,000.00","6,239,000,000.00","6,318,000,000.00","6,128,000,000.00","8,090,000,000.00","7,112,000,000.00","6,475,000,000.00","8,137,000,000.00","11,649,000,000.00","9,735,000,000.00","7,829,000,000.00","5,501,000,000.00","6,532,000,000.00","5,732,000,000.00","4,847,000,000.00","5,748,000,000.00","10,659,000,000.00","12,595,000,000.00","6,393,000,000.00","5,454,000,000.00","5,364,000,000.00","3,420,000,000.00","4,794,000,000.00","4,939,000,000.00","6,580,000,000.00","7,172,000,000.00","6,482,000,000.00","27,009,000,000.00","27,819,000,000.00","31,019,000,000.00","28,250,000,000.00","8,506,000,000.00"
其他流动资产,"236,000,000.00","424,000,000.00","495,000,000.00","200,000,000.00",,,,,,,,,,"3,103,000,000.00",,"4,644,000,000.00","5,983,000,000.00","6,724,000,000.00","8,147,000,000.00","7,643,000,000.00","9,550,000,000.00","7,161,000,000.00","9,042,000,000.00","14,490,000,000.00","16,744,000,000.00","22,129,000,000.00","19,248,000,000.00","19,728,000,000.00","18,504,000,000.00","19,951,000,000.00","19,334,000,000.00","17,791,000,000.00","16,352,000,000.00","12,248,000,000.00","9,749,000,000.00","10,202,000,000.00","9,202,000,000.00","42,701,000,000.00","25,262,000,000.00","32,639,000,000.00","8,477,000,000.00"
其他流动负债,,,"1,747,000,000.00",,,,,,,,,,,,,,,,,,,,,,"9,972,000,000.00","9,982,000,000.00","19,969,000,000.00","19,959,000,000.00","14,982,000,000.00","9,994,000,000.00","9,982,000,000.00","14,987,000,000.00","14,992,000,000.00","4,998,000,000.00",,,,,,,
流动资产合计,"30,544,000,000.00","72,127,000,000.00","80,447,000,000.00","74,630,000,000.00","79,356,000,000.00","77,906,000,000.00","90,393,000,000.00","81,974,000,000.00","90,476,000,000.00","92,459,000,000.00","99,777,000,000.00","110,723,000,000.00","111,404,000,000.00","103,995,000,000.00","106,247,000,000.00","121,646,000,000.00","127,984,000,000.00","107,937,000,000.00","120,561,000,000.00","109,080,000,000.00","120,632,000,000.00","111,360,000,000.00","125,734,000,000.00","117,090,000,000.00","129,129,000,000.00","121,408,000,000.00","138,256,000,000.00","154,766,000,000.00","154,073,000,000.00","118,637,000,000.00","130,455,000,000.00","140,590,000,000.00","136,645,000,000.00","121,036,000,000.00","125,337,000,000.00","130,873,000,000.00","136,486,000,000.00","133,463,000,000.00","155,610,000,000.00","172,077,000,000.00","120,979,000,000.00"
流动负债合计,"34,167,000,000.00","33,371,000,000.00","40,451,000,000.00","37,160,000,000.00","39,578,000,000.00","42,656,000,000.00","47,420,000,000.00","49,579,000,000.00","52,197,000,000.00","55,684,000,000.00","54,494,000,000.00","67,313,000,000.00","58,531,000,000.00","58,900,000,000.00","59,680,000,000.00","90,645,000,000.00","92,854,000,000.00","87,549,000,000.00","87,684,000,000.00","90,299,000,000.00","98,920,000,000.00","105,557,000,000.00","109,872,000,000.00","113,070,000,000.00","125,060,000,000.00","131,509,000,000.00","141,778,000,000.00","169,102,000,000.00","145,515,000,000.00","108,861,000,000.00","104,374,000,000.00","116,939,000,000.00","105,039,000,000.00","101,487,000,000.00","92,113,000,000.00","92,045,000,000.00","110,412,000,000.00","112,185,000,000.00","117,441,000,000.00","175,462,000,000.00","111,861,000,000.00"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,037,000,000.00","887,000,000.00","1,795,000,000.00","1,795,000,000.00","1,795,000,000.00","1,795,000,000.00","1,795,000,000.00","1,795,000,000.00","1,795,000,000.00",,"1,800,000,000.00","1,900,000,000.00","1,864,000,000.00","5,103,000,000.00"
长期借款,"44,115,000,000.00","49,718,000,000.00","52,268,000,000.00","52,578,000,000.00","54,383,000,000.00","56,045,000,000.00","55,801,000,000.00","52,492,000,000.00","53,465,000,000.00","53,931,000,000.00","55,108,000,000.00","54,781,000,000.00","54,582,000,000.00","48,730,000,000.00","50,487,000,000.00","46,900,000,000.00","46,432,000,000.00","44,013,000,000.00","44,831,000,000.00","44,005,000,000.00","42,989,000,000.00","39,624,000,000.00","39,399,000,000.00","40,754,000,000.00","38,677,000,000.00","37,084,000,000.00","34,416,000,000.00","37,348,000,000.00","38,989,000,000.00","38,726,000,000.00","39,978,000,000.00","43,034,000,000.00","47,066,000,000.00","54,179,000,000.00","58,808,000,000.00","60,842,000,000.00","60,983,000,000.00","58,462,000,000.00","60,033,000,000.00","61,906,000,000.00","63,625,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,"4,958,000,000.00","4,960,000,000.00","4,962,000,000.00","24,905,000,000.00","24,933,000,000.00","34,069,000,000.00","33,980,000,000.00","34,316,000,000.00","34,606,000,000.00","34,563,000,000.00","34,829,000,000.00","14,865,000,000.00","15,316,000,000.00","11,772,000,000.00","11,707,000,000.00","11,576,000,000.00"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,"4,504,000,000.00","5,239,000,000.00","5,717,000,000.00","5,896,000,000.00","5,242,000,000.00","2,765,000,000.00","2,778,000,000.00","2,733,000,000.00","2,763,000,000.00","2,314,000,000.00","2,260,000,000.00","1,956,000,000.00","2,108,000,000.00","1,777,000,000.00","2,109,000,000.00","2,220,000,000.00","2,174,000,000.00","2,346,000,000.00","2,254,000,000.00","2,292,000,000.00","2,198,000,000.00","2,558,000,000.00","2,784,000,000.00","2,551,000,000.00","2,658,000,000.00","1,867,000,000.00","1,684,000,000.00","1,829,000,000.00","1,806,000,000.00","1,546,000,000.00","1,547,000,000.00","1,519,000,000.00","1,798,000,000.00","2,523,000,000.00","2,357,000,000.00","2,355,000,000.00","2,360,000,000.00","2,383,000,000.00","2,377,000,000.00","2,382,000,000.00","2,263,000,000.00"
长期股权投资,"3,563,000,000.00","3,811,000,000.00","3,863,000,000.00","3,901,000,000.00","3,897,000,000.00","3,902,000,000.00","4,020,000,000.00","4,119,000,000.00","4,292,000,000.00","4,285,000,000.00","5,554,000,000.00","4,225,000,000.00","4,364,000,000.00","4,210,000,000.00","4,314,000,000.00","3,816,000,000.00","3,823,000,000.00","3,833,000,000.00","4,299,000,000.00","5,548,000,000.00","5,781,000,000.00","5,579,000,000.00","5,580,000,000.00","5,734,000,000.00","5,611,000,000.00","5,835,000,000.00","5,879,000,000.00","4,671,000,000.00","4,653,000,000.00","4,952,000,000.00","5,030,000,000.00","4,860,000,000.00","4,970,000,000.00","5,049,000,000.00","5,064,000,000.00","5,130,000,000.00","5,201,000,000.00","5,078,000,000.00","4,953,000,000.00","5,243,000,000.00","5,277,000,000.00"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,"1,002,000,000.00","1,018,000,000.00","1,027,000,000.00","1,040,000,000.00","1,212,000,000.00","1,869,000,000.00","1,906,000,000.00","1,964,000,000.00","1,978,000,000.00","1,513,000,000.00","1,537,000,000.00","1,565,000,000.00","1,578,000,000.00","1,577,000,000.00","1,707,000,000.00","1,658,000,000.00","1,653,000,000.00","1,724,000,000.00","1,768,000,000.00","1,783,000,000.00","1,804,000,000.00","1,921,000,000.00","1,992,000,000.00","1,977,000,000.00","1,949,000,000.00","1,973,000,000.00","2,011,000,000.00","2,036,000,000.00","2,076,000,000.00","2,102,000,000.00","2,137,000,000.00","2,161,000,000.00","2,203,000,000.00","2,197,000,000.00","2,224,000,000.00","2,265,000,000.00","2,386,000,000.00","2,617,000,000.00","2,670,000,000.00","2,683,000,000.00","2,739,000,000.00"
固定资产,"99,934,000,000.00","116,370,000,000.00","116,761,000,000.00","120,772,000,000.00","121,331,000,000.00","132,069,000,000.00","132,114,000,000.00","128,837,000,000.00","135,272,000,000.00","146,362,000,000.00","148,737,000,000.00","156,312,000,000.00","157,645,000,000.00","160,635,000,000.00","167,899,000,000.00","169,145,000,000.00","176,247,000,000.00","198,360,000,000.00","197,936,000,000.00","203,806,000,000.00","201,164,000,000.00","214,836,000,000.00","214,357,000,000.00","213,887,000,000.00","215,780,000,000.00","240,418,000,000.00","241,146,000,000.00","247,975,000,000.00","248,272,000,000.00","259,909,000,000.00","266,028,000,000.00","280,838,000,000.00","298,148,000,000.00","318,953,000,000.00","314,556,000,000.00","310,054,000,000.00","310,082,000,000.00","316,489,000,000.00","311,717,000,000.00","307,462,000,000.00","305,807,000,000.00"
递延所得税负债,"615,000,000.00","659,000,000.00","618,000,000.00","731,000,000.00","713,000,000.00","932,000,000.00","947,000,000.00","319,000,000.00","312,000,000.00","315,000,000.00","315,000,000.00","315,000,000.00","337,000,000.00","315,000,000.00","274,000,000.00","315,000,000.00","315,000,000.00","437,000,000.00","629,000,000.00","737,000,000.00","732,000,000.00","800,000,000.00","656,000,000.00","664,000,000.00","762,000,000.00","746,000,000.00","816,000,000.00","840,000,000.00","838,000,000.00","801,000,000.00","800,000,000.00","803,000,000.00","802,000,000.00","816,000,000.00","814,000,000.00","817,000,000.00","815,000,000.00","797,000,000.00","795,000,000.00","762,000,000.00","761,000,000.00"
在建工程,"15,080,000,000.00","18,713,000,000.00","22,495,000,000.00","20,854,000,000.00","26,873,000,000.00","27,544,000,000.00","28,408,000,000.00","34,304,000,000.00","32,009,000,000.00","28,485,000,000.00","26,056,000,000.00","23,469,000,000.00","26,032,000,000.00","29,603,000,000.00","31,673,000,000.00","35,164,000,000.00","37,301,000,000.00","33,629,000,000.00","36,726,000,000.00","44,479,000,000.00","55,679,000,000.00","60,523,000,000.00","61,837,000,000.00","67,702,000,000.00","74,808,000,000.00","74,577,000,000.00","74,044,000,000.00","72,734,000,000.00","78,966,000,000.00","77,326,000,000.00","71,959,000,000.00","55,747,000,000.00","39,365,000,000.00","32,263,000,000.00","33,937,000,000.00","37,379,000,000.00","36,179,000,000.00","31,627,000,000.00","33,217,000,000.00","38,957,000,000.00","41,434,000,000.00"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工程物资,"3,771,000,000.00","3,645,000,000.00","2,871,000,000.00","6,707,000,000.00","7,702,000,000.00","5,473,000,000.00","5,887,000,000.00","6,276,000,000.00","6,150,000,000.00","4,560,000,000.00","5,303,000,000.00","1,866,000,000.00","2,805,000,000.00","1,586,000,000.00","1,141,000,000.00","1,027,000,000.00","721,000,000.00","540,000,000.00","560,000,000.00","811,000,000.00","1,009,000,000.00","619,000,000.00","1,650,000,000.00","1,353,000,000.00","2,974,000,000.00","1,488,000,000.00","1,892,000,000.00","2,273,000,000.00","2,347,000,000.00","1,598,000,000.00","1,803,000,000.00","1,682,000,000.00","1,431,000,000.00","1,347,000,000.00","1,661,000,000.00","1,571,000,000.00","1,429,000,000.00","3,593,000,000.00","3,715,000,000.00","2,655,000,000.00","1,599,000,000.00"
非流动负债合计,"50,236,000,000.00","56,634,000,000.00","59,630,000,000.00","60,245,000,000.00","61,550,000,000.00","61,611,000,000.00","61,432,000,000.00","57,508,000,000.00","58,518,000,000.00","58,073,000,000.00","59,220,000,000.00","58,617,000,000.00","58,605,000,000.00","52,399,000,000.00","54,577,000,000.00","51,093,000,000.00","50,574,000,000.00","48,520,000,000.00","49,482,000,000.00","48,817,000,000.00","47,723,000,000.00","44,903,000,000.00","44,831,000,000.00","45,946,000,000.00","44,046,000,000.00","46,628,000,000.00","43,887,000,000.00","47,015,000,000.00","68,614,000,000.00","68,108,000,000.00","78,531,000,000.00","81,497,000,000.00","86,185,000,000.00","94,321,000,000.00","98,766,000,000.00","101,108,000,000.00","81,409,000,000.00","79,575,000,000.00","77,647,000,000.00","79,440,000,000.00","80,964,000,000.00"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"84,403,000,000.00","90,005,000,000.00","100,081,000,000.00","97,405,000,000.00","101,128,000,000.00","104,267,000,000.00","108,852,000,000.00","107,087,000,000.00","110,715,000,000.00","113,757,000,000.00","113,714,000,000.00","125,930,000,000.00","117,136,000,000.00","111,299,000,000.00","114,257,000,000.00","141,738,000,000.00","143,428,000,000.00","136,069,000,000.00","137,166,000,000.00","139,116,000,000.00","146,643,000,000.00","150,460,000,000.00","154,703,000,000.00","159,016,000,000.00","169,106,000,000.00","178,137,000,000.00","185,665,000,000.00","216,117,000,000.00","214,129,000,000.00","176,969,000,000.00","182,905,000,000.00","198,436,000,000.00","191,224,000,000.00","195,808,000,000.00","190,879,000,000.00","193,153,000,000.00","191,821,000,000.00","191,760,000,000.00","195,088,000,000.00","254,902,000,000.00","192,825,000,000.00"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
