科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"293,303.54","1,457,859.70","2,882,177.02","831,451.85","2,320,150.42","5,996,006.39","2,998,351.20","4,867,014.93","1,048,305.08","10,327,678.34","745,788.61","11,056,342.90","723,567.31","5,028,615.39","3,179,750.08","3,008,333.05","3,021,017.39","4,026,625.92","2,689,511.99","5,455,388.72","5,608,945.93","3,680,809.82","113,223,046.74","127,435,444.18","37,741,306.08","37,376,172.76","30,470,487.43","27,951,583.67","34,388,728.34","22,960,400.07","11,277,365.05","20,056,579.32","20,730,801.51","82,543,766.63","48,250,992.10","51,803,705.20","50,551,140.96","47,377,438.65","628,722,490.82","350,264,501.45"
应付职工薪酬,"1,446,988.41","4,629,069.54","7,145,388.39","3,491,929.85","4,233,003.40","5,416,416.77","6,001,764.94","5,352,452.18","7,152,877.44","9,114,928.12","7,555,265.10","6,899,908.41","9,802,135.07","11,641,932.28","12,080,810.60","9,474,285.80","11,588,796.38","13,769,006.71","13,549,414.67","9,806,123.45","12,578,972.17","13,127,669.65","17,364,191.31","19,283,597.16","20,348,900.31","18,139,365.41","22,631,292.86","22,856,047.63","20,322,474.27","16,251,811.89","14,145,964.93","13,682,102.63","16,502,187.18","13,444,071.94","15,082,426.79","24,117,936.07","29,528,039.49","30,021,991.05","28,565,634.24","28,777,084.38"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"6,341,806.25","4,451,501.05","2,337,994.40","4,489,817.20","5,207,687.16","4,506,831.53","2,700,516.66","5,766,947.34","2,711,189.42","6,157,497.23","4,903,942.24","7,025,842.75","6,072,788.16","3,874,198.22","5,695,270.56","5,894,182.46","5,925,405.48","2,164,440.43","1,252,964.71","2,461,165.17","4,788,478.60","5,151,035.40","6,161,113.31","5,775,890.86","8,223,720.60","5,192,360.42","14,434,676.49","11,879,438.85","7,365,021.26","7,061,049.16","10,173,451.86","18,494,096.75","11,753,365.88","13,861,391.00","18,625,814.75","28,709,313.31","11,078,920.15","7,748,522.13","6,090,714.27","11,238,617.84"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,378,618.08","17,955,535.67","17,743,028.46","29,962,360.18","23,396,368.48","39,535,038.01","50,876,937.80",,"44,076,986.31","19,660,413.64"
应付利息,,,"115,500.00","115,500.00",,,,,"15,617.25","281,897.78","405,134.66","472,046.67","472,205.58","880,624.10","966,662.51","1,191,902.43","1,187,492.49","1,213,356.85","1,432,295.92","1,745,356.49","1,918,942.57","2,244,307.22","1,800,371.97","2,435,801.66","2,084,357.71","1,951,863.32","1,383,257.44","1,739,000.05","1,411,524.14","2,306,527.17","1,891,652.44","1,879,120.22","1,384,376.44","1,501,371.66","2,208,134.58","2,391,337.09","2,447,348.13",,"2,419,900.36","3,648,994.96"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,"30,400,000.00",,,,,,,,,,,,,,,,,,,,,,,,,"18,082,148.93","2,784,000.00",,,"25,315,008.50",,,
存货,"11,354,755.27","24,278,764.89","25,200,859.26","23,512,808.85","34,776,192.37","41,097,126.90","49,794,926.33","54,749,351.66","63,835,133.92","73,378,856.55","133,999,596.70","150,941,393.95","167,200,776.15","177,051,670.36","158,374,202.71","159,649,116.16","176,642,841.21","193,580,845.33","206,386,282.19","220,724,007.61","216,102,372.01","242,102,608.03","246,513,171.88","257,866,867.84","241,178,725.29","258,874,807.94","255,447,236.45","265,528,607.19","313,160,944.06","332,840,670.56","343,531,474.10","377,791,020.86","417,361,200.90","356,788,205.72","297,644,491.82","307,793,434.91","366,978,660.56","450,595,527.32","420,748,552.45","697,291,385.36"
其他应付款,"23,524,083.03","19,687,838.59","268,183.46","6,830,326.11","492,486.78","607,539.72","257,926.02","417,657.99","422,640.55","526,372.68","505,806.61","821,804.48","1,125,428.85","741,617.96","1,171,668.70","998,723.26","1,058,406.98","1,412,657.68","27,863,193.47","47,091,190.78","28,436,847.85","29,224,512.21","30,893,960.79","52,289,150.17","32,270,760.59","50,032,737.17","35,943,685.68","35,865,929.11","41,755,537.73","36,091,737.10","57,265,264.11","56,314,362.15","53,215,767.04","33,565,505.13","34,194,387.82","38,745,971.31","41,322,344.16","53,457,921.15","76,524,709.64","75,486,168.65"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,"1,000,000.00","1,000,000.00","2,000,000.00","31,950,000.00","59,250,000.00","60,900,000.00","88,200,000.00","59,900,000.00","59,900,000.00","59,900,000.00","59,900,000.00","39,950,000.00","58,150,000.00","58,200,000.00","163,420,650.72","250,315,557.61","228,851,446.26","232,280,242.93","253,060,789.77","258,770,951.58","304,771,217.58","310,706,143.30","330,698,871.34","321,260,853.41","288,440,020.56","248,769,189.08"
其他流动资产,,,,,,,,,,,"2,617,147.47","2,607,138.33","2,859,951.54","2,851,707.91",,,,,,,,,,,,,"10,000,000.00","10,000,000.00",,,"909,956,484.59","3,413,583,190.78","3,601,564,613.81","3,259,656,768.81","3,202,700,935.85","2,879,298,367.91","2,457,860,559.18","1,309,971,738.55","1,534,000,038.73","806,881,634.50"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"28,095,109.20","143,909,926.18","105,323,720.38","878,695,863.03","796,230,401.21","800,333,912.62","725,773,489.45","697,590,468.11","650,535,946.90","673,192,068.91","650,323,267.12","601,342,149.69","695,005,822.07","786,664,070.00","729,601,480.70","791,468,541.70","782,104,269.32","765,599,569.10","891,926,990.09","952,084,399.85","1,161,599,000.91","1,077,071,858.12","1,126,666,443.93","1,210,086,403.17","1,494,644,909.29","1,308,092,218.50","1,244,982,682.87","1,260,799,621.85","1,571,546,170.55","1,589,637,156.77","5,738,554,892.05","5,783,801,117.38","5,842,201,433.10","5,724,715,721.61","5,653,381,580.20","5,253,964,721.70","5,413,822,046.99","4,492,521,725.76","4,594,602,985.97","4,028,550,426.11"
流动负债合计,"77,613,559.12","44,055,002.34","31,834,335.86","49,541,353.92","76,965,994.21","105,368,224.73","77,375,723.89","101,182,967.01","99,588,202.97","209,941,289.54","281,640,837.09","326,664,404.56","429,445,163.51","458,878,405.66","467,335,176.49","545,189,615.32","619,688,306.27","644,649,675.70","870,983,794.06","965,832,782.13","1,184,013,595.32","1,153,455,495.30","1,151,169,417.30","1,219,141,336.44","1,256,552,375.63","1,293,386,587.86","1,307,486,773.18","1,406,394,976.27","1,513,479,660.46","1,415,889,382.33","1,176,562,230.14","1,232,225,902.18","1,329,337,912.09","1,389,439,133.74","1,499,887,068.22","1,574,879,625.71","1,815,872,528.56","1,925,107,527.52","2,254,467,722.14","1,821,570,131.01"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,"1,928,000.00","1,928,000.00","1,928,000.00","1,928,000.00","1,928,000.00","1,928,000.00","1,928,000.00","1,928,000.00","1,928,000.00","1,928,000.00","1,928,000.00","24,614,567.16","243,886,567.16","243,886,567.16","243,886,567.16","264,216,567.16","279,200,000.00",
长期借款,,"70,000,000.00","70,000,000.00","70,000,000.00",,,,,,,,,"60,000,000.00","180,000,000.00","179,000,000.00","179,000,000.00","178,000,000.00","148,050,000.00","119,750,000.00","118,100,000.00","89,800,000.00","88,150,000.00","109,850,000.00","238,200,000.00","209,900,000.00","28,200,000.00","1,700,000.00",,,"400,000,000.00","375,000,000.00","375,000,000.00","384,475,621.32","380,423,256.00","360,775,094.73","352,525,962.33","294,126,787.57","281,326,116.13","200,000,000.00","200,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,635,582.37","16,921,255.25","30,293,314.08","31,224,354.18","32,129,062.80","35,513,090.59","36,377,936.61","38,976,006.45","39,835,955.92","40,719,157.68","41,627,794.69","117,559,563.99","80,000,000.00"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,"116,106,266.75","517,757,785.49","569,315,221.51","523,263,289.04","475,646,606.35","426,634,756.79","376,340,325.42","324,342,793.60","271,385,135.44","227,966,930.97","191,851,799.10","166,866,784.67","141,031,441.43"
长期股权投资,,,,,,,,,,,,,,"1,928,000.00","1,928,000.00","1,928,000.00","1,928,000.00","1,928,000.00","1,928,000.00","1,928,000.00","1,928,000.00","1,928,000.00","66,150,000.00","66,062,621.48","65,544,872.53","65,229,750.06","64,915,334.58","64,577,097.92","64,445,573.45","64,307,519.18","64,224,455.54","77,464,998.83","77,415,388.37","77,064,464.05","83,834,309.23","83,403,697.54","83,450,402.32","84,457,850.34","84,151,322.80","113,270,855.06"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,289,743.84","4,208,932.51"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"101,143,065.58","151,410,755.60","230,383,146.70","249,114,348.81","281,968,598.53","310,205,091.53","327,072,248.15","370,552,994.71","480,977,649.42","533,921,961.40","597,796,439.29","626,111,045.25","646,851,641.86","658,377,854.13","720,673,047.47","716,830,564.50","789,630,022.43","887,137,061.46","966,165,369.42","1,154,226,579.09","1,263,877,525.40","1,280,590,958.96","1,302,614,545.18","1,309,808,321.48","1,347,875,742.50","1,366,852,141.03","1,428,977,306.19","1,461,806,547.31","1,485,660,786.57","1,496,323,524.45","1,471,422,058.30","1,478,120,147.47","1,465,899,859.71","1,679,416,030.41","1,988,113,783.12","1,960,414,260.40","2,195,432,496.74","2,207,370,207.56","2,056,902,520.97","2,406,001,846.95"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"38,450,996.65","50,998,119.31","51,437,475.55","39,450,006.39","65,298,883.32","89,610,616.25","140,188,366.58","145,376,528.35","121,093,557.78","205,218,458.10","304,376,034.88","406,968,898.39","461,150,580.09","551,103,065.67","576,563,676.52","643,154,331.67","630,483,706.98","564,570,080.16","558,829,974.70","419,529,443.05","298,140,450.29","326,346,918.30","236,324,260.07","369,717,673.85","476,766,600.29","527,097,747.83","497,675,607.37","601,173,453.79","725,596,767.82","1,095,961,304.24","698,465,321.85","693,820,313.37","915,289,463.92","731,454,916.02","467,518,815.68","618,950,397.08","439,993,687.24","907,880,640.47","1,128,573,145.11","1,186,681,498.80"
其他非流动负债,,"560,000.00","560,000.00","560,000.00","560,000.00","4,000,000.00","4,000,000.00","3,967,252.15","3,929,501.34","6,080,915.10","10,461,528.19","10,366,013.06","10,270,497.92","10,135,332.80","9,928,369.55","26,169,827.18","25,911,284.81","25,652,742.44","25,027,533.40","24,493,991.02","23,960,448.64","23,426,906.26",,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,"70,560,000.00","70,560,000.00","70,560,000.00","560,000.00","4,000,000.00","4,000,000.00","3,967,252.15","3,929,501.34","6,080,915.10","10,461,528.19","10,366,013.06","70,270,497.92","190,135,332.80","188,928,369.55","205,169,827.18","203,911,284.81","173,702,742.44","144,777,533.40","142,593,991.02","113,760,448.64","111,576,906.26","133,543,363.88","261,359,821.50","232,526,279.12","50,292,736.74","25,119,194.36","138,991,918.73","540,109,895.09","991,133,788.73","919,548,313.88","871,398,088.81","831,328,318.19","776,447,979.12","704,268,743.65","642,528,410.71","540,177,489.10","490,728,143.41","383,717,220.47","357,306,772.35"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"77,613,559.12","114,615,002.34","102,394,335.86","120,101,353.92","77,525,994.21","109,368,224.73","81,375,723.89","105,150,219.16","103,517,704.31","216,022,204.64","292,102,365.28","337,030,417.62","499,715,661.43","649,013,738.46","656,263,546.04","750,359,442.50","823,599,591.08","818,352,418.14","1,015,761,327.46","1,108,426,773.15","1,297,774,043.96","1,265,032,401.56","1,284,712,781.18","1,480,501,157.94","1,489,078,654.75","1,343,679,324.60","1,332,605,967.54","1,545,386,895.00","2,053,589,555.55","2,407,023,171.06","2,096,110,544.02","2,103,623,990.99","2,160,666,230.28","2,165,887,112.86","2,204,155,811.87","2,217,408,036.42","2,356,050,017.66","2,415,835,670.93","2,638,184,942.61","2,178,876,903.36"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"50,000,000.00","114,000,000.00","114,000,000.00","152,000,000.00","152,000,000.00","152,000,000.00","152,000,000.00","152,000,000.00","304,000,000.00","304,000,000.00","304,000,000.00","304,000,000.00","608,000,000.00","608,000,000.00","608,000,000.00","608,000,000.00","608,000,000.00","608,000,000.00","608,000,000.00","608,000,000.00","608,000,000.00","608,000,000.00","608,000,000.00","608,000,000.00","678,120,274.00","678,120,274.00","678,120,274.00","678,120,274.00","678,120,274.00","678,120,274.00","1,205,476,595.00","1,205,476,595.00","1,205,476,595.00","1,205,476,595.00","1,205,476,595.00","1,205,476,595.00","1,205,476,595.00","1,205,476,595.00","1,205,476,595.00","1,205,476,595.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,"120,987,008.65","120,987,008.65","827,117,698.65","827,133,797.65","828,008,808.65","833,085,308.65","833,085,308.65","682,543,451.51","686,917,880.09","672,531,477.46","676,905,877.46","377,280,277.46","381,654,677.46","382,430,730.46","385,210,305.46","373,381,930.46","373,381,930.46","373,381,930.46","373,381,930.46","373,381,930.46","373,381,930.46","373,381,930.46","373,381,930.46","700,580,815.99","700,580,815.99","700,580,815.99","700,580,815.99","700,580,815.99","700,580,815.99","4,733,540,070.16","4,733,540,070.16","4,733,540,070.16","4,752,300,901.35","4,752,300,901.35","4,752,300,901.35","4,752,300,901.35","4,752,300,901.35","4,752,300,901.35","4,752,300,901.35"
无形资产,"12,340.43","27,240,499.11","26,689,033.24","26,554,394.63","26,485,819.10","26,421,158.32","26,279,646.54","26,124,027.22","26,134,471.32","26,085,360.17","26,036,619.39","25,876,339.40","34,298,793.98","34,088,877.13","51,612,364.09","51,441,091.52","72,493,433.62","72,187,657.64","71,922,080.58","71,659,529.19","71,393,175.56","96,204,571.99","75,214,978.39","74,883,196.09","74,504,355.99","74,998,325.00","73,945,294.27","73,703,522.34","131,881,308.71","131,276,954.57","130,704,092.04","130,088,268.05","129,462,771.75","128,959,593.55","105,080,830.67","104,120,564.63","103,245,114.22","102,301,175.78","96,758,681.35","95,746,179.38"
盈余公积,"4,139,430.56","4,305,835.64","9,555,882.20","9,555,882.20","9,555,882.20","9,555,882.20","17,121,995.04","17,121,995.04","17,121,995.04","17,121,995.04","31,891,955.50","31,891,955.50","31,891,955.50","31,891,955.50","43,825,498.11","43,825,498.11","43,825,498.11","43,825,498.11","53,905,498.82","53,905,498.82","53,905,498.82","53,905,498.82","57,810,729.99","57,810,729.99","57,810,729.99","57,810,729.99","65,064,077.39","65,064,077.39","65,064,077.39","65,064,077.39","76,980,940.14","76,961,326.10","76,961,326.10","76,961,326.10","101,569,011.05","101,569,011.05","101,569,011.05","101,569,011.05","117,795,685.72","117,795,685.72"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"36,020,273.81","20,252,782.20","67,463,775.74","85,196,633.67","103,944,181.16","127,829,624.52","135,882,489.30","132,575,651.37","171,756,070.67","214,577,689.88","232,340,668.92","265,879,388.81","273,893,495.63","311,218,924.85","312,490,670.88","339,503,995.64","350,584,295.51","371,618,461.19","372,352,795.66","388,309,312.30","396,854,108.67","412,304,382.52","420,044,299.85","440,953,962.10","463,802,894.57","488,574,306.88","505,705,069.07","537,654,085.37","570,581,764.16","607,311,500.95","618,466,571.02","674,446,829.87","694,560,800.22","773,824,144.29","806,546,195.84","916,131,573.25","948,596,426.28","971,929,554.14","861,344,530.32","895,283,700.79"
长期待摊费用,,"107,466.67","82,666.73","76,466.75","70,266.77","64,066.79","57,866.81","159,116.82","45,466.85","39,266.87","10,906,701.36","11,825,470.70","10,526,452.94","10,377,160.94","11,602,208.15","10,887,761.39","10,177,447.80","9,469,201.05","10,032,183.00","9,258,183.04","8,484,183.07","7,852,063.43","6,206,751.78","5,829,991.35","5,143,868.12","4,462,712.57","3,785,237.42","3,107,762.27","2,445,415.33","1,767,170.95","1,088,926.70","909,771.60","2,419,857.05","2,101,305.43","3,879,337.67","3,472,390.19","3,065,442.71","9,340,520.31","6,769,502.77","6,351,924.19"
少数股东权益,,,,,,,,,,,"58,608,900.02","58,479,760.05","59,086,791.37","61,793,933.88","92,984,887.19","93,608,466.07","94,206,110.18","93,262,271.31","86,091,566.61","86,538,595.98","86,593,903.47","87,651,084.01","85,458,021.03","90,652,903.66","94,596,377.88","96,779,046.52","94,933,485.13","101,617,604.20","104,779,124.70","102,096,260.55","84,840,006.13","81,386,514.01","75,991,797.50","23,406,846.78","22,517,044.42","22,526,039.26","22,149,768.74","21,121,947.05","18,533,943.34","18,021,517.43"
递延所得税资产,"71,751.63","493,861.96","484,959.85","80,488.83","105,886.29","127,694.59","93,899.35","130,039.01","152,129.26","182,654.20","2,036,305.14","2,063,496.01","2,034,890.45","1,034,202.28","4,014,555.75","4,797,417.00","6,780,545.19","7,549,009.80","8,688,521.22","9,875,976.49","11,087,150.15","10,280,926.57","9,715,260.96","9,943,154.89","10,558,333.44","12,078,235.49","9,883,527.63","10,827,280.35","12,293,846.56","12,487,345.80","12,294,911.00","14,817,074.00","15,209,855.07","12,473,598.93","12,506,500.71","13,884,319.38","14,234,710.50","15,990,746.44","18,133,876.16","18,495,456.48"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,"4,587,522.20","3,041,321.84","7,023,065.02","4,805,367.50","50,916,698.79","142,864,883.75","159,996,487.55","136,205,928.99","665,495,468.89","662,355,796.84","461,852,806.82","580,677,147.78","495,382,680.81","893,471,275.85","848,286,495.99","1,342,526,156.08","1,206,693,646.55","949,246,575.34"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"139,678,154.29","230,250,702.65","309,077,282.07","315,275,705.41","373,929,454.01","426,428,627.48","493,692,027.43","542,342,706.11","628,403,274.63","765,447,700.74","941,152,100.06","1,072,845,249.75","1,154,862,359.32","1,256,909,160.15","1,366,393,851.98","1,429,039,166.08","1,511,493,156.02","1,542,841,010.11","1,617,566,128.92","1,666,477,710.86","1,654,910,484.47","1,723,203,439.25","1,702,741,318.58","1,841,214,280.98","1,989,344,837.89","2,057,452,279.48","2,132,027,006.25","2,367,624,130.10","2,601,169,441.24","2,970,551,062.26","3,076,847,588.50","3,091,633,432.96","3,104,991,093.28","3,273,139,559.94","3,439,178,831.50","3,961,439,428.15","3,972,314,074.56","4,975,711,658.83","4,999,032,003.54","5,139,203,268.71"
所有者权益(或股东权益)合计,"90,159,704.37","259,545,626.49","312,006,666.59","1,073,870,214.52","1,092,633,861.01","1,117,394,315.37","1,138,089,792.99","1,134,782,955.06","1,175,421,517.22","1,222,617,565.01","1,299,373,001.90","1,337,156,981.82","1,350,152,519.96","1,394,559,491.69","1,439,731,786.64","1,470,148,265.28","1,469,997,834.26","1,490,088,161.07","1,493,731,791.55","1,510,135,337.56","1,518,735,441.42","1,535,242,895.81","1,544,694,981.33","1,570,799,526.21","1,994,911,092.43","2,021,865,173.38","2,044,403,721.58","2,083,036,856.95","2,119,126,056.24","2,153,165,047.97","6,719,291,936.53","6,771,810,559.35","6,786,526,296.10","6,831,968,168.69","6,888,404,599.83","6,997,996,113.43","7,030,086,103.89","7,052,397,713.66","6,955,450,046.90","6,988,876,791.46"
资产总计,"167,773,263.49","374,160,628.83","414,401,002.45","1,193,971,568.44","1,170,159,855.22","1,226,762,540.10","1,219,465,516.88","1,239,933,174.22","1,278,939,221.53","1,438,639,769.65","1,591,475,367.18","1,674,187,399.44","1,849,868,181.39","2,043,573,230.15","2,095,995,332.68","2,220,507,707.78","2,293,597,425.34","2,308,440,579.21","2,509,493,119.01","2,618,562,110.71","2,816,509,485.38","2,800,275,297.37","2,829,407,762.51","3,051,300,684.15","3,483,989,747.18","3,365,544,497.98","3,377,009,689.12","3,628,423,751.95","4,172,715,611.79","4,560,188,219.03","8,815,402,480.55","8,875,434,550.34","8,947,192,526.38","8,997,855,281.55","9,092,560,411.70","9,215,404,149.85","9,386,136,121.55","9,468,233,384.59","9,593,634,989.51","9,167,753,694.82"
