科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"11,152,485.32","7,507,428.55","13,955,412.11","7,597,843.82","10,459,260.57","40,000,000.00","593,229,253.28","593,103,081.50","534,912,035.14","1,701,305,554.27","2,655,064,906.90","2,375,156,852.32","2,617,011,317.15","2,225,625,699.69","2,316,269,153.48","2,405,315,910.30","1,698,426,954.36","1,221,393,203.13","1,361,178,360.58","910,639,355.50","1,249,975,860.94","1,540,791,836.63","1,740,051,242.52","2,756,223,357.47","2,114,633,567.95","1,893,039,583.47","1,975,709,889.98","2,875,776,762.45","2,918,008,707.59","2,188,034,363.61","2,081,159,511.80","2,905,231,313.98","2,379,633,611.90","2,745,373,192.40","4,256,453,491.63","1,906,418,493.03","2,120,370,383.11","2,705,994,047.55","4,965,928,560.99","5,493,414,793.36","4,610,599,931.18","6,076,962,373.20","4,021,298,040.31","7,309,784,896.73"
短期借款,,,,,,,"28,000,000.00","28,000,000.00","28,000,000.00","28,000,000.00","28,000,000.00","28,000,000.00","28,000,000.00",,,,,,,,,,,,,,,"1,439,800,000.00","2,599,500,000.00","2,159,700,000.00","1,611,400,000.00","617,000,000.00","1,016,100,000.00","1,096,100,000.00","599,895,000.00","500,000,000.00","910,000,000.00","500,000,000.00","500,000,000.00","500,000,000.00","100,000,000.00",,,
交易性金融资产,,,,,,,"1,871,159.57","1,456,888.01","1,371,655.11","1,629,335.98","1,789,890.99","1,892,963.33","1,879,088.21","1,704,658.08","1,855,302.28","1,954,410.31","1,956,392.47","1,932,606.55","2,637,264.62","1,625,371.66","1,680,872.15","1,538,156.59","9,091,674.93","9,056,187.43","1,653,121.91","1,528,245.79","1,498,513.38","1,637,264.62","1,617,443.02","1,643,211.10","1,611,496.52","1,625,371.66","1,665,014.87","201,777,998.02","1,617,443.01","1,734,390.48","1,678,889.98","1,748,265.61","1,867,195.25","1,879,088.21","2,005,946.48",,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"3,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58,060,000.00",,,,,,,,,,,,,,,,"200,000.00"
应收账款,"5,458,578.42","7,702,257.20","3,882,054.41","2,890,613.63","2,983,711.77",,,,,,"380,902.20",,,,,"53,266.00","35,200.00","412,928.94","25,032.72","194,006.72","321,806.72","71,326.72","97,736.72","45,299.32","13,150.32","65,797.60","23,174,695.60","3,229,901.00","1,029,856.00","182,588,743.00","182,919,435.00","372,405,031.65","334,079,688.50","109,071,734.00","107,840,751.11","110,847,780.10","100,526,973.67","36,169,329.18","35,330,585.61","417,237,910.47","427,650,710.92","200,143,360.03","193,471,106.55","114,636,312.93"
应付账款,"6,390,662.80","4,199,276.39","456,243.24","3,811,973.41","3,990,467.91",,"75,792,189.71","52,289,664.51","61,043,151.20","52,569,438.41","20,300,208.84","223,799,579.35","287,492,316.92","184,806,440.48","153,308,249.43","218,268,240.00","231,911,326.86","187,132,649.26","155,760,207.46","289,495,489.73","203,029,776.42","196,252,360.25","231,816,689.88","456,976,334.13","285,177,019.56","234,848,601.33","337,573,425.39","630,177,296.41","471,372,376.91","693,470,684.33","583,804,347.54","1,213,918,815.81","1,171,540,873.53","1,102,150,218.76","1,048,098,618.78","1,596,503,242.74","1,538,036,923.34","1,397,141,792.09","1,344,127,403.59","1,613,690,101.32","1,389,016,431.71","2,463,363,756.52","2,199,657,408.71","2,301,538,350.46"
预付款项,"3,921,771.07","5,458,106.39","3,627,246.59","13,070,299.90","9,728,325.68",,"6,955,491.94","6,990,282.18","7,051,805.74","6,282,339.55","14,369,806.98","75,054,414.18","52,512,132.20","46,733,759.33","76,130,753.76","104,162,149.71","114,101,687.21","111,106,306.95","107,368,002.30","66,991,095.87","85,234,954.09","322,758,608.35","353,258,069.87","414,512,837.29","547,523,859.59","546,290,668.93","571,150,629.91","523,861,955.79","605,727,200.24","575,077,899.48","703,616,462.06","251,187,489.44","187,593,784.26","198,034,618.87","194,058,886.91","163,166,212.60","162,071,315.07","169,060,168.57","201,014,021.91","739,292,740.85","225,383,637.28","322,039,306.92","526,419,048.47","233,785,836.11"
预收款项,"20,000.00","1,619,307.59","25,000.00","414,880.11","15,000.00",,"2,552,750,275.00","1,206,452,104.69","990,700,867.00","1,048,682,455.80","963,859,390.00","1,364,159,822.00","1,505,162,808.43","1,861,089,310.21","1,972,166,320.57","2,650,590,541.55","2,827,237,205.85","2,651,356,562.89","2,738,237,893.74","2,361,439,911.55","2,694,217,108.56","3,034,968,825.55","3,423,963,305.59","3,706,148,129.70","3,958,144,762.66","4,154,203,681.16","4,439,526,491.35","4,230,838,915.13","4,468,572,914.56","2,634,982,221.75","3,202,011,997.53","3,475,416,534.53","3,967,776,531.12","4,007,064,033.61","4,453,114,207.71","2,871,977,349.69","3,095,690,193.11","1,993,110,150.28","4,782,919,384.80","5,297,109,447.57","7,236,788,044.46","5,619,831,008.85","5,538,657,957.93","3,366,752,857.00"
