科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"56,195,828.53","157,247,365.51","259,570,343.77","436,911,653.86","106,724,193.98","285,919,545.83","448,485,195.70","515,633,436.46","58,005,156.29","246,049,231.40","421,538,986.84","574,978,092.59","218,470,283.07","486,580,767.48","741,827,938.89","764,075,970.44","151,369,800.40","506,509,279.14","784,200,321.83","1,020,906,507.85","177,305,837.90","402,825,924.72","615,839,985.72","927,607,338.22","199,276,129.14","463,873,178.09","613,355,945.83","895,159,048.24","156,746,347.12","501,608,699.98","642,361,142.39","1,077,475,616.54","138,130,113.78","518,734,615.06","624,810,499.17","672,617,780.99","134,051,872.16","315,746,988.36","517,008,783.13","772,507,262.75","163,031,583.24","360,828,562.11","522,380,767.92","656,192,827.29"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,"46,126,142.00","46,126,142.00","41,143,342.00",,"4,962,400.00","4,962,400.00","39,933,840.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,"72,940.80","161,683.30","1,405,467.88",,"1,303,320.03","1,488,365.55","1,935,316.29","3,210,174.80","3,331,859.93","2,654,322.91","7,419,219.79","593,955.92","704,402.20","2,736,198.53","4,469,962.17","2,146,271.00","4,093,321.11","5,720,306.10","7,737,772.36","4,742,660.59","8,684,050.05","10,734,930.20","11,665,177.15","1,612,847.50","1,730,843.36","4,612,438.77","10,477,018.35","1,084,998.29","1,171,330.31","1,255,106.86","4,573,814.48","3,552,807.08","3,703,649.16","6,534,786.46","8,086,744.66","2,562,120.32","2,867,907.93","3,261,916.80","3,261,916.80","3,185,211.40","4,739,173.37","7,352,818.70","8,613,833.23"
支付其他与投资活动有关的现金,,"380,560.43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,465,000.00"
收到其他与经营活动有关的现金,"6,957,394.79","29,843,751.50","16,625,926.54","34,580,007.92","9,956,429.07","6,900,591.33","12,014,184.72","31,178,919.36","2,894,948.01","53,645,380.37","13,618,569.03","55,521,617.79","2,681,305.28","5,684,833.60","10,378,056.89","46,138,289.89","2,373,000.00","8,219,813.32","8,701,536.18","47,741,106.09","9,857,797.35","12,268,478.20","18,445,676.49","68,410,711.96","8,151,264.29","43,759,643.53","45,365,218.20","28,885,739.95","6,593,050.89","8,509,382.45","21,674,292.59","68,508,715.61","5,185,827.40","9,587,753.69","17,777,429.70","50,522,426.38","28,143,280.90","11,900,262.25","48,465,872.85","53,335,860.83","19,400,580.80","13,858,889.07","34,524,575.85","54,305,748.02"
投资活动现金流出小计,"6,714,860.27","17,219,585.48","41,638,777.01","52,402,432.81","55,716,244.09","104,303,528.60","178,797,441.36","232,337,163.72","84,445,029.64","197,977,555.62","338,931,245.47","401,702,186.26","63,053,277.10","108,265,992.45","156,537,118.27","235,331,862.22","19,883,473.36","40,291,101.13","57,419,588.08","65,759,836.64","24,770,365.40","35,691,930.03","55,514,639.79","54,771,293.06","6,717,355.89","14,289,235.55","22,264,841.34","43,613,765.71","10,781,685.69","24,477,933.87","52,570,416.64","65,858,805.24","4,909,516.98","21,406,441.52","25,807,322.35","88,233,303.17","5,614,633.65","10,317,915.24","20,686,913.10","78,017,627.84","9,874,758.53","25,807,826.96","35,556,869.19","52,514,388.51"
经营活动现金流入小计,"63,153,223.32","187,164,057.81","276,357,953.61","472,897,129.66","116,680,623.05","294,123,457.19","461,987,745.97","548,747,672.11","64,110,279.10","303,026,471.70","437,811,878.78","637,918,930.17","221,745,544.27","492,970,003.28","754,942,194.31","814,684,222.50","155,889,071.40","518,822,413.57","798,622,164.11","1,076,385,386.30","191,906,295.84","423,778,452.97","645,020,592.41","1,007,683,227.33","209,040,240.93","509,363,664.98","663,333,602.80","934,521,806.54","164,424,396.30","511,289,412.74","665,290,541.84","1,150,558,146.63","146,868,748.26","532,026,017.91","649,122,715.33","731,226,952.03","164,757,273.38","330,515,158.54","568,736,572.78","829,105,040.38","185,617,375.44","379,426,624.55","564,258,162.47","719,112,408.54"
投资活动产生的现金流量净额,"-6,714,860.27","-17,159,585.48","-41,638,777.01","-52,342,432.81","-55,716,244.09","-104,303,528.60","-178,796,856.36","-232,336,578.72","-84,445,029.64","-197,895,955.62","-338,849,645.47","-401,620,586.26","-63,053,277.10","-108,265,992.45","-156,537,118.27","-235,331,862.22","-19,883,473.36","-40,291,101.13","-57,419,588.08","-65,643,836.64","-24,770,365.40","-35,691,930.03","-55,514,639.79","-26,381,449.06","-6,717,355.89","-14,289,235.55","-22,264,841.34","16,097,880.56","-10,781,685.69","-24,477,933.87","-52,570,416.64","-65,792,805.24","-4,909,516.98","-21,406,441.52","-25,807,322.35","-87,536,245.93","-5,614,633.65","-10,146,915.24","-20,515,913.10","-77,374,139.44","-9,874,758.53","-25,807,826.96","-35,556,869.19","-52,513,778.51"
购买商品、接受劳务支付的现金,"53,058,382.10","130,928,115.94","227,506,201.13","344,162,922.36","120,648,628.15","267,319,982.10","397,053,466.79","483,651,974.54","58,037,961.80","147,338,264.54","344,809,755.24","503,481,502.34","216,137,114.16","499,334,851.81","753,294,684.82","787,239,898.39","158,685,582.69","502,042,538.94","692,324,349.51","824,181,563.66","117,464,982.59","311,335,240.14","430,581,180.27","556,056,176.50","102,475,077.89","332,104,705.88","440,428,479.57","598,480,603.62","103,408,535.30","308,242,569.15","421,736,561.10","758,563,022.21","112,144,774.04","328,663,683.85","444,426,130.78","435,937,183.15","136,278,010.10","272,230,761.06","436,279,443.96","610,405,503.06","167,482,844.36","406,485,973.75","501,660,058.58","647,487,035.02"
吸收投资收到的现金,,,"183,812,800.00","183,812,800.00",,,,,,"489,750,000.00","489,750,000.00","489,750,000.00","70,000,000.00","70,800,000.00","70,800,000.00","70,800,000.00",,,,,,,,"6,000,000.00",,,,"27,572,000.00","11,523,085.73","11,523,085.73","11,523,085.73","11,523,085.73",,,"71,600,000.00","104,800,000.00",,"3,700,000.00","923,605,283.90","923,605,283.90",,"30,000,000.00","47,960,978.94","48,177,323.61"
