科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
取得借款收到的现金,"23,953,429.84","80,509,332.47","935,860.70","11,534,419.00","12,958,526.28","13,947,024.00",,,,"1,744,578.00","3,154,150.00","3,153,800.00","3,158,250.00","3,156,200.00",,,,,,,,"71,014,860.07","85,235,700.00","30,000,000.00","94,824,900.00","144,385,600.00","29,315,905.20",,,"614,350,004.09","4,067.89",,"50,000,000.00","159,814,513.37","73,098,450.45","201,228,740.93","307,842,923.51","662,719,570.87","330,236,775.35"
支付的各项税费,"12,784,187.07","25,050,651.79","33,336,972.18","22,143,321.55","30,095,245.96","40,296,343.12","12,093,305.76","17,001,850.39","21,794,269.39","25,996,817.62","3,435,493.37","17,163,524.45","36,661,933.52","56,515,880.23","22,952,489.28","30,992,692.00","44,319,013.40","57,052,804.98","15,507,187.77","28,706,931.70","42,973,684.22","63,236,485.37","23,946,018.57","36,553,669.86","45,642,239.19","75,608,045.04","31,401,391.61","51,335,087.34","57,751,349.12","69,868,020.82","28,737,759.58","43,597,563.09","56,895,486.20","77,702,661.64","39,033,996.08","65,043,561.97","77,241,479.38","106,648,519.68","31,046,639.02"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,"1,362.59",,,,,,,,,,,"5,518,000.00",,,,"10,854,304.40",
支付其他与经营活动有关的现金,"26,649,459.73","33,875,389.53","59,083,372.00","34,568,002.66","49,747,949.04","67,477,403.28","17,813,134.86","34,981,709.38","52,555,299.49","72,096,005.77","22,016,240.81","75,047,207.13","129,632,344.91","118,604,823.82","31,586,006.19","83,970,818.66","124,253,980.96","159,928,250.78","41,870,528.49","90,089,372.95","126,084,094.68","198,171,208.23","70,087,456.12","153,106,370.10","427,957,004.28","228,911,739.06","37,808,711.00","191,591,819.79","243,050,111.79","311,028,578.65","67,613,287.04","208,270,336.11","282,563,749.24","348,806,824.11","90,101,034.81","211,144,967.16","344,469,846.00","357,051,618.67","385,808,683.74"
筹资活动现金流入小计,"25,260,245.94","80,509,332.47","935,860.70","11,534,419.00","12,958,526.28","1,875,787,024.00",,,"12,640,320.00","14,384,898.00","3,154,150.00","3,153,800.00","3,158,250.00","3,156,200.00",,"-3,722,940.00","-3,722,940.00",,,,"25,349,311.85","100,643,683.07","88,551,934.59","36,532,027.00","102,712,177.00","152,272,877.00","29,315,905.20",,"757,940,999.77","1,378,261,203.14","10,104,100.70","15,833,441.84","68,057,222.53","181,981,924.01","73,098,450.45","801,228,738.08","907,842,920.66","1,273,573,872.42","330,236,775.35"
经营活动现金流出小计,"256,486,414.40","282,019,541.58","368,185,864.81","253,186,745.82","365,982,755.59","495,799,331.96","124,296,035.66","234,531,743.36","385,790,306.98","496,123,759.11","108,648,690.91","347,520,594.02","571,557,543.31","790,190,375.50","293,074,300.36","527,206,866.95","796,763,127.14","1,063,130,652.21","240,658,257.40","438,863,841.76","662,329,459.58","993,412,023.91","482,147,558.55","864,013,781.37","1,465,176,639.23","1,740,199,658.26","510,703,058.79","951,325,875.95","1,450,048,724.05","2,087,325,965.78","604,836,659.61","1,392,917,132.73","2,059,628,562.26","2,837,508,214.10","916,048,873.90","1,833,938,205.87","3,059,784,204.83","4,329,990,604.02","1,578,079,841.26"
偿还债务支付的现金,"17,397,673.52","56,689,446.65","39,654,000.05","12,353,431.00","17,321,032.00","17,796,056.00",,,"1,755,351.00","1,744,578.00","3,154,150.00","3,153,800.00","12,633,000.00","12,624,800.00",,,,,,,,"127,215,883.74","94,241,767.77","91,287,000.00","91,738,000.00","213,940,852.81","72,301,000.00","60,380,915.38","10,524,836.72","12,300,000.00","60,117,038.02","88,251,508.19","108,088,409.36","122,781,701.79","35,954,600.00","68,025,516.43","381,216,964.50","767,886,309.89","150,719,894.97"
经营活动产生的现金流量净额,"20,353,079.12","91,783,265.61","56,954,016.79","-8,880,445.13","-3,095,046.70","25,187,113.38","-16,424,794.53","-19,303,326.95","-72,984,957.80","-32,572,467.74","-25,062,492.28","-29,703,795.87","18,664,617.43","84,741,933.78","-29,178,599.87","-32,331,802.90","-41,109,744.22","-32,333,139.37","-17,836,483.53","-8,734,176.73","20,077,738.83","12,579,749.70","-76,501,301.99","13,574,311.80","-82,537,653.37","39,921,078.02","-68,827,498.89","-47,924,278.15","-75,566,859.80","-67,487,918.38","37,142,609.34","-23,713,447.92","-47,643,751.47","-28,592,250.33","-76,352,227.40","-140,113,431.17","-167,292,054.73","-295,922,977.19","-184,694,844.23"
分配股利、利润或偿还利息支付的现金,"2,096,641.82","35,921,824.25","848,701.01","175,295.87","287,024.16","437,259.51","113,371.48","229,261.07","44,438,448.97","44,510,337.67","44,550.85","125,139.25","47,215,569.52","47,215,455.56",,"42,627,600.00","47,802,000.00","70,611,600.00",,"39,008,600.00","59,852,600.00","71,450,389.81","2,249,623.48","19,090,132.56","52,664,647.23","61,701,251.02","2,054,273.46","2,481,018.20","5,137,888.23","11,166,198.23","5,053,568.21","9,431,610.15","16,168,804.93","22,838,319.09","10,487,535.55","16,541,101.33","23,855,770.24","37,747,116.59","12,136,621.45"
收回投资收到的现金,"3,150,191.68",,,,,,,,,,,,,,,,,"1,769,433,000.00","1,396,100,000.00","2,281,480,000.00","3,195,747,000.00","5,833,226,000.00","784,740,000.00","1,410,890,000.00","1,991,130,000.00","2,192,970,000.00","135,370,000.00","201,755,000.00","891,455,000.00","1,485,690,000.00","805,710,000.00","1,022,756,000.00","1,837,348,789.87","2,475,415,000.00","1,183,253,719.34","1,696,642,119.00","2,386,379,659.00","3,222,440,359.00","1,175,203,800.00"
支付其他与筹资活动有关的现金,,,,,,"7,803,872.30","2,294,280.00","3,221,298.06","3,221,298.06","3,291,298.06",,"7,463.42","7,463.42","7,463.42",,,,"3,722,940.00",,"3,069,036.00","3,069,036.00","3,069,036.00","3,666,438.82","3,665,068.54","3,834,706.93","9,653,812.27","8,869.55","341,964.77","546,904.46","1,541,368.78","51,799.10","51,799.10","79,651.65","11,132,047.29",,"22,750,000.00","22,750,000.00","42,426,216.74",
取得投资收益收到的现金,,"342,953.28",,,,,,,,,,,,,,"1,395,427.25","4,621,361.45","28,920,960.35","15,531,614.45","24,418,385.04","44,191,859.41","53,894,161.25","16,084,167.64","20,624,063.18","23,875,308.38","40,114,064.53","535,332.77","853,866.15","2,115,229.80","4,545,584.53","4,687,876.50","7,527,227.80","18,742,057.54","28,502,150.70","8,920,197.27","13,189,061.23","23,034,332.91","41,115,243.20","5,782,768.17"
筹资活动现金流出小计,"19,494,315.34","92,611,270.90","40,502,701.06","12,528,726.87","17,608,056.16","26,037,187.81","2,407,651.48","3,450,559.13","49,415,098.03","49,546,213.73","3,198,700.85","3,286,402.67","59,856,032.94","59,847,718.98",,"42,627,600.00","47,802,000.00","74,334,540.00",,"42,077,636.00","62,921,636.00","201,735,309.55","100,157,830.07","114,042,201.10","148,237,354.16","285,295,916.10","74,364,143.01","63,203,898.35","16,209,629.41","25,007,567.01","65,222,405.33","97,734,917.44","124,336,865.94","156,752,068.17","46,442,135.55","107,316,617.76","427,822,734.74","848,059,643.22","162,856,516.42"
处置固定资产、无形资产和其他长期资产收回的现金净额,"30,557.72",300.00,"58,189.14",,"12,859,818.18","12,150,526.03",,,,,"18,000.00","18,000.00","154,518.51","166,006.84","3,230,059.29","3,494,286.71","3,555,969.97","3,748,402.17","59,194.54","57,399.66","73,812.63","171,997.28",,"90,933.05","226,374.54","141,171.72",,"94,689.54","92,677.24","811,988.14",,"36,115.27","25,552.13","20,900.00",,"2,000.00","12,748.00","1,768,950.94","4,150.00"
筹资活动产生的现金流量净额,"5,765,930.60","-12,101,938.43","-39,566,840.36","-994,307.87","-4,649,529.88","1,849,749,836.19","-2,407,651.48","-3,450,559.13","-36,774,778.03","-35,161,315.73","-44,550.85","-132,602.67","-56,697,782.94","-56,691,518.98",,"-46,350,540.00","-51,524,940.00","-74,334,540.00",,"-42,077,636.00","-37,572,324.15","-101,091,626.48","-11,605,895.48","-77,510,174.10","-45,525,177.16","-133,023,039.10","-45,048,237.81","-63,203,898.35","741,731,370.36","1,353,253,636.13","-55,118,304.63","-81,901,475.60","-56,279,643.41","25,229,855.84","26,656,314.90","693,912,120.32","480,020,185.92","425,514,229.20","167,380,258.93"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-686,220.29","-109,554.90",783.03,"-8,350.48","-90,263.27","-7,276.98","-11,030.43","79,309.36","-314,578.21","-331,186.04","-2,393.97","1,130,628.06","873,614.70","-178,720.67","-2,214,235.61","-3,738,172.16","-3,354,972.89","-5,366,531.42","5,658,180.87","429,694.77","-2,505,226.48","-9,379,501.96","-10,278,220.40","-3,221,765.94","2,087,382.73","3,446,970.46","635,285.31","5,040,854.61","6,803,611.21","13,197,316.36","61,877.48","-1,323,529.30","-3,924,539.51","-16,816,229.82","-2,890,218.85","3,414,334.87","9,242,188.53","15,761,890.35","-2,347,292.54"
收到其他与投资活动有关的现金,,,,,"2,000,000.00","2,000,000.00",,,,,,,,,,,"46,492.60",,,,,,,,,,,,,,,"45,095,750.86","45,095,750.86","45,095,750.86",,"29,996,981.05","29,996,981.05","29,996,981.05",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"3,180,749.40","343,253.28","58,189.14",,"14,859,818.18","14,150,526.03",,,,,"18,000.00","18,000.00","154,518.51","166,006.84","3,230,059.29","4,889,713.96","8,223,824.02","1,802,102,362.52","1,411,690,808.99","2,305,955,784.70","3,240,012,672.04","5,887,292,158.53","800,824,167.64","1,431,604,996.23","2,015,231,682.92","2,233,225,236.25","135,905,332.77","202,703,555.69","893,662,907.04","1,491,047,572.67","810,397,876.50","1,075,415,093.93","1,901,212,150.40","2,549,033,801.56","1,192,173,916.61","1,739,830,161.28","2,439,423,720.96","3,295,321,534.19","1,180,990,718.17"
五、现金及现金等价物净增加额,"17,830,092.68","61,843,613.27","-36,681,499.84","-21,352,157.45","-4,774,401.64","1,873,963,753.17","-22,215,986.73","-27,928,603.47","-150,437,955.38","-113,837,817.87","-27,242,826.45","-445,723,126.00","-456,551,091.93","-398,950,673.74","-34,092,192.78","-759,333,535.24","-801,339,902.68","-929,511,318.11","145,039,585.30","-267,872,252.22","-242,868,698.00","-287,571,480.49","-61,278,675.47","133,429,498.09","18,623,683.00","172,022,444.88","-164,477,948.82","-126,017,413.22","-70,971,774.21","-19,538,274.25","32,411,793.74","-19,944,696.01","-67,839,365.36","29,951,167.44","-57,708,713.52","592,935,218.96","-2,026,277.97","188,094,811.02","189,113,123.73"
购建固定资产、无形资产和其他长期资产支付的现金,"9,017,241.15","14,734,002.14","54,127,648.44","10,469,053.97","11,799,379.97","15,116,445.45","3,372,510.29","5,254,026.75","40,363,641.34","12,360,969.61","2,151,389.35","4,910,047.95","6,531,846.00","10,345,417.44","5,929,416.59","11,802,734.14","17,372,542.64","21,882,567.44","2,381,560.76","23,595,851.05","25,364,197.60","30,341,170.51","74,417,425.24","102,741,328.61","123,737,060.24","147,924,046.31","20,930,036.06","18,039,962.77","30,606,782.80","34,452,690.48","6,992,264.95","14,431,337.12","41,255,581.37","41,104,009.81","13,600,485.24","20,337,966.34","41,390,318.65","51,105,421.95","12,597,713.86"
期初现金及现金等价物余额,"20,677,351.91","38,507,444.59","100,351,057.86","63,669,558.02","63,669,558.02","63,669,558.02","1,937,633,311.19","1,937,633,311.19","1,937,682,106.36","1,937,633,311.19","1,823,795,493.32","1,823,795,493.32","1,823,795,493.32","1,823,795,493.32","1,424,844,823.05","1,424,844,823.05","1,424,844,823.05","1,424,844,823.05","1,424,844,823.05","495,333,504.94","495,333,504.94","495,333,504.94","207,752,253.95","208,405,484.06","207,762,024.45","207,762,024.45","388,446,304.99","383,238,650.10","383,238,650.10","379,784,469.33","360,246,195.04","360,246,195.04","360,246,195.08","360,246,195.08","390,197,362.52","390,197,362.52","390,197,362.52","390,197,362.52","578,292,173.55"
投资支付的现金,"1,766,205.00","337,410.15",,"1,000,000.00",,,,,,,,,,,,"670,000,000.00","696,200,000.00","2,596,433,000.00","1,250,600,000.00","2,497,651,000.00","3,434,444,692.00","5,530,151,000.00","663,150,000.00","1,100,550,000.00","1,660,650,000.00","1,732,027,095.74","163,243,150.00","204,243,150.00","1,596,643,150.00","2,162,443,150.00","753,080,000.00","973,990,000.00","1,804,948,000.00","2,457,800,000.00","1,183,696,013.54","1,683,770,000.00","2,722,030,000.00","3,206,592,500.00","939,350,099.31"
期末现金及现金等价物余额,"38,507,444.59","100,351,057.86","63,669,558.02","42,317,400.57","58,895,156.38","1,937,633,311.19","1,915,417,324.46","1,909,704,707.72","1,787,244,150.98","1,823,795,493.32","1,796,552,666.87","1,378,072,367.32","1,367,244,401.39","1,424,844,819.58","1,390,752,630.27","665,511,287.81","623,504,920.37","495,333,504.94","1,569,884,408.35","227,461,252.72","252,464,806.94","207,762,024.45","146,473,578.48","341,834,982.15","226,385,707.45","379,784,469.33","223,968,356.17","257,221,236.88","312,266,875.89","360,246,195.08","392,657,988.78","340,301,499.03","292,406,829.72","390,197,362.52","332,488,649.00","983,132,581.48","388,171,084.55","578,292,173.54","767,405,297.28"
