科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"167,502,224.69","185,515,585.18","196,146,290.60","369,192,955.06","355,057,777.72","306,809,537.75","306,159,238.00","430,135,027.06","236,577,266.40","47,267,190.01","52,279,820.53","125,532,811.52","68,068,111.02","89,948,875.36","112,017,230.19","256,434,182.45","122,012,961.71","135,482,023.55","193,505,588.01","339,191,764.48","323,680,233.42","259,663,480.64","231,526,951.49","329,520,039.05","212,983,437.66","205,595,805.85","143,213,247.60","168,684,085.04","164,055,927.23","81,754,663.96","1,687,137,010.49","1,895,364,142.44","2,261,280,306.70","2,003,799,042.40","1,775,991,798.20","1,895,329,046.98","1,943,709,077.40","1,781,580,886.49","1,912,584,709.13","1,595,248,273.35","1,501,858,505.64","1,474,003,350.62","1,544,347,147.02","1,791,012,349.46","2,251,060,710.46","2,277,466,919.75","2,332,218,227.01","2,871,556,202.92","2,977,421,482.18"
短期借款,,,,,,,,,"10,000,000.00","80,000,000.00","106,000,000.00","10,000,000.00","10,000,000.00","25,000,000.00","15,000,000.00",,,,,,,,,"25,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00",,,,,,,,,,,,,,,"20,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00",,,
交易性金融资产,"25,500.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59,254,020.00"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,"300,000.00","1,410,590.00",,,,"1,100,000.00","600,000.00","1,382,249.00","32,249.00","1,990,000.00",,,,,,,,,,,,,"20,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,
应付票据,"26,800,000.00","31,600,000.00","31,700,000.00","39,250,000.00","28,750,000.00","21,100,000.00","26,100,000.00","16,900,000.00","6,800,000.00","18,651,293.83","29,564,138.58","26,898,779.59","22,585,934.84","28,000,000.00","21,154,183.10","26,930,680.00","11,030,000.00","13,990,000.00","5,050,000.00","1,350,000.00",,,,,,,,,,,,,,,,,,,,,"499,217.80",,"149,976.65",,,,,,
应收账款,"5,791,202.31","6,419,349.34","32,044,121.60","24,492,254.81","1,118,378.46","2,979,217.60","47,966,274.57","36,097,048.57","5,812,158.08","8,622,225.90","13,014,353.48","33,089,134.22","2,599,925.78","4,395,112.03","31,484,288.44","42,834,782.84","4,907,414.86","7,192,797.48","21,218,835.77","34,681,256.38","5,526,879.66","15,010,679.32","20,523,112.40","28,016,076.78","13,860,468.91","14,017,170.99","12,224,613.33","30,378,808.39","5,472,263.62","4,668,031.42","50,211,440.61","33,251,953.73","22,577,885.04","17,808,223.45","27,585,032.67","33,899,736.03","10,030,482.85","15,024,578.51","17,179,925.49","46,754,725.47","21,811,358.44","23,541,405.07","27,863,942.89","28,982,720.52","42,630,292.76","33,373,638.90",,"50,628,635.48",
应付账款,"118,160,179.75","107,024,754.19","136,762,036.07","202,803,169.32","158,251,928.76","124,983,774.18","161,692,892.06","217,957,919.90","151,798,162.16","144,640,514.31","131,052,831.76","234,418,204.80","159,104,306.67","155,192,116.26","179,699,638.69","262,345,662.45","180,722,347.06","163,242,928.80","183,615,638.12","282,840,398.43","201,749,457.34","149,445,321.09","156,697,843.65","221,462,092.47","139,842,979.20","124,496,769.09","98,433,110.27","189,966,147.89","131,448,219.64","102,390,104.03","480,698,845.25","597,289,617.04","476,519,039.03","430,835,443.24","458,925,089.25","533,174,442.64","440,666,838.12","413,466,836.69","472,604,426.68","661,980,158.28","496,012,254.32","442,514,251.36","514,579,553.62","680,541,931.95","550,324,293.40","500,718,311.71",,"716,442,274.64",
预付款项,"7,854,896.80","6,131,615.70","6,251,644.36","3,987,568.67","3,131,846.34","5,164,711.40","4,130,050.75","8,129,375.20","875,499.19","5,188,545.98","11,731,202.50","7,989,861.38","8,958,018.39","15,980,257.91","23,917,464.64","9,369,161.03","17,398,572.03","16,588,041.93","10,532,808.05","8,637,356.71","4,118,323.61","31,366,033.54","37,519,529.96","56,928,449.80","10,529,040.26","7,767,673.69","12,503,092.39","15,121,877.62","12,371,402.68","11,441,707.59","37,561,347.50","30,344,983.23","62,633,227.41","41,668,948.98","42,465,591.04","27,819,266.14","32,874,001.29","28,846,989.92","32,508,031.44","24,971,161.23","34,400,377.32","18,212,978.07","23,737,273.72","66,003,456.45","77,965,729.92","65,899,918.75","97,215,983.51","95,191,163.23","115,850,588.71"
预收款项,"102,908,052.43","90,712,523.55","100,638,925.53","136,459,211.47","162,245,252.20","141,508,600.70","148,895,159.34","173,332,090.43","171,384,654.36","167,864,211.24","186,378,562.03","214,124,831.18","222,820,338.74","203,691,946.22","209,474,464.70","223,167,622.65","218,637,443.61","209,150,882.64","210,134,314.01","227,614,366.02","208,064,628.57","198,834,764.07","200,449,185.62","278,548,096.78","204,040,150.82","195,438,562.65","208,167,452.75","184,346,958.81","167,275,306.03","167,255,917.01","1,295,358,958.81","1,229,201,994.49","1,200,443,909.00","1,128,095,283.29","1,119,486,476.23","1,080,523,550.42","1,070,084,345.56","1,027,725,753.82","1,040,362,968.04","1,032,026,798.51","1,052,418,409.50","1,021,494,473.11","1,075,218,413.59","1,022,868,791.84","1,081,020,479.45","1,045,986,211.34","1,079,094,105.80","1,082,977,705.05","1,088,224,306.94"
