科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"703,126,974.48","1,556,097,157.34","2,347,419,365.45","3,397,843,587.89","898,922,505.99","1,910,275,631.04","2,831,878,637.07","4,316,186,884.35","1,089,467,785.92","2,195,686,878.91","3,392,034,428.59","4,852,717,039.33","1,062,510,200.27","1,978,188,930.68","3,039,909,545.45","4,365,153,315.73","1,223,341,181.19","2,452,600,022.26","3,631,456,817.15","5,525,222,936.30","1,764,436,725.63","3,304,946,898.46","4,880,533,265.63","6,891,102,632.84","1,831,491,431.69","3,800,496,032.13","5,602,651,505.99","7,801,603,747.42","1,914,971,009.93","3,818,796,794.19","5,576,397,052.69","7,276,585,571.53","1,882,984,893.58","3,695,697,028.50","5,511,377,916.57","7,900,189,563.61","2,131,943,368.27","4,280,723,344.64","6,164,009,776.03","8,981,721,080.58","2,456,863,818.01","4,997,952,866.57","7,483,779,864.14","11,119,916,379.78"
二、营业利润,"41,257,791.40","113,058,142.43","183,751,337.80","325,568,593.96","99,585,957.23","277,017,645.26","472,527,808.98","634,994,223.56","219,798,034.39","420,343,637.29","650,929,759.50","884,966,043.47","294,488,973.74","481,995,712.47","735,440,520.79","962,630,554.73","266,984,824.80","494,463,623.72","704,121,172.41","926,837,904.22","398,425,521.53","647,137,359.83","927,186,015.35","1,262,106,150.01","408,404,044.18","736,174,534.79","1,053,584,063.15","1,411,789,037.66","389,869,649.15","745,922,022.95","967,777,278.95","1,228,030,675.92","405,871,567.44","757,990,485.67","957,200,068.94","1,442,566,036.23","363,833,282.88","754,424,340.66","991,475,196.88","1,293,727,423.22","419,818,335.66","867,262,112.13","1,133,216,779.78","1,510,513,730.18"
减:营业成本,"379,943,563.54","819,954,967.21","1,232,853,305.22","1,780,858,064.33","486,941,182.86","1,011,385,005.73","1,491,739,279.07","2,352,867,818.27","523,201,805.55","1,089,532,170.79","1,674,841,449.35","2,396,065,295.14","403,536,469.71","754,985,396.82","1,169,527,452.36","1,686,228,606.81","501,588,906.49","1,000,358,112.78","1,501,240,098.78","2,267,389,365.10","704,555,021.33","1,341,638,815.72","1,958,976,591.81","2,678,214,626.29","707,435,736.13","1,443,680,963.57","2,182,958,847.83","3,089,871,197.36","760,531,756.38","1,573,126,391.74","2,329,199,556.49","2,812,180,840.68","708,082,912.03","1,420,599,744.03","2,124,880,341.25","3,067,029,682.23","813,522,263.07","1,598,093,291.76","2,289,186,816.52","3,362,266,251.05","941,121,918.65","1,866,975,760.11","2,736,021,964.48","3,907,741,538.86"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"2,372,643.73","5,713,881.36","7,502,351.91","15,410,451.86","2,229,663.82","5,970,287.48","8,803,781.39","37,456,911.21","3,908,444.67","8,380,518.52","14,107,301.55","20,347,553.75","3,229,792.61","6,700,851.98","11,154,683.83","20,593,208.96","13,629,109.95","28,075,166.05","44,836,141.94","70,775,974.39","24,518,220.63","40,704,115.34","62,675,932.90","90,055,158.64","23,032,192.09","56,806,118.41","76,252,818.48","107,599,587.11","19,054,816.72","40,838,156.62","61,725,540.79","99,216,657.84","26,962,527.53","52,590,661.95","76,132,013.34","109,877,387.66","28,684,700.21","58,966,674.28","83,633,202.38","150,692,086.65","39,570,704.57","85,103,039.70","127,357,840.03","193,908,903.22"
营业外收入,"808,660.61","1,981,857.03","9,123,091.47","67,851,292.44","4,995,794.05","10,129,058.14","15,790,589.35","24,469,848.88","4,814,487.12","10,314,325.42","15,139,307.66","30,625,236.57","4,076,147.20","7,241,539.27","12,334,972.30","79,587,285.35","8,494,658.75","14,963,412.73","31,622,514.10","42,054,731.99","3,868,280.60","10,141,080.42","14,644,077.75","96,794,269.74","4,871,760.11","12,651,993.19","20,655,434.21","39,345,496.93","5,937,728.44","10,677,099.64","19,365,489.52","48,734,178.14","5,206,575.68","13,801,785.12","76,448,394.75","109,633,000.42","14,712,873.89","56,047,921.01","106,136,881.94","185,973,286.92","28,791,659.90","16,630,469.23","21,426,648.15","23,489,008.47"
销售费用,"185,228,079.94","399,937,399.80","597,206,260.05","814,864,869.61","247,556,045.36","481,331,515.04","691,965,891.58","960,688,446.00","277,915,396.05","529,533,577.64","829,786,827.82","1,165,870,112.35","307,754,730.48","599,829,739.29","926,928,665.86","1,355,672,626.13","368,628,533.43","770,532,720.45","1,130,655,192.63","1,758,953,072.45","525,564,907.36","1,034,703,490.67","1,540,061,550.75","2,199,223,129.52","571,318,440.86","1,241,688,416.95","1,774,247,126.73","2,410,210,166.58","592,868,775.28","1,147,250,461.60","1,724,834,940.46","2,412,682,932.66","602,199,085.42","1,167,600,524.35","1,870,508,237.17","2,677,283,335.99","747,249,349.90","1,509,066,540.68","2,227,932,205.40","3,279,530,111.09","882,234,163.75","1,793,132,764.47","2,905,492,453.71","4,750,169,324.42"
减:营业外支出,"1,622,831.54","2,216,224.54","3,704,577.82","8,992,419.92","337,621.41","7,902,072.28","11,017,990.57","13,468,540.79","1,492,043.55","3,124,525.18","8,533,857.19","11,134,922.01","419,073.84","1,628,609.69","2,326,128.78","8,191,761.67","1,174,223.52","5,324,053.10","11,555,323.36","20,780,714.30","2,229,202.81","5,429,459.64","8,677,622.23","76,117,553.12","1,351,504.71","7,331,013.64","11,670,111.40","18,160,502.69","1,974,663.59","5,224,397.71","6,825,893.09","17,159,862.54","786,674.19","5,153,320.20","13,884,971.22","23,196,264.23","11,164,565.76","15,690,613.82","17,637,651.55","26,499,224.89","3,655,983.69","8,025,998.68","11,988,308.10","15,696,091.44"
管理费用,"47,064,225.62","104,654,674.83","153,192,897.02","221,280,769.93","60,617,174.33","127,230,145.31","193,033,594.29","311,342,067.28","64,586,585.97","141,348,954.72","217,844,559.68","367,632,453.79","78,883,731.79","161,946,246.20","240,869,472.73","385,533,706.11","76,401,293.45","162,355,163.32","262,924,740.00","507,390,738.27","116,517,681.87","246,205,333.61","397,470,050.27","667,103,542.37","130,532,852.67","325,744,907.44","521,097,886.13","779,882,627.70","156,620,305.30","338,682,264.61","520,737,657.07","736,487,435.11","146,754,183.82","312,571,675.68","507,552,936.91","773,698,652.78","168,815,106.96","355,227,768.31","566,954,804.45","873,652,020.34","168,723,749.43","411,265,859.42","622,866,829.58","920,714,057.45"
其中:非流动资产处置净损失,"28,662.85","247,187.34","279,488.94","881,810.80","87,908.76","1,261,747.12","1,300,912.93","5,505,894.56","238,373.40","601,685.60","1,173,771.24","2,722,395.86","100,301.76","337,537.99","695,892.06","2,758,612.24","161,174.81","3,410,327.18","7,790,678.33","6,826,147.77","1,474,019.64","1,757,501.09","3,487,494.20","54,703,899.42","624,686.67","1,291,454.37","2,469,068.39","4,549,165.79","506,917.25","2,645,877.90","3,307,739.51","7,522,470.38","62,479.13","2,085,815.47","3,437,971.92","5,479,550.43","10,683,797.94","11,694,345.06","12,784,288.84","15,999,626.10","657,334.27","2,262,557.59","4,427,660.39",
