科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
应付职工薪酬,"522,757.05","644,135.64","353,788.86","526,685.78","626,738.27","695,864.68","579,244.89","736,139.82","728,151.86","712,598.90","2,688.24","88,878.64","218,293.94","322,804.69","117,256.16","153,543.98","304,299.21","426,005.22","317,354.40","218,928.15","1,065,212.11","9,584,638.44","3,142,495.95","3,142,687.88","665,615.89","12,503,928.97","4,070,521.93","3,878,312.80","501,025.19","12,055,978.80","5,246,504.78","5,460,356.20"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"2,731,341.76","3,370,294.50","4,665,348.60","1,142,639.03","4,098,772.79","4,649,898.74","4,083,715.63","3,327,764.07","5,468,897.41","11,211,837.25","3,054,812.65","-1,020,013.20","604,692.38","4,005,193.68","1,325,625.57","1,033,095.69","4,444,537.07","10,639,433.50","9,005,322.45","3,122,538.81","15,016,677.68","24,223,754.93","5,093,802.58","6,266,712.26","13,329,939.68","37,937,960.36","9,098,691.96","11,891,534.85","10,863,668.16","41,934,169.18","9,756,439.39","6,634,090.93"
应收利息,,,,,,"2,853,231.03","2,681,401.96","4,387,639.96","861,054.81","2,258,849.03","3,631,009.82","3,907,767.56","2,961,959.08","3,429,064.74","682,618.72","1,428,667.94","490,276.54","528,900.36","304,649.99","472,887.88","93,609.86",,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,"8,295,210.00",,,,,,,,,"524,117.00","317,324.70","317,324.70","317,324.70",
存货,"16,749,198.14","22,002,215.22","50,248,681.39","57,573,173.60","65,736,101.72","53,973,741.81","50,358,140.03","51,108,293.20","63,850,203.55","51,871,911.37","46,252,605.93","50,667,773.99","71,748,550.11","72,336,269.04","77,976,478.90","87,999,120.51","119,381,985.89","106,244,066.70","106,997,796.94","129,696,841.32","198,667,409.01","174,782,234.26","169,557,163.28","193,181,447.42","221,031,501.87","175,397,002.62","172,531,051.74","176,184,555.53","245,700,554.96","199,798,094.17","219,237,392.35","219,635,488.67"
其他应付款,"5,702,703.72","166,301.57","413,967.17","64,570.95","2,446,489.92","301,898.00","987,077.10","1,619,472.81","1,757,873.55","4,364,113.70","3,413,108.47","5,109,828.65","4,830,015.88","2,715,900.38","3,074,355.58","1,267,227.58","1,649,154.39","1,189,402.29","2,459,172.90","2,436,266.28","283,867,499.21","203,607,390.32","122,205,632.31","77,662,422.68","76,396,539.84","194,913,242.30","194,338,739.70","128,043,590.06","80,303,296.17","80,990,373.87","80,944,049.74","5,965,953.86"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,"8,666,666.66","14,523,809.52","35,936,666.66","35,936,666.66","35,936,666.66","35,936,666.66","41,720,066.66","41,720,066.66","46,053,400.01","35,860,066.68","41,720,066.68"
其他流动资产,,,,,,,"-6,553.84",,,,,,,,,,,,,,,,,,,"20,272,938.24","14,084,319.33","297,083,911.50","305,083,911.50","60,085,841.15","10,084,571.50","283,999,235.30"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,"804,582.90",,,,,,
流动资产合计,"71,394,602.66","89,660,402.42","168,709,121.80","156,144,921.64","453,057,721.29","460,477,967.79","454,651,257.87","446,811,838.56","480,153,146.22","479,198,830.29","467,319,268.18","454,362,718.37","474,292,290.16","499,955,680.38","483,585,480.45","411,887,642.51","423,957,771.17","445,998,937.00","421,741,710.87","443,162,909.37","643,035,539.96","628,781,820.05","501,082,016.67","521,940,032.29","654,588,086.89","1,075,445,580.82","983,531,630.98","927,187,998.21","1,113,399,979.03","1,249,249,088.98","1,126,286,454.03","1,028,465,768.69"
流动负债合计,"47,832,292.38","45,816,329.56","69,959,440.36","61,961,816.09","46,759,939.60","36,004,747.72","31,537,879.68","31,281,611.16","44,737,283.56","48,506,031.82","35,552,767.55","33,075,177.88","50,169,315.73","61,215,151.78","64,468,868.92","67,961,305.42","84,627,554.33","86,280,168.54","76,676,669.87","94,176,498.29","548,144,269.85","487,777,244.30","286,167,664.38","327,278,746.87","309,873,972.26","483,015,548.48","397,566,890.79","353,744,862.07","478,326,444.74","569,538,962.69","480,558,653.99","412,311,666.07"
可供出售金融资产,,,,,,,,,,,,,,,,,,"2,725,964.65","2,459,719.90","2,633,237.49","23,533,237.49","19,002,690.76","18,507,739.97","19,002,690.76","19,002,690.76","18,543,795.60","18,060,000.00","18,060,000.00","18,060,000.00","18,060,000.00","18,060,000.00","18,060,000.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,"17,333,333.34","93,476,190.48","114,380,000.01","108,520,000.01","96,411,666.68","90,551,666.68","90,009,933.35","84,149,933.35","69,149,900.00","69,149,900.00","52,623,200.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"347,457.68",,"50,000.00","50,000.00","50,000.00",,,,,,,"2,550,000.00",,"1,444,983.34","1,444,983.34","4,444,983.34","4,306,298.39",,,,"8,750,000.00","19,617,111.05","27,553,193.34","37,046,738.54","23,871,905.75","30,332,364.67","37,311,056.09","47,252,240.33","49,987,339.70","60,752,766.40","85,214,687.56","85,162,673.51"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,"19,238,212.43","18,986,412.21","18,734,611.98","18,482,811.75","18,231,011.52","17,979,211.29","17,727,411.06","17,475,610.83","17,223,810.60","16,972,010.37","16,720,210.14","16,468,409.91","16,492,066.84","16,316,962.75","16,141,858.66"
预计负债,,,,,,,,,,,,,,,,,,,,,,"808,531.04",,,,,,,,,,
固定资产,"16,499,200.84","19,204,861.77","22,198,666.66","25,126,039.18","26,306,426.90","26,223,190.88","26,136,306.32","28,231,456.66","28,065,146.88","27,836,182.28","27,120,894.16","27,262,745.96","26,812,370.86","27,054,239.41","27,519,823.98","156,098,572.07","175,970,392.15","158,160,877.64","156,696,499.36","154,679,017.01","154,474,502.95","153,683,226.46","151,946,226.25","150,547,778.08","150,628,663.06","148,629,634.47","147,971,417.21","149,338,041.80","148,374,516.42","147,322,185.56","139,980,960.50","142,983,306.50"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,,,"39,100.00","811,500.00","1,512,554.33","4,779,550.59","4,581,218.15","5,157,192.67","5,502,784.08","27,271,816.72","27,983,173.85","29,163,615.81","37,755,349.23","38,819,632.66","63,915,518.58","2,865,429.96","3,056,527.39","1,212,168.70","1,221,185.22","1,245,688.24","1,327,277.43","1,572,103.36","1,663,628.33","1,726,776.33","960,485.48","554,979.63","557,796.75","582,613.36","659,249.84","1,783,603.93","1,840,787.36","1,956,073.05"
其他非流动负债,,"3,000,000.00","5,890,000.00","6,240,000.00","6,187,200.00","7,445,595.00","7,203,990.00","6,962,385.00","8,830,780.00","8,489,175.00","8,247,570.00","9,005,965.00","8,964,360.00","10,422,755.00","10,181,150.00","9,939,545.00","9,697,940.00","9,563,001.67","9,880,896.67",,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,"3,000,000.00","5,890,000.00","6,240,000.00","6,187,200.00","7,445,595.00","7,203,990.00","6,962,385.00","8,830,780.00","8,489,175.00","8,247,570.00","9,005,965.00","8,964,360.00","10,422,755.00","10,181,150.00","9,939,545.00","9,697,940.00","9,563,001.67","9,880,896.67","9,498,791.67","15,653,686.67","33,326,446.05","108,353,667.15","128,950,371.68","125,920,266.68","114,032,661.68","108,919,431.68","108,844,468.35","102,731,238.35","88,077,975.00","87,824,745.00","70,983,148.33"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"47,832,292.38","48,816,329.56","75,849,440.36","68,201,816.09","52,947,139.60","43,450,342.72","38,741,869.68","38,243,996.16","53,568,063.56","56,995,206.82","43,800,337.55","42,081,142.88","59,133,675.73","71,637,906.78","74,650,018.92","77,900,850.42","94,325,494.33","95,843,170.21","86,557,566.54","103,675,289.96","563,797,956.52","521,103,690.35","394,521,331.53","456,229,118.55","435,794,238.94","597,048,210.16","506,486,322.47","462,589,330.42","581,057,683.09","657,616,937.69","568,383,398.99","483,294,814.40"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"28,500,000.00","28,500,000.00","33,400,000.00","33,400,000.00","44,600,000.00","44,600,000.00","44,600,000.00","89,200,000.00","89,200,000.00","89,200,000.00","89,200,000.00","89,200,000.00","89,200,000.00","89,200,000.00","89,200,000.00","142,720,000.00","142,720,000.00","142,720,000.00","285,440,000.00","285,440,000.00","302,094,901.00","302,094,901.00","302,094,901.00","302,094,901.00","311,624,301.00","324,587,301.00","324,529,301.00","324,587,301.00","324,512,401.00","324,475,501.00","324,475,501.00","481,092,495.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"9,537.86","9,537.86","16,541,537.86","16,762,445.36","304,589,044.44","304,589,044.44","304,589,044.44","259,989,044.44","259,989,044.44","259,989,044.44","259,989,044.44","259,989,044.44","259,989,044.44","259,989,044.44","259,989,044.44","206,469,044.44","206,469,044.44","206,469,044.44","63,749,044.44","63,749,044.44","274,048,192.18","274,048,192.18","274,048,192.18","274,048,192.18","382,397,470.18","689,027,663.38","688,368,203.38","689,027,663.38","688,176,050.38","702,083,069.98","702,083,069.98","475,937,522.18"
无形资产,"63,481.07","108,046.70","77,080.43","6,237,637.81","6,200,216.08","7,554,399.25","11,045,452.45","11,112,802.81","10,971,046.01","10,822,024.25","10,673,026.09","10,591,311.59","10,441,941.83","11,470,025.61","11,258,587.05","11,047,148.49","12,570,294.64","12,271,150.89","11,974,529.16","11,820,813.43","35,066,296.64","44,319,451.24","42,024,527.19","39,983,686.80","37,653,503.58","40,458,633.75","38,071,027.29","35,746,838.80","33,275,031.52","55,214,461.24","56,352,429.52","47,764,262.12"
盈余公积,"1,097,239.54","2,901,920.48","6,250,914.89","6,250,914.89","6,250,914.89","10,481,437.48","10,481,437.48","10,481,437.48","10,481,437.48","14,518,976.99","14,518,976.99","14,518,976.99","14,518,976.99","17,208,517.77","17,208,517.77","17,208,517.77","17,208,517.77","21,449,656.21","21,449,656.21","21,449,656.21","21,449,656.21","24,933,191.49","24,933,191.49","24,933,191.49","24,933,191.49","30,018,196.80","30,018,196.80","30,018,196.80","30,018,196.80","39,527,567.18","39,527,567.18","39,527,567.18"
开发支出,,,,,,,,,,,,,,,,,,,,,"5,526,633.29",,"1,938,003.22","2,614,956.38","3,969,633.99",,"1,277,124.39","2,564,102.33","3,984,322.32",,"1,462,097.16","3,535,052.75"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,"117,420,988.00","116,703,528.00","117,420,988.00","69,985,006.80","69,528,553.80","69,528,553.80",
商誉,,,,,,,,,,,,,,,,,,,,,"450,687,956.50","449,584,839.57","449,584,839.57","469,584,839.57","469,584,839.57","469,584,839.57","469,584,839.57","469,584,839.57","469,584,839.57","469,584,839.57","469,584,839.57","469,584,839.57"
未分配利润,"12,099,829.34","29,957,075.47","60,945,237.05","65,666,194.58","80,896,069.81","98,574,060.40","100,657,418.57","96,073,816.66","114,127,637.26","127,750,076.79","128,911,510.31","119,108,641.22","127,560,938.37","140,836,572.40","138,179,170.94","132,939,922.91","150,236,261.31","165,432,136.29","148,633,688.49","151,414,706.84","174,436,275.13","208,078,594.09","213,467,307.51","202,230,856.71","223,933,846.01","272,739,063.88","275,438,138.37","276,973,161.09","301,127,098.82","365,046,574.10","351,952,712.60","336,433,440.68"
长期待摊费用,,"17,019.23","13,241.27","11,352.29","243,192.82","9,463.31","5,222.16","4,277.67","3,333.18","5,685.35","4,740.86","3,796.37","2,851.88","1,907.39","1,000,962.90","875,018.41","812,500.00","1,340,000.00","1,391,997.50","1,462,225.00","1,415,836.03","1,339,743.80","1,983,476.27","2,725,408.74","2,510,726.97","1,472,300.81","1,609,197.56","1,948,950.91","3,572,795.18","3,774,552.65","3,147,315.35","3,590,938.57"
少数股东权益,,,,,,,,,,,,"2,371,618.60","2,220,965.83","4,199,779.86","13,823,900.44","14,278,953.80","14,012,891.70","14,774,089.39","14,382,883.77","14,292,976.90","14,314,441.85","15,079,663.84","14,427,110.46","12,390,667.65","10,887,350.22","18,314,348.38","18,949,891.21","16,275,987.55","15,617,701.48","18,871,443.54","17,211,812.37","17,072,222.83"
递延所得税资产,"1,234,156.87","1,194,533.25","1,899,920.00","1,899,920.00","1,913,057.32","2,650,313.22","2,650,313.22","2,670,726.37","2,670,726.37","3,318,766.15","3,318,766.15","3,335,236.03","3,318,797.40","4,325,352.46","4,325,296.21","4,298,494.56","4,298,425.81","5,740,785.23","5,740,785.23","5,981,769.96","7,841,330.85","9,206,235.14","9,229,172.07","9,026,609.03","9,324,250.96","12,067,855.68","12,140,425.02","13,064,816.79","13,157,641.28","15,858,974.52","15,858,974.52","16,113,288.85"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,"301,401.87",,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"18,144,296.46","20,524,460.95","24,278,008.36","34,136,449.28","36,225,447.45","41,216,917.25","44,418,512.30","47,176,456.18","47,213,036.52","69,254,474.75","69,100,601.11","72,906,705.76","78,331,311.20","83,116,140.87","109,465,172.06","179,629,646.83","201,014,438.38","200,689,159.54","198,471,128.58","196,858,764.98","707,105,882.93","716,556,412.90","722,410,017.50","749,986,895.29","734,982,310.95","738,868,214.78","743,554,894.25","754,862,654.03","757,124,145.74","788,843,450.71","807,819,054.29","804,892,293.58"
所有者权益(或股东权益)合计,"41,706,606.74","61,368,533.81","117,137,689.80","122,079,554.83","436,336,029.14","458,244,542.32","460,327,900.49","455,744,298.58","473,798,119.18","491,458,098.22","492,619,531.74","485,188,281.25","493,489,925.63","511,433,914.47","518,400,633.59","513,616,438.92","530,646,715.22","550,844,926.33","533,655,272.91","536,346,384.39","786,343,466.37","824,234,542.60","828,970,702.64","815,697,809.03","953,776,158.90","1,217,265,585.44","1,220,600,202.76","1,219,461,321.82","1,289,466,441.68","1,380,475,602.00","1,365,722,109.33","1,350,063,247.87"
资产总计,"89,538,899.12","110,184,863.37","192,987,130.16","190,281,370.92","489,283,168.74","501,694,885.04","499,069,770.17","493,988,294.74","527,366,182.74","548,453,305.04","536,419,869.29","527,269,424.13","552,623,601.36","583,071,821.25","593,050,652.51","591,517,289.34","624,972,209.55","646,688,096.54","620,212,839.45","640,021,674.35","1,350,141,422.89","1,345,338,232.95","1,223,492,034.17","1,271,926,927.58","1,389,570,397.84","1,814,313,795.60","1,727,086,525.23","1,682,050,652.24","1,870,524,124.77","2,038,092,539.69","1,934,105,508.32","1,833,358,062.27"
负债和所有者(或股东权益)合计,"89,538,899.12","110,184,863.37","192,987,130.16","190,281,370.92","489,283,168.74","501,694,885.04","499,069,770.17","493,988,294.74","527,366,182.74","548,453,305.04","536,419,869.29","527,269,424.13","552,623,601.36","583,071,821.25","593,050,652.51","591,517,289.34","624,972,209.55","646,688,096.54","620,212,839.45","640,021,674.35","1,350,141,422.89","1,345,338,232.95","1,223,492,034.17","1,271,926,927.58","1,389,570,397.84","1,814,313,795.60","1,727,086,525.23","1,682,050,652.24","1,870,524,124.77","2,038,092,539.69","1,934,105,508.32","1,833,358,062.27"
