科目,2007-12-31,2008-12-31,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"11,170,235.96","9,543,392.63","15,141,970.84","12,185,458.79","14,816,891.75","15,336,736.43","18,667,853.51","13,056,790.73","26,853,097.23","47,006,599.52","78,556,087.16","17,485,636.69","64,203,806.27","55,054,093.25","54,425,294.70","54,523,995.89","55,083,475.54","82,941,734.68","88,868,953.75","72,852,878.53","70,025,002.58","68,579,883.88","103,756,921.89","90,915,460.79","124,183,155.96","92,407,273.60","127,364,690.49","108,007,043.91","145,476,270.94","93,908,602.82","127,768,809.55","103,505,070.92","139,096,090.60","122,828,723.86","125,117,358.96","175,154,511.62","212,818,968.06","216,070,439.69"
应付职工薪酬,"3,557,665.69","4,356,094.40","3,213,078.91","4,604,877.58","2,800,258.71","4,327,255.92","5,234,711.98","10,060,603.94","7,173,556.33","10,440,939.29","10,948,989.40","16,831,500.98","16,699,014.97","18,713,416.04","19,286,843.69","41,528,642.84","41,622,339.59","30,561,684.86","23,502,773.45","45,843,184.18","40,512,270.27","32,376,852.46","30,500,568.34","47,715,804.83","43,854,102.92","38,671,465.80","37,767,750.69","45,822,252.77","41,907,655.15","37,529,705.36","35,457,629.97","56,874,865.38","53,235,589.38","32,142,657.21","41,410,187.32","67,202,926.76","53,793,404.23","39,641,634.18"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"14,477,413.39","2,669,609.96","7,304,234.09","12,362,366.95","4,014,650.18","11,123,123.19","9,198,628.65","6,104,535.77","3,782,796.30","8,039,896.23","20,191,743.91","13,420,143.30","6,658,501.40","30,701,580.80","37,975,143.82","40,227,074.69","38,040,186.73","39,755,226.54","41,908,917.62","62,708,627.36","32,685,365.88","51,072,555.79","49,017,922.33","78,140,004.74","59,493,303.64","55,627,764.79","65,593,783.83","72,483,144.93","68,404,081.99","65,856,322.72","35,348,934.69","88,310,339.32","46,096,431.54","51,203,652.09","53,056,397.09","135,288,631.22","47,927,044.96","83,287,372.72"
应收利息,,,,,,,,,,,,,,,,"311,611.16","311,611.16",,,,,,,,,,,,,,,,,,,,,
应付利息,"137,136.21","92,100.00","123,750.00",,,,,,,,,"53,375.00","518,939.99","352,989.56","50,000.00","325,731.69","434,620.57","568,288.87","750,246.27","1,381,497.82","874,040.24","1,555,308.29","1,658,150.33","1,060,697.49","1,365,425.70","1,703,279.65","3,045,509.38","1,048,626.57","589,709.69","1,166,700.61","213,178.01",,,"62,531.25","320,208.35","1,004,630.77","2,168,240.47","1,951,022.27"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"81,914,920.35","79,211,247.57","116,232,931.28","60,015,168.80","91,090,405.57","134,635,102.97","160,673,887.84","227,254,050.96","310,246,793.67","310,168,151.73","374,734,011.00","388,952,499.84","453,898,007.41","467,667,475.96","499,555,456.31","711,487,639.20","788,229,899.99","909,052,777.24","944,027,312.96","1,216,205,634.76","1,335,101,922.11","1,445,848,444.97","1,558,386,276.85","1,743,035,997.21","1,733,900,420.05","1,850,718,882.47","1,662,456,951.00","1,648,790,499.26","1,533,519,316.20","1,484,794,043.17","1,347,260,297.76","1,475,676,906.51","1,456,218,165.30","1,442,769,391.08","1,550,685,488.37","1,887,806,830.73","2,085,079,783.88","2,120,973,918.83"
其他应付款,"4,566,342.50","4,368,728.91","9,421,440.13","10,525,540.66","14,737,995.66","11,514,233.76","19,287,962.19","19,378,328.12","18,770,157.93","30,119,165.36","29,486,661.21","38,082,225.33","49,803,048.14","81,115,410.45","90,908,081.59","70,021,210.61","74,667,977.92","102,387,541.99","89,935,440.44","112,018,037.20","102,257,069.77","79,129,411.95","124,275,764.34","101,277,858.17","103,653,526.69","70,630,271.38","102,353,620.32","138,840,403.48","161,256,526.14","107,134,908.13","155,907,524.21","122,811,296.42","138,551,725.71","328,832,980.53","418,860,725.36","292,581,324.41","306,792,792.20","264,118,091.62"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,,,"69,648,437.39","48,642,247.81","64,315,771.32","68,103,133.30","68,444,620.56","69,140,598.18","50,262,945.01","37,403,145.63","66,158,402.36","56,531,664.91","46,573,183.35","31,179,875.79","125,147,277.58","64,544,768.60","10,185,404.22","22,818,242.99","34,931,096.82","41,886,354.14","31,774,449.35"
其他流动负债,,,,,,,,,,,,,,,,"300,000.00","300,000.00",,,"63,000.00",,"63,000.00","63,000.00","200,000,000.00","50,000,000.00","83,000.00",,"6,530,367.12","6,530,367.12","6,440,367.12","3,463,950.00","2,984,783.33","2,470,833.33","1,509,783.33","2,518,461.64","393,010.00","393,470.05","393,010.00"
流动资产合计,"366,090,040.66","409,334,387.14","523,610,707.95","1,004,915,037.98","992,054,295.04","1,117,550,555.94","1,215,483,844.70","1,320,901,880.05","1,278,652,248.50","1,249,303,053.37","1,360,705,208.51","1,356,224,029.66","1,438,816,833.61","2,433,983,991.00","2,337,518,835.85","2,591,387,208.64","2,600,864,662.39","2,933,089,310.99","3,109,496,568.74","3,068,723,944.76","3,283,491,042.86","3,199,537,539.19","3,209,814,800.61","3,573,874,841.85","3,496,164,975.21","3,620,806,002.46","3,582,892,806.93","3,618,893,703.38","3,230,252,881.81","3,216,130,360.75","3,042,463,751.13","3,281,919,733.93","3,074,241,096.07","3,190,853,233.88","3,438,216,097.06","4,256,405,819.52","4,251,564,695.83","4,001,160,754.12"
流动负债合计,"205,111,937.75","242,352,395.55","373,598,769.75","262,964,081.16","241,486,957.57","351,160,761.87","422,045,143.76","508,507,601.84","462,119,541.72","450,501,222.27","537,213,667.96","601,547,143.19","698,979,709.16","916,759,927.33","839,714,913.88","1,037,912,869.98","1,039,198,266.46","1,352,380,952.26","1,488,966,498.58","1,653,988,526.74","1,886,060,198.01","1,776,331,158.39","1,834,791,580.23","2,183,292,586.51","2,109,819,638.16","2,233,017,755.70","2,150,327,673.79","2,168,393,720.84","1,791,562,502.15","1,809,302,452.24","1,489,892,660.82","1,667,678,230.12","1,456,818,647.11","1,826,173,455.74","2,154,480,934.62","2,932,498,329.84","3,190,374,437.98","3,042,477,103.71"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,"4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00",,40.00,40.00,40.00,40.00,40.00,40.00,"30,000,040.00","30,000,040.00","30,000,040.00","30,000,040.00","188,640,480.00"
长期借款,"30,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"201,695,277.78","187,210,981.74"
长期股权投资,,,,,,,,,,,,,,,,,,,,,,"4,000,000.00","24,779,739.04","24,063,164.55","23,421,458.05","23,105,933.61","22,458,017.55","22,341,385.63","22,015,861.19","18,372,923.60",,,,,,,,
专项应付款,,"3,000,000.00","3,000,000.00",,,"3,000,000.00","3,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37,278,554.91","69,412,574.98","75,441,402.50"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"120,000.00","120,000.00",,,,,
固定资产,"20,365,771.91","20,883,416.05","80,390,563.74","80,721,850.86","80,429,934.60","85,263,398.13","89,254,384.61","96,830,442.13","104,660,133.01","106,918,304.95","110,323,259.19","118,561,728.46","160,911,419.58","174,575,119.32","205,379,335.15","264,992,555.32","279,459,953.70","289,633,971.36","290,981,344.37","523,699,534.90","516,297,129.52","506,049,848.56","494,552,159.69","488,318,202.97","473,696,288.79","463,672,119.67","415,680,931.91","485,643,884.10","477,340,190.77","475,720,494.49","348,134,189.63","338,445,891.28","328,545,252.00","320,426,718.96","381,983,776.37","336,543,448.46","300,447,875.75","285,321,944.75"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,429,355.39","5,148,526.66","4,867,697.94"
在建工程,,,,,,"79,870.40","1,818,593.80","1,756,596.30","1,963,682.70","15,252,210.60","43,925,487.25","142,384,973.71","119,458,385.45","134,264,137.23","182,070,315.05","182,811,602.17","203,376,147.14","206,408,533.71","223,077,029.50","33,642,034.73","34,939,462.59","37,180,579.26","40,253,274.94","43,630,393.16","46,817,826.86","59,560,036.09","60,383,110.46","50,769.23","66,153.85",,,"75,198,632.42","75,387,821.64","75,396,200.02","198,632.42",,,
其他非流动负债,,,,"3,000,000.00","3,000,000.00",,,,,,,"300,000.00","300,000.00","29,861,969.37","33,100,962.24","40,141,957.98","39,389,520.36","39,195,416.08","39,871,311.80","39,226,290.89","38,545,186.61","37,738,082.33","36,993,978.05","30,398,923.77","29,591,819.49","29,297,715.21","8,706,900.00",,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"30,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00",,,,,"300,000.00","300,000.00","29,861,969.37","33,100,962.24","40,141,957.98","39,389,520.36","39,195,416.08","39,871,311.80","39,226,290.89","38,545,186.61","37,738,082.33","36,993,978.05","30,398,923.77","29,591,819.49","29,297,715.21","8,706,900.00","20,876,022.86","20,131,918.58","17,655,839.30","3,389,370.83","2,385,050.00","2,770,512.50","2,008,075.00","1,791,232.50","7,001,395.39","208,317,591.94","248,454,214.68"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.75,,,
负债合计,"235,111,937.75","245,352,395.55","376,598,769.75","265,964,081.16","244,486,957.57","354,160,761.87","425,045,143.76","508,507,601.84","462,119,541.72","450,501,222.27","537,213,667.96","601,847,143.19","699,279,709.16","946,621,896.70","872,815,876.12","1,078,054,827.96","1,078,587,786.82","1,391,576,368.34","1,528,837,810.38","1,693,214,817.63","1,924,605,384.62","1,814,069,240.72","1,871,785,558.28","2,213,691,510.28","2,139,411,457.65","2,262,315,470.91","2,159,034,573.79","2,189,269,743.70","1,811,694,420.73","1,826,958,291.54","1,493,282,031.65","1,670,063,280.12","1,459,589,159.61","1,828,181,530.74","2,156,272,167.12","2,939,499,725.23","3,398,692,029.92","3,290,931,318.39"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"75,000,000.00","75,000,000.00","75,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","245,270,000.00","318,851,000.00","318,233,500.00","318,165,900.00","312,000,000.00","312,000,000.00","312,000,000.00","312,000,000.00","312,000,000.00","312,000,000.00","312,000,000.00","312,000,000.00","312,000,000.00","312,000,000.00","312,000,000.00","312,000,000.00","312,000,000.00","312,000,000.00","312,000,000.00","312,000,000.00","312,000,000.00","312,000,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"46,937,461.37","46,937,461.37","46,937,461.37","591,193,688.37","591,193,688.37","591,193,688.37","591,193,688.37","594,193,688.37","594,193,688.37","594,194,186.45","594,194,186.45","594,194,186.45","594,194,186.45","1,225,654,186.45","1,225,654,186.45","1,226,109,572.90","1,263,164,260.40","1,199,405,222.90","1,206,825,385.36","1,174,978,671.26","1,147,421,841.26","1,146,825,413.69","1,145,393,090.46","1,148,177,825.50","1,148,177,825.50","1,148,099,782.87","1,148,099,782.87","1,166,656,282.91","1,166,656,282.91","1,174,846,739.95","1,178,020,259.23","1,188,889,457.49","1,188,889,457.49","1,067,880,710.08","1,070,216,301.46","1,073,361,512.19","1,073,361,512.19","1,073,361,733.39"
无形资产,"977,758.74","1,771,143.83","9,204,371.64","9,457,148.29","9,411,976.59","9,405,986.03","9,607,326.23","9,797,631.33","9,869,986.84","46,101,454.71","45,806,039.92","74,845,823.71","73,335,523.16","72,809,311.87","71,772,623.61","74,319,004.79","73,649,093.03","73,041,309.17","72,198,539.07","71,051,888.24","69,835,643.03","69,156,502.66","68,149,884.71","67,308,291.68","66,514,400.49","65,413,144.25","64,569,492.75","62,854,820.12","61,681,331.77","60,516,308.27","38,591,290.85","38,322,914.36","37,955,453.75","37,556,887.49","44,427,270.81","58,438,783.95","148,586,337.87","145,336,772.11"
盈余公积,"3,079,865.06","6,116,249.52","6,116,249.52","12,456,694.98","12,456,694.98","12,731,412.84","12,456,694.98","21,794,235.28","21,794,235.28","21,794,235.28","21,794,235.28","35,587,727.52","35,587,727.52","35,587,727.52","35,587,727.52","52,850,255.29","52,850,255.29","52,850,255.29","52,850,255.29","55,988,304.42","55,988,304.42","55,988,304.42","55,988,304.42","55,988,304.42","55,988,304.42","55,988,304.42","55,988,304.42","55,988,304.42","55,988,304.42","55,988,304.42","55,988,304.42","55,988,304.42","55,988,304.42","55,988,304.42","55,988,304.42","60,340,732.10","60,340,732.10","60,340,732.10"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,786,119.03"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,"422,307.77","422,307.77","422,307.77","422,307.77","422,307.77","422,307.77","422,307.77","10,154,867.54","16,805,622.87","16,786,933.49","53,032,880.53","94,067,304.69","103,980,299.76","67,966,957.86","121,130,797.52","130,343,717.47","135,602,639.83","132,432,113.93","132,432,113.93","132,432,113.93","132,432,113.93","132,432,113.93","132,432,113.93","132,432,113.93","132,432,113.93","102,044,976.38","102,044,976.38","102,044,976.38","101,622,668.61","87,042,769.12","87,042,769.12","89,133,204.48","210,999,655.28","208,428,206.38","588,621,429.58","588,621,429.58"
未分配利润,"30,009,367.82","62,486,051.73","112,009,527.10","128,687,675.18","136,718,706.02","156,955,686.28","189,962,099.24","210,126,362.68","222,063,346.60","242,933,044.86","288,114,519.02","311,799,462.54","331,566,530.90","373,250,762.33","426,155,587.73","435,965,704.08","462,115,107.01","472,926,721.00","508,998,263.34","411,274,006.77","416,580,649.37","425,373,724.53","405,906,572.27","412,731,227.06","397,105,400.23","382,474,198.54","398,392,129.07","383,783,643.89","369,695,562.78","351,137,155.08","396,454,768.20","451,249,439.26","444,038,584.91","470,599,082.12","512,342,663.13","539,557,811.17","537,649,781.04","577,785,042.96"
长期待摊费用,"3,438,575.04","3,903,211.15","3,034,056.64","2,785,794.79","2,537,532.94","2,319,431.09","2,071,169.24","5,922,638.11","5,581,312.98","5,391,472.77","5,718,399.38","7,014,614.62","5,870,773.22","20,539,672.25","17,604,495.98","16,803,662.05","15,316,835.22","14,554,563.84","13,881,124.62","13,159,225.06","12,497,156.90","11,378,723.87","10,076,247.06","9,507,774.60","9,141,461.86","8,039,438.38","8,661,746.93","7,456,893.66","9,979,132.82","11,895,563.40","1,401,026.38","897,939.18","1,820,521.04","2,313,981.90","3,101,988.58","3,563,801.45","9,333,036.17","18,863,302.69"
少数股东权益,"733,514.35",,,,,,,"1,999,860.00","1,969,112.31","24,508,743.51","43,025,397.70","74,824,081.87","94,411,655.34","114,929,152.25","124,234,268.82","184,388,371.60","211,653,858.75","235,346,768.33","252,980,948.01","302,884,839.26","307,654,629.58","318,533,063.86","308,939,670.61","318,269,953.82","318,982,344.11","320,292,989.31","314,394,714.40","294,757,962.04","291,694,642.10","274,426,971.85","208,308,371.58","222,418,395.08","225,875,003.43","49,162,917.56","36,467,670.64","44,739,432.19","57,896,970.73","63,083,962.82"
递延所得税资产,,,,,,,,"990,252.48","990,252.48","810,068.43","1,057,989.29","2,434,497.92","3,613,993.82","5,804,188.89","6,121,741.24","19,087,741.00","19,843,779.27","23,884,929.32","23,488,916.25","33,958,088.24","34,997,650.94","38,054,439.75","40,954,976.06","41,140,927.34","44,476,806.72","29,141,957.66","25,831,284.09","25,609,402.19","28,346,860.39","34,670,370.63","35,829,171.78","38,602,891.13","39,807,092.66","37,073,920.62","33,184,741.35","34,435,776.66","40,566,121.86","45,067,192.06"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,"79,839,709.48","79,760,609.48","75,000,000.00","75,000,000.00","76,583,111.00","75,000,000.00","75,000,000.00","75,000,000.00","77,560,062.27","76,001,783.96","76,006,425.32","76,011,596.70","40,178,064.95","41,580,463.58","1,058,357.57","1,174,280.15","4,434,835.92","1,438,968.31","2,293,447.19"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"24,782,105.69","26,557,771.03","93,051,299.79","93,387,101.71","92,801,751.90","97,490,993.42","103,173,781.65","115,719,868.12","123,487,675.78","184,628,379.00","223,636,797.90","362,028,571.91","416,222,975.76","502,059,734.25","586,928,810.79","625,981,523.19","712,776,605.88","737,867,024.87","759,229,593.64","887,782,594.58","880,759,766.39","873,252,208.03","890,198,395.43","886,983,979.23","875,500,356.70","860,364,743.59","805,016,697.62","783,562,233.58","777,476,331.13","779,227,102.09","601,589,983.95","618,689,142.44","612,139,413.79","592,959,311.04","705,071,009.71","713,123,447.73","1,188,406,384.52","1,376,372,089.91"
所有者权益(或股东权益)合计,"155,760,208.60","190,539,762.62","240,063,237.99","832,338,058.53","840,369,089.37","860,880,787.49","893,612,482.59","928,114,146.33","940,020,382.56","983,430,210.10","1,047,128,338.45","1,116,405,458.38","1,155,760,100.21","1,989,421,828.55","2,051,631,770.52","2,139,313,903.87","2,235,053,481.45","2,279,379,967.52","2,339,888,352.00","2,263,291,721.71","2,239,645,424.63","2,258,720,506.50","2,228,227,637.76","2,247,167,310.80","2,232,253,874.26","2,218,855,275.14","2,228,874,930.76","2,213,186,193.26","2,196,034,792.21","2,168,399,171.30","2,150,771,703.43","2,230,545,596.25","2,226,791,350.25","1,955,631,014.18","1,987,014,939.65","2,030,029,542.02","2,041,279,050.43","2,086,601,525.64"
资产总计,"390,872,146.35","435,892,158.17","616,662,007.74","1,098,302,139.69","1,084,856,046.94","1,215,041,549.36","1,318,657,626.35","1,436,621,748.17","1,402,139,924.28","1,433,931,432.37","1,584,342,006.41","1,718,252,601.57","1,855,039,809.37","2,936,043,725.25","2,924,447,646.64","3,217,368,731.83","3,313,641,268.27","3,670,956,335.86","3,868,726,162.38","3,956,506,539.34","4,164,250,809.25","4,072,789,747.22","4,100,013,196.04","4,460,858,821.08","4,371,665,331.91","4,481,170,746.05","4,387,909,504.55","4,402,455,936.96","4,007,729,212.94","3,995,357,462.84","3,644,053,735.08","3,900,608,876.37","3,686,380,509.86","3,783,812,544.92","4,143,287,106.77","4,969,529,267.25","5,439,971,080.35","5,377,532,844.03"
负债和所有者(或股东权益)合计,"390,872,146.35","435,892,158.17","616,662,007.74","1,098,302,139.69","1,084,856,046.94","1,215,041,549.36","1,318,657,626.35","1,436,621,748.17","1,402,139,924.28","1,433,931,432.37","1,584,342,006.41","1,718,252,601.57","1,855,039,809.37","2,936,043,725.25","2,924,447,646.64","3,217,368,731.83","3,313,641,268.27","3,670,956,335.86","3,868,726,162.38","3,956,506,539.34","4,164,250,809.25","4,072,789,747.22","4,100,013,196.04","4,460,858,821.08","4,371,665,331.91","4,481,170,746.05","4,387,909,504.55","4,402,455,936.96","4,007,729,212.94","3,995,357,462.84","3,644,053,735.08","3,900,608,876.37","3,686,380,509.86","3,783,812,544.92","4,143,287,106.77","4,969,529,267.25","5,439,971,080.35","5,377,532,844.03"
