科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"8,818,531,140.00","9,441,681,737.00","8,850,724,120.00","7,930,856,000.00","8,873,666,849.00","9,823,724,000.00","10,406,625,000.00","6,652,245,000.00","8,201,631,000.00","7,576,226,000.00","8,761,347,000.00","12,765,534,000.00","16,209,432,000.00","15,647,581,000.00","16,929,454,000.00","16,679,729,000.00","18,026,852,000.00","19,869,970,000.00","19,667,987,000.00","19,060,578,000.00","21,955,491,000.00","22,857,853,000.00","29,530,846,000.00","22,312,403,000.00","24,543,925,000.00","23,682,562,000.00","25,138,140,000.00","20,664,828,000.00","22,776,166,000.00","24,798,676,000.00","25,635,294,000.00","21,715,590,000.00","23,394,391,000.00","23,749,174,000.00","24,532,515,000.00","18,693,452,000.00","22,663,824,000.00","24,706,099,000.00","40,389,246,000.00","21,590,823,000.00","40,886,716,000.00","39,871,897,000.00","44,332,293,000.00","36,391,287,000.00"
短期借款,"5,718,713,552.00","5,981,905,738.00","5,481,949,738.00","7,465,545,000.00","7,718,216,000.00","8,031,344,000.00","9,449,569,000.00","9,020,315,000.00","10,046,315,000.00","10,811,775,000.00","12,922,668,000.00","16,165,526,000.00","17,045,446,000.00","17,212,795,000.00","18,633,294,000.00","17,704,048,000.00","15,746,147,000.00","16,266,700,000.00","14,831,647,000.00","17,533,295,000.00","16,646,719,000.00","18,013,685,000.00","16,783,315,000.00","15,792,336,000.00","16,723,177,000.00","20,081,879,000.00","21,592,512,000.00","20,415,335,000.00","21,974,719,000.00","19,927,993,000.00","20,087,110,000.00","18,525,425,000.00","15,484,992,000.00","14,260,928,000.00","15,299,608,000.00","10,918,192,000.00","11,744,802,000.00","11,510,782,000.00","13,619,653,000.00","7,906,690,000.00","17,612,618,000.00","14,963,619,000.00","22,405,935,000.00","23,906,887,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,472,000.00","12,810,000.00","27,959,000.00","27,959,000.00","547,870,000.00"
交易性金融负债,,,,,,,,,,,,"7,016,000.00","6,735,000.00","4,293,000.00","4,293,000.00","176,000.00","176,000.00","150,000.00","150,000.00","150,000.00","150,000.00",,,,,,,,,,,,,,,,,,,"103,987,000.00","103,987,000.00","87,269,000.00","87,269,000.00","48,109,000.00"
应收票据,,,,,,,,,,,,,,,,,,,,"3,117,336,000.00",,,,,,,,"25,000,000.00","25,000,000.00",,,,,,,,,,,,,,,
应付票据,"1,950,482,852.00","2,476,092,779.00","2,254,673,835.00","1,121,632,000.00","1,596,886,877.00","2,631,852,000.00","3,024,858,000.00","1,780,902,000.00","1,795,580,000.00","1,568,895,000.00","1,497,362,000.00","1,180,116,000.00","901,313,000.00","1,300,429,000.00","1,637,923,000.00","3,216,726,000.00","3,458,113,000.00","3,717,637,000.00","3,858,876,000.00","5,059,860,000.00","5,065,614,000.00","6,300,525,000.00","5,704,390,000.00","5,464,473,000.00","5,077,083,000.00","2,950,917,000.00","2,500,653,000.00","3,513,404,000.00","4,238,330,000.00","3,633,423,000.00","5,520,579,000.00","5,528,136,000.00","3,789,184,000.00","2,702,961,000.00","702,873,000.00","1,242,352,000.00","642,900,000.00","2,666,909,000.00","1,919,000,000.00","1,185,000,000.00","1,185,000,000.00","3,208,095,000.00","6,120,617,000.00","1,999,994,000.00"
应收账款,"696,854,208.00","797,248,392.00","812,255,484.00","463,859,000.00","443,466,033.00","540,483,000.00","478,007,000.00","440,829,000.00","567,104,000.00","366,743,000.00","409,913,000.00","317,608,000.00","349,369,000.00","414,203,000.00","510,051,000.00","557,616,000.00","472,295,000.00","607,172,000.00","547,980,000.00","598,332,000.00","389,068,000.00","452,125,000.00","566,548,000.00","541,651,000.00","381,375,000.00","476,704,000.00","395,294,000.00","578,203,000.00","686,062,000.00","514,452,000.00","642,317,000.00","733,906,000.00","707,029,000.00","709,936,000.00","513,758,000.00","710,246,000.00","889,665,000.00","771,207,000.00","849,772,000.00","1,201,620,000.00","1,607,216,000.00","2,558,464,000.00","2,584,297,000.00","2,196,511,000.00"
应付账款,"3,184,694,934.00","2,945,709,285.00","3,332,192,201.00","2,954,501,000.00","3,062,991,866.00","3,803,238,000.00","4,158,466,000.00","4,278,765,000.00","4,933,049,000.00","4,226,986,000.00","4,139,642,000.00","3,380,667,000.00","3,110,214,000.00","3,103,799,000.00","2,809,457,000.00","3,147,968,000.00","2,971,332,000.00","2,689,892,000.00","3,652,328,000.00","3,764,821,000.00","4,358,565,000.00","3,564,713,000.00","3,758,128,000.00","4,924,949,000.00","4,671,742,000.00","5,217,765,000.00","5,318,448,000.00","5,016,892,000.00","6,239,726,000.00","5,424,605,000.00","5,514,202,000.00","3,790,588,000.00","3,946,494,000.00","4,025,057,000.00","5,090,826,000.00","4,219,148,000.00","4,207,496,000.00","4,288,509,000.00","4,478,062,000.00","4,703,245,000.00","5,132,222,000.00","6,388,161,000.00","6,359,688,000.00","9,339,551,000.00"
预付款项,"100,943,735.00","139,570,420.00","155,401,246.00","1,780,238,000.00","1,770,756,329.00","2,281,631,000.00","2,673,361,000.00","272,043,000.00","728,055,000.00","362,143,000.00","357,443,000.00","662,726,000.00","596,453,000.00","801,728,000.00","567,630,000.00","427,562,000.00","402,956,000.00","761,172,000.00","404,955,000.00","452,540,000.00","393,446,000.00","416,239,000.00","475,801,000.00","326,543,000.00","200,953,000.00","205,454,000.00","250,228,000.00","349,799,000.00","350,530,000.00","216,829,000.00","194,944,000.00","953,863,000.00","302,838,000.00","554,059,000.00","544,445,000.00","485,604,000.00","325,987,000.00","272,119,000.00","243,758,000.00","980,050,000.00","963,363,000.00","1,049,847,000.00","1,150,457,000.00","1,759,561,000.00"
预收款项,"27,788,071.00","27,647,585.00","30,391,197.00","24,891,000.00","27,298,570.00","27,394,000.00","27,371,000.00","860,915,000.00","733,113,000.00","506,750,000.00","528,015,000.00","718,095,000.00","789,905,000.00","526,385,000.00","456,624,000.00","823,093,000.00","630,516,000.00","841,547,000.00","237,802,000.00","1,124,595,000.00","513,786,000.00","493,720,000.00","801,472,000.00","918,462,000.00","725,157,000.00","837,045,000.00","1,005,067,000.00","1,490,736,000.00","941,998,000.00","1,154,351,000.00","1,175,189,000.00","1,539,538,000.00","1,335,552,000.00","1,721,883,000.00","1,648,255,000.00","1,845,435,000.00","1,413,681,000.00","1,952,054,000.00","2,079,309,000.00","2,587,447,000.00","2,054,691,000.00","2,567,042,000.00","2,625,799,000.00","2,907,702,000.00"
