科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"67,721,541.01","44,519,502.46","53,698,282.97","63,509,325.27","68,948,058.00","136,954,573.94","184,022,270.35","121,834,891.17","94,489,640.58","100,121,957.50","88,730,263.62","186,314,358.35","189,694,085.93","88,649,983.98","48,919,249.05","74,463,091.47","63,580,150.46","83,092,046.85","809,422,730.26","534,044,343.95","630,174,202.65","845,119,728.80","378,201,202.34","343,538,009.92","655,476,604.52","475,758,905.65","432,390,277.52","477,226,302.37","675,872,994.42","482,131,313.11","333,299,684.85","263,778,849.65","360,041,285.12","195,775,484.60","224,706,199.32","325,491,250.41","234,750,151.77","277,115,382.30","240,498,889.18","257,421,207.89","294,655,681.44","202,574,337.23","309,114,873.56","213,355,721.23"
短期借款,"477,600,000.00","477,600,000.00","507,600,000.00","548,000,000.00","638,000,000.00","688,000,000.00","688,000,000.00","638,000,000.00","680,000,000.00","687,000,000.00","717,000,000.00","752,000,000.00","760,440,354.40","677,000,000.00","742,000,000.00","822,000,000.00","847,000,000.00","892,000,000.00","450,000,000.00","811,351,832.04","981,240,424.18","1,408,999,999.82","1,103,000,000.00","1,218,851,560.24","1,108,851,560.24","1,343,000,000.00","1,710,000,000.00","1,010,000,000.00","960,000,000.00","960,000,000.00","520,000,000.00","870,000,000.00","941,000,000.00","1,009,083,707.95","963,321,972.37","894,000,000.00","911,244,982.91","934,453,933.33","604,453,933.33","519,272,600.00","418,472,600.00","478,644,883.34","480,491,666.66","482,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"36,416,868.60","23,491,152.62","27,009,418.65","29,902,346.57","43,860,187.00","49,013,334.58","35,584,580.06","43,479,301.70","36,303,787.20","78,159,136.48","38,689,748.70","12,620,764.03","47,131,124.95","34,700,112.90","34,047,200.73","20,731,129.33","34,982,825.00","43,072,970.91","857,894,298.73","663,848,256.49","921,058,399.44","989,156,725.43","784,822,508.88","569,988,195.24","951,440,012.21","610,008,306.30","821,658,491.17","777,278,947.60","786,508,391.25","1,078,491,353.95","411,073,027.74","750,488,175.83","696,057,771.74","556,724,532.11","457,721,406.92","543,347,483.95","406,796,664.51","278,312,760.77","342,333,883.12","553,697,403.39","938,160,913.59","700,143,223.15","366,866,504.92","343,390,290.81"
应付票据,"67,950,000.00","73,550,000.00","105,500,000.00","97,200,000.00","45,000,000.00","62,700,000.00","133,000,000.00","76,300,000.00","66,500,000.00","145,800,000.00","125,773,274.29","131,230,000.00","191,956,725.71","103,331,934.81","96,000,000.00","98,918,065.19","29,165,424.00","33,120,038.80","1,163,976,084.90","714,649,134.52","816,695,422.16","1,146,086,287.64","763,000,000.00","696,369,421.92","1,038,369,421.92","927,835,600.00","681,459,775.18","418,500,000.00","388,200,000.00","281,000,000.00","265,800,000.00","597,486,271.00","565,786,271.00","288,824,755.00","434,329,138.26","722,039,136.57","756,678,911.47","653,165,271.41","831,768,688.71","794,441,091.02","658,378,373.61","66,927,668.95","195,103,765.74","200,641,266.89"
应收账款,"125,965,165.11","132,696,103.70","106,976,361.78","102,911,186.64","58,663,379.69","98,382,217.61","126,122,754.45","97,142,561.66","83,863,536.31","77,833,478.39","54,053,351.34","46,959,907.99","61,557,355.86","46,786,566.63","47,617,857.38","53,728,440.05","52,517,404.06","51,546,442.62","185,965,671.04","146,940,055.25","129,906,507.25","86,600,733.69","199,244,331.16","201,482,840.92","169,587,355.56","170,925,550.49","190,682,512.45","200,812,212.16","222,136,852.66","253,160,922.63","354,735,717.98","231,623,750.46","184,870,918.18","264,938,667.86","394,291,391.86","217,986,541.00","283,423,708.46","464,132,127.66","308,774,514.32","1,331,196,432.12","769,533,405.43","549,691,826.42","608,557,297.26","715,827,022.58"
应付账款,"121,351,938.61","138,322,931.87","161,551,149.79","153,032,332.70","96,667,236.84","177,641,524.34","345,636,820.75","190,608,447.10","235,940,315.91","187,893,278.44","173,791,592.54","258,445,151.60","225,334,639.94","254,013,119.10","275,555,571.91","223,047,061.57","235,954,671.47","283,203,937.41","1,204,676,966.47","780,949,942.45","1,474,746,091.03","912,182,921.32","751,197,091.72","739,797,579.44","802,308,419.69","774,938,125.68","570,542,959.17","694,651,742.45","568,441,059.64","590,960,026.33","660,552,184.14","563,341,141.06","470,508,879.11","575,548,185.67","419,104,892.18","804,373,645.81","684,254,108.08","740,778,002.65","698,244,455.53","887,527,409.27","923,826,629.83","1,187,064,083.85","829,001,886.96","623,485,379.97"
预付款项,"42,447,116.00","47,864,102.36","60,641,676.02","59,672,705.32","78,275,624.67","93,729,622.57","97,346,667.09","78,575,430.30","106,666,086.94","97,643,019.03","98,167,393.33","82,912,940.75","75,998,870.31","86,327,544.61","116,758,356.16","56,358,887.59","67,891,028.24","58,439,160.04","154,266,443.45","143,562,173.30","486,853,495.30","79,347,588.19","94,812,397.28","199,522,139.12","100,055,848.87","73,579,689.88","113,705,286.28","72,026,535.67","70,854,270.74","48,119,006.06","42,805,908.74","53,059,581.08","48,098,539.01","87,834,904.73","42,633,821.09","48,950,141.56","38,203,925.35","51,162,286.67","35,675,846.82","59,848,608.53","69,034,629.14","48,708,413.64","74,536,454.22","76,613,929.83"
预收款项,"13,186,213.11","12,485,680.18","31,544,950.03","34,076,997.95","68,818,410.91","48,097,392.75","22,953,420.73","89,968,751.53","87,041,846.31","59,530,737.24","33,608,467.93","34,384,495.93","23,718,159.74","84,466,111.24","140,860,176.64","67,080,731.84","98,935,789.88","113,008,191.04","149,840,780.51","114,318,576.95","88,101,966.83","79,900,972.60","188,250,560.96","122,782,434.09","63,175,409.96","90,934,726.68","142,437,478.67","173,510,845.45","156,410,623.57","158,829,421.66","213,662,256.99","106,420,480.16","51,823,635.06","49,483,443.51","37,853,496.39","67,693,836.83","44,633,815.67","42,571,522.43","59,319,431.82","339,028,730.08","63,459,817.45","66,204,834.03","72,503,080.38","60,123,730.49"
