科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"118,984,865.50","239,797,335.47","371,744,060.46","507,574,883.77","143,444,023.10","248,595,222.64","380,879,316.85","462,224,952.73","136,212,469.88","221,561,046.05","306,989,735.68","478,322,245.90","170,662,976.10","264,152,535.00","376,784,508.56","571,940,711.41","136,086,573.32","242,274,101.19","385,036,826.32","705,989,959.90","175,022,268.27","321,493,328.42","499,838,993.18","877,750,340.44","109,287,831.74","248,744,946.14","321,780,698.43","527,350,996.20","95,584,245.09","216,414,828.52","301,623,599.34","501,425,481.59","73,994,073.38","421,400,691.76","476,124,241.30","608,661,334.51","92,462,044.58","178,228,490.29","716,875,448.48","991,495,547.86","218,644,953.77","436,406,376.05","690,566,504.18","1,178,393,461.08","194,619,000.88"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,,,,,,,,,,,,,,,,,,"9,383,862.34","1,000.00","1,000.00","3,317.92","606,127.37","1,000.00","8,057,466.07","8,877,030.72","9,338,073.92","9,000.00","401,320.63","401,320.63","660,306.76",,"129,656.80",,"278,415.10",,,,"24,702,514.32","3,868,522.86","11,322,974.52","3,404,224.61","35,090,968.34","8,704,559.99"
支付其他与投资活动有关的现金,,,,,,"2,893,166.58","3,041,109.24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"398,960,000.00",,"81,760,000.00",,"81,760,000.00","500,000,000.00",
收到其他与经营活动有关的现金,"25,541,645.19","48,119,465.12","51,044,689.48","82,654,607.88","10,721,734.66","16,925,567.43","18,240,411.88","9,267,631.74","5,512,489.92","6,915,364.16","7,795,442.16","57,558,926.97","8,139,873.47","12,026,562.12","9,995,133.47","31,499,736.79","1,087,770.73","9,580,592.96","49,849,209.97","67,558,337.38","3,546,094.37","8,582,896.19","11,517,278.43","16,350,876.82","6,391,193.86","10,879,934.24","18,007,512.19","56,821,119.20","5,021,503.15","18,263,208.10","28,834,996.95","25,223,549.51","27,123,558.97","8,308,564.95","19,809,773.98","137,065,087.16","12,122,282.56","4,974,527.76","32,399,520.44","412,107,383.20","37,448,342.10","12,390,686.82","23,532,487.49","177,543,563.14","19,882,923.44"
投资活动现金流出小计,"32,600.00","378,900.00","432,250.00","66,519,750.00","64,083,417.45","204,294,885.47","243,998,862.13","207,406,178.31","5,206,924.13","106,233,836.46","144,709,241.89","117,542,120.71","102,658,476.90","121,757,943.47","127,108,816.09","160,572,070.65","54,489,262.69","58,339,289.40","67,784,265.11","111,554,844.96","1,087,638.12","1,499,829.48","1,545,023.48","2,097,173.16","52,200.00","70,763.53","129,263.53","2,187,860.49",,"9,889.40","9,889.40","6,720,869.86",,"61,194,337.20","136,955,681.44","241,962,856.13","8,947,908.00","15,286,690.15","500,989,954.23","546,096,910.42","102,593,054.32","157,082,328.90","211,984,824.81","687,992,877.85","26,118,694.20"
经营活动现金流入小计,"144,526,510.69","287,916,800.59","422,788,749.94","590,229,491.65","154,165,757.76","265,520,790.07","399,119,728.73","471,492,584.47","141,724,959.80","228,476,410.21","314,785,177.84","535,881,172.87","178,802,849.57","276,179,097.12","386,779,642.03","603,440,448.20","137,174,344.05","251,854,694.15","434,886,036.29","782,932,159.62","178,569,362.64","330,077,224.61","511,359,589.53","894,707,344.63","115,680,025.60","267,682,346.45","348,665,241.34","593,510,189.32","100,614,748.24","235,079,357.25","330,859,916.92","527,309,337.86","101,117,632.35","429,838,913.51","495,934,015.28","746,004,836.77","104,584,327.14","183,203,018.05","749,274,968.92","1,428,305,445.38","259,961,818.73","460,120,037.39","717,503,216.28","1,391,027,992.56","223,206,484.31"
投资活动产生的现金流量净额,"-32,600.00","-227,919.62","-249,269.62","-66,336,769.62","-64,083,417.45","-204,294,885.47","-243,998,862.13","-207,406,178.31","-5,206,924.13","-106,233,836.46","-144,709,241.89","-117,175,971.37","-102,638,476.90","-121,737,943.47","-124,688,816.09","-130,503,270.65","-54,489,262.69","-12,382,389.40","-20,942,365.11","-66,769,965.96","-1,087,638.12","22,800,170.52","22,754,976.52","22,786,353.01","2,647,800.00","22,895,587.66","22,837,087.66","20,875,642.70",,"-9,889.40","-9,889.40","-6,615,621.86","3,322,890.45","-57,762,150.75","-133,523,494.99","-233,905,230.22","-8,947,908.00","-15,286,690.15","-500,984,454.23","-545,300,168.36","-102,593,054.32","-157,082,328.90","-211,984,824.81","-687,788,532.91","-26,118,694.20"
购买商品、接受劳务支付的现金,"60,681,959.27","186,993,261.21","297,094,923.20","413,627,207.13","99,911,816.43","149,509,763.74","242,953,108.30","339,019,147.70","113,249,694.04","131,110,309.03","184,859,864.79","336,207,559.68","157,965,948.49","240,476,745.62","289,305,842.88","467,931,551.92","118,386,021.73","210,186,799.74","350,076,482.86","572,174,100.64","139,045,569.81","211,926,473.66","320,333,008.77","637,073,063.98","77,821,602.48","162,871,760.79","205,588,241.88","450,207,606.00","60,401,575.40","131,826,252.84","192,309,078.01","223,718,340.08","70,623,471.74","187,190,399.79","197,851,548.54","238,857,556.48","140,572,389.49","201,622,590.63","618,321,305.51","525,097,992.80","353,875,224.94","561,407,597.55","805,780,203.76","837,310,539.71","183,401,728.98"
吸收投资收到的现金,,,,"251,558,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,806,827,508.69","1,807,628,106.08",,,,,
