科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"4,481,265.07","21,414,912.68","13,552,957.65","17,478,393.84","16,593,889.20","51,713,424.71","57,608,193.94","53,236,203.22","56,748,954.41","10,109,746.96","44,185,246.41","48,545,577.77","45,730,687.16","14,865,663.83","44,817,999.46","37,943,244.40","48,358,039.27","21,658,038.56","41,258,541.61","33,057,173.42","40,221,847.79","93,916,630.87","101,087,198.29","63,053,984.48","61,991,807.98","68,900,076.62","49,439,590.37","57,793,002.23","48,475,337.43","16,149,415.47","8,546,332.32","15,967,250.84"
应付职工薪酬,"30,662,346.11","17,188,352.43","16,211,305.87","16,419,612.73","16,346,506.87","15,862,366.55","15,755,793.38","15,474,034.38","15,085,769.81","17,736,049.50","17,655,680.96","17,353,105.95","16,356,847.67","22,018,855.17","21,830,666.67","21,699,427.61","20,258,939.01","19,921,354.32","19,890,400.10","19,718,766.96","19,553,994.72","21,408,947.73","21,303,497.73","21,258,956.50","21,183,765.50","23,239,113.22","23,232,260.85","23,219,926.31","23,199,718.89","112,313,448.54","27,572,681.45","27,572,681.45"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"28,559,544.21","-42,937,740.13","135,973,999.14","93,664,788.98","111,132,575.68","6,647,380.79","-302,045,994.38","-484,679,317.63","-524,931,066.71","29,928,618.27","9,277,245.75","28,877,840.99","30,248,873.39","27,683,016.18","40,039,124.46","74,136,913.60","28,364,104.22","21,656,884.55","32,007,059.72","56,569,837.82","23,122,733.09","7,251,063.92","10,760,181.15","7,609,621.67","100,036,991.48","166,811,917.45","100,863,913.82","92,437,254.28","223,665,318.90","301,838,107.02","238,424,801.64","374,358,080.17"
应收利息,,,,"3,701,723.64",,,,,,,,,,,,,,,,,,"7,337,004.16","653,457.63","12,240,339.97","7,421,260.75","99,305.56",,"1,657,956.72","1,014,008.34","2,955,366.22","2,707,229.97",
应付利息,"1,017,548.46","934,901.72","1,766,161.73","759,926.38","760,176.10","8,647,898.53","8,469,739.99","6,559,739.99","8,469,739.99","5,152,242.26","19,471,108.72","37,562,295.10","56,807,384.02","78,416,655.16","21,078,645.07","37,693,267.05","56,768,752.44","74,566,797.99","17,443,078.66","36,158,693.88","56,311,849.95","79,191,469.49","24,188,464.30","50,012,133.84","67,401,962.96","93,388,817.48","44,121,372.02","37,414,588.02","56,461,112.94","81,465,724.59","16,443,434.44","38,537,745.41"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"106,013.33",,,"712,500.00","50,237,024.00",,,,,,,,,,"31,900,000.00","165,775,000.00","140,125,000.00","47,614,000.00","35,311,400.00","68,962,200.00",,,,,,,,,,,,
存货,"408,257,384.37","777,318,904.80","887,324,136.09","940,112,034.84","1,094,813,323.04","1,067,291,314.09","1,580,992,439.64","1,897,309,118.28","1,897,349,805.78","1,798,462,227.22","2,896,173,534.55","2,132,514,420.65","2,179,790,060.72","2,015,926,961.88","2,320,184,132.64","1,987,816,189.09","2,489,879,781.83","1,807,264,440.56","2,523,860,925.28","2,408,540,386.28","2,435,482,518.58","2,097,229,620.82","2,661,602,666.00","2,264,527,124.51","2,186,915,036.92","2,088,228,871.26","3,875,022,178.67","2,667,295,709.32","2,536,427,789.85","2,666,987,966.99","3,745,206,587.26","3,295,583,028.92"
其他应付款,"33,273,829.27","34,625,068.13","26,334,289.48","35,903,438.49","38,646,919.59","44,487,809.65","39,191,450.56","45,420,029.05","27,496,503.32","18,833,459.89","11,113,090.53","13,987,967.01","16,660,240.56","19,242,751.30","19,700,382.60","19,519,500.79","21,902,945.00","17,640,954.49","17,357,678.71","15,652,627.51","44,241,042.02","43,126,281.54","40,788,274.25","65,894,094.39","67,453,177.58","68,971,797.22","80,568,202.89","102,547,233.91","100,649,135.83","94,742,920.53","85,828,187.39","71,424,761.35"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,"139,406,450.00","87,366,600.00","85,791,150.00","85,062,150.00","42,486,525.00","42,693,075.00",,"12,571,000.00","12,537,800.00","12,357,400.00",,"48,775,200.00","49,216,800.00","49,222,400.00",,"10,000,000.00","10,000,000.00","8,000,000.00","8,000,000.00","121,415,864.70",,,,,,,,"1,299,853,148.78","100,000,000.00","100,000,000.00"
其他流动资产,,,,,"1,767,459.89",,,,"311,837.28","565,307,398.16","702,691,914.22","505,859,306.90","542,103,380.54","721,069,859.78","672,819,088.81","717,911,179.86","876,863,803.00","953,433,948.07","974,977,587.38","745,917,131.09","782,833,299.31","1,157,142,235.08","679,134,311.79","2,184,091,048.03","1,750,317,982.99","2,459,740,055.23","1,278,727,938.52","1,301,813,714.12","1,684,144,044.36","649,888,095.06","1,289,778,348.50","545,355,736.20"
其他流动负债,,,,,,,"11,475,833.33",,,,,,,,,,,,,,"199,291,808.50","199,492,912.86","199,691,831.31","798,013,518.63","897,934,397.79","898,846,020.20","899,737,824.72",,,,"1,496,299,982.84","1,497,816,613.32"
流动资产合计,"1,222,592,123.92","1,609,722,531.09","2,782,406,373.87","5,604,456,508.75","6,375,511,030.72","5,396,585,334.93","5,217,043,951.58","5,048,840,405.59","4,589,150,230.16","5,070,694,378.74","6,909,942,951.44","5,288,166,993.01","6,340,319,753.78","6,460,243,421.69","7,034,566,111.64","5,339,767,458.93","5,649,392,611.94","4,367,744,285.12","5,159,007,642.01","5,230,870,772.76","5,524,729,167.19","5,252,828,367.83","6,255,820,785.45","8,297,283,926.25","7,679,768,270.44","7,467,665,460.04","8,847,427,395.93","7,303,746,539.93","6,558,160,994.84","7,877,731,694.87","8,012,483,752.15","8,377,275,090.23"
流动负债合计,"1,644,045,263.99","2,105,663,061.82","2,664,657,958.67","2,308,494,592.70","3,210,956,554.09","3,897,131,422.31","4,131,826,805.15","4,278,180,334.15","4,419,500,385.57","5,777,036,525.98","6,309,302,743.92","5,017,865,176.93","6,348,265,321.95","6,933,140,991.78","7,675,920,040.88","6,319,935,712.46","6,651,649,074.79","5,419,037,990.13","6,033,812,139.03","5,933,577,095.92","6,442,391,840.40","6,698,101,250.76","7,617,713,063.95","6,922,436,891.49","6,335,003,536.86","6,502,190,493.90","8,252,640,300.02","8,098,126,382.65","9,128,165,770.25","11,876,296,673.80","12,663,727,807.93","13,222,551,724.02"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,"8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00"
长期借款,,"238,698,014.70","159,406,450.00","43,683,300.00",,"65,752,250.00","95,735,750.00","95,812,250.00","95,852,500.00","158,568,750.00","158,361,250.00","121,787,000.00","109,184,000.00","104,800,000.00","193,663,269.04","132,663,269.04","132,663,269.04","118,663,269.04","118,663,269.04","118,663,269.04","208,663,269.04","90,000,000.00","90,000,000.00","140,000,000.00","140,000,000.00","140,000,000.00","140,000,000.00","140,000,000.00","586,000,000.00","1,176,000,000.00","1,706,000,000.00","1,865,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,"1,288,844,000.00","1,288,844,000.00","1,288,844,000.00","1,291,019,292.85","1,291,516,866.27","1,292,019,968.29","1,292,528,598.90","1,293,037,229.49","1,293,564,891.18","1,294,098,415.78","1,294,637,803.29","1,295,177,190.84","1,295,741,431.79","1,296,305,672.74","1,296,876,114.14","1,297,446,555.57","1,298,039,962.12","1,298,639,962.07","1,299,246,555.43",,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,"9,600,000.00","9,600,000.00","9,600,000.00","9,600,000.00","9,595,869.81","9,595,869.81","9,595,869.81","9,595,869.81","9,611,353.28","26,411,353.28","38,411,353.28","38,411,353.28","38,388,818.83","40,788,818.83","646,015,018.83","2,659,719,818.83","3,859,238,202.79","4,821,638,202.79","4,845,586,536.04"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,500,000.00","7,425,000.00",,,
投资性房地产,,,,,,,,,,"5,186,184.08","5,186,184.08","5,186,184.08","5,186,184.08","5,063,196.88","5,063,196.88","4,934,889.82","2,835,655.55","3,208,745.73","3,208,745.73","3,128,284.31","3,128,284.31","12,841,481.36","12,723,226.43","12,524,510.08","12,406,255.15","12,207,538.80","11,974,531.53","11,890,567.52","11,772,312.59","11,573,596.24","11,455,341.31","11,256,624.96"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,"2,132,758.52","2,132,758.52",,,"797,837.46","797,837.46","797,837.46"
固定资产,"1,385,182,009.35","2,170,580,356.56","2,433,060,577.89","2,639,129,202.57","2,607,920,278.03","2,896,479,059.22","2,882,386,906.44","2,806,349,212.38","2,873,568,119.64","6,500,348,994.07","7,024,791,798.02","7,291,740,465.38","7,491,221,815.23","7,806,662,719.10","7,711,801,078.08","8,294,687,052.09","8,521,418,764.92","8,608,738,162.33","8,485,561,992.01","8,323,368,137.64","8,210,678,337.50","8,074,732,401.45","8,825,719,920.62","8,987,120,918.85","8,892,693,734.95","8,910,715,404.54","9,192,416,369.48","9,276,529,592.91","9,786,885,818.87","9,952,324,539.28","11,139,326,996.03","12,967,959,414.56"
递延所得税负债,,"3,564.00","415,876.50",,,,,,,"365,240.12",,"365,240.12","365,240.12","757,551.70","757,551.70","365,240.12","365,240.12","548,030.92","548,030.92","548,030.92","548,030.92","773,030.92","548,030.92","548,030.92","548,030.92","815,981.12","815,981.12","815,981.12","815,981.12","815,981.12","815,981.12","815,981.12"
在建工程,"139,617,258.39","32,222,017.07","306,426,138.10","478,571,948.49","696,857,417.98","2,314,576,383.15","2,832,518,395.13","3,189,219,096.76","3,598,741,178.20","999,623,225.29","476,597,143.89","425,035,572.98","521,303,220.01","629,794,564.01","794,673,751.79","494,450,161.04","244,745,618.47","263,457,750.65","302,276,600.90","508,731,806.88","712,174,902.78","1,213,714,337.55","512,243,136.61","797,477,615.93","1,119,111,518.31","1,930,421,628.17","2,295,454,228.15","2,860,439,676.80","3,056,164,632.06","3,919,607,063.63","3,415,896,202.50","2,448,917,118.55"
其他非流动负债,"3,406,666.67","6,703,166.66","12,902,833.33","12,999,333.33","12,999,333.33","12,285,833.33","810,000.00","11,527,333.33","11,148,083.33","23,793,500.00","23,693,500.00","22,639,000.01","22,539,000.00","21,394,500.00","21,294,500.00","30,240,000.00","44,770,000.00",,,,,,,,,,,,,,,
工程物资,,,,,,,"352,235.83",,,"9,323,076.92","10,358,974.36",,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"3,406,666.67","245,404,745.36","172,725,159.83","56,682,633.33","12,999,333.33","78,038,083.33","96,545,750.00","107,339,583.33","107,000,583.33","182,727,490.12","1,470,898,750.00","1,433,635,240.13","1,420,932,240.12","1,417,971,344.55","1,507,232,187.01","1,455,288,477.45","1,470,327,108.06","1,455,122,029.45","1,455,549,691.14","1,453,765,715.74","1,544,205,103.25","1,426,562,678.01","1,429,801,918.96","1,477,966,181.08","1,478,436,622.48","1,479,912,733.13","1,480,406,139.68","1,489,893,966.61","1,930,325,559.97","1,249,109,693.82","1,803,161,678.82","1,951,748,125.66"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"1,647,451,930.66","2,351,067,807.18","2,837,383,118.50","2,365,177,226.03","3,223,955,887.42","3,975,169,505.64","4,228,372,555.15","4,385,519,917.48","4,526,500,968.90","5,959,764,016.10","7,780,201,493.92","6,451,500,417.06","7,769,197,562.07","8,351,112,336.33","9,183,152,227.89","7,775,224,189.91","8,121,976,182.85","6,874,160,019.58","7,489,361,830.17","7,387,342,811.66","7,986,596,943.65","8,124,663,928.77","9,047,514,982.91","8,400,403,072.57","7,813,440,159.34","7,982,103,227.03","9,733,046,439.70","9,588,020,349.26","11,058,491,330.22","13,125,406,367.62","14,466,889,486.75","15,174,299,849.68"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"320,000,000.00","320,000,000.00","361,800,000.00","481,800,000.00","963,600,000.00","963,600,000.00","963,600,000.00","963,600,000.00","963,600,000.00","963,600,000.00","963,600,000.00","963,600,000.00","963,600,000.00","963,600,000.00","963,600,000.00","963,600,000.00","963,600,000.00","963,600,000.00","963,600,000.00","963,600,000.00","963,600,000.00","963,600,000.00","963,600,000.00","1,231,936,300.00","1,231,936,300.00","1,231,936,300.00","1,231,936,300.00","1,231,936,300.00","1,231,936,300.00","1,301,380,744.00","1,301,380,744.00","1,821,933,041.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"107,631,757.90","101,745,328.73","264,693,422.85","3,276,077,622.85","2,794,277,622.85","2,794,277,622.85","2,794,277,622.85","2,796,951,566.99","2,796,951,566.99","2,797,894,694.33","2,797,894,694.33","2,797,894,694.33","2,797,894,694.33","2,797,894,694.33","2,797,987,301.66","2,797,987,301.66","2,802,000,795.48","2,795,315,265.98","2,795,315,265.98","2,827,278,436.20","2,827,278,436.20","2,827,278,436.20","2,827,278,436.20","5,518,433,636.06","5,518,433,636.06","5,518,844,805.64","5,518,844,805.64","5,518,844,805.64","5,518,844,805.64","6,439,023,520.92","6,439,023,520.92","5,918,471,223.92"
无形资产,"114,914,988.24","116,743,314.06","208,701,457.10","211,727,018.39","214,641,421.27","239,598,978.68","237,971,594.98","256,182,578.97","413,264,973.02","475,193,171.61","471,449,950.40","493,991,669.32","492,555,928.67","490,001,262.04","499,038,169.70","501,325,785.90","497,760,157.43","490,719,055.68","501,332,487.97","499,229,951.11","497,896,509.01","490,578,534.05","487,614,868.12","489,374,082.15","485,212,906.91","538,407,200.23","596,765,401.41","660,537,977.52","679,332,684.10","789,428,979.19","961,689,729.10","1,063,083,905.96"
盈余公积,"92,692,127.29","102,592,944.35","126,830,559.88","126,830,559.88","126,830,559.88","202,499,118.59","202,499,118.59","202,499,118.59","202,499,118.59","216,639,264.35","216,639,264.35","216,639,264.35","216,639,264.35","239,913,047.62","239,913,047.62","239,913,047.62","239,913,047.62","303,369,904.49","303,369,904.49","303,369,904.49","303,369,904.49","308,947,162.10","308,947,162.10","308,947,162.10","308,947,162.10","434,868,714.28","434,868,714.28","434,868,714.28","434,868,714.28","532,209,667.05","532,209,667.05","532,209,667.05"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,"27,614,867.87","27,614,867.87",,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"592,298,591.99","902,215,032.40","1,889,792,788.13","2,385,754,299.20","2,434,388,772.93","2,548,924,220.04","2,626,420,375.31","2,624,415,568.42","2,722,145,959.28","2,792,184,745.35","2,807,957,245.35","2,743,611,193.91","2,797,364,586.90","2,744,497,330.54","2,577,553,419.29","2,714,639,040.74","2,739,392,183.47","2,770,726,179.15","2,872,647,992.73","3,054,268,874.55","2,837,170,175.94","2,846,627,568.16","3,002,975,107.46","3,196,201,074.84","3,406,406,100.76","3,791,256,264.76","4,112,756,578.78","4,066,780,340.40","4,593,729,510.37","5,109,712,730.88","5,610,793,955.19","6,288,407,579.00"
长期待摊费用,,,,,,,,,"61,250,417.26",,,,,,,,,,,,,,,,,,,,,,,
少数股东权益,"104,176,541.69","153,927,072.29","254,461,800.52","301,996,019.24","355,235,061.97","368,406,964.56","360,294,475.26","332,700,504.16","329,235,131.62","338,476,487.14","338,167,512.91","339,127,621.54","342,238,337.68","341,548,474.28","302,584,294.28","160,759,564.57","66,764,630.24","52,231,630.76","53,241,724.79","55,220,071.49","58,092,610.87","35,180,164.98","36,305,387.29","38,485,332.13","38,450,251.20","43,438,405.47","46,925,298.09","49,033,647.32","50,544,086.16","51,855,512.55","52,328,044.82","53,823,460.78"
递延所得税资产,"1,824,293.68","2,153,979.53","4,036,961.58","3,270,424.94","2,808,113.02","4,987,154.62","4,462,753.09","4,463,871.84","4,463,871.84","7,919,556.95","5,674,596.50","7,511,905.31","7,511,905.31","7,655,919.72","7,655,919.72","5,589,161.97","5,431,661.97","13,501,333.34","13,024,042.16","12,503,421.28","12,503,421.28","14,741,657.21","13,740,429.03","10,986,379.15","10,986,379.15","15,019,719.89","15,019,719.89","14,889,007.88","15,678,586.93","33,183,421.26","31,314,682.15","30,429,639.90"
外币报表折算价差,"-120,275.95","-125,986.64","-330,181.34","-480,624.06","-549,644.03","-650,521.08","-728,310.11","-631,510.10","-493,955.26","-270,619.61","-458,612.17","-740,401.11","-1,220,770.38","-1,434,205.27","-1,896,336.41","-1,768,634.75","-2,462,369.38",,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,"495,726.52","495,726.52",,,,,,,"36,179,034.05","51,371,833.55","51,371,833.55","68,866,063.45","79,684,863.45","68,866,063.45","105,896,147.85","111,372,909.85","106,664,315.05","540,000.00","33,770,000.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"1,641,538,549.66","2,321,699,667.22","2,952,225,134.67","3,332,698,594.39","3,522,227,230.30","5,455,641,575.67","5,957,691,885.47","6,256,214,759.95","6,951,288,559.96","7,997,594,208.92","7,994,058,647.25","8,223,465,797.07","8,517,779,053.30","8,949,273,388.27","9,028,327,842.69","9,310,587,050.82","9,281,791,858.34","9,389,220,917.54","9,314,999,738.58","9,356,557,471.03","9,445,977,324.69","9,852,398,798.95","9,929,824,767.64","10,395,266,692.99","10,635,688,211.20","11,532,845,173.91","12,229,285,132.74","13,584,197,989.31","16,328,926,763.23","18,680,020,117.44","20,389,861,153.88","21,409,003,239.97"
所有者权益(或股东权益)合计,"1,216,678,742.92","1,580,354,391.13","2,897,248,390.04","6,571,977,877.11","6,673,782,373.60","6,877,057,404.96","6,946,363,281.90","6,919,535,248.06","7,013,937,821.22","7,108,524,571.56","7,123,800,104.77","7,060,132,373.02","7,088,901,245.01","7,058,404,473.63","6,879,741,726.44","6,875,130,319.84","6,809,208,287.43","6,882,805,183.08","6,984,645,550.42","7,200,085,432.13","6,984,109,548.23","6,980,563,238.01","7,138,130,570.18","10,292,147,546.67","10,502,016,322.30","11,018,407,406.92","11,343,666,088.97","11,299,924,179.98","11,828,596,427.85","13,432,345,444.69","13,935,455,419.28","14,611,978,480.52"
资产总计,"2,864,130,673.58","3,931,422,198.31","5,734,631,508.54","8,937,155,103.14","9,897,738,261.02","10,852,226,910.60","11,174,735,837.05","11,305,055,165.54","11,540,438,790.12","13,068,288,587.66","14,904,001,598.69","13,511,632,790.08","14,858,098,807.08","15,409,516,809.96","16,062,893,954.33","14,650,354,509.75","14,931,184,470.28","13,756,965,202.66","14,474,007,380.59","14,587,428,243.79","14,970,706,491.88","15,105,227,166.78","16,185,645,553.09","18,692,550,619.24","18,315,456,481.64","19,000,510,633.95","21,076,712,528.67","20,887,944,529.24","22,887,087,758.07","26,557,751,812.31","28,402,344,906.03","29,786,278,330.20"
负债和所有者(或股东权益)合计,"2,864,130,673.58","3,931,422,198.31","5,734,631,508.54","8,937,155,103.14","9,897,738,261.02","10,852,226,910.60","11,174,735,837.05","11,305,055,165.54","11,540,438,790.12","13,068,288,587.66","14,904,001,598.69","13,511,632,790.08","14,858,098,807.08","15,409,516,809.96","16,062,893,954.33","14,650,354,509.75","14,931,184,470.28","13,756,965,202.66","14,474,007,380.59","14,587,428,243.79","14,970,706,491.88","15,105,227,166.78","16,185,645,553.09","18,692,550,619.24","18,315,456,481.64","19,000,510,633.95","21,076,712,528.67","20,887,944,529.24","22,887,087,758.07","26,557,751,812.31","28,402,344,906.03","29,786,278,330.20"
