科目,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
一年内到期的非流动负债,"50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00",,,,,,,,,"122,500,000.00","122,500,000.00","122,500,000.00","122,500,000.00","122,500,000.00","122,500,000.00","122,500,000.00","122,500,000.00","122,500,000.00","122,500,000.00","12,388,126.24","12,388,126.24","133,770,000.00","133,770,000.00","35,000,000.00","33,646,573.13"
其他流动资产,"49,660.00","49,660.00",,,,,,,,,,,,,,,,,,"927,884.56",,,,,,,,,,,
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"370,419,550.27","505,522,000.84","641,643,473.72","442,676,098.88","564,477,587.72","570,200,355.73","516,350,284.90","571,729,742.02","658,259,387.77","1,504,954,908.97","1,598,533,434.08","1,266,121,950.96","1,336,223,092.68","1,816,504,122.21","1,497,370,499.78","1,149,966,201.46","1,149,026,827.03","691,833,408.81","274,170,567.03","245,487,294.20","224,634,014.41","433,099,120.21","466,120,868.94","493,272,512.05","578,697,433.51","611,940,876.86","1,086,681,701.45","1,092,118,388.19","1,164,230,223.80","288,928,861.87","472,761,115.10"
流动负债合计,"264,821,972.92","317,583,764.93","327,495,738.32","384,568,338.72","387,930,128.34","424,231,044.49","306,360,428.16","350,445,419.08","338,413,962.48","357,865,341.80","328,293,889.65","353,166,564.53","343,934,518.81","735,030,575.61","594,170,415.13","806,660,432.98","799,337,017.99","725,524,785.98","841,414,393.23","823,232,619.45","782,549,745.60","666,431,928.81","721,317,819.78","755,006,287.97","708,914,633.57","579,017,629.28","610,833,072.32","697,283,222.04","546,179,440.22","436,683,378.46","425,811,153.97"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,,,,,,,,,,,,,,,,"4,900,000.00","4,900,000.00","4,900,000.00","367,938,067.71","684,718,067.71","741,708,478.71","1,312,965,896.59","1,713,296,246.34","1,880,263,394.02","2,038,057,644.84","2,119,215,504.63","2,580,293,182.13","2,475,292,437.51","2,633,530,848.11","2,638,234,532.73","2,638,234,532.73"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,"789,232,502.00","789,557,522.00","789,882,542.00","790,207,562.00","790,534,448.00","790,859,468.00","791,184,488.00","791,509,508.00","791,834,528.00","792,159,548.00","792,559,192.59","792,902,868.75","793,246,544.91","793,612,139.97","794,052,090.24","794,415,493.41","794,778,896.58","795,142,299.75","795,714,117.59","796,077,520.76",,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,"122,500,000.00","122,500,000.00","122,500,000.00","122,500,000.00","122,500,000.00","122,500,000.00","122,500,000.00","122,500,000.00","122,500,000.00","122,500,000.00","122,500,000.00","122,500,000.00","122,500,000.00","122,500,000.00","122,500,000.00",,,,,,,,,,,"101,000,000.00","101,000,000.00","71,000,000.00","71,000,000.00","71,000,000.00","71,000,000.00"
长期股权投资,"1,000,000.00","1,000,000.00","1,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,
专项应付款,"37,000,000.00","37,000,000.00","37,000,000.00","37,000,000.00","37,000,000.00","37,000,000.00","37,000,000.00","37,000,000.00","37,000,000.00","37,000,000.00","37,000,000.00","37,000,000.00","37,000,000.00","37,000,000.00","37,000,000.00","37,000,000.00","37,000,000.00","37,000,000.00","37,000,000.00","37,000,000.00","37,000,000.00","37,000,000.00","37,000,000.00","37,000,000.00","37,000,000.00","37,000,000.00","37,000,000.00","37,000,000.00","37,000,000.00","37,000,000.00","37,000,000.00"
投资性房地产,,,,"3,023,484.39","3,001,380.69","2,979,276.99","2,957,173.29","2,935,069.59","2,912,965.89","2,890,862.19","2,868,758.49","2,846,654.79","2,824,551.09","2,802,447.39","2,780,343.69","2,758,239.99","2,736,136.29","2,714,032.59","2,691,928.89","2,680,781.67","2,669,634.45","2,658,487.23","2,647,340.01","2,593,287.83","2,614,089.09","2,591,985.39","1,243,297.75","1,187,440.51","1,176,754.03","1,152,263.74","1,141,577.26"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"1,943,927,956.12","1,922,101,376.28","1,920,225,475.88","2,024,383,217.35","2,006,694,571.57","1,982,248,170.85","1,976,305,849.07","2,038,033,477.86","2,019,506,522.46","1,996,465,160.81","1,974,177,907.00","1,948,624,101.96","1,923,411,194.08","1,895,178,683.92","1,862,509,310.56","1,942,041,718.93","1,922,539,081.60","1,898,408,562.21","1,877,077,093.72","1,856,437,117.09","1,838,149,426.89","3,063,958,619.98","3,036,075,521.73","5,769,360,827.60","5,747,955,856.94","5,708,174,632.89","5,674,113,962.15","5,937,301,185.03","5,919,699,374.26","5,874,932,726.08","5,764,471,263.71"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"88,900.00","1,715,209.03","1,814,609.03",,,"36,796,416.72","75,540,200.61","29,017,343.44","30,537,839.29","31,195,875.83","41,857,228.32","445,225,398.33","446,783,637.34","465,993,266.35","682,215,513.41","1,094,422,140.82","1,196,011,534.88","1,592,898,001.28","2,555,046,360.92","2,971,759,072.74","3,110,481,152.37","2,084,130,305.01","2,582,656,630.54","13,084,592.59","102,030,972.44","177,633,636.94","294,328,091.96","9,515,398.32","10,402,810.00","46,977,701.53","61,330,687.89"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"159,500,000.00","159,500,000.00","159,500,000.00","159,500,000.00","159,500,000.00","159,500,000.00","159,500,000.00","159,500,000.00","159,500,000.00","948,732,502.00","949,057,522.00","949,382,542.00","949,707,562.00","950,034,448.00","950,359,468.00","833,084,488.00","833,409,508.00","833,734,528.00","1,197,097,615.71","1,514,277,260.30","1,571,611,347.46","2,143,212,441.50","2,543,908,386.31","2,711,315,484.26","2,869,473,138.25","3,051,994,401.21","3,513,435,481.88","3,379,006,555.10","3,537,608,368.87","2,746,234,532.73","2,746,234,532.73"
固定资产清理,"324,790.10","324,790.10","324,790.10",,,,,,,,,,,,,,,,,,,,,,,,,,"8,000.00","8,000.00","50,700.00"
负债合计,"424,321,972.92","477,083,764.93","486,995,738.32","544,068,338.72","547,430,128.34","583,731,044.49","465,860,428.16","509,945,419.08","497,913,962.48","1,306,597,843.80","1,277,351,411.65","1,302,549,106.53","1,293,642,080.81","1,685,065,023.61","1,544,529,883.13","1,639,744,920.98","1,632,746,525.99","1,559,259,313.98","2,038,512,008.94","2,337,509,879.75","2,354,161,093.06","2,809,644,370.31","3,265,226,206.09","3,466,321,772.23","3,578,387,771.82","3,631,012,030.49","4,124,268,554.20","4,076,289,777.14","4,083,787,809.09","3,182,917,911.19","3,172,045,686.70"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"1,213,200,000.00","1,213,200,000.00","1,213,200,000.00","1,213,200,000.00","1,213,200,000.00","1,213,200,000.00","1,213,200,000.00","1,213,200,000.00","1,213,200,000.00","1,213,200,000.00","1,213,200,000.00","1,213,200,000.00","1,213,200,000.00","1,213,200,000.00","1,213,200,000.00","1,213,200,000.00","1,213,200,000.00","1,213,200,000.00","1,213,200,000.00","1,213,200,000.00","1,213,200,000.00","1,213,200,000.00","1,213,200,000.00","1,213,200,000.00","1,213,200,000.00","1,213,200,000.00","1,213,200,000.00","1,213,200,000.00","1,213,200,000.00","1,213,200,000.00","1,213,200,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"294,280,879.76","294,280,879.76","294,280,879.76","317,182,910.03","317,182,910.03","317,182,910.03","317,182,910.03","317,182,910.03","317,182,910.03","317,182,910.03","317,182,910.03","317,182,910.03","317,182,910.03","317,182,910.03","317,182,910.03","317,182,910.03","317,182,910.03","317,182,910.03","317,182,910.03","317,182,910.03","317,182,910.03","317,182,910.03","317,182,910.03","317,182,910.03","317,182,910.03","317,182,910.03","317,182,910.03","317,182,910.03","317,182,910.03","317,182,910.03","317,182,910.03"
无形资产,"567,010.02","502,336.02","437,662.02",,,,,,,,,,,,,,,,,,,,,"15,045,252.47","14,951,023.34","14,856,794.21","14,762,565.08","14,750,001.17","14,674,617.86","14,599,234.55","14,523,851.24"
盈余公积,,,,"23,646,399.57","23,646,399.57","23,646,399.57","23,646,399.57","45,277,901.34","45,277,901.34","45,277,901.34","45,277,901.34","73,899,405.04","73,899,405.04","73,899,405.04","73,899,405.04","102,579,457.60","102,579,457.60","102,579,457.60","102,579,457.60","126,415,594.71","126,415,594.71","126,415,594.71","126,415,594.71","138,671,631.06","138,671,631.06","138,671,631.06","138,671,631.06","158,011,896.66","158,011,896.66","158,011,896.66","158,011,896.66"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"23,179,739.29","86,539,762.51","171,061,431.52","84,688,849.47","177,350,040.16","154,014,875.68","239,893,151.43","251,969,186.61","330,008,066.34","343,963,529.36","450,578,943.11","451,227,779.98","505,714,525.10","583,188,112.74","586,761,405.70","633,970,310.86","718,480,120.55","702,432,753.50","740,625,620.20","786,955,527.73","866,501,962.96","813,767,973.13","855,193,463.89","836,276,697.67","873,893,509.21","887,744,281.44","948,249,284.59","966,421,172.61","1,015,150,646.50","1,032,847,202.24","1,135,098,632.26"
长期待摊费用,"492,800.00","400,400.00","400,400.00","215,600.00","215,600.00","30,800.00","215,600.00",,,,"864,842.35","5,837,393.44","5,843,393.44","6,042,773.44","6,042,773.44","14,046,617.02","13,595,903.58","13,205,190.14","12,754,476.70","12,303,763.26","12,303,763.26","11,589,354.46","11,589,354.46","10,594,419.00","10,594,419.00","10,143,705.58","9,522,805.80","9,105,601.42","8,748,397.04","8,391,192.66","8,033,988.28"
少数股东权益,"381,533,246.72","380,156,537.25","388,753,193.33","308,080,433.62","308,648,192.67","313,698,313.38","324,684,539.06","317,085,605.74","320,579,265.11","322,237,583.85","327,663,964.69","323,819,704.16","324,670,353.91","327,209,248.15","328,568,243.24","330,444,621.67","333,607,772.13","338,292,062.84","343,527,733.41","341,513,933.99","344,886,247.87","349,334,855.96","355,981,358.21","352,358,075.05","355,568,166.70","357,590,973.35","359,140,238.81","353,170,217.56","351,904,874.07","351,128,019.67","347,454,517.19"
递延所得税资产,"19,694,832.18","19,694,832.18","-11,555,167.82","20,568,530.79","13,068,530.79","13,218,522.86","13,098,320.38","12,945,389.89","12,945,389.89","12,952,960.58","12,952,960.58","13,223,406.26","13,223,406.26","13,223,406.26","13,223,406.26","13,637,302.92","13,637,302.92","13,637,302.92","13,637,302.92","13,859,817.25","13,859,817.25","13,859,817.25","13,859,817.25","14,060,194.50","14,060,194.50","14,060,194.50","14,060,194.50","14,127,959.36","14,127,959.36","14,127,959.36","14,127,959.36"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,"20,250,000.00","20,250,000.00","20,250,000.00","20,250,000.00","20,250,000.00","20,250,000.00","20,250,000.00","20,250,000.00","6,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00","6,170,000.00","6,170,000.00","6,170,000.00","6,552,500.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"1,966,096,288.42","1,945,738,943.61","1,912,647,769.21","2,048,190,832.53","2,022,980,083.05","2,035,273,187.42","2,068,117,143.35","2,082,931,280.78","2,065,902,717.53","2,043,504,859.41","2,032,721,696.74","2,415,756,954.78","2,392,086,182.21","2,383,240,577.36","2,566,771,347.36","3,087,156,019.68","3,168,769,959.27","3,541,113,089.14","4,481,457,163.15","4,877,290,552.01","4,997,713,794.22","5,196,446,583.93","5,667,078,663.99","5,830,738,573.99","5,898,206,555.31","5,933,460,949.51","6,014,030,917.24","5,992,157,585.81","5,975,007,912.55","5,966,359,077.92","5,870,232,527.74"
所有者权益(或股东权益)合计,"1,912,193,865.77","1,974,177,179.52","2,067,295,504.61","1,946,798,592.69","2,040,027,542.43","2,021,742,498.66","2,118,607,000.09","2,144,715,603.72","2,226,248,142.82","2,241,861,924.58","2,353,903,719.17","2,379,329,799.21","2,434,667,194.08","2,514,679,675.96","2,519,611,964.01","2,597,377,300.16","2,685,050,260.31","2,673,687,183.97","2,717,115,721.24","2,785,267,966.46","2,868,186,715.57","2,819,901,333.83","2,867,973,326.84","2,857,689,313.81","2,898,516,217.00","2,914,389,795.88","2,976,444,064.49","3,007,986,196.86","3,055,450,327.26","3,072,370,028.60","3,170,947,956.14"
资产总计,"2,336,515,838.69","2,451,260,944.45","2,554,291,242.93","2,490,866,931.41","2,587,457,670.77","2,605,473,543.15","2,584,467,428.25","2,654,661,022.80","2,724,162,105.30","3,548,459,768.38","3,631,255,130.82","3,681,878,905.74","3,728,309,274.89","4,199,744,699.57","4,064,141,847.14","4,237,122,221.14","4,317,796,786.30","4,232,946,497.95","4,755,627,730.18","5,122,777,846.21","5,222,347,808.63","5,629,545,704.14","6,133,199,532.93","6,324,011,086.04","6,476,903,988.82","6,545,401,826.37","7,100,712,618.69","7,084,275,974.00","7,139,238,136.35","6,255,287,939.79","6,342,993,642.84"
负债和所有者(或股东权益)合计,"2,336,515,838.69","2,451,260,944.45","2,554,291,242.93","2,490,866,931.41","2,587,457,670.77","2,605,473,543.15","2,584,467,428.25","2,654,661,022.80","2,724,162,105.30","3,548,459,768.38","3,631,255,130.82","3,681,878,905.74","3,728,309,274.89","4,199,744,699.57","4,064,141,847.14","4,237,122,221.14","4,317,796,786.30","4,232,946,497.95","4,755,627,730.18","5,122,777,846.21","5,222,347,808.63","5,629,545,704.14","6,133,199,532.93","6,324,011,086.04","6,476,903,988.82","6,545,401,826.37","7,100,712,618.69","7,084,275,974.00","7,139,238,136.35","6,255,287,939.79","6,342,993,642.84"
