科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"3,242,793.93","5,534,683.55","7,022,177.52","197,365.39","188,841.73","323,025.73","275,871.76","300,325.50","414,847.48","349,293.66","3,864,098.79","1,187,655.86","484,345.76","2,504,341.74","7,896,992.34","3,374,896.77","233,553.53","3,410,862.25","12,611,801.11","10,328,197.08","7,473,913.41","24,989,504.63","2,006,758.93","2,592,826.27","17,833,240.82","9,863,733.81","12,301,775.01","8,509,095.37","20,646,276.45","18,262,592.45","15,508,136.88","14,905,294.69","21,194,560.77","32,029,375.44","11,082,974.79","19,038,820.56","18,202,733.39","18,826,444.98"
应付职工薪酬,"1,901,015.60","2,180,564.62","2,163,915.68","2,159,064.09","3,115,881.66","2,272,676.73","2,930,328.70","3,355,207.77","4,603,034.61","3,531,602.69","4,979,933.69","5,078,436.52","6,196,975.58","5,862,648.30","6,793,642.91","5,848,874.20","8,265,297.73","7,430,148.66","8,031,993.75","8,954,777.36","10,839,457.40","9,572,053.98","9,591,932.60","9,878,303.38","11,834,065.94","10,868,085.54","10,651,647.60","11,524,797.15","12,691,043.13","11,839,281.50","11,667,905.93","12,857,656.46","11,157,395.37","10,274,893.11","9,942,967.91","9,784,223.75","9,882,831.66","9,645,852.03"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"3,703,032.97","-913,571.70","3,320,126.44","1,248,395.96","-1,957,965.41","-3,634,182.75","-1,136,803.72","-4,336,141.65","-12,636,696.40","-15,532,091.28","-13,607,856.70","-16,872,190.31","-10,911,457.08","-9,700,122.86","-13,881,749.47","-15,705,517.53","-11,392,820.05","-18,997,449.32","-6,387,305.49","-13,513,802.84","-4,692,971.82","-14,988,109.11","-17,131,697.44","-1,591,496.41","7,373,012.09","5,650,927.76","2,431,483.02","1,656,041.93","19,205,721.01","7,712,139.04","4,234,793.72","10,970,202.86","20,024,704.70","22,230,352.85","21,585,022.05","20,789,074.76","16,225,011.37","4,681,192.93"
应收利息,,,,,,,,,,,,,,,,"4,195,359.70","9,014,616.38","12,667,060.32","8,755,563.67","4,501,517.72","5,978,699.75","5,426,550.45","1,428,719.69","1,791,076.43","2,843,369.43","2,062,685.81","3,297,874.70","4,493,363.59","2,781,657.53","3,278,295.09","41,930.00","178,610.69","161,944.02",,,,,
应付利息,,,,,,,,,,,,,,,,,"666,968.98",,,,"830,858.32","246,161.28","246,238.68","417,658.54","1,277,502.19","1,596,448.68",,,"607,710.82","531,321.93","484,413.89","484,413.89","688,762.59","536,560.42","419,956.25","199,375.00","137,270.80","47,916.64"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"29,827,308.85","45,168,153.37","43,807,107.08","49,730,913.28","58,218,805.73","73,543,790.52","88,483,369.84","92,630,429.09","90,278,543.91","113,402,702.55","160,250,617.51","187,363,291.86","176,042,944.51","212,037,566.78","224,867,499.90","284,041,278.96","274,896,894.77","322,125,452.71","385,662,950.46","426,070,598.61","446,332,487.83","479,110,811.79","495,429,941.41","503,904,972.40","456,470,380.28","498,277,116.53","530,829,252.04","534,473,611.86","436,043,249.86","486,568,848.11","472,622,959.93","482,595,869.20","386,455,327.02","411,673,668.24","446,676,165.05","463,060,065.84","494,480,372.29","519,644,342.44"
其他应付款,"522,691.55","506,312.82","143,647.29","1,967,196.37","1,282,480.15","661,686.58","489,839.55","467,124.91","661,589.33","559,462.67","19,147,357.53","223,034.91","6,772,188.07","7,110,979.16","19,199,300.52","13,616,572.19","6,293,832.00","1,447,849.52","122,977,871.51","70,378,741.11","22,841,840.87","27,218,844.32","16,536,556.23","16,609,122.99","18,506,504.70","12,937,622.75","12,538,184.89","11,554,266.25","15,873,750.11","13,593,687.20","11,356,709.06","12,668,055.06","22,673,587.57","17,268,582.28","15,366,995.95","12,268,605.22","18,114,703.91","18,131,902.67"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"7,000,000.00","20,400,000.00","12,200,000.00","3,400,000.00",,,,,,,,,"10,227,523.13","8,952,557.93","8,585,820.00","450,825.95","3,050,829.82","3,182,552.22","2,709,651.89","2,251,572.02","21,194,094.42","31,061,179.42","35,461,179.42","34,538,159.57","53,552,107.88","29,782,105.72","30,093,605.35","30,000,000.00",,,,,,,,"88,710,938.67","85,609,162.26","82,956,491.57"
其他流动资产,,,,,,,,,,,,,,,,,"3,350,744.23","875,116.51","10,166,390.56","6,925,399.00","24,937,116.58","29,383,961.74","20,241,119.35","21,109,857.50","24,930,357.93","24,816,421.62","22,653,105.93","10,128,271.06","8,146,111.97","11,218,641.10","7,979,944.08","8,934,011.73","7,169,698.20","10,885,777.14","34,022,435.92","24,611,139.70","30,168,744.70","10,967,341.85"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"127,915,577.00","183,749,437.38","231,425,887.88","419,259,288.58","404,199,086.95","427,432,567.71","408,052,469.75","426,131,912.21","317,320,765.58","357,199,647.78","443,999,664.26","430,129,425.18","520,508,847.84","585,334,165.93","1,215,809,888.10","1,221,377,422.77","1,207,900,497.81","1,343,922,178.09","1,503,928,974.57","1,438,292,648.03","1,400,952,023.72","1,501,785,757.63","1,427,522,174.34","1,512,544,679.41","1,476,027,623.29","1,413,496,414.50","1,461,791,489.47","1,590,112,996.17","1,493,206,859.29","1,472,686,380.15","1,430,673,884.79","1,372,502,720.48","1,313,256,275.10","1,160,963,200.84","1,237,049,874.33","1,291,511,891.90","1,320,003,287.05","1,269,532,929.23"
流动负债合计,"60,781,478.60","92,250,575.51","120,168,524.57","101,019,164.55","101,822,547.69","112,988,129.84","111,619,395.40","141,781,959.69","170,244,655.78","210,980,643.24","333,112,408.73","335,175,608.72","402,304,045.30","450,177,703.63","605,898,959.80","602,081,294.99","644,441,811.40","770,807,446.04","1,075,499,998.01","1,024,981,551.73","1,025,813,833.07","1,096,836,287.84","1,030,687,782.31","1,105,673,381.40","1,142,354,520.08","1,057,343,394.76","518,828,567.80","825,996,227.12","843,010,466.58","815,996,081.00","797,712,660.61","729,890,403.28","782,620,619.04","1,068,654,394.58","1,144,274,615.21","1,042,972,260.14","1,064,711,486.06","1,001,324,223.49"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,793,000.00","31,793,000.00","31,793,000.00","31,793,000.00","31,793,000.00","31,793,000.00","31,793,000.00","31,793,000.00","383,793,000.00","383,793,000.00"
长期借款,"39,000,000.00","28,400,000.00","23,600,000.00",,,"26,950,000.00","37,325,085.00","37,815,085.00","39,867,085.00","39,867,085.00","48,867,085.00","48,267,085.00","39,867,085.00","47,467,085.00","51,867,085.00","47,467,085.00","57,467,085.00","47,267,085.00","86,667,085.00","85,867,085.00","55,467,085.00","45,000,000.00","30,000,000.00","30,000,000.00",,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,"5,204,686.55","4,553,006.75","2,366,622.44","2,366,622.44","1,444,557.91","5,043,140.79","1,950,139.83","1,328,478.25","1,083,127.75","810,605.62","697,094.08","429,106.72","155,680.53",,,"242,035.42",,,,,,,,,,"151,562,127.64","123,972,551.68","106,741,096.12"
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,"182,308,715.31","189,103,618.40","191,250,330.69","193,361,131.42","196,280,088.22","205,648,746.81","557,669,459.74","565,332,339.03","566,652,670.47","195,649,379.89","195,649,379.89"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"143,927,196.00","141,125,463.37","134,900,223.65","130,953,762.26","131,965,100.25","135,040,921.07","130,941,848.34","126,804,283.42","136,730,727.51","132,720,563.04","160,232,724.15","328,359,936.68","373,516,325.55","367,802,787.62","458,404,807.84","454,833,127.01","455,247,847.54","447,079,413.90","604,619,169.94","591,432,488.65","603,338,067.35","590,714,376.12","554,670,867.76","536,257,791.46","585,263,527.56","559,747,372.22","561,621,489.84","548,549,784.72","601,268,470.40","590,116,115.19","592,477,872.02","577,684,950.19","593,877,182.45","578,196,585.35","759,265,362.21","739,733,253.98","742,130,776.60","721,573,277.65"
递延所得税负债,,,,,,,,,,,,,,,,,"1,352,192.46","1,352,192.46","1,352,192.46","1,352,192.46","10,206,449.69","896,804.96","214,307.95","268,661.46","9,059,295.74","426,505.41","494,681.21","8,799,154.07","8,373,184.56","8,286,677.91","7,673,066.16","7,532,565.98","7,369,063.70","7,208,061.42","7,208,061.42","6,886,056.87","6,700,762.99","7,183,769.82"
在建工程,"643,500.00","643,500.00","643,500.00","688,777.64","15,664,915.58","32,598,470.68","74,596,165.46","96,440,793.38","226,333,149.39","233,834,685.52","246,199,894.62","99,947,792.94","35,561,539.20","58,854,916.06","57,865,432.67","59,844,434.40","60,868,212.43","66,794,799.21","64,810,873.71","96,800,197.71","99,613,411.25","130,016,354.33","166,659,047.95","181,855,529.16","135,043,466.87","157,926,048.04","159,649,157.56","179,997,131.97","116,811,107.65","133,897,910.78","146,260,877.88","149,177,265.32","162,217,092.65","273,601,274.41","103,801,401.98","103,838,788.41","90,632,726.69","98,302,824.22"
其他非流动负债,"184,000.00","1,384,000.00","1,384,000.00","1,484,000.00","1,484,000.00","2,984,000.00","3,004,000.00","3,004,000.00","1,553,124.84","1,519,124.84","1,519,124.84","1,519,124.84","1,419,348.45","13,419,348.45","13,374,685.71","13,374,685.72","13,845,362.11","13,845,362.11","13,945,362.11","13,945,362.11","14,254,386.02","14,854,386.02","14,854,386.02","14,054,386.02",,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"39,184,000.00","29,784,000.00","24,984,000.00","1,484,000.00","1,484,000.00","29,934,000.00","40,329,085.00","40,819,085.00","41,420,209.84","41,386,209.84","55,590,896.39","54,339,216.59","43,653,055.89","63,253,055.89","66,686,328.62","65,884,911.51","74,614,779.40","63,793,117.82","103,047,767.32","101,975,245.19","80,625,014.79","61,180,297.70","45,224,374.50","44,323,047.48","23,005,647.54","14,414,892.63","12,712,302.36","21,016,775.22","21,151,501.45","21,064,994.80","21,451,383.05","21,310,882.87","20,739,345.68","20,578,343.40","20,578,343.40","171,818,466.49","143,710,561.74","126,962,113.01"
固定资产清理,,,,,,,,,,,,,,,,,,,,,"281,682.83",,,,"281,683.70","281,683.70","281,683.70",,,,,,,,,,,
负债合计,"99,965,478.60","122,034,575.51","145,152,524.57","102,503,164.55","103,306,547.69","142,922,129.84","151,948,480.40","182,601,044.69","211,664,865.62","252,366,853.08","388,703,305.12","389,514,825.31","445,957,101.19","513,430,759.52","672,585,288.42","667,966,206.50","719,056,590.80","834,600,563.86","1,178,547,765.33","1,126,956,796.92","1,106,438,847.86","1,158,016,585.54","1,075,912,156.81","1,149,996,428.88","1,165,360,167.62","1,071,758,287.39","531,540,870.16","847,013,002.34","864,161,968.03","837,061,075.80","819,164,043.66","751,201,286.15","803,359,964.72","1,089,232,737.98","1,164,852,958.61","1,214,790,726.63","1,208,422,047.80","1,128,286,336.50"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"63,930,000.00","63,930,000.00","63,930,000.00","85,930,000.00","85,930,000.00","85,930,000.00","137,488,000.00","137,488,000.00","137,488,000.00","137,488,000.00","164,985,600.00","164,985,600.00","164,985,600.00","263,976,960.00","329,851,560.00","329,851,560.00","329,851,560.00","329,851,560.00","395,821,872.00","395,821,872.00","395,821,872.00","395,821,872.00","395,821,872.00","395,821,872.00","395,821,872.00","395,821,872.00","931,643,744.00","931,643,744.00","931,643,744.00","931,643,744.00","931,643,744.00","931,643,744.00","931,643,744.00","931,643,744.00","931,643,744.00","931,643,744.00","931,643,744.00","931,643,744.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"31,502,723.53","31,502,723.53","31,502,723.53","252,676,314.64","252,676,314.64","252,676,314.64","201,118,314.64","201,118,314.64","201,118,314.64","201,118,314.64","173,620,714.64","173,620,714.64","175,536,145.56","76,544,785.56","585,921,778.89","585,921,778.89","585,871,037.98","585,871,037.98","519,900,725.98","506,073,467.53","519,900,725.98","519,900,725.98","519,900,725.98","519,900,725.98","519,900,725.98","519,900,725.98","565,768,009.40","565,768,009.40","548,851,409.80","548,851,409.80","548,851,409.80","548,851,409.80","548,851,409.80","548,851,409.80","548,851,409.80","548,851,409.80","548,851,409.80","548,851,409.80"
无形资产,"597,692.00","585,117.00","578,829.50","24,068,194.08","23,985,950.98","23,903,707.88","23,821,464.78","23,581,023.01","23,922,730.25","23,800,937.49","23,863,632.53","23,736,961.24","25,944,047.43","25,766,616.75","31,069,081.49","30,931,539.83","105,386,920.61","103,931,639.44","137,872,898.07","144,052,054.32","140,538,332.24","100,117,791.56","99,641,295.78","99,235,461.36","98,288,495.94","97,632,502.48","96,957,012.16","96,155,395.96","103,125,778.86","102,444,158.19","101,693,148.37","100,942,128.55","104,354,948.39","103,572,080.66","103,049,220.51","110,641,738.75","109,827,128.00","109,743,660.41"
盈余公积,"6,727,251.86","9,635,203.47","9,635,203.47","9,635,203.47","12,637,518.04","12,637,518.04","12,637,518.04","12,637,518.04","14,633,780.75","14,633,780.75","14,633,780.75","14,633,780.75","16,637,987.81","16,637,987.81","16,637,987.81","16,637,987.81","18,342,261.67","18,342,261.67","18,342,261.67","18,342,261.67","18,353,733.14","18,353,733.14","18,353,733.14","18,353,733.14","18,353,733.14","18,353,733.14","18,353,733.14","18,353,733.14","18,353,733.14","18,353,733.14","18,353,733.14","18,353,733.14","18,353,733.14","18,353,733.14","18,353,733.14","18,353,733.14","18,353,733.14","18,353,733.14"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,"1,014,898.63","1,014,898.63","1,014,898.63","1,014,898.63","1,014,898.63","1,014,898.63","1,014,898.63","1,014,898.63","1,014,898.63","1,014,898.63","19,678,731.40","19,678,731.40","19,528,731.40","19,528,731.40","34,828,355.85","34,042,355.85","34,828,355.85","34,828,355.85","34,828,355.85","19,528,731.40","34,828,355.85","34,828,355.85","34,828,355.85","34,828,355.85","34,828,355.85","34,828,355.85","34,828,355.85","34,828,355.85","34,828,355.85","34,828,355.85","34,828,355.85","34,828,355.85","25,160,672.37","25,160,672.37","25,160,672.37","25,160,672.37","18,513,832.77","18,513,832.77"
未分配利润,"58,007,386.25","85,714,769.30","104,061,666.22","110,762,196.34","115,077,915.04","118,623,429.83","128,079,213.31","132,987,415.29","134,070,638.12","136,584,152.32","131,816,487.07","136,451,665.26","151,392,245.83","161,163,933.60","172,232,128.59","178,879,600.32","189,702,630.54","203,931,604.15","208,410,731.25","216,836,182.37","219,864,070.71","241,337,232.85","247,560,875.29","256,529,121.38","219,425,400.54","243,405,006.03","245,859,465.49","243,914,322.21","240,751,320.06","249,109,313.33","241,031,227.66","242,423,570.75","176,022,094.28","187,162,937.62","207,145,231.95","212,381,458.95","211,727,323.91","227,116,777.53"
长期待摊费用,,,,,,,,,,,"2,452,379.59","2,616,835.54","3,082,881.10","2,953,393.98","3,331,446.81","4,102,576.06","3,333,726.60","4,138,607.72","4,279,899.71","4,171,741.58","3,823,541.40","3,550,466.18","3,042,787.12","3,045,573.94","7,046,101.93","6,564,438.04","6,257,245.61","6,277,227.53","8,334,839.48","8,352,540.51","8,737,674.72","10,421,210.32","9,801,939.79","8,528,016.12","8,435,222.24","24,426,496.16","11,541,899.25","10,530,562.31"
少数股东权益,"14,572,862.30","15,012,932.65","15,174,113.17","15,402,681.99","8,122,192.52","8,170,978.05","8,214,866.46","8,254,852.11","8,271,611.45","8,311,632.64","24,717,306.22","27,308,212.00","26,451,436.76","31,438,271.34","28,811,022.37","29,828,518.53","32,814,990.63","35,365,429.83","37,425,412.44","40,015,777.74","41,283,688.78","43,728,612.23","45,086,934.92","45,594,830.82","45,536,726.91","47,568,403.90","48,269,755.86","49,553,881.22",,,,,,,,,,
递延所得税资产,"606,838.91","711,042.57","892,155.94","923,940.54","919,973.63","969,595.80","1,058,772.28","1,115,505.66","1,922,210.90","1,927,018.97","2,042,090.15","2,032,541.90","2,121,585.49","2,242,053.47","4,143,902.18","3,437,862.75","6,805,932.50","6,451,358.37","6,719,953.19","8,329,689.52","12,364,054.06","12,105,130.11","12,224,856.00","14,341,347.46","17,334,005.57","16,516,420.31","16,603,356.97","20,070,785.58","16,051,798.26","15,372,585.21","17,529,828.28","18,601,117.93","29,264,743.39","33,140,002.25","29,158,438.78","30,687,518.42","28,899,230.22","29,478,749.92"
外币报表折算价差,,-745.51,-735.36,-699.26,-561.91,-208.63,-773.61,"1,271.54","-2,728.32","-4,982.00","-8,077.10","-12,573.08","-29,659.14","-43,132.62","80,048.86","150,566.62","-25,878.28","-53,504.91","-626,043.63","-676,207.02","-1,848,669.77","-444,829.96","27,886.66","-13,173.56",,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,"666,900.00","666,900.00","666,900.00","666,900.00","1,241,700.00","762,600.00","762,600.00","762,600.00","4,074,800.00","3,595,700.00","4,074,800.00","4,074,800.00","9,214,334.65","9,176,834.65","3,595,700.00","3,500,000.00","9,518,000.00","4,775,400.00","3,500,000.00","3,500,000.00","3,962,564.00","3,500,000.00","8,587,123.84",,"12,129,702.71","11,411,702.71"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"146,790,125.54","144,080,021.57","138,029,607.72","157,649,573.15","173,550,839.07","193,527,594.06","231,433,149.49","248,956,504.10","389,923,716.68","393,298,103.65","454,469,452.44","476,372,799.70","460,422,010.17","477,815,399.28","590,309,926.84","587,858,795.90","667,712,695.53","663,986,774.49","853,893,750.47","865,077,503.18","898,862,244.98","874,928,174.15","875,142,010.46","873,638,859.23","887,299,972.07","882,673,655.29","879,794,001.69","1,071,687,396.92","1,110,834,968.90","1,112,830,396.42","1,130,181,888.54","1,123,228,116.38","1,166,080,889.85","1,615,161,090.90","1,634,582,780.96","1,632,934,138.56","1,593,117,676.13","1,578,996,989.88"
所有者权益(或股东权益)合计,"174,740,223.94","205,794,883.44","224,302,971.03","474,405,697.18","474,443,378.33","478,038,031.93","487,537,138.84","492,487,371.62","495,579,616.64","498,130,898.35","509,765,811.58","516,987,399.57","534,973,756.82","549,718,805.69","1,133,534,526.52","1,141,270,012.17","1,156,556,602.54","1,173,308,388.72","1,179,274,959.71","1,176,413,354.29","1,193,375,420.84","1,218,697,346.24","1,226,752,027.99","1,236,187,109.76","1,197,967,427.74","1,224,411,782.40","1,810,044,621.00","1,814,787,390.75","1,739,879,860.16","1,748,455,700.77","1,741,691,729.67","1,744,529,550.71","1,675,977,200.23","1,686,891,553.76","1,706,779,696.68","1,709,655,303.83","1,704,698,915.38","1,720,243,582.61"
资产总计,"274,705,702.54","327,829,458.95","369,455,495.60","576,908,861.73","577,749,926.02","620,960,161.77","639,485,619.24","675,088,416.31","707,244,482.26","750,497,751.43","898,469,116.70","906,502,224.88","980,930,858.01","1,063,149,565.21","1,806,119,814.94","1,809,236,218.67","1,875,613,193.34","2,007,908,952.58","2,357,822,725.04","2,303,370,151.21","2,299,814,268.70","2,376,713,931.78","2,302,664,184.80","2,386,183,538.64","2,363,327,595.36","2,296,170,069.79","2,341,585,491.16","2,661,800,393.09","2,604,041,828.19","2,585,516,776.57","2,560,855,773.33","2,495,730,836.86","2,479,337,164.95","2,776,124,291.74","2,871,632,655.29","2,924,446,030.46","2,913,120,963.18","2,848,529,919.11"
负债和所有者(或股东权益)合计,"274,705,702.54","327,829,458.95","369,455,495.60","576,908,861.73","577,749,926.02","620,960,161.77","639,485,619.24","675,088,416.31","707,244,482.26","750,497,751.43","898,469,116.70","906,502,224.88","980,930,858.01","1,063,149,565.21","1,806,119,814.94","1,809,236,218.67","1,875,613,193.34","2,007,908,952.58","2,357,822,725.04","2,303,370,151.21","2,299,814,268.70","2,376,713,931.78","2,302,664,184.80","2,386,183,538.64","2,363,327,595.36","2,296,170,069.79","2,341,585,491.16","2,661,800,393.09","2,604,041,828.19","2,585,516,776.57","2,560,855,773.33","2,495,730,836.86","2,479,337,164.95","2,776,124,291.74","2,871,632,655.29","2,924,446,030.46","2,913,120,963.18","2,848,529,919.11"
