科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
工程物资,,"48,755,453.24","6,636,597.88","49,854,190.66","26,503,634.65","13,339,908.11","13,987,015.24","103,295,006.09","45,919,579.37","35,928,898.85","52,602,821.59","70,416,179.10","462,893,367.42","38,463,659.14","214,522,671.92","26,615,929.61","25,340,819.11","248,073,062.28","331,424,576.75","704,669,119.13","971,045,952.40","56,267,566.51","53,661,119.52","91,237,378.80","87,080,222.44","15,855,931.61","222,148,378.99","122,997,179.53","102,365,422.57","115,747,346.38","128,610,964.57","147,848,847.12","518,038,606.77","668,200,859.68","1,191,504,987.92"
非流动负债合计,"639,503,477.50","2,411,460,000.00","2,645,573,469.63","1,861,104,078.38","1,642,969,108.75","1,265,977,649.01","1,060,025,260.00","1,041,025,361.15","971,226,367.82","1,209,063,119.84","990,037,552.72","1,582,356,746.86","1,563,986,667.68","1,777,363,987.29","1,684,274,551.02","981,219,722.99","1,013,969,695.47","1,366,113,089.78","1,246,965,716.37","2,002,048,738.61","2,988,684,880.26","2,185,972,082.23","2,159,800,440.75","1,173,309,380.43","1,794,538,545.81","2,152,097,138.93","2,146,734,997.68","8,053,036,790.20","8,539,808,306.26","7,614,400,298.42","7,575,782,535.49","6,476,134,366.15","5,986,134,465.47","5,372,486,838.38","5,328,211,488.34"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"4,547,482,138.26","7,161,411,953.75","6,186,928,206.27","6,290,046,747.74","6,038,047,819.83","5,428,072,719.53","5,509,935,077.29","6,956,046,337.14","8,113,103,857.86","8,737,170,000.29","8,424,830,148.96","10,773,288,843.96","12,757,950,487.37","14,761,691,334.38","17,145,247,049.72","17,192,479,309.37","18,602,483,854.00","18,946,337,395.51","24,332,714,199.23","22,135,170,853.13","24,171,026,770.54","21,967,833,401.77","23,606,365,992.69","25,923,411,122.68","31,113,994,161.42","24,590,820,627.05","28,729,399,656.98","31,170,446,843.86","29,151,903,640.62","25,861,390,024.08","28,107,110,971.28","30,557,759,633.98","34,430,174,708.58","36,307,810,648.01","43,031,417,959.29"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"500,000,000.00","500,000,000.00","500,000,000.00","500,000,000.00","500,000,000.00","556,000,000.00","556,000,000.00","1,112,000,000.00","1,112,000,000.00","1,112,000,000.00","1,112,000,000.00","1,112,000,000.00","1,112,000,000.00","1,112,000,000.00","1,112,000,000.00","1,112,000,000.00","1,112,000,000.00","1,112,000,000.00","1,112,000,000.00","1,112,000,000.00","1,112,000,000.00","1,112,000,000.00","1,112,000,000.00","1,112,000,000.00","2,224,000,000.00","2,544,000,000.00","2,544,000,000.00","2,544,000,000.00","2,544,000,000.00","2,544,000,000.00","2,544,000,000.00","3,816,000,000.00","3,816,000,000.00","3,816,000,000.00","3,816,000,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"107,749,216.85","107,749,216.85","136,903,179.81","152,415,378.01","152,415,378.01","2,996,054,418.01","2,996,054,418.01","2,440,054,418.01","2,440,054,418.01","2,440,054,418.01","2,440,054,418.01","2,440,054,418.01","2,440,054,418.01","2,440,054,418.01","2,440,054,418.01","2,440,054,418.01","2,440,054,418.01","2,442,276,515.90","2,442,276,515.90","2,442,276,515.90","2,442,276,515.90","2,442,267,565.13","2,442,267,565.13","2,442,267,565.13","1,330,267,565.13","4,976,221,150.04","5,006,361,150.04","4,976,221,150.04","4,976,221,150.04","4,976,221,150.04","4,976,221,150.04","3,704,221,150.04","3,668,187,034.04","3,668,187,034.04","3,668,187,034.04"
无形资产,"117,472,746.28","120,859,816.18","180,632,582.22","463,215,649.75","462,125,505.72","458,041,860.89","455,037,744.06","452,145,579.84","449,711,463.00","502,352,473.78","691,994,165.37","691,388,175.16","689,265,997.51","576,690,452.31","574,968,461.44","567,441,468.60","563,587,687.89","559,938,810.50","624,109,172.13","621,067,628.52","631,511,067.56","629,664,004.48","655,487,882.46","649,685,030.19","657,626,093.02","611,362,879.65","1,275,039,265.30","1,264,348,373.54","1,254,827,883.65","1,302,312,727.93","1,293,064,782.13","1,283,592,931.09","1,275,042,027.03","2,913,359,721.32","2,913,141,992.61"
盈余公积,"9,947,583.80","22,743,343.28","54,734,601.27","54,734,601.27","54,734,601.27","113,350,006.44","113,350,006.44","113,350,006.44","113,350,006.44","163,987,329.83","163,987,329.83","163,987,329.83","163,987,329.83","173,851,829.40","173,851,829.40","173,851,829.40","173,851,829.40","182,138,280.83","182,138,280.83","182,138,280.83","182,138,280.83","182,138,280.83","182,138,280.83","191,482,700.42","191,482,700.42","182,138,280.83","182,138,280.83","182,138,280.83","182,138,280.83","206,676,201.83","206,676,201.83","206,676,201.83","206,676,201.83","270,324,072.29","270,324,072.29"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"268,473,163.27","261,316,771.51","996,072,235.74","1,381,110,590.91","1,794,798,411.84","2,272,230,932.51","2,875,061,439.54","2,872,673,809.63","3,329,198,335.93","3,388,508,942.12","3,789,891,108.96","3,070,804,616.39","3,136,309,494.13","3,074,768,063.27","3,089,751,113.62","3,026,459,446.34","3,119,238,180.02","3,262,506,440.87","3,120,648,237.46","3,100,148,870.65","3,163,373,062.26","2,804,179,574.50","2,816,069,536.84","2,905,818,517.48","2,795,211,158.72","3,100,702,909.08","3,251,594,637.90","3,764,372,606.53","4,265,306,149.52","4,933,352,641.57","5,554,233,898.81","5,731,154,987.22","6,182,612,976.90","6,565,332,399.00","7,201,518,527.03"
长期待摊费用,,,,,,,,,,"1,111,666.66","1,532,158.58","1,474,658.59","1,692,642.66","1,433,096.16","1,264,502.40","1,095,908.64","957,630.88","1,122,513.12","953,919.36","785,325.60","980,523.84","811,930.08","643,336.32","474,742.56","336,464.80","987,405.36","1,037,137.70","2,680,047.65","7,681,834.06","3,272,937.22","3,411,341.13","2,955,724.20","17,950,298.52","3,044,316.49","3,255,655.40"
少数股东权益,"422,281,200.28","853,499,423.75","1,065,402,353.47","941,756,964.17","1,090,435,107.96","1,295,903,074.10","1,567,120,712.75","1,735,855,455.76","1,905,643,786.32","1,714,543,627.03","1,898,265,500.16","1,857,144,865.79","1,876,234,516.84","2,148,366,484.65","2,297,168,008.75","2,325,910,980.63","2,355,811,742.75","2,390,371,909.55","2,330,256,626.89","2,368,971,459.22","2,379,948,007.57","2,137,249,824.16","2,101,338,726.42","2,132,046,635.96","2,047,982,340.15","2,073,131,753.51","2,248,934,281.23","2,098,705,754.14","2,111,496,746.62","2,108,859,574.30","2,080,806,677.33","2,082,944,967.06","8,516,680,828.66","11,487,193,918.00","13,914,374,337.72"
递延所得税资产,"547,456.51","4,305,000.00","14,428,859.29","15,119,424.24","16,201,050.62","30,088,253.83","29,699,879.87","31,657,863.49","30,148,885.22","31,117,313.01","29,673,618.47","29,211,712.17","28,764,514.77","40,728,740.58","40,213,389.75","39,665,871.16","38,819,123.37","47,259,450.46","72,921,653.49","46,143,116.30","44,826,748.57","150,566,359.11","149,988,357.29","154,851,933.81","186,048,587.97","140,892,768.38","140,912,922.81","143,291,997.31","144,544,133.13","148,574,518.43","139,833,246.74","139,376,994.55","142,523,753.93","141,241,588.10","96,892,984.37"
外币报表折算价差,"-2,034,776.80","4,423,533.41","4,649,098.26","5,102,253.46","6,777,070.23","4,197,374.22","4,132,758.39","4,123,261.40","2,134,456.16","4,020,114.08","4,367,183.78","3,649,452.91","3,305,512.22","7,485,453.84","10,236,202.36","21,455,549.18","25,551,525.60","32,461,756.66","23,425,129.82","22,499,772.67",,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,"11,163,303.38","11,163,303.38","11,163,303.38","11,163,303.38","401,202,339.79","328,660,564.09","328,660,564.09","327,513,100.84","47,325,711.58","48,951,300.51","53,341,530.81","48,592,422.86","26,401,474.66","17,840,474.66","17,840,474.66","17,840,474.66","17,840,474.66",,"1,795,810,230.00","1,694,060,547.24","27,378,368.57",
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"2,822,412,809.15","5,583,038,420.18","6,159,230,359.27","6,106,872,751.31","6,186,064,418.70","6,464,534,788.24","6,594,349,952.82","7,384,344,116.75","7,782,071,469.09","8,290,009,725.00","8,868,345,817.19","9,623,939,164.88","11,308,129,431.67","13,220,227,447.11","13,856,205,452.47","13,916,698,867.45","14,370,781,108.21","16,097,055,789.55","16,288,985,923.03","17,290,320,402.88","18,526,780,153.00","22,970,681,990.54","23,030,856,594.07","23,804,621,414.15","24,384,563,723.75","25,674,341,451.31","26,132,434,519.09","26,833,261,051.90","26,633,524,147.36","26,826,948,467.52","26,924,119,219.18","28,454,567,041.26","32,144,055,719.90","43,276,477,992.38","48,456,424,017.45"
