科目,2007-12-31,2008-12-31,2009-06-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"345,825,737.49","233,130,909.15","282,743,892.92","238,735,302.13","291,408,332.55","325,098,869.88","311,328,990.56","269,054,938.95","300,797,484.02","349,322,042.37","404,831,623.98","413,770,827.22","485,415,074.44","424,059,969.97","372,375,946.93","336,855,871.62","408,124,400.55","382,545,355.74","437,096,657.08","364,641,646.80","391,362,025.40","405,660,994.57","439,614,285.01","330,974,947.45","359,344,456.90","353,787,381.41","302,867,142.86","368,438,115.39","398,197,383.33","337,460,219.26","312,212,924.18","368,890,497.02","340,440,866.70","363,175,665.37","326,994,576.61","274,942,521.06","271,190,033.19","311,798,813.00"
应付职工薪酬,"182,758,680.24","179,434,393.86","230,306,750.65","74,505,908.96","104,759,719.29","116,385,787.59","131,133,560.67","85,071,449.64","92,505,540.09","110,750,954.12","111,749,793.58","76,537,548.04","81,068,172.34","76,680,685.19","78,569,606.17","56,709,512.01","52,078,602.83","58,513,046.07","117,528,846.88","77,833,570.41","53,014,456.80","147,360,630.79","136,430,738.91","129,095,529.53","97,574,563.95","115,890,228.87","113,240,849.76","98,297,274.70","95,330,931.14","112,917,775.14","115,406,387.86","107,611,640.80","85,272,302.93","105,233,667.59","103,494,043.86","138,552,304.77","135,232,966.73","146,821,431.80"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"134,062,229.01","253,751,838.94","67,801,563.08","217,724,663.32","94,929,880.42","130,681,089.07","31,506,061.63","217,013,354.42","-46,399,746.17","-75,946,433.75","-62,842,422.83","-14,528,513.39","-184,042,641.23","-60,188,115.24","-18,517,463.35","38,445,388.07","-82,672,762.27","-7,268,425.91","21,263,887.13","94,525,509.31","26,171,177.81","131,244,846.05","199,778,201.36","234,536,480.99","141,284,385.81","163,567,884.61","91,141,484.19","309,650,873.47","159,126,881.64","177,481,792.65","168,501,582.25","311,234,461.01","163,025,030.25","154,248,357.62","81,299,146.27","253,700,659.48","148,605,336.43","119,378,486.01"
应收利息,"816,156.25","109,935.12",,,,,,,,,,,,"42,558,661.05","45,518,055.74","14,551,000.87","23,075,129.74","26,293,922.59","21,243,623.65","41,478,492.92","23,541,494.67","41,199,966.25","60,725,570.56","46,437,906.29","68,137,222.19","42,392,047.48","48,025,859.94","29,163,240.73","21,791,397.67","21,855,403.61","25,385,475.71","35,605,965.41","39,876,056.76","50,980,986.75","41,157,793.40","45,719,590.66","32,452,323.17","46,909,570.82"
应付利息,"209,000.00","5,825,793.66","5,945,124.72","15,152,064.02","23,161,139.76","29,352,473.73","6,457,543.74","10,553,413.75","19,906,492.09","29,446,432.25","7,848,876.28","30,034,867.07","54,367,372.51","64,572,368.95","9,259,022.23","20,505,461.48","32,620,220.69","35,779,940.27","6,176,546.47","16,015,772.97","26,813,868.10","36,921,969.81","2,624,304.08","877,867.22","1,242,836.72","3,238,133.80","9,123,907.51","5,010,573.60","4,013,208.56","621,656.31","916,524.23","2,271,127.83","8,279,896.92","12,294,861.47","10,698,124.14","1,968,284.91","2,518,842.26","1,980,938.32"
应收股利,"665,100.00","3,165,100.00","3,165,100.00","665,100.00","30,398,866.15","665,100.00","665,100.00","665,100.00","665,100.00","665,100.00","665,100.00","665,100.00","665,100.00","5,665,100.00","5,665,100.00","665,100.00","665,100.00","665,100.00","665,100.00","665,100.00","665,100.00","665,100.00","665,100.00","665,100.00","665,100.00","665,100.00","665,100.00","1,229,710.78","3,793,891.58","3,793,891.58","665,100.00","700,633.80","700,633.80","700,633.80","700,633.80","700,633.80","700,633.80","665,100.00"
应付股利,"23,460,069.81","777,042,308.83","58,424,993.55","174,708,461.53","12,436,600.26","15,283,947.48","15,283,947.09","27,247,200.26","24,846,800.26","41,258,078.30","41,226,878.30","41,226,878.30","41,226,878.30","41,176,878.30","41,176,878.30","41,170,099.41","41,170,099.41","41,170,099.41","30,492,562.16","30,492,562.16","30,492,562.16","32,320,088.24","32,320,088.24","20,509,562.16","20,509,562.16","22,667,009.50","22,667,009.50","20,509,562.16","20,509,562.16","20,509,562.16","20,509,562.16","15,307,723.98","15,307,723.98","18,995,157.49","10,957,919.02","22,097,902.39","22,097,902.39","24,510,019.15"
存货,"3,502,181,530.86","4,786,109,576.67","5,787,709,565.33","5,296,527,085.00","5,373,156,923.83","5,202,210,254.59","5,337,811,248.99","4,724,772,482.95","5,169,907,410.06","5,637,695,328.33","5,924,871,918.15","5,363,517,755.55","5,848,806,506.41","5,392,856,873.06","5,946,924,227.40","5,190,652,128.11","5,472,921,018.70","5,372,938,791.96","5,565,050,655.73","5,445,452,041.46","5,373,364,842.66","5,186,203,366.73","4,699,090,161.68","4,248,320,459.47","4,482,411,484.74","4,493,137,456.71","4,848,743,564.06","3,832,832,681.22","4,057,911,301.63","4,296,323,677.51","4,469,165,512.77","3,349,972,031.24","3,846,825,445.51","4,183,593,983.74","4,926,992,343.83","4,180,741,006.98","4,612,211,769.17","4,422,872,185.65"
其他应付款,"316,651,708.83","747,156,243.84","517,919,518.64","447,058,657.55","511,822,410.52","498,139,330.55","467,922,404.31","528,623,066.05","489,880,953.85","521,531,413.17","454,861,091.66","561,798,543.88","487,971,036.82","616,644,299.27","585,959,061.70","678,040,329.88","596,398,098.95","652,381,120.64","775,193,080.49","730,427,185.36","701,668,938.62","755,943,089.98","781,513,456.99","758,048,923.77","683,495,571.34","709,441,292.74","650,509,600.87","614,961,337.70","606,250,839.70","1,033,974,031.86","667,304,584.21","682,025,531.88","700,378,364.04","1,099,156,277.84","883,459,558.24","650,338,062.50","655,953,473.19","675,698,135.64"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,"3,525,131.89","3,659,641.10","3,800,367.72","3,877,482.23","3,827,007.34","3,075,850.98","2,098,105.12","1,097,677.22","654,126.19","2,059,727.54","3,791,270.62","4,422,164.17","4,907,302.41","4,432,433.71","5,033,406.10","6,670,326.03","5,857,468.58","5,538,149.71","5,342,563.70","4,303,477.08","2,466,535.72","1,693,010.41","3,119,687.18","2,324,835.74","2,763,381.92","2,225,344.07","153,436,247.67","154,175,043.91","104,754,380.80","102,872,379.91","143,782,929.93","144,004,972.17","270,644,322.10","252,966,783.18","191,309,678.94","170,963,781.98","76,656,013.66"
一年内到期的非流动负债,"111,826,714.71","68,555,406.52","59,113,731.69","70,714,217.39","44,000,000.00","4,676.10","5,018.16","39,004,180.62","39,003,385.90","59,002,228.54","59,001,093.42","113,000,000.00","93,000,000.00","1,052,016,585.36","303,043,128.11","259,490,702.69","259,936,872.29","70,000,000.00","707,960,195.48","721,034,721.50","711,605,479.34","724,691,441.77","61,326,387.38","36,000,000.00","36,000,000.00","30,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","7,500,000.00","7,500,000.00",,,,,
其他流动资产,"229,144,923.27","321,186,260.97","351,806,977.59","323,446,663.06","754,601,220.27","524,319,918.77","506,279,810.69","541,200,370.66","563,875,853.19","782,016,228.40","914,877,181.02","1,175,251,111.42","1,405,638,431.22","1,471,401,789.99","1,309,754,553.17","1,131,850,591.70","1,402,598,610.78","1,470,454,520.26","1,824,900,951.09","1,757,635,500.94","2,735,775,973.30","2,853,516,984.25","1,915,525,385.42","1,496,945,324.90","2,218,488,456.73","2,031,124,033.76","1,768,784,956.51","755,340,184.65","2,409,422,327.04","2,388,358,414.45","1,684,003,911.28","1,061,641,079.14","1,161,628,698.70","2,028,539,772.15","1,437,552,994.03","2,435,614,612.92","1,750,360,517.10","2,075,384,641.91"
其他流动负债,"1,354,151,476.67","1,028,647,323.64","2,320,534,576.99","2,616,004,941.85","2,052,834,827.64","1,564,483,853.16","1,090,612,926.34","1,026,071,013.71","1,371,101,829.27","1,256,391,461.75","1,816,740,701.65","1,294,594,627.29","1,360,564,930.78","1,703,317,493.01","1,245,204,458.43","1,084,503,573.91","1,115,708,012.25","1,030,587,962.35","1,113,186,383.95","1,230,225,058.43","1,000,789,606.61","1,472,815,045.34","820,650,461.67","960,313,531.32","837,501,005.35","1,561,072,537.74","203,661,835.35","242,978,487.66","277,830,755.11","280,456,684.78","360,820,744.77","303,061,272.82","232,007,593.42","287,500,276.17","265,290,007.89","274,798,887.15","299,453,050.27","272,352,757.25"
流动资产合计,"10,852,668,733.23","14,213,500,631.99","15,446,789,870.48","15,804,194,268.55","22,843,270,204.25","21,755,388,913.81","20,509,853,052.43","20,361,021,860.70","19,939,022,472.09","20,544,155,158.30","22,373,859,254.66","21,844,862,987.93","21,317,750,933.29","22,309,872,963.96","21,864,853,990.87","21,399,204,206.56","20,968,635,733.23","21,505,481,690.14","25,182,063,102.61","24,437,771,005.53","24,384,721,050.31","24,670,862,156.85","23,443,038,641.96","22,664,643,869.56","22,973,873,726.56","23,183,148,997.97","23,617,807,983.94","24,387,939,267.49","23,906,011,528.44","25,666,069,036.51","26,039,834,686.36","25,815,387,191.28","25,145,734,683.76","25,606,447,849.44","24,648,982,083.07","25,140,820,445.87","23,856,471,252.04","24,173,767,185.33"
流动负债合计,"9,010,888,252.40","12,491,226,773.45","13,807,048,570.15","13,907,911,631.84","12,250,990,677.80","11,204,568,377.80","10,011,813,791.81","9,859,346,739.75","9,872,970,027.89","10,200,501,534.06","11,496,620,670.19","11,721,013,467.61","11,415,921,986.93","13,502,340,375.31","13,237,722,711.05","12,628,781,078.71","12,171,771,244.36","12,451,506,935.28","13,467,813,267.11","12,817,972,414.51","12,598,860,678.86","13,026,494,167.65","11,454,118,935.34","10,809,682,277.07","10,835,818,481.91","11,214,874,567.04","11,517,768,334.97","11,839,916,604.77","11,019,708,764.24","13,301,352,631.98","13,237,150,256.72","12,961,161,637.20","11,895,976,067.32","12,447,885,307.02","12,410,932,439.15","11,715,862,907.86","10,223,624,770.35","10,942,985,162.42"
可供出售金融资产,,,,,,,,"3,151,498.90","2,705,653.55","2,259,808.20","1,962,041.45","1,995,842.00","1,733,485.35","1,604,721.35","1,585,406.75","1,551,606.20","1,578,968.55","2,837,636.65",,,,,"34,334,007.08","184,851,516.69","184,851,516.69","184,851,516.69","284,851,516.69","243,507,538.14","242,549,762.76","269,939,052.45","269,228,444.91","416,441,984.35","378,229,995.03","176,642,961.97","1,177,677,977.30","117,161,358.70","117,284,942.62","112,783,589.26"
长期借款,"199,830,450.00","168,500,000.00","136,500,000.00","1,970,500,000.00","422,780,000.00","79,000,000.00","79,000,000.00","88,000,000.00","88,000,000.00","313,000,000.00","313,000,000.00","210,000,000.00","210,000,000.00","155,000,000.00","85,000,000.00","60,000,000.00","60,000,000.00","88,000,000.00","77,500,000.00","58,500,000.00","68,500,000.00","52,500,000.00","52,500,000.00","22,500,000.00","22,500,000.00","15,000,000.00","15,000,000.00","7,500,000.00","7,500,000.00",,,"40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,"793,423,998.67","794,007,015.20","794,603,603.31","795,209,222.84","795,669,790.91","796,279,950.23","914,984,399.01","1,610,642,137.56","1,610,250,402.28","1,611,832,342.69","695,426,167.77","695,969,579.27","696,421,479.58","696,968,248.83","697,529,589.20",,,,,,,,,,,,,,,,,,,,
长期应收款,,"5,898,472.84","4,034,395.44","2,098,105.12","1,097,677.22","207,388.10",,,,"983,261.91","5,542,725.06","7,350,398.07","5,806,595.79","5,387,685.11","3,925,932.29","3,360,907.51","2,321,820.91","650,532.05","325,266.02",,,,,,,,,,"2,797,336.00","2,461,944.73",,,,,,,,
长期应付款,"644,542,208.49","1,632,730,444.75","1,692,011,812.07","9,049.67","285,075.59","279,168.83","277,992.48","277,220.63","277,220.63","4,640,856.63","4,640,856.63","4,640,856.63","4,640,856.63","4,204,492.63","4,204,492.63","4,204,492.63","3,768,128.63","3,768,128.63","3,768,128.63","3,768,128.63","3,331,764.63","3,331,764.63","3,331,764.63","3,331,764.63","2,895,400.63","2,895,400.63","2,895,400.63","2,895,400.63","2,459,036.63","2,459,036.63","2,459,036.63","2,459,036.63","2,022,672.63","2,022,672.63","2,022,672.63","2,022,672.63","1,586,308.63","1,619,677.42"
长期股权投资,"144,167,538.06","190,445,351.09","319,563,189.38","294,871,790.01","294,871,790.01","291,731,965.80","476,727,717.41","292,367,821.86","738,330,540.14","267,725,825.52","255,480,325.87","262,795,906.03","260,735,637.16","342,617,003.30","469,567,390.82","377,490,088.88","360,074,694.31","348,176,571.75","435,634,967.49","411,120,887.81","426,593,515.44","403,813,742.21","376,783,093.73","382,581,939.59","361,600,795.04","363,627,644.54","394,734,111.72","382,657,833.65","382,261,908.61","365,775,422.69","376,921,603.20","112,366,548.60","112,092,222.91","112,061,049.46","112,520,548.53","106,727,085.81","106,741,135.91","115,257,976.34"
专项应付款,"145,633,240.51","209,502,491.21","223,913,098.23","274,011,251.62","279,197,670.53","275,129,207.44","291,522,957.44","306,654,567.69","308,468,548.69","346,926,225.08","350,992,027.83","440,811,456.50","441,051,456.50","439,215,720.65","546,334,492.31","554,136,248.52","628,409,166.46","548,636,303.64","549,657,698.13","469,562,298.65","516,943,845.70","501,949,368.56","522,310,938.89","465,006,096.43","480,198,615.00","475,029,926.72","475,029,926.72","455,819,926.72","455,819,926.52","455,819,926.72","460,819,926.72","450,858,875.93","450,458,875.93","450,458,875.93","451,858,875.93","447,858,875.93","459,068,875.93","447,858,875.93"
投资性房地产,"40,280,282.49","75,881,708.94","76,680,270.63","81,688,320.77","79,143,314.35","80,488,507.49","79,888,600.85","79,288,694.21","76,857,463.51","78,088,880.93","77,488,974.29","79,743,732.94","77,392,962.81","119,668,588.63","118,546,393.65","117,974,042.37","116,938,108.14","155,000,166.73","153,206,381.43","149,516,031.28","158,216,906.51","142,277,476.48","140,011,455.92","131,904,354.49","129,715,913.16","128,927,881.12","127,260,742.52","125,973,603.93","124,439,541.76","124,512,664.95","124,606,258.91","126,472,301.74","128,757,876.65","128,179,074.56","126,279,217.12","125,381,000.15","123,261,685.08","120,796,038.70"
预计负债,"335,089,122.40","376,880,262.04","361,670,541.66","342,998,479.34","335,561,372.77","325,051,043.76","375,019,030.55","460,363,013.73","469,242,921.16","472,499,782.54","441,731,770.34","356,970,229.41","330,790,170.59","301,134,327.34","289,883,176.25","321,234,765.54","309,841,044.29","305,852,420.75","299,832,791.21","298,798,159.54","291,717,293.31","285,722,977.80","14,575,399.85","26,601,038.82","24,798,628.81","21,201,443.07","19,748,235.71","19,152,175.14","18,785,660.70","17,880,796.10","18,628,366.91","20,127,883.53","18,409,429.31","16,858,687.76","15,077,827.42","15,868,046.05","14,147,615.51","16,433,923.60"
固定资产,"1,324,227,298.49","2,203,795,641.05","2,284,434,147.99","2,896,661,247.72","2,906,546,241.50","2,872,117,717.32","2,853,439,756.59","3,228,646,607.33","3,201,075,949.73","3,583,369,794.37","3,545,629,713.21","4,001,827,720.78","4,011,429,942.79","4,068,891,068.43","4,098,701,481.58","4,751,925,280.95","4,669,409,886.19","4,652,658,898.84","4,592,816,908.48","5,000,923,986.04","4,972,690,490.31","5,026,096,946.73","4,980,410,804.53","5,083,973,112.98","4,997,752,368.29","4,948,106,250.00","4,882,417,692.09","4,984,941,913.51","4,876,138,179.29","4,793,924,159.36","4,788,079,348.19","5,036,827,421.85","5,086,791,894.68","4,973,114,356.89","4,938,903,354.30","4,886,246,762.75","4,896,686,350.54","4,909,620,541.83"
递延所得税负债,"6,434,200.22","11,046,077.16","7,971,801.88","4,001,900.66","327,489.71","3,674,410.99","4,755,321.61","3,853,132.04","3,766,490.56","3,679,849.08","3,615,419.39","51,980,355.31","51,934,413.59","52,077,372.47","51,444,137.44","52,413,742.69","51,492,566.18","50,894,318.04","50,710,314.71","49,027,043.82","50,226,029.58","48,584,855.77","48,616,159.07","45,689,623.36","44,849,490.94","46,679,422.11","47,301,839.80","49,601,006.08","46,947,178.15","49,999,989.98","50,911,762.47","97,133,136.88","103,654,774.34","100,127,576.73","98,862,229.74","95,682,590.18","93,152,008.38","94,909,324.24"
在建工程,"693,017,688.17","1,368,331,080.06","1,485,888,583.85","1,317,330,877.76","1,283,662,874.49","1,416,707,682.60","1,457,058,878.57","1,388,013,361.88","1,434,760,741.59","1,592,730,484.93","1,653,472,978.15","1,358,760,935.02","1,372,090,619.95","1,281,918,858.34","1,282,516,486.49","710,448,655.78","838,834,578.71","842,001,684.16","929,399,876.67","524,552,395.88","550,540,544.52","469,303,834.63","499,326,280.82","417,535,803.52","417,502,098.07","403,444,844.73","433,777,177.15","332,838,458.33","375,486,695.11","372,056,709.38","411,719,529.10","484,257,065.01","379,870,826.92","438,070,605.62","441,240,216.06","422,966,305.88","383,939,601.73","345,099,906.20"
其他非流动负债,"1,000,000.00","110,602,422.69","4,679,333.20","21,584,749.09","15,961,004.92","20,818,752.99","16,702,311.38","20,305,742.66","18,894,330.22","19,969,476.61","104,384,422.22","198,329,236.39","197,094,355.73","201,409,769.89","211,791,660.40","211,726,370.91","204,196,190.38","298,402,388.12","340,592,008.16","375,454,077.82","377,876,579.59","420,199,894.12","754,182,602.06","285,138,708.12","286,968,226.68","279,101,482.93",,"926,930.79",,"864,420.41",,"1,690,431.00",,,,"1,475,676.01","337,221.51","884,244.52"
工程物资,,,"477,626.18",,,,"354,760.00",,,,,,,,,"54,972.59","150,154.62","282,485.46","282,294.29",,"31,288.08",,,,,,,,,,,,,,,,,
非流动负债合计,"1,332,529,221.62","2,509,261,697.85","2,426,746,587.04","3,406,529,429.05","1,848,119,628.72","1,498,556,187.32","1,562,486,836.30","1,675,123,467.66","1,684,929,461.49","2,075,700,588.95","2,829,006,633.97","2,872,982,536.52","2,847,343,595.73","1,848,467,850.75","1,884,627,538.30","1,900,137,099.87","1,954,675,344.77","1,993,083,148.38","1,322,060,940.84","1,255,109,708.46","1,308,595,512.81","1,312,288,860.88","1,395,516,864.50","1,287,495,792.52","1,349,096,715.30","1,325,494,131.76","1,372,261,450.77","1,425,944,891.38","1,446,214,159.64","1,411,341,630.64","1,585,742,543.76","1,600,117,507.38","1,597,971,062.31","1,583,533,581.86","1,631,746,133.27","1,588,590,388.57","1,579,469,162.48","1,599,534,721.66"
固定资产清理,,"128,020.96",,,,,"-1,317,971.15","185,108.81","226,000.16","338,752.97","3,313,937.45","26,976.85","19,639.59","31,638.69","176,682.80",,"16,884.85","69,175.33","408,635.75","126,363.72","181,345.72","129,702.03","81,553.09","91,189.02","236,962.92","1,196,838.03","628,915.91","168,485.61","193,747.50","374,580.63","1,149,579.09","871,967.47","1,191,711.96","936,800.65","1,003,093.73","605,182.80","601,744.60","608,123.91"
负债合计,"10,343,417,474.02","15,000,488,471.30","16,233,795,157.19","17,314,441,060.89","14,099,110,306.52","12,703,124,565.12","11,574,300,628.11","11,534,470,207.41","11,557,899,489.38","12,276,202,123.01","14,325,627,304.16","14,593,996,004.13","14,263,265,582.66","15,350,808,226.06","15,122,350,249.35","14,528,918,178.58","14,126,446,589.13","14,444,590,083.66","14,789,874,207.95","14,073,082,122.97","13,907,456,191.67","14,338,783,028.53","12,849,635,799.84","12,097,178,069.59","12,184,915,197.21","12,540,368,698.80","12,890,029,785.74","13,265,861,496.15","12,465,922,923.88","14,712,694,262.62","14,822,892,800.48","14,561,279,144.58","13,493,947,129.63","14,031,418,888.88","14,042,678,572.42","13,304,453,296.43","11,803,093,932.83","12,542,519,884.08"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
