科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"56,324,603.20","68,461,068.32","100,534,800.47","198,974,582.72",,"12,503,359.40","14,568,554.07","12,252,551.00","11,718,000.00","23,445,572.00","36,673,030.00","56,595,209.00","3,834,125.00","5,823,467.00","35,421,553.10","75,149,065.40","37,330,231.00","54,442,987.00","157,821,182.30","237,535,029.60","46,868,530.00","129,861,453.00","184,169,968.30","244,101,916.53","48,222,510.00","110,430,660.89","197,475,445.89","256,888,269.89","54,316,349.00","143,069,449.00","183,681,829.00","198,783,776.00","5,144,945.82","7,165,314.00","9,250,815.00","10,823,488.20","1,497,727.00","60,445,664.68","121,818,752.37","60,648,808.83","55,523,503.88","88,359,231.27","173,353,466.61","196,254,302.99","21,395,157.54","79,637,103.88","478,023,494.86","1,276,650,635.56","15,651,809.14"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,"19,776,064.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,654,305.51",
收到的税费返还,,,,,,,,,,"208,810.39","208,810.39","208,810.39",,,,"1,858.25",,,,,,,,,,,,,,,,,,,,,,"6,122.85",,,,"45,500.00","45,500.00",,,,,,
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77,657.98","106,395,729.89","85,602.13","3,191,858.66","7,527,834.69","6,590,586.25",,"410,971.69","411,601.69","411,601.69",
收到其他与经营活动有关的现金,"58,473,728.26","126,955,695.87","366,536,816.65","264,548,217.10","17,676,536.35","19,351,673.54","84,033,848.58","72,634,774.57","51,338,749.02","99,999,095.16","174,566,081.89","124,217,761.85","89,196,624.15","109,671,672.35","135,968,723.18","194,095,936.15","2,064,067.10","2,714,790.09","6,801,106.68","70,086,512.25","103,825,489.27","135,217,868.07","140,966,551.34","144,519,547.71","27,699,286.72","5,291,992.11","57,048,989.45","127,959,902.65","44,360,954.61","51,158,849.55","547,969,611.05","353,017,740.90","307,535,641.86","453,942,552.15","463,058,365.43","492,366,195.55","26,704,638.54","84,398,337.93","201,385,369.10","737,323,906.65","2,504,696.84","11,276,292.83","44,786,868.46","37,122,000.52","277,298,093.99","518,257,099.31","764,532,470.69","1,205,990,209.54","103,535,160.94"
投资活动现金流出小计,"18,100.00","62,600.00","8,231,400.00","16,719,209.60","979,705.00","1,137,615.00","61,137,615.00","95,221,615.00","26,000,000.00","26,107,103.81","26,457,843.73","47,945,308.64","396,940.00","2,363,516.00","2,551,379.00","3,883,878.20","1,692,916.00","4,105,965.00","7,734,782.00","10,117,990.20","10,300.00","110,300.00","43,210.00","125,260.00","2,982,212.00","4,756,228.00","4,952,508.00","5,447,255.00","50,000.00","82,699.00","408,499.00","2,946,676.00","1,167,020.00","6,719,405.68","8,716,413.68","13,261,271.53","1,033,780.00","3,304,009.57","61,178,096.66","225,013,811.46","142,812.13","3,306,360.66","7,660,695.69","6,737,121.25",,"422,488.93","439,863.93","2,094,169.44",
经营活动现金流入小计,"114,798,331.46","195,416,764.19","467,071,617.12","463,522,799.82","17,676,536.35","31,855,032.94","98,602,402.65","84,887,325.57","63,056,749.02","123,653,477.55","211,447,922.28","181,021,781.24","93,030,749.15","115,495,139.35","171,390,276.28","269,246,859.80","39,394,298.10","57,157,777.09","164,622,288.98","307,621,541.85","150,694,019.27","265,079,321.07","325,136,519.64","388,621,464.24","75,921,796.72","115,722,653.00","254,524,435.34","384,848,172.54","98,677,303.61","194,228,298.55","731,651,440.05","551,801,516.90","312,680,587.68","461,107,866.15","472,309,180.43","503,189,683.75","28,202,365.54","144,850,125.46","323,204,121.47","797,972,715.48","58,028,200.72","99,681,024.10","218,185,835.07","233,376,303.51","298,693,251.53","597,894,203.19","1,242,555,965.55","2,482,640,845.10","119,186,970.08"
投资活动产生的现金流量净额,"-18,100.00","-62,600.00","38,308,557.34","68,606,308.46","-649,489.37","207,572.02","-59,792,427.98","-93,855,111.60","-26,000,000.00","-26,009,973.37","-26,360,713.29","856,529.79","-396,940.00","87,655,728.44","102,472,210.80","101,163,484.84","-1,692,916.00","-4,105,965.00","-7,703,080.07","44,925,330.11","-2,799.10","-98,620.41","-31,262.16","524,740.00","-2,982,212.00","-4,561,228.00","-4,407,508.00","-4,902,255.00","100,000.00","267,301.00","3,117,901.00","196,417,089.01","-1,167,020.00","85,953,662.11","84,160,821.89","213,192,184.02","936,716.53","2,081,824.61","-158,918,169.91","179,736,635.03","8,591,545.37","19,022,946.34","18,584,115.11","20,808,049.55",,"-412,503.93","525,477.13","-1,130,652.44",
购买商品、接受劳务支付的现金,"36,256,247.48","49,822,869.78","45,765,084.59","50,952,646.21","2,947,366.52","7,035,654.57","25,274,705.97","9,186,539.25",,,"450,000.00","3,911,777.16","27,651,891.91","152,286,690.64","220,703,818.68","240,680,676.22","58,266,943.65","103,020,899.92","168,118,394.30","240,745,679.23","82,193,844.04","229,716,702.19","224,091,453.49","303,497,295.54","48,212,557.94","82,228,343.19","175,394,498.11","211,569,771.10","11,507,855.15","103,464,537.84","142,836,328.65","242,538,156.02","29,481,910.98","92,127,899.95","103,499,241.25","146,489,083.30","30,507,533.65","38,916,583.81","220,069,875.79","211,280,633.20",,,"52,173,731.20","52,174,847.82",,"31,682,200.00","409,074,700.00","1,179,270,857.92","1,426,844.30"
吸收投资收到的现金,,,,,,,,,,,"9,000,000.00","9,000,000.00",,"9,000,000.00","9,000,000.00","24,000,000.00",,,,,,,,,,"15,000,000.00","15,000,000.00","15,000,000.00",,,,,,,,"100,000,000.00",,,,,,,"17,650,782.32","17,650,782.32",,,,,
支付给职工以及为职工支付的现金,"2,487,779.77","2,582,853.05","5,326,469.04","5,830,344.55","1,620,064.09","2,458,970.88","3,304,632.89","4,206,578.36","890,682.39","1,829,041.87","3,572,810.79","4,589,865.43","1,972,683.22","3,304,785.39","4,936,607.43","8,152,976.08","2,934,536.28","4,379,423.24","6,474,554.84","12,257,129.74","1,820,862.26","3,670,972.11","7,363,888.10","8,326,337.33","1,015,528.86","3,318,936.23","5,165,680.51","8,065,877.08","2,010,428.57","3,979,585.02","6,287,291.81","9,449,289.39","4,093,764.91","7,485,643.69","10,474,262.14","15,966,535.89","4,210,923.60","7,052,253.87","8,826,395.88","11,867,119.89","2,281,520.39","4,283,488.77","6,317,405.25","8,529,572.39","2,586,887.29","5,086,874.07","8,062,982.65","10,882,140.07","2,957,521.54"
取得借款收到的现金,,,"13,000,000.00","164,000,000.00","74,000,000.00","74,000,000.00","109,000,000.00","122,000,000.00","39,000,000.00","39,000,000.00","39,000,000.00","39,000,000.00",,,,,"40,000,000.00","80,000,000.00","100,000,000.00","100,000,000.00",,,,,,,,,,,,,,,,,,,"111,890,856.00",,,,,,,,,,
