科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"244,902,838.99","184,829,755.56","140,081,110.64","129,995,484.84","129,924,175.75","292,828,246.45","150,769,453.86","200,903,771.34","185,765,434.05","144,110,655.36","189,000,356.32","215,829,848.18","239,412,122.85","220,614,858.02","162,800,408.75","280,986,885.89","252,867,415.91","184,062,857.57","205,889,038.60","295,663,722.58","232,076,871.92","270,169,015.76","247,933,383.21","287,448,535.84","340,003,917.23","318,417,594.04","307,512,185.97","357,391,305.08","390,217,046.06","436,220,090.30","401,967,465.79","499,831,594.20","345,298,928.29","402,743,725.74","3,515,669,121.07","4,137,670,102.14","4,524,565,429.65","6,061,800,307.14","6,595,829,427.04","6,884,587,359.32","6,468,248,388.17","6,609,757,158.83","8,393,990,093.91","7,489,842,617.72","7,012,622,202.72"
短期借款,"1,183,419,872.65","1,136,355,440.00","1,256,621,768.00","1,210,011,500.00","1,291,297,500.00","1,390,709,243.40","1,167,800,000.00","1,130,000,000.00","1,187,537,759.60","1,140,000,000.00","1,163,000,000.00","1,287,766,427.00","1,461,023,794.45","1,525,804,604.60","1,441,337,078.75","1,483,506,508.93","1,497,248,441.56","1,478,089,521.92","1,601,424,687.54","1,460,288,909.02","1,455,824,212.21","1,535,160,501.50","1,467,054,595.60","1,388,624,527.41","1,443,920,330.79","1,453,844,734.71","1,487,466,693.16","1,503,943,656.90","2,202,190,785.02","2,321,178,028.42","2,282,450,087.09","2,423,647,875.25","2,444,993,303.24","3,026,936,733.43","12,614,872,841.47","10,310,000,000.00","12,060,000,000.00","14,480,000,000.00","11,186,000,000.00","8,569,000,000.00","9,089,000,000.00","8,314,000,000.00","8,101,145,146.00","8,676,388,633.95","10,246,646,566.63"
交易性金融资产,,"3,025,495.00",,,,,,,,,,,,,,,,,,,,,,,,,,"313,792.72","1,825,170.00","1,841,367.40","1,840,441.86","113,870.66","11,286.33","11,237.92",,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,832,643.00","3,866,654.53","3,864,711.00","102,638.86",,,,,,,,,,,,,
应收票据,"2,979,991.49","500,000.00",,"5,785,086.74",,,,"50,000.00","50,000.00",,,,,,,"250,000.00","200,000.00","150,000.00",,,,,"100,000.00","300,000.00",,"541,174.00","310,000.00","521,517.45","344,629.05","230,000.00",,,,,"1,088,787.61","310,000.00","6,000,000.00","5,400,000.00","1,600,000.00","6,543,000.00","7,124,199.00","7,794,199.00","561,000.00","150,000.00","200,000.00"
应付票据,"4,942,620.00","6,432,620.00","5,609,620.00","17,248,020.00","34,243,386.68","9,425,760.00","8,787,680.00",,,,,,,,,,,,,"5,000,000.00","11,000,000.00","12,000,000.00","8,000,000.00","16,000,000.00","16,000,000.00",,,,,,"800,000.00","800,000.00",,,"5,000,000.00","11,800,000.00","13,000,000.00","13,000,000.00",,,,,,,
应收账款,"146,892,773.29","141,776,967.15","121,295,267.34","134,848,284.60","124,403,985.81","135,903,015.61","77,407,497.44","69,368,337.07","95,875,843.67","90,174,671.90","92,260,979.66","83,644,232.80","130,880,716.81","112,738,336.31","106,773,092.01","88,904,516.58","116,649,327.50","113,177,315.15","118,369,097.20","84,770,150.35","96,077,647.79","96,805,024.76","93,438,750.14","97,689,887.94","90,448,624.48","106,406,364.96","105,963,440.25","85,030,980.63","274,765,198.98","386,470,601.14","356,035,217.68","403,874,551.24","480,871,738.27","490,217,378.91","1,036,174,919.04","1,558,182,971.63","1,703,092,948.18","1,292,247,106.68","1,000,690,126.47","862,328,807.12","517,321,270.92","614,682,434.72","709,000,344.91","1,399,068,818.54","857,865,588.70"
应付账款,"58,589,161.84","85,661,686.78","61,035,350.17","79,427,187.31","56,078,004.36","81,870,864.91","40,904,795.10","42,067,467.97","38,680,195.42","29,496,136.71","35,319,227.32","40,308,529.41","60,360,039.24","44,929,064.35","25,793,615.59","46,773,208.08","55,974,717.88","46,930,875.93","44,491,572.70","60,511,840.33","29,843,269.95","37,834,522.05","44,705,947.87","53,997,205.07","26,232,443.97","35,329,085.28","35,994,264.31","42,053,035.94","70,864,729.94","146,162,037.72","212,245,240.60","148,340,200.33","188,531,054.38","245,237,592.08","2,036,330,731.34","5,473,812,036.18","4,019,295,867.97","3,977,805,765.49","3,678,701,665.85","5,732,011,066.81","3,911,894,250.97","3,514,339,806.59","3,691,464,082.90","7,198,238,842.78","5,830,576,136.58"
预付款项,"129,363,818.38","170,835,297.25","264,793,440.05","241,714,955.65","115,395,368.65","95,686,623.46","97,553,674.05","61,412,608.55","122,249,204.18","155,080,857.24","150,182,195.11","95,964,614.67","127,035,758.24","127,090,157.75","86,306,540.03","85,322,425.46","111,052,923.12","138,258,938.87","116,290,386.33","95,772,422.98","111,330,031.57","118,518,385.22","100,488,839.05","73,331,798.36","72,711,049.37","78,001,484.03","99,790,362.25","99,786,304.87","144,515,955.46","240,508,192.58","294,657,953.42","259,258,000.65","256,734,083.32","338,344,046.53","1,645,275,150.81","1,425,398,640.17","1,518,930,786.54","1,367,039,282.52","1,328,875,779.43","944,617,626.58","1,058,106,336.76","1,079,378,233.02","1,060,308,630.92","885,599,447.53","1,470,712,350.81"
预收款项,"81,480,141.84","87,492,921.93","99,926,779.84","87,940,266.51","87,540,837.04","96,724,233.55","84,594,159.55","91,716,974.23","89,255,166.34","80,056,090.25","100,725,415.88","104,789,272.32","93,770,349.26","99,139,423.31","91,679,810.06","102,427,678.33","80,658,421.63","78,446,058.13","77,341,483.91","88,320,903.46","83,692,874.67","83,592,408.99","82,689,313.82","93,468,836.82","97,454,981.60","94,791,264.90","125,876,284.33","130,358,018.13","144,949,051.65","175,013,958.54","230,821,617.50","226,868,050.52","222,045,936.98","215,673,106.62","4,668,130,323.30","6,249,494,711.63","7,021,976,136.65","11,455,012,692.55","13,463,753,551.70","7,977,676,216.89","9,671,960,192.36","11,470,911,084.85","10,504,988,867.66","8,341,935,050.76","7,805,740,794.67"
