科目,2007-12-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"11,062,130.31","28,708,738.41","24,848,993.89","15,319,546.23","14,177,583.18","13,044,685.63","19,558,550.54","22,134,888.66","17,696,792.62","15,305,028.76","24,050,350.59","25,304,755.16","11,064,058.65","19,258,615.18","15,082,370.25","9,715,511.19","8,357,990.02","13,146,988.96","16,052,058.08","10,413,463.78","7,468,036.79","14,100,720.17","7,931,259.88","8,387,176.45","10,055,060.84","40,151,013.92","22,780,550.42","14,668,819.64","20,951,455.48","47,586,397.24","24,102,304.63","14,065,188.76","15,888,594.42","16,441,533.12","28,781,065.84","24,663,962.74","47,038,366.19","40,489,235.80","41,292,066.92"
应付职工薪酬,"6,248,929.05","4,591,816.91","5,094,298.39","5,210,788.87","3,221,019.65","4,234,560.00","5,198,129.74","5,869,184.71","4,909,319.48","6,998,845.76","6,233,659.27","7,058,377.37","5,944,073.92","5,172,274.09","5,892,739.17","7,281,587.37","5,782,439.24","6,729,770.48","8,324,054.78","7,261,740.80","6,969,636.14","9,160,969.62","9,528,146.25","9,036,218.93","7,086,886.77","7,659,320.72","10,937,609.47","12,637,456.71","7,952,864.15","9,689,238.53","11,950,507.23","15,121,090.02","13,212,051.32","12,251,246.18","12,266,688.12","19,031,975.65","14,430,760.53","15,920,351.87","15,214,076.72"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-3,791,365.59","-1,606,283.62","461,973.47","2,588,307.67","-1,069,471.00","-1,763,687.18","-2,072,327.68","-133,139.95","-1,097,313.75","-4,307,564.52","1,266,833.71","1,420,550.00","869,129.18","-195,968.33","941,678.46","-1,169,887.38","391,120.63","168,504.55","2,194,824.89","2,065,155.19","878,586.45","1,332,661.08","2,867,364.53","1,901,743.72","2,402,709.95","2,584,025.06","10,337,465.04","13,652,874.84","7,672,485.07","3,824,126.08","3,654,805.63","864,392.26","687,785.70","334,636.28","4,447,938.55","4,023,961.44","4,053,033.23","910,983.47","1,551,242.46"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,"9,000,000.00","4,792,500.00","4,792,500.00","4,792,500.00",,,,,,,,,,,,,,,,,,,,"857,353.60",,,,,,,,,,
存货,"104,006,005.84","158,945,607.22","164,163,410.40","126,600,508.30","133,071,716.66","123,378,758.27","136,975,508.87","101,101,173.39","99,722,620.83","135,278,266.08","133,729,729.62","106,247,890.24","116,839,844.49","135,952,970.79","127,413,250.90","79,913,848.82","79,633,765.60","106,605,672.41","92,772,186.26","87,049,799.22","91,353,229.10","114,480,772.24","101,888,311.93","106,361,390.50","93,904,652.69","116,524,183.97","111,869,949.10","85,861,960.29","90,071,298.56","138,575,775.89","125,793,845.19","126,984,528.91","129,640,632.85","184,925,284.36","156,739,872.17","149,311,050.53","145,941,591.74","178,575,708.28","163,389,220.42"
其他应付款,"32,233,803.13","23,609,401.72","28,226,436.41","19,081,950.57","13,655,052.30","15,205,402.57","20,253,169.95","14,785,118.58","14,564,361.64","16,396,342.70","17,652,131.51","20,697,751.88","21,290,580.35","11,982,423.26","16,308,085.54","16,106,763.75","13,095,851.20","12,557,028.93","18,850,656.91","14,288,572.16","15,144,346.38","17,283,884.15","21,216,362.92","14,182,821.00","14,708,264.22","17,392,184.38","22,500,707.68","19,064,657.46","17,264,322.67","50,326,999.28","112,302,327.56","206,668,908.11","175,202,907.96","176,962,980.61","137,208,986.31","151,091,607.73","150,579,004.91","158,604,635.74","133,119,414.03"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"15,648,293.97","15,757,880.08","12,050,100.97","18,023,632.78","3,612,738.18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,"10,000,000.00",,"30,000,000.00",,"30,000,000.00",,,,,,"3,808.72",,"25,004,555.23","50,978.93","82,597.28","200,042.60","5,240,475.14","6,307,473.86","11,630,196.27","11,988,344.21","13,856,795.13","10,211,770.47","6,154,307.63","6,001,880.05","6,733,177.92","7,631,870.34"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"347,266,667.41","319,870,086.69","569,447,760.47","504,183,351.79","427,497,119.30","372,350,660.40","504,601,012.28","454,169,709.65","383,950,683.93","421,668,054.34","445,729,153.25","452,672,522.97","404,297,018.48","418,248,893.36","437,211,257.92","391,395,216.42","348,949,995.20","351,034,617.25","361,349,087.07","318,171,037.64","305,296,736.05","357,666,400.83","378,441,722.33","355,659,015.95","374,280,499.92","391,082,397.89","428,127,595.03","399,628,732.41","377,287,856.22","378,572,891.20","422,575,918.15","467,289,005.62","399,906,493.49","476,607,577.45","514,385,731.92","425,812,456.98","453,185,455.22","418,410,944.37","464,965,980.11"
流动负债合计,"367,096,011.50","346,379,716.88","408,938,988.75","339,588,722.02","269,727,167.24","231,305,672.61","364,976,283.79","323,847,340.56","257,852,613.28","293,020,855.42","300,859,231.06","299,894,185.01","247,366,554.21","255,327,431.18","268,323,372.99","221,743,620.58","178,555,205.38","194,572,168.30","189,725,509.24","136,928,766.30","121,050,751.87","182,778,595.35","194,181,712.00","160,156,827.70","175,837,399.91","253,634,641.88","300,632,393.00","311,592,166.76","323,157,540.43","352,032,437.51","428,658,651.56","508,020,042.30","462,270,317.56","581,824,660.92","633,229,391.73","610,511,911.62","611,818,315.50","583,986,795.78","648,201,487.91"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,"2,000,001.00","2,000,001.00","2,000,001.00","2,000,001.00"
长期借款,"11,305,829.48","8,656,091.42","8,097,954.02","2,740,033.21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"112,200,000.00","138,800,000.00","138,800,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,247,627.85","22,740,009.37","23,763,084.54","23,234,164.61","22,709,856.33","23,763,794.02","24,026,657.64","24,515,491.75","24,118,535.75","24,469,375.33","25,146,932.04","24,285,619.11"
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,124,242.99","7,783,249.29","7,879,113.78","7,844,085.02"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"129,868,467.76","127,027,985.06","127,563,205.42","134,368,724.25","129,915,742.68","127,686,471.43","124,251,433.97","120,499,212.22","117,455,706.81","119,423,934.58","119,121,953.32","125,131,412.72","120,911,266.35","117,228,685.84","133,382,757.96","136,986,695.85","133,765,792.00","133,726,212.76","133,596,383.29","129,824,902.35","126,354,877.35","123,489,736.45","119,729,798.55","115,311,474.66","111,273,496.03","113,703,658.65","112,608,504.98","108,864,964.97","107,125,407.91","107,682,432.95","123,395,262.99","126,108,684.71","124,671,609.15","120,339,507.90","114,140,062.41","111,581,707.16","108,296,560.21","106,567,466.90","105,698,360.52"
递延所得税负债,,,,,,,,,,,,,,,,"241,422.83","241,422.83",,,"667,171.50","667,171.50",,,,,,,,,,,,,,,,,,
在建工程,"5,106,988.18","8,191,986.40","7,613,723.87","2,315,720.89","3,708,150.13","3,659,367.54","3,277,129.94","2,400,496.93","8,823,773.56","1,457,377.09","1,894,052.09","1,000,894.06","7,173,545.06","13,342,353.54","1,257,302.61","1,246,365.50","1,517,161.50","15,041.66","15,041.66",,,,,"5,205.78",,,,"397,834.64","16,316.85","40,211.12","1,385,920.53",,,,,"1,538,056.57","1,764,786.19","1,911,668.03","2,810,783.40"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"11,305,829.48","8,656,091.42","8,097,954.02","2,740,033.21",,,,,,,,,,,,"241,422.83","241,422.83",,,"667,171.50","667,171.50",,,,,,,"22,247,627.85","22,740,009.37","23,763,084.54","23,234,164.61","22,709,856.33","23,763,794.02","24,026,657.64","24,515,491.75","39,118,535.75","151,669,375.33","180,901,331.56","179,971,617.91"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"378,401,840.98","355,035,808.30","417,036,942.77","342,328,755.23","269,727,167.24","231,305,672.61","364,976,283.79","323,847,340.56","257,852,613.28","293,020,855.42","300,859,231.06","299,894,185.01","247,366,554.21","255,327,431.18","268,323,372.99","221,985,043.41","178,796,628.21","194,572,168.30","189,725,509.24","137,595,937.80","121,717,923.37","182,778,595.35","194,181,712.00","160,156,827.70","175,837,399.91","253,634,641.88","300,632,393.00","333,839,794.61","345,897,549.80","375,795,522.05","451,892,816.17","530,729,898.63","486,034,111.58","605,851,318.56","657,744,883.48","649,630,447.37","763,487,690.83","764,888,127.34","828,173,105.82"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"90,000,000.00","90,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","156,000,000.00","156,000,000.00","156,000,000.00","156,000,000.00","156,000,000.00","156,000,000.00","156,000,000.00","156,000,000.00","156,000,000.00","156,000,000.00","156,000,000.00","156,000,000.00","156,000,000.00","156,000,000.00","156,000,000.00","156,000,000.00","156,000,000.00","156,000,000.00","156,000,000.00","156,000,000.00","156,000,000.00","156,000,000.00","156,000,000.00","265,200,000.00","265,200,000.00","265,200,000.00","265,200,000.00","265,200,000.00","265,200,000.00","265,200,000.00","265,200,000.00","265,200,000.00","265,200,000.00","265,200,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,,"150,800,099.95","150,800,099.95","150,800,099.95","114,800,099.95","114,800,099.95","114,800,099.95","114,800,099.95","114,800,099.95","114,800,099.95","114,800,099.95","114,800,099.95","114,800,099.95","114,800,099.95","114,800,099.95","114,800,099.95","114,800,099.95","114,800,099.95","114,800,099.95","114,800,099.95","114,800,099.95","114,800,099.95","114,800,099.95","114,800,099.95","114,800,099.95","114,800,099.95","119,029,780.29","9,829,780.29","9,829,780.29","13,544,278.48","12,873,067.11","12,873,067.11","12,873,067.11","12,873,067.11","12,873,067.11","12,873,067.11","12,873,067.11","12,873,067.11"
无形资产,"45,828,649.51","43,070,060.79","41,445,806.16","39,722,220.93","38,351,897.54","36,221,119.86","34,318,806.89","33,072,298.61","31,383,661.43","29,695,024.25","28,071,012.07","26,386,346.76","24,695,026.18","23,004,845.20","21,314,664.22","19,625,622.84","17,995,810.36","16,412,295.31","16,426,421.12","16,268,392.09","16,107,935.93","16,465,655.95","16,303,765.93","16,141,080.08","15,979,042.67","15,983,629.26","15,954,786.09","15,768,640.45","15,711,486.03","15,723,102.60","18,868,586.43","18,781,946.18","21,065,997.41","22,700,497.64","22,808,796.90","59,942,455.74","59,382,759.96","59,352,361.31","58,021,311.30"
盈余公积,"6,208,473.82","6,208,473.82","6,208,473.82","8,059,522.05","8,059,522.05","8,059,522.05","8,059,522.05","8,059,522.05","8,059,522.05","8,059,522.05","8,059,522.05","8,059,522.05","8,059,522.05","8,059,522.05","8,059,522.05","8,059,522.05","8,059,522.05","8,059,522.05","8,059,522.05","8,333,884.24","8,333,884.24","8,333,884.24","8,333,884.24","9,761,437.53","9,761,437.53","9,761,437.53","9,761,437.53","9,761,437.53","9,761,437.53","9,761,437.53","9,761,437.53","16,179,664.78","16,179,664.78","16,179,664.78","16,179,664.78","19,279,976.11","19,279,976.11","19,279,976.11","19,279,976.11"
开发支出,,,,,,,,,,"2,127,948.01","3,484,312.48",,,,,,,,,,,,,,"1,998,386.25","24,909,324.40","52,020,911.77","134,129,858.25","149,712,881.31","161,664,704.65","180,483,092.27","197,231,159.72","215,725,431.48","229,242,988.75","245,254,129.67","274,846,022.91","286,994,208.24","300,177,262.21","308,398,177.01"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,960,476.49",,,,,"2,552,322.24","2,637,217.39","2,652,973.35","2,693,622.30","25,139,399.34","25,364,067.16","26,662,874.19","26,916,442.61"
未分配利润,"55,350,218.50","63,399,228.77","67,564,889.06","75,193,817.25","65,994,274.89","43,341,724.38","35,516,565.05","24,783,833.56","21,296,132.95","17,981,069.23","32,495,635.80","36,857,148.19","39,518,988.85","44,545,934.43","51,432,265.87","53,591,737.29","48,840,188.56","32,210,620.23","46,132,774.03","51,253,511.85","50,692,335.05","39,572,148.86","45,548,847.34","54,293,212.10","51,693,626.59","23,460,387.86","48,667,939.77","71,821,288.10","54,460,076.04","48,725,692.90","56,923,103.32","37,941,250.70","35,646,989.59","27,725,240.69","41,102,030.35","39,983,064.70","25,080,152.62","277,796.75","-1,588,692.58"
长期待摊费用,,"14,582,674.40","13,689,857.60","13,869,994.00","13,176,494.29","11,934,646.00","11,241,146.29","10,025,058.76","9,055,042.78","8,085,027.16","7,115,011.36","6,144,995.56","5,174,979.76","4,204,963.96","3,225,580.00","2,264,932.36","1,294,916.56","324,900.76",,,,,"98,033.34","89,383.35","80,733.36","72,083.37","63,433.38","17,559,145.15","19,394,989.51","19,331,131.61","22,423,186.32","19,311,563.14","20,282,748.66","20,368,878.55","20,415,713.29","18,990,929.59","18,340,926.34","17,836,237.93","17,646,392.10"
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,481,604.10","2,994,582.16","3,052,780.59","3,187,862.31","3,108,780.73","3,172,823.79","3,316,741.01","3,340,421.95","3,404,968.05","3,481,519.82","3,525,658.44","3,494,513.07","3,371,344.70"
递延所得税资产,"1,880,787.87","1,765,200.63","1,765,200.63","1,777,979.78","1,777,979.78","1,505,438.76","1,505,438.76","7,159,503.82","7,159,503.82","7,159,503.82","6,357,602.32","3,702,324.49","2,802,541.07","1,946,618.71","1,364,732.22","1,688,302.25","1,688,302.25","2,992,342.43","1,946,454.27","2,207,529.30","2,206,609.76","2,050,314.50","2,410,165.71","2,715,853.93","3,055,560.06","7,488,702.91","6,247,732.12","7,606,756.28","11,214,035.85","12,044,794.73","10,948,951.22","14,262,498.88","13,915,270.57","16,117,396.92","16,143,416.44","15,325,087.92","16,051,228.44","18,469,476.29","19,628,864.42"
外币报表折算价差,"-8,972.57","-135,516.92","-84,851.45","-144,202.84","-153,680.41","-149,315.00","-157,502.71","-164,516.13","-179,995.90","-244,677.40","-441,391.97","-572,458.64","-690,788.16","-756,627.00","-858,965.93","-1,229,267.48","-1,284,460.90","-1,137,000.36","-1,384,517.86","-1,511,572.46","-1,578,083.52","-1,812,620.67","-1,881,057.67","-2,103,788.03","-1,424,845.69","-1,346,760.74","-390,104.49",,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,"2,985,775.50",,"3,070,010.00","2,969,930.00","4,177,394.68","3,654,977.03","15,226,205.03","16,515,379.04","15,931,329.37","21,069,317.95","45,593,832.62","66,935,343.77","49,506,420.60","115,839,353.47","120,538,657.48","124,544,922.05"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"182,684,893.32","194,637,907.28","192,077,793.68","192,054,639.85","186,930,264.42","181,007,043.59","174,593,955.85","173,156,570.34","173,877,688.40","167,948,814.91","166,043,943.64","162,365,973.59","160,757,358.42","159,727,467.25","160,545,037.01","161,811,918.80","156,261,982.67","153,470,792.92","151,984,300.34","148,300,823.74","144,669,423.04","142,005,706.90","138,541,763.53","137,248,773.30","132,387,218.37","165,227,408.59","202,825,774.83","288,504,594.42","306,830,094.49","331,712,582.69","374,020,378.80","394,179,505.24","419,367,593.61","457,016,076.73","488,391,085.78","566,994,323.82","641,817,140.30","661,395,119.12","673,509,339.43"
所有者权益(或股东权益)合计,"151,549,719.75","159,472,185.67","344,488,611.38","353,909,236.41","344,700,216.48","322,052,031.38","314,218,684.34","303,478,939.43","299,975,759.05","296,596,013.83","310,913,865.83","315,144,311.55","317,687,822.69","322,648,929.43","329,432,921.94","331,222,091.81","326,415,349.66","309,933,241.87","323,607,878.17","328,875,923.58","328,248,235.72","316,893,512.38","322,801,773.86","332,750,961.55","330,830,318.38","302,675,164.60","330,320,976.86","354,293,532.22","338,220,400.91","334,489,951.84","344,703,480.78","330,738,612.23","333,239,975.52","327,772,335.62","345,031,934.22","343,176,333.43","331,514,904.69","314,917,936.15","310,302,213.72"
资产总计,"529,951,560.73","514,507,993.97","761,525,554.15","696,237,991.64","614,427,383.72","553,357,703.99","679,194,968.13","627,326,279.99","557,828,372.33","589,616,869.25","611,773,096.89","615,038,496.56","565,054,376.90","577,976,360.61","597,756,294.93","553,207,135.22","505,211,977.87","504,505,410.17","513,333,387.41","466,471,861.38","449,966,159.09","499,672,107.73","516,983,485.86","492,907,789.25","506,667,718.29","556,309,806.48","630,953,369.86","688,133,326.83","684,117,950.71","710,285,473.89","796,596,296.95","861,468,510.86","819,274,087.10","933,623,654.18","1,002,776,817.70","992,806,780.80","1,095,002,595.52","1,079,806,063.49","1,138,475,319.54"
负债和所有者(或股东权益)合计,"529,951,560.73","514,507,993.97","761,525,554.15","696,237,991.64","614,427,383.72","553,357,703.99","679,194,968.13","627,326,279.99","557,828,372.33","589,616,869.25","611,773,096.89","615,038,496.56","565,054,376.90","577,976,360.61","597,756,294.93","553,207,135.22","505,211,977.87","504,505,410.17","513,333,387.41","466,471,861.38","449,966,159.09","499,672,107.73","516,983,485.86","492,907,789.25","506,667,718.29","556,309,806.48","630,953,369.86","688,133,326.83","684,117,950.71","710,285,473.89","796,596,296.95","861,468,510.86","819,274,087.10","933,623,654.18","1,002,776,817.70","992,806,780.80","1,095,002,595.52","1,079,806,063.49","1,138,475,319.54"
