科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"410,990,667.25","550,957,426.87","793,642,099.71","680,357,480.16","673,688,430.30","663,186,727.70","568,137,187.46","432,417,088.69","397,195,666.17","484,919,892.63","371,703,826.71","355,476,066.81","381,362,145.34","380,039,188.95","326,530,385.98","331,162,281.42","366,296,982.97","378,252,482.50","226,097,722.62","432,127,504.37","306,563,724.78","260,930,088.16","286,606,659.79","315,239,773.88","243,455,852.83","145,921,066.87","316,135,775.92","399,116,686.03","287,892,050.20","242,074,067.35","444,800,006.86","631,195,740.55","936,090,129.89","759,227,209.38","398,749,220.10","414,782,557.69","341,701,947.78","429,682,664.85","244,897,901.67","300,728,557.57","198,485,499.54","202,248,248.13","152,091,650.62","152,639,668.81","62,816,108.43","80,196,324.73","83,840,392.03","110,035,267.37","82,522,145.38"
短期借款,"23,000,000.00","23,000,000.00","5,000,000.00","18,000,000.00","29,000,000.00","36,000,000.00","36,000,000.00","10,000,000.00","36,000,000.00","136,000,000.00","136,000,000.00","156,000,000.00","201,000,000.00","242,000,000.00","304,067,500.00","289,000,000.00","323,000,000.00","387,500,000.00","389,500,000.00","380,000,000.00","340,000,000.00","307,000,000.00","366,268,980.00","363,000,000.00","375,500,000.00","307,750,000.00","380,250,000.00","398,750,000.00","381,250,000.00","381,148,480.00","390,940,205.00","392,533,810.00","387,810,080.00","395,913,064.00","540,368,828.00","422,416,036.80","414,616,937.36","458,587,946.25","399,618,370.00","243,000,000.00","271,989,068.00","246,864,832.00","232,808,611.00","136,000,000.00","101,000,000.00","118,000,000.00","130,900,000.00","105,900,000.00","80,700,306.93"
交易性金融资产,"93,955,584.81","39,500,066.87","44,364,369.29","34,117,832.92","23,403,491.54","16,329,400.89","13,988,702.80","19,598,322.71","21,484,643.66","24,997,631.34","24,005,743.74","27,275,421.40","24,975,372.38","22,271,459.56","25,849,841.45","25,274,317.84","15,265,901.38","6,053,986.25","12,777,955.98","5,957,044.48","6,239,795.50","6,340,912.32","6,764,147.36","8,109,806.08","8,025,408.08","5,890,813.69","21,900,932.99","5,763,148.00","11,423,835.08","11,602,037.82","11,259,580.67","6,511,936.13","6,803,045.66","7,606,953.85","7,043,866.09","6,643,236.57","6,624,318.17","681,719.81","715,364.76","29,164,527.41","1,195,179.04","1,184,500.07","6,522,382.74","731,349.12","704,975.67","683,431.60","712,062.28","310,789.10","215,244,341.40"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"2,729,871.18","2,385,261.40","3,560,105.54","9,087,930.46","8,278,718.12","4,746,458.21","7,547,920.26","8,890,011.70","3,218,977.44","5,864,357.74","10,770,642.24","18,230,881.43","9,305,691.85","10,263,963.29","6,340,768.06","14,177,010.17","14,621,779.25","16,858,475.77","14,096,047.71","13,878,306.38","11,066,757.72","9,214,078.66","8,455,067.02","13,972,789.85","12,253,724.47","17,627,517.67","14,181,354.18","21,272,079.58","18,185,075.28","13,097,171.95","7,822,443.71","16,619,441.52","10,244,697.56","14,097,063.12","11,632,349.78","22,607,132.39","19,094,899.85","10,888,126.42","8,029,422.89","18,317,575.99","12,684,098.53","6,864,996.80","7,123,992.80","20,806,798.87","19,837,505.32","16,702,916.00","9,717,404.97","18,565,780.94","11,354,204.90"
应付票据,"27,402,372.20","25,502,500.00","16,750,000.00","25,850,000.00","19,020,000.00","4,150,000.00",,,,,,,,,,"1,067,500.00",,"1,000,000.00","1,000,000.00","10,250,000.00","22,706,282.20","22,475,041.00","16,985,000.00","31,770,000.00","46,734,937.50","49,834,937.50","43,600,000.00","49,700,000.00","47,600,000.00","31,400,000.00","14,200,000.00","10,766,019.76","36,405,484.26","55,639,464.50","60,700,000.00","30,700,000.00","17,900,000.00","20,000,000.00","5,000,000.00","6,000,000.00","31,500,000.00","44,700,000.00","36,352,366.00",,,,,"1,908,386.10",
应收账款,"132,645,433.56","142,493,438.32","139,688,200.29","112,000,193.41","127,938,990.49","137,951,787.49","119,447,122.86","115,920,667.07","120,047,433.54","119,687,193.66","127,376,663.66","102,705,935.77","127,247,901.27","124,297,909.14","139,861,926.98","113,802,940.15","140,310,377.85","151,853,751.22","168,292,552.33","142,065,896.45","144,092,448.17","157,093,744.85","154,276,423.47","143,023,635.09","144,627,448.31","151,501,792.38","148,719,227.31","147,144,541.73","156,533,120.37","152,886,437.58","162,908,762.29","146,630,061.04","173,578,056.22","196,655,326.57","224,451,187.05","187,439,949.24","202,287,473.09","194,119,227.90","183,232,581.41","173,544,189.92","186,854,057.79","221,455,854.65","228,331,595.18","133,736,103.09","156,287,770.98","144,946,984.95","141,449,147.36","138,214,906.02","159,126,520.94"
应付账款,"101,076,856.55","99,276,923.09","107,833,110.79","97,520,298.95","107,791,015.44","127,081,743.81","122,659,375.03","148,450,275.82","119,705,283.98","117,799,912.92","171,231,939.84","183,373,937.73","195,072,665.98","184,300,774.57","176,635,337.96","204,500,908.31","213,978,255.74","217,487,992.23","219,084,777.65","263,866,049.06","238,987,653.70","266,435,500.54","239,259,718.55","250,293,669.06","262,133,647.17","302,945,767.42","297,608,085.96","308,239,650.79","310,284,350.59","321,889,430.20","335,186,922.01","343,696,501.42","336,945,074.47","353,150,345.03","318,741,306.28","335,365,784.69","319,511,571.61","359,767,060.27","318,119,434.59","286,999,890.72","279,375,668.28","286,449,012.79","276,820,596.43","222,673,223.76","227,884,592.75","238,214,357.05",,"223,484,670.85",
预付款项,"28,088,233.44","34,340,184.91","35,685,241.98","18,318,801.06","36,157,184.37","39,003,057.67","41,608,424.78","47,133,821.70","62,293,644.96","31,879,363.08","38,461,029.82","44,948,977.09","68,515,991.75","83,948,100.86","90,690,640.20","100,634,635.69","120,741,953.67","80,328,686.90","112,804,580.02","83,863,659.25","90,672,365.34","89,238,927.63","70,294,724.43","77,076,586.54","88,693,257.92","100,043,732.07","72,540,108.29","40,057,368.08","34,589,839.60","32,012,352.75","52,253,123.82","64,663,176.33","125,693,067.63","187,087,821.51","141,043,702.29","80,476,926.62","91,120,735.08","76,895,651.63","66,985,576.61","46,960,264.81","55,353,734.59","55,773,313.60","50,655,445.49","16,478,048.56","24,073,540.64","27,879,526.35","24,743,058.70","18,797,915.90","13,288,971.78"
预收款项,"14,212,058.68","13,776,396.78","14,167,868.93","10,621,743.16","14,094,545.70","34,184,566.08","34,608,997.93","38,691,656.38","37,830,086.91","41,556,401.61","63,222,879.78","72,422,002.13","67,144,783.91","55,885,070.40","53,353,426.40","100,072,232.99","110,353,462.32","120,206,309.22","110,050,708.42","116,070,789.25","105,268,433.65","112,857,912.30","109,483,690.57","53,388,034.82","35,144,761.74","34,215,578.67","136,087,302.80","185,976,651.71","180,542,566.70","193,426,392.68","195,948,391.26","203,695,992.17","201,699,975.83","203,402,177.68","205,012,880.77","219,039,063.92","223,666,755.26","61,177,967.76","57,164,053.62","93,878,893.18","55,338,603.75","45,856,179.83","78,228,917.88","57,283,872.63","56,422,513.09","54,681,165.79","65,407,919.81","64,364,400.92","45,978,880.64"
