科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"190,791,367.90","220,679,660.98","258,758,612.95","271,273,467.16","363,680,073.64","532,492,169.02","718,777,147.43","673,177,844.51","723,748,463.38","644,106,625.27","611,190,860.97","941,534,736.46","1,158,227,935.78","809,728,410.97","963,278,948.86","1,443,475,275.93","1,448,123,248.96","1,364,341,103.53","1,598,729,553.68","1,593,149,688.40","1,620,251,909.36","1,754,137,802.73","2,743,259,720.23","2,491,829,568.23","2,247,205,568.23","1,944,219,631.01","1,749,280,730.72","1,709,886,846.41","1,526,744,421.20","1,467,181,564.88","1,316,326,201.09","1,278,840,978.08","1,261,730,328.68","1,379,559,373.83","1,090,001,206.88","1,163,527,598.01","801,590,046.81","982,274,396.78","928,885,371.42","1,317,386,858.50","1,087,081,846.58","1,078,028,116.43","1,639,349,653.40","1,417,251,846.30","1,487,632,636.91"
短期借款,"1,197,800,000.00","1,241,600,000.00","1,295,800,000.00","1,191,300,000.00","1,335,800,000.00","1,285,800,000.00","1,140,680,000.00","731,880,000.00","543,380,000.00","485,300,000.00","224,000,000.00","69,000,000.00","69,000,000.00","29,000,000.00",,,,,,,,,,,,,,,,,,"100,000,000.00","350,000,000.00","300,000,000.00","300,000,000.00","350,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00","303,653,400.00","255,000,000.00","258,874,800.00","358,911,650.00","275,000,000.00","258,868,900.00"
交易性金融资产,,,,,,,,,,,,,,,"50,000,000.00","570,000.00","570,000.00",,,,,,,"891,750.00","6,954,050.00","4,189,000.00","1,043,000.00","670,650.00",,,"1,662,000.00",,"30,000,000.00",,,,,,,,"417,634.04","23,881.28","35,587.41","778,052.63","1,039,470.55"
交易性金融负债,,,,,,,,"3,561,650.00","2,220,750.00",,,,,,,"199,000.00","196,970.27",,,,,,"153,000.00",,,,,,"1,309,250.00","226,850.00",,,,,,"1,125,000.00",,,,,,,,,
应收票据,"5,318,138.36","19,621,199.59","14,486,004.27","54,832,095.03","71,449,061.09","56,619,180.23","40,038,379.03","62,691,684.24","61,291,492.55","64,134,429.85","56,994,673.91","74,478,324.13","95,885,614.69","56,989,836.97","47,533,832.84","37,186,250.40","33,804,045.70","65,779,972.58","71,275,605.52","90,155,895.62","131,315,104.59","108,847,926.75","52,351,978.60","68,212,960.29","58,548,913.25","149,013,335.25","152,464,901.34","130,213,958.84","135,804,231.58","117,130,960.20","39,672,828.96","93,472,786.49","80,253,866.09","74,439,756.51","56,486,018.15","90,616,372.68","136,250,998.01","184,531,343.10","138,673,609.88","139,015,065.60","109,221,855.98","131,040,405.93","183,765,019.35","219,306,167.58","258,337,655.00"
应付票据,"34,021,780.00","40,000,000.00","43,750,000.00","10,376,700.00","12,576,700.00","9,280,000.00","4,459,800.00","1,329,800.00","2,300,000.00","24,768,077.42","18,105,168.15","5,800,000.00","9,809,233.58","14,334,517.06","4,328,550.25","5,938,917.27",,,,,,,,,,,,"32,761,836.05","73,831,423.07","45,245,234.35","48,907,011.19","58,695,333.21","44,436,566.66","51,625,186.75","27,969,860.52","16,814,625.97","29,470,966.95","28,420,923.74","25,612,776.72","31,523,856.14","21,879,886.88","62,326,949.36","57,277,469.70","48,959,295.18","124,578,609.18"
应收账款,"598,239,884.21","675,835,476.37","674,526,409.61","660,892,095.17","778,873,140.07","1,011,237,983.92","918,216,143.27","635,332,962.39","668,075,566.59","842,029,068.02","1,032,239,888.48","826,666,147.67","907,095,495.57","927,848,227.33","1,045,041,138.76","745,505,913.16","1,001,780,343.69","989,370,846.33","861,278,171.44","846,758,460.17","1,050,863,811.94","975,882,138.01","1,048,801,642.25","929,227,419.18","1,057,935,893.78","984,822,785.96","1,072,619,651.48","919,122,968.89","1,122,610,413.75","1,116,335,156.07","1,017,154,920.41","838,909,662.60","927,134,981.31","941,020,926.82","1,074,829,076.78","915,845,593.70","1,200,294,087.55","1,084,253,084.36","1,094,943,778.72","1,012,410,279.17","1,057,950,092.33","1,066,216,044.54","1,147,699,079.84","1,300,687,562.05","1,554,731,221.29"
应付账款,"278,179,560.43","321,052,042.03","319,959,224.52","366,432,609.84","338,677,016.68","458,022,672.79","480,005,631.45","289,122,393.24","360,257,882.22","513,010,151.68","544,091,660.08","402,348,285.18","453,863,901.40","458,418,542.24","507,328,974.27","416,091,877.42","452,131,753.45","513,955,538.24","473,463,098.16","499,436,999.42","526,023,873.19","515,028,843.64","545,443,409.30","644,066,276.74","580,753,362.99","788,283,412.87","744,976,897.00","846,655,207.84","849,404,745.46","939,876,376.38","871,124,378.69","942,146,017.95","910,814,508.22","1,006,449,702.45","924,632,725.58","1,028,402,598.35","1,016,909,199.76","1,020,217,254.20","869,214,930.04","917,283,256.31","813,119,191.21","893,747,697.00","873,949,538.18","872,067,018.14","738,054,991.90"
预付款项,"43,579,292.06","34,434,574.98","40,968,004.33","35,146,629.03","41,821,934.23","25,739,129.46","81,267,887.19","14,177,413.48","33,075,498.41","22,011,474.41","32,017,627.15","69,743,007.15","81,582,388.42","65,408,181.81","77,164,279.57","77,027,728.17","90,072,645.02","98,001,010.25","121,665,040.50","104,152,181.29","128,849,378.89","189,714,264.41","262,689,535.32","64,479,878.69","107,373,672.43","72,160,927.77","77,391,830.76","48,086,159.32","58,069,855.75","61,248,731.38","40,193,117.65","32,262,138.52","31,614,974.03","29,807,961.06","40,876,765.31","19,676,232.32","54,286,285.12","51,438,597.47","68,591,912.74","29,685,203.77","66,413,516.62","83,774,047.01","77,561,500.09","28,852,864.80","63,361,396.40"
预收款项,"14,994,191.83","7,873,463.06","9,310,620.77","12,793,278.30","10,299,681.76","24,796,041.15","14,149,166.51","12,417,757.57","16,020,485.55","14,142,271.93","21,708,313.69","20,820,533.84","29,994,249.47","14,324,168.52","24,704,157.49","21,248,707.75","24,344,911.02","23,272,353.96","17,972,782.97","26,401,270.96","25,807,350.75","20,117,773.09","26,537,930.30","18,227,205.37","16,385,385.47","19,721,802.54","14,296,128.50","19,706,888.90","16,111,328.22","11,388,367.53","12,429,379.33","12,514,771.59","16,757,267.66","14,109,266.52","14,381,128.56","13,851,636.46","18,418,606.01","18,164,079.22","23,047,910.18","20,054,477.66","22,394,212.80","26,288,106.66","39,011,893.95","45,524,279.47","40,531,408.24"
其他应收款,"40,774,329.59","25,803,994.19","21,607,522.53","21,038,503.17","21,815,637.25","25,121,332.78","26,557,047.79","22,997,766.27","42,035,724.20","44,705,797.97","53,953,439.14","17,961,160.59","27,607,773.20","25,900,976.66","37,051,390.85","17,821,742.54","22,306,891.50","29,903,615.78","45,450,003.85","47,406,394.75","72,200,713.38","88,856,986.08","103,363,880.96","72,045,107.83","107,659,006.80","99,864,582.40","109,532,092.23","99,140,590.31","103,207,124.48","100,649,218.62","108,949,671.00","116,580,692.28","151,174,265.76","126,293,434.13","128,996,372.40","138,177,296.57","162,801,446.83","162,166,196.48","209,663,674.72","184,095,598.41","128,777,808.24","144,579,775.37","147,868,674.60","152,969,495.59","171,329,115.56"
应付职工薪酬,"19,446,061.74","23,086,964.27","24,540,233.72","24,245,508.34","8,732,344.55","11,268,369.03","19,024,222.96","42,017,095.49","16,414,887.19","11,176,578.56","16,455,223.93","60,945,444.33","25,626,937.25","18,465,693.68","31,146,159.05","53,814,554.82","13,891,563.68","10,952,604.49","20,279,455.36","52,295,311.38","10,036,337.40","11,053,213.08","12,146,378.63","50,139,589.49","11,259,739.60","10,009,496.69","13,110,454.98","41,574,824.80","11,196,052.49","10,416,896.77","13,840,490.11","41,233,462.59","16,004,394.08","16,470,239.05","19,655,829.06","46,355,989.14","14,013,305.05","17,875,307.82","21,962,456.71","60,878,322.14","20,868,717.63","23,398,239.39","29,590,154.51","76,478,589.87","25,123,737.12"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-17,907,589.77","-10,092,781.88","-6,582,483.13","30,588,069.63","31,694,281.17","110,307,105.78","53,533,049.12","81,227,820.18","103,832,089.11","58,630,302.70","96,726,913.04","149,334,234.08","126,931,465.85","58,262,656.68","61,956,371.50","86,746,830.45","95,984,327.14","73,607,363.71","85,251,246.15","100,378,779.52","74,141,321.59","16,470,313.98","18,610,809.89","61,768,397.03","53,998,126.24","44,802,496.79","21,228,087.37","30,071,134.48","45,033,505.63","46,023,923.11","20,042,489.95","10,858,583.21","5,447,151.31","23,119,876.37","24,547,849.31","12,060,156.00","17,637,974.72","29,855,518.61","52,413,903.51","19,810,278.74","12,389,642.28","22,834,780.74","48,908,591.10","130,971,461.98","120,621,615.38"
应收利息,,,,,,,,,,,,,,,,,,,,"63,413.33","544,297.78","1,025,182.22","1,500,782.22",,,,,,,,,,,,,,,,,,,,,,
应付利息,"2,478,705.57","2,317,573.50","1,993,513.50","2,678,523.88","3,057,845.24","2,891,600.69","1,461,911.07","1,731,655.54","1,401,199.66","1,363,264.63","486,155.76","419,530.60","396,430.60","42,347.25",,,,,,,,,,,,,,,,,,"171,111.11","511,597.22","450,000.00","450,000.00","474,900.00","395,500.00","420,400.00","420,000.00","696,600.00","620,800.00","449,800.00","509,600.00","477,445.83","570,400.00"
应收股利,"9,331,200.00","4,147,200.00",,,,,,,,,,,,,,,,,,,,"5,068,800.00",,,,"5,360,844.48",,,,"815,581.52",,,,,,,,,,,,,,,
应付股利,"695,076.78","14,196,876.78","5,084,185.63",,,,,,,,,"8,241,472.79","8,241,472.79","15,970,860.79","15,970,860.79","15,766,431.26","15,766,431.26","22,346,344.88","22,346,344.88","22,346,344.88","28,546.18","270,064,546.18","29,971.18","29,971.18","29,971.18","29,971.18","29,971.18","29,971.18","29,971.18","29,971.18","29,971.18","29,971.18","29,971.18","56,196,451.18","29,971.18","29,971.18","29,971.18","46,835,371.18","29,971.18","29,971.18","29,971.18","139,642,931.18","29,971.18","29,971.18","29,971.18"
存货,"423,686,039.80","401,795,287.25","427,985,805.33","436,928,206.02","458,943,912.11","514,551,947.22","496,526,693.01","539,011,742.37","492,576,805.09","479,066,024.63","464,967,607.96","485,676,878.42","466,410,026.23","488,807,414.53","464,649,496.91","496,529,102.39","502,621,766.37","537,517,462.66","562,219,416.36","692,707,811.52","585,724,717.81","650,631,077.44","665,219,391.84","766,771,034.19","749,355,851.05","746,554,381.83","690,982,010.56","748,515,656.52","754,754,885.16","773,144,606.15","862,616,302.92","812,025,748.15","787,262,827.10","856,567,973.25","873,043,474.70","859,626,564.68","865,759,708.52","934,551,731.22","1,022,050,821.20","1,027,646,570.33","1,028,590,660.57","1,091,854,853.79","980,602,062.03","970,651,902.78","1,269,993,500.48"
其他应付款,"22,657,061.16","28,090,809.72","30,876,743.28","31,344,693.77","94,183,662.04","24,392,972.39","29,127,896.98","49,887,867.48","49,912,904.46","68,089,715.09","75,053,592.49","60,804,911.64","67,163,077.93","78,093,157.17","84,558,429.97","65,603,178.44","86,875,950.88","56,475,838.58","52,014,885.73","26,094,539.70","36,057,359.76","26,098,286.13","28,643,430.86","20,486,401.25","30,509,465.63","18,477,691.52","25,529,925.40","17,140,199.32","26,110,423.01","33,963,584.83","31,045,988.09","26,201,546.98","29,879,070.83","34,577,255.81","34,357,900.44","36,161,975.85","32,596,407.68","31,270,581.66","46,910,021.99","237,834,585.11","236,697,358.30","222,792,625.04","257,978,901.22","353,511,149.51","406,288,226.61"
