科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"206,405,662.49","402,435,765.24","674,390,558.01","982,462,805.30","252,626,146.17","548,315,874.13","816,153,716.19","1,070,801,846.56","165,424,892.53","368,564,508.61","661,294,867.10","908,382,721.24","327,922,155.23","742,989,422.94","1,205,494,310.01","1,582,217,919.52","387,100,721.43","832,488,617.24","1,256,357,159.91","1,627,368,079.94","339,024,740.68","708,288,054.60","1,111,736,692.88","1,488,407,497.22","344,284,360.32","757,335,302.27","1,191,556,879.14","1,653,350,501.08","434,599,754.42","972,553,858.60","1,492,177,071.52","2,026,394,122.68","468,446,517.70","1,047,086,649.04","1,581,556,089.37","2,117,642,390.11","481,170,619.94","1,104,549,492.73","1,802,349,273.29","2,541,662,220.70","617,703,566.52","1,349,317,490.10","2,140,939,963.46","2,880,854,994.13","682,588,945.21","1,500,981,514.72","2,378,247,290.48","3,091,824,747.80","832,589,143.28"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,"7,820,737.54","14,490,543.86","24,522,564.86","32,401,344.75","4,450,021.87","10,645,693.19","10,885,064.52","11,720,678.02","16,733,342.06","18,451,137.41","29,200,413.71","35,584,902.62","7,219,339.58","10,326,410.49","14,257,716.64","26,679,655.05","11,051,651.87","17,878,709.56","29,219,341.92","42,491,823.55","10,506,762.73","12,406,938.30","24,900,950.06","35,614,644.44","5,008,882.81","11,509,887.24","24,678,862.04","42,286,223.92","5,569,193.74","22,354,363.02","41,279,102.87","58,321,265.66","3,834,771.09","22,255,273.40","35,146,329.00","47,787,078.97","9,074,429.65","12,483,073.85","25,367,186.80","40,997,681.95","6,448,818.71","24,400,400.23","134,628,320.10","160,717,943.59","31,743,359.74","82,171,534.54","200,623,558.47","68,174,289.05","22,533,411.25"
支付其他与投资活动有关的现金,,"3,000,000.00","8,000,000.00","13,113,220.00","701,900.00",,,"56,002.57",,,,"204,846.00",,,"290,000,000.00","23,090,340.51",,,"5,758,944.31","735,286,160.00","160,170,000.00","339,030,000.00","677,330,000.00","870,730,000.00","234,530,000.00","431,730,000.00","725,390,000.00","1,513,270,560.00","406,077,000.00","1,205,607,700.00","1,768,977,791.88","2,169,191,003.86","392,153,623.37","771,414,000.00","1,281,269,400.00","2,270,000.00","975,051.00","5,735,051.00","16,907,556.29","12,311,768.70","13,244,379.74","6,459,254.84","25,655,604.01","45,239,373.57","3,232,938.75","16,972,179.50","17,217,981.03","2,980,000.00",
收到其他与经营活动有关的现金,"4,117,598.44","20,738,056.80","7,383,301.28","27,462,891.15","3,480,931.09","9,899,306.59","59,643,577.41","37,800,778.50","20,147,099.83","15,725,066.11","87,351,523.02","83,003,036.91","9,569,328.59","28,698,545.93","104,355,779.41","75,669,689.49","13,766,574.52","29,914,365.89","43,375,118.29","147,196,759.96","62,996,894.12","76,213,052.60","131,447,515.10","223,575,678.62","25,624,142.26","62,285,277.36","107,428,385.17","140,110,094.33","42,027,003.26","67,291,255.17","94,831,881.33","165,573,160.47","48,380,177.88","61,023,232.14","73,526,746.95","108,872,375.77","21,658,313.71","34,695,543.04","48,717,376.05","66,296,403.79","9,535,452.54","18,932,836.70","53,343,760.17","92,958,694.46","16,164,866.29","29,575,682.96","46,526,068.55","333,697,716.07","24,129,645.27"
投资活动现金流出小计,"77,730,468.61","122,931,970.61","240,633,420.14","295,803,032.22","27,250,028.45","56,390,945.73","69,192,020.59","65,860,600.91","2,860,973.61","16,768,418.10","49,001,110.31","74,047,386.17","39,499,518.66","113,128,035.10","534,524,326.93","314,986,913.65","195,753,095.99","381,560,232.91","994,378,126.12","1,346,654,160.03","243,035,650.41","546,910,267.14","1,014,896,662.23","1,262,951,004.54","270,558,954.94","515,989,031.97","847,262,307.08","1,683,924,621.89","463,357,804.58","1,321,737,722.19","1,923,892,437.10","2,452,775,425.86","493,192,473.96","929,925,892.41","1,621,967,097.91","869,655,175.76","198,442,300.54","851,757,078.99","1,175,759,635.24","1,356,123,156.41","372,713,551.54","870,039,400.14","1,285,545,735.50","1,352,969,076.06","360,956,965.64","674,015,317.20","1,170,372,368.88","1,512,816,402.00","233,947,361.20"
经营活动现金流入小计,"218,343,998.47","437,664,365.90","706,296,424.15","1,042,327,041.20","260,557,099.13","568,860,873.91","886,682,358.12","1,120,323,303.08","202,305,334.42","402,740,712.13","777,846,803.83","1,026,970,660.77","344,710,823.40","782,014,379.36","1,324,107,806.06","1,684,567,264.06","411,918,947.82","880,281,692.69","1,328,951,620.12","1,817,056,663.45","412,528,397.53","796,908,045.50","1,268,085,158.04","1,747,597,820.28","374,917,385.39","831,130,466.87","1,323,664,126.35","1,835,746,819.33","482,195,951.42","1,062,199,476.79","1,628,288,055.72","2,250,288,548.81","520,661,466.67","1,130,365,154.58","1,690,229,165.32","2,274,301,844.85","511,903,363.30","1,151,728,109.62","1,876,433,836.14","2,648,956,306.44","633,687,837.77","1,392,650,727.03","2,328,912,043.73","3,134,531,632.18","730,497,171.24","1,612,728,732.22","2,625,396,917.50","3,493,696,752.92","879,252,199.80"
投资活动产生的现金流量净额,"8,269,531.39","2,276,959.39","-115,174,910.14","-145,877,568.62","33,082,686.55","42,892,767.77","31,148,068.54","50,600,919.78","31,973,085.96","79,638,236.71","48,354,153.04","727,450.21","-25,653,792.64","-98,510,829.48","-519,473,370.03","-290,081,090.52","-189,887,972.60","-367,795,789.94","-677,575,830.77","-806,711,794.46","-37,040,180.13","-75,114,370.60","-196,229,423.78","-254,028,128.81","-89,059,248.16","-88,566,861.97","-158,915,614.84","-341,012,251.25","-150,822,159.02","223,498,280.83","81,435,295.46","-71,878,128.83","79,996,222.22","39,343,968.05","-214,947,556.76","-449,409,268.73","12,644,094.37","-479,211,644.79","-707,909,771.42","-944,083,910.35","66,653,300.99","-178,679,021.52","-539,629,548.90","-729,008,113.83","-275,680,691.29","-532,977,839.72","-1,014,504,178.31","-1,190,502,529.66","-144,348,299.35"
购买商品、接受劳务支付的现金,"178,392,998.20","371,166,111.64","553,463,526.24","762,211,509.67","190,355,412.39","365,666,881.55","570,595,464.32","753,993,634.01","86,344,262.04","222,033,171.27","360,029,193.31","594,688,478.14","181,525,067.22","399,614,066.29","670,610,710.67","987,764,259.89","234,179,391.65","529,610,896.27","832,213,737.76","1,085,595,536.80","257,325,558.29","462,796,415.56","777,499,445.26","1,071,451,731.14","235,160,078.14","473,094,572.18","743,239,782.55","1,026,713,837.35","315,345,705.31","643,861,732.93","970,066,356.97","1,252,916,841.81","343,851,008.99","681,094,855.76","1,032,127,671.45","1,358,231,171.92","308,269,647.30","688,230,717.95","1,093,391,015.18","1,525,929,658.40","418,810,627.86","849,885,932.35","1,329,346,073.15","1,725,159,105.46","496,994,336.32","1,078,724,675.21","1,648,800,183.42","2,079,236,773.52","555,440,470.39"
吸收投资收到的现金,,,,"56,301.09",,,,,,,"2,621,180.00","4,867,220.00",,,"576,200,000.00","576,200,000.00",,,,,,,,,,,"423,760,000.00","422,627,924.52",,,,,,,,,"200,000,000.00","600,000,000.00","600,000,000.00","600,000,000.00",,,,"100,000.00","706,559,965.92","706,759,965.92","1,007,059,965.92","1,005,594,305.55",
